row_index,WTUR.tower_base_main_switch_temp
2137,850.0
2138,850.0
2139,850.0
2140,850.0
2141,850.0
2142,850.0
2143,850.0
2144,850.0
2145,850.0
2146,850.0
2147,850.0
2148,850.0
2149,850.0
2150,850.0
2151,850.0
2152,850.0
2153,850.0
2154,850.0
2155,850.0
2156,850.0
2157,850.0
2158,850.0
2159,850.0
2160,850.0
2161,850.0
2162,850.0
2163,850.0
2164,850.0
2165,850.0
2166,850.0
2167,850.0
2168,850.0
2169,850.0
2170,850.0
2171,850.0
2172,850.0
2173,850.0
2174,850.0
2175,850.0
2176,850.0
2177,850.0
2178,850.0
2179,850.0
2180,850.0
2181,850.0
2182,850.0
2183,850.0
2184,850.0
2185,850.0
2186,850.0
2187,850.0
2188,850.0
2189,850.0
2190,850.0
2191,850.0
2192,850.0
2193,850.0
2194,850.0
2195,850.0
2196,850.0
2197,850.0
2198,850.0
2199,850.0
2200,850.0
2201,850.0
2202,850.0
2203,850.0
2204,850.0
2205,850.0
2206,850.0
2207,850.0
2208,850.0
2209,850.0
2210,850.0
2211,850.0
2212,850.0
2213,850.0
2214,850.0
2215,850.0
2216,850.0
2217,850.0
2218,850.0
2219,850.0
2220,850.0
2221,850.0
2222,850.0
2223,850.0
2224,850.0
2225,850.0
2226,850.0
2227,850.0
2228,850.0
2229,850.0
2230,850.0
2231,850.0
2232,850.0
2233,850.0
2234,850.0
2235,850.0
2236,850.0
2237,850.0
2238,850.0
2239,850.0
2240,850.0
2241,850.0
2242,850.0
2243,850.0
2244,850.0
2245,850.0
2246,850.0
2247,850.0
2248,850.0
2249,850.0
2250,850.0
2251,850.0
2252,850.0
2253,850.0
2254,850.0
2255,850.0
2256,850.0
2257,850.0
2258,850.0
2259,850.0
2260,850.0
2261,850.0
2262,850.0
2263,850.0
2264,850.0
2265,850.0
2266,850.0
2267,850.0
2268,850.0
2269,850.0
2270,850.0
2271,850.0
2272,850.0
2273,850.0
2274,850.0
2275,850.0
2276,850.0
2277,850.0
2278,850.0
2279,850.0
2280,850.0
2281,850.0
2282,850.0
2283,850.0
2284,850.0
2285,850.0
2286,850.0
2287,850.0
2288,850.0
2289,850.0
2290,850.0
2291,850.0
2292,850.0
2293,850.0
2294,850.0
2295,850.0
2296,850.0
2297,850.0
2298,850.0
2299,850.0
2300,850.0
2301,850.0
2302,850.0
2303,850.0
2304,850.0
2305,850.0
2306,850.0
2307,850.0
2308,850.0
2309,850.0
2310,850.0
2311,850.0
2312,850.0
2313,850.0
2314,850.0
2315,850.0
2316,850.0
2317,850.0
2318,850.0
2319,850.0
2320,850.0
2321,850.0
2322,850.0
2323,850.0
2324,850.0
2325,850.0
2326,850.0
2327,850.0
2328,850.0
2329,850.0
2330,850.0
2331,850.0
2332,850.0
2333,850.0
2334,850.0
2335,850.0
2336,850.0
2337,850.0
2338,850.0
2339,850.0
2340,850.0
2341,850.0
2342,850.0
2343,850.0
2344,850.0
2345,850.0
2346,850.0
2347,850.0
2348,850.0
2349,850.0
2350,850.0
2351,850.0
2352,850.0
2353,850.0
2354,850.0
2355,850.0
2356,850.0
2357,850.0
2358,850.0
2359,850.0
2360,850.0
2361,850.0
2362,850.0
2363,850.0
2364,850.0
2365,850.0
2366,850.0
2367,850.0
2368,850.0
2369,850.0
2370,850.0
2371,850.0
2372,850.0
2373,850.0
2374,850.0
2375,850.0
2376,850.0
2377,850.0
2378,850.0
2379,850.0
2380,850.0
2381,850.0
2382,850.0
2383,850.0
2384,850.0
2385,850.0
2386,850.0
2387,850.0
2388,850.0
2389,850.0
2390,850.0
2391,850.0
2392,850.0
2393,850.0
2394,850.0
2395,850.0
2396,850.0
2397,850.0
2398,850.0
2399,850.0
2400,850.0
2401,850.0
2402,850.0
2403,850.0
2404,850.0
2405,850.0
2406,850.0
2407,850.0
2408,850.0
2409,850.0
2410,850.0
2411,850.0
2412,850.0
2413,850.0
2414,850.0
2415,850.0
2416,850.0
2417,850.0
2418,850.0
2419,850.0
2420,850.0
2421,850.0
2422,850.0
2423,850.0
2424,850.0
2425,850.0
2426,850.0
2427,850.0
2428,850.0
2429,850.0
2430,850.0
2431,850.0
2432,850.0
2433,850.0
2434,850.0
2435,850.0
2436,850.0
2437,850.0
2438,850.0
2439,850.0
2440,850.0
2441,850.0
2442,850.0
2443,850.0
2444,850.0
2445,850.0
2446,850.0
2447,850.0
2448,850.0
2449,850.0
2450,850.0
2451,850.0
2452,850.0
2453,850.0
2454,850.0
2455,850.0
2456,850.0
2457,850.0
2458,850.0
2459,850.0
2460,850.0
2461,850.0
2462,850.0
2463,850.0
2464,850.0
2465,850.0
2466,850.0
2467,850.0
2468,850.0
2469,850.0
2470,850.0
2471,850.0
2472,850.0
2473,850.0
2474,850.0
2475,850.0
2476,850.0
2477,850.0
2478,850.0
2479,850.0
2480,850.0
2481,850.0
2482,850.0
2483,850.0
2484,850.0
2485,850.0
2486,850.0
2487,850.0
2488,850.0
2489,850.0
2490,850.0
2491,850.0
2492,850.0
2493,850.0
2494,850.0
2495,850.0
2496,850.0
2497,850.0
2498,850.0
2499,850.0
2500,850.0
2501,850.0
2502,850.0
2503,850.0
2504,850.0
2505,850.0
2506,850.0
2507,850.0
2508,850.0
2509,850.0
2510,850.0
2511,850.0
2512,850.0
2513,850.0
2514,850.0
2515,850.0
2516,850.0
2517,850.0
2518,850.0
2519,850.0
2520,850.0
2521,850.0
2522,850.0
2523,850.0
2524,850.0
2525,850.0
2526,850.0
2527,850.0
2528,850.0
2529,850.0
2530,850.0
2531,850.0
2532,850.0
2533,850.0
2534,850.0
2535,850.0
2536,850.0
2537,850.0
2538,850.0
2539,850.0
2540,850.0
2541,850.0
2542,850.0
2543,850.0
2544,850.0
2545,850.0
2546,850.0
2547,850.0
2548,850.0
2549,850.0
2550,850.0
2551,850.0
2552,850.0
2553,850.0
2554,850.0
2555,850.0
2556,850.0
2557,850.0
2558,850.0
2559,850.0
2560,850.0
2561,850.0
2562,850.0
2563,850.0
2564,850.0
2565,850.0
2566,850.0
2567,850.0
2568,850.0
2569,850.0
2570,850.0
2571,850.0
2572,850.0
2573,850.0
2574,850.0
2575,850.0
2576,850.0
2577,850.0
2578,850.0
2579,850.0
2580,850.0
2581,850.0
2582,850.0
2583,850.0
2584,850.0
2585,850.0
2586,850.0
2587,850.0
2588,850.0
2589,850.0
2590,850.0
2591,850.0
2592,850.0
2593,850.0
2594,850.0
2595,850.0
2596,850.0
2597,850.0
2598,850.0
2599,850.0
2600,850.0
2601,850.0
2602,850.0
2603,850.0
2604,850.0
2605,850.0
2606,850.0
2607,850.0
2608,850.0
2609,850.0
2610,850.0
2611,850.0
2612,850.0
2613,850.0
2614,850.0
2615,850.0
2616,850.0
2617,850.0
2618,850.0
2619,850.0
2620,850.0
2621,850.0
2622,850.0
2623,850.0
2624,850.0
2625,850.0
2626,850.0
2627,850.0
2628,850.0
2629,850.0
2630,850.0
2631,850.0
2632,850.0
2633,850.0
2634,850.0
2635,850.0
2636,850.0
2637,850.0
2638,850.0
2639,850.0
2640,850.0
2641,850.0
2642,850.0
2643,850.0
2644,850.0
2645,850.0
2646,850.0
2647,850.0
2648,850.0
2649,850.0
2650,850.0
2651,850.0
2652,850.0
2653,850.0
2654,850.0
2655,850.0
2656,850.0
2657,850.0
2658,850.0
2659,850.0
2660,850.0
2661,850.0
2662,850.0
2663,850.0
2664,850.0
2665,850.0
2666,850.0
2667,850.0
2668,850.0
2669,850.0
2670,850.0
2671,850.0
2672,850.0
2673,850.0
2674,850.0
2675,850.0
2676,850.0
2677,850.0
2678,850.0
2679,850.0
2680,850.0
2681,850.0
2682,850.0
2683,850.0
2684,850.0
2685,850.0
2686,850.0
2687,850.0
2688,850.0
2689,850.0
2690,850.0
2691,850.0
2692,850.0
2693,850.0
2694,850.0
2695,850.0
2696,850.0
2697,850.0
2698,850.0
2699,850.0
2700,850.0
2701,850.0
2702,850.0
2703,850.0
2704,850.0
2705,850.0
2706,850.0
2707,850.0
2708,850.0
2709,850.0
2710,850.0
2711,850.0
2712,850.0
2713,850.0
2714,850.0
2715,850.0
2716,850.0
2717,850.0
2718,850.0
2719,850.0
2720,850.0
2721,850.0
2722,850.0
2723,850.0
2724,850.0
2725,850.0
2726,850.0
2727,850.0
2728,850.0
2729,850.0
2730,850.0
2731,850.0
2732,850.0
2733,850.0
2734,850.0
2735,850.0
2736,850.0
2737,850.0
2738,850.0
2739,850.0
2740,850.0
2741,850.0
2742,850.0
2743,850.0
2744,850.0
2745,850.0
2746,850.0
2747,850.0
2748,850.0
2749,850.0
2750,850.0
2751,850.0
2752,850.0
2753,850.0
2754,850.0
2755,850.0
2756,850.0
2757,850.0
2758,850.0
2759,850.0
2760,850.0
2761,850.0
2762,850.0
2763,850.0
2764,850.0
2765,850.0
2766,850.0
2767,850.0
2768,850.0
2769,850.0
2770,850.0
2771,850.0
2772,850.0
2773,850.0
2774,850.0
2775,850.0
2776,850.0
2777,850.0
2778,850.0
2779,850.0
2780,850.0
2781,850.0
2782,850.0
2783,850.0
2784,850.0
2785,850.0
2786,850.0
2787,850.0
2788,850.0
2789,850.0
2790,850.0
2791,850.0
2792,850.0
2793,850.0
2794,850.0
2795,850.0
2796,850.0
2797,850.0
2798,850.0
2799,850.0
2800,850.0
2801,850.0
2802,850.0
2803,850.0
2804,850.0
2805,850.0
2806,850.0
2807,850.0
2808,850.0
2809,850.0
2810,850.0
2811,850.0
2812,850.0
2813,850.0
2814,850.0
2815,850.0
2816,850.0
2817,850.0
2818,850.0
2819,850.0
2820,850.0
2821,850.0
2822,850.0
2823,850.0
2824,850.0
2825,850.0
2826,850.0
2827,850.0
2828,850.0
2829,850.0
2830,850.0
2831,850.0
2832,850.0
2833,850.0
2834,850.0
2835,850.0
2836,850.0
2837,850.0
2838,850.0
2839,850.0
2840,850.0
2841,850.0
2842,850.0
2843,850.0
2844,850.0
2845,850.0
2846,850.0
2847,850.0
2848,850.0
2849,850.0
2850,850.0
2851,850.0
2852,850.0
2853,850.0
2854,850.0
2855,850.0
2856,850.0
2857,850.0
2858,850.0
2859,850.0
2860,850.0
2861,850.0
2862,850.0
2863,850.0
2864,850.0
2865,850.0
2866,850.0
2867,850.0
2868,850.0
2869,850.0
2870,850.0
2871,850.0
2872,850.0
2873,850.0
2874,850.0
2875,850.0
2876,850.0
2877,850.0
2878,850.0
2879,850.0
2880,850.0
2881,850.0
2882,850.0
2883,850.0
2884,850.0
2885,850.0
2886,850.0
2887,850.0
2888,850.0
2889,850.0
2890,850.0
2891,850.0
2892,850.0
2893,850.0
2894,850.0
2895,850.0
2896,850.0
2897,850.0
2898,850.0
2899,850.0
2900,850.0
2901,850.0
2902,850.0
2903,850.0
2904,850.0
2905,850.0
2906,850.0
2907,850.0
2908,850.0
2909,850.0
2910,850.0
2911,850.0
2912,850.0
2913,850.0
2914,850.0
2915,850.0
2916,850.0
2917,850.0
2918,850.0
2919,850.0
2920,850.0
2921,850.0
2922,850.0
2923,850.0
2924,850.0
2925,850.0
2926,850.0
2927,850.0
2928,850.0
2929,850.0
2930,850.0
2931,850.0
2932,850.0
2933,850.0
2934,850.0
2935,850.0
2936,850.0
2937,850.0
2938,850.0
2939,850.0
2940,850.0
2941,850.0
2942,850.0
2943,850.0
2944,850.0
2945,850.0
2946,850.0
2947,850.0
2948,850.0
2949,850.0
2950,850.0
2951,850.0
2952,850.0
2953,850.0
2954,850.0
2955,850.0
2956,850.0
2957,850.0
2958,850.0
2959,850.0
2960,850.0
2961,850.0
2962,850.0
2963,850.0
2964,850.0
2965,850.0
2966,850.0
2967,850.0
2968,850.0
2969,850.0
2970,850.0
2971,850.0
2972,850.0
2973,850.0
2974,850.0
2975,850.0
2976,850.0
2977,850.0
2978,850.0
2979,850.0
2980,850.0
2981,850.0
2982,850.0
2983,850.0
2984,850.0
2985,850.0
2986,850.0
2987,850.0
2988,850.0
2989,850.0
2990,850.0
2991,850.0
2992,850.0
2993,850.0
2994,850.0
2995,850.0
2996,850.0
2997,850.0
2998,850.0
2999,850.0
3000,850.0
3001,850.0
3002,850.0
3003,850.0
3004,850.0
3005,850.0
3006,850.0
3007,850.0
3008,850.0
3009,850.0
3010,850.0
3011,850.0
3012,850.0
3013,850.0
3014,850.0
3015,850.0
3016,850.0
3017,850.0
3018,850.0
3019,850.0
3020,850.0
3021,850.0
3022,850.0
3023,850.0
3024,850.0
3025,850.0
3026,850.0
3027,850.0
3028,850.0
3029,850.0
3030,850.0
3031,850.0
3032,850.0
3033,850.0
3034,850.0
3035,850.0
3036,850.0
3037,850.0
3038,850.0
3039,850.0
3040,850.0
3041,850.0
3042,850.0
3043,850.0
3044,850.0
3045,850.0
3046,850.0
3047,850.0
3048,850.0
3049,850.0
3050,850.0
3051,850.0
3052,850.0
3053,850.0
3054,850.0
3055,850.0
3056,850.0
3057,850.0
3058,850.0
3059,850.0
3060,850.0
3061,850.0
3062,850.0
3063,850.0
3064,850.0
3065,850.0
3066,850.0
3067,850.0
3068,850.0
3069,850.0
3070,850.0
3071,850.0
3072,850.0
3073,850.0
3074,850.0
3075,850.0
3076,850.0
3077,850.0
3078,850.0
3079,850.0
3080,850.0
3081,850.0
3082,850.0
3083,850.0
3084,850.0
3085,850.0
3086,850.0
3087,850.0
3088,850.0
3089,850.0
3090,850.0
3091,850.0
3092,850.0
3093,850.0
3094,850.0
3095,850.0
3096,850.0
3097,850.0
3098,850.0
3099,850.0
3100,850.0
3101,850.0
3102,850.0
3103,850.0
3104,850.0
3105,850.0
3106,850.0
3107,850.0
3108,850.0
3109,850.0
3110,850.0
3111,850.0
3112,850.0
3113,850.0
3114,850.0
3115,850.0
3116,850.0
3117,850.0
3118,850.0
3119,850.0
3120,850.0
3121,850.0
3122,850.0
3123,850.0
3124,850.0
3125,850.0
3126,850.0
3127,850.0
3128,850.0
3129,850.0
3130,850.0
3131,850.0
3132,850.0
3133,850.0
3134,850.0
3135,850.0
3136,850.0
3137,850.0
3138,850.0
3139,850.0
3140,850.0
3141,850.0
3142,850.0
3143,850.0
3144,850.0
3145,850.0
3146,850.0
3147,850.0
3148,850.0
3149,850.0
3150,850.0
3151,850.0
3152,850.0
3153,850.0
3154,850.0
3155,850.0
3156,850.0
3157,850.0
3158,850.0
3159,850.0
3160,850.0
3161,850.0
3162,850.0
3163,850.0
3164,850.0
3165,850.0
3166,850.0
3167,850.0
3168,850.0
3169,850.0
3170,850.0
3171,850.0
3172,850.0
3173,850.0
3174,850.0
3175,850.0
3176,850.0
3177,850.0
3178,850.0
3179,850.0
3180,850.0
3181,850.0
3182,850.0
3183,850.0
3184,850.0
3185,850.0
3186,850.0
3187,850.0
3188,850.0
3189,850.0
3190,850.0
3191,850.0
3192,850.0
3193,850.0
3194,850.0
3195,850.0
3196,850.0
3197,850.0
3198,850.0
3199,850.0
3200,850.0
3201,850.0
3202,850.0
3203,850.0
3204,850.0
3205,850.0
3206,850.0
3207,850.0
3208,850.0
3209,850.0
3210,850.0
3211,850.0
3212,850.0
3213,850.0
3214,850.0
3215,850.0
3216,850.0
3217,850.0
3218,850.0
3219,850.0
3220,850.0
3221,850.0
3222,850.0
3223,850.0
3224,850.0
3225,850.0
3226,850.0
3227,850.0
3228,850.0
3229,850.0
3230,850.0
3231,850.0
3232,850.0
3233,850.0
3234,850.0
3235,850.0
3236,850.0
3237,850.0
3238,850.0
3239,850.0
3240,850.0
3241,850.0
3242,850.0
3243,850.0
3244,850.0
3245,850.0
3246,850.0
3247,850.0
3248,850.0
3249,850.0
3250,850.0
3251,850.0
3252,850.0
3253,850.0
3254,850.0
3255,850.0
3256,850.0
3257,850.0
3258,850.0
3259,850.0
3260,850.0
3261,850.0
3262,850.0
3263,850.0
3264,850.0
3265,850.0
3266,850.0
3267,850.0
3268,850.0
3269,850.0
3270,850.0
3271,850.0
3272,850.0
3273,850.0
3274,850.0
3275,850.0
3276,850.0
3277,850.0
3278,850.0
3279,850.0
3280,850.0
3281,850.0
3282,850.0
3283,850.0
3284,850.0
3285,850.0
3286,850.0
3287,850.0
3288,850.0
3289,850.0
3290,850.0
3291,850.0
3292,850.0
3293,850.0
3294,850.0
3295,850.0
3296,850.0
3297,850.0
3298,850.0
3299,850.0
3300,850.0
3301,850.0
3302,850.0
3303,850.0
3304,850.0
3305,850.0
3306,850.0
3307,850.0
3308,850.0
3309,850.0
3310,850.0
3311,850.0
3312,850.0
3313,850.0
3314,850.0
3315,850.0
3316,850.0
3317,850.0
3318,850.0
3319,850.0
3320,850.0
3321,850.0
3322,850.0
3323,850.0
3324,850.0
3325,850.0
3326,850.0
3327,850.0
3328,850.0
3329,850.0
3330,850.0
3331,850.0
3332,850.0
3333,850.0
3334,850.0
3335,850.0
3336,850.0
3337,850.0
3338,850.0
3339,850.0
3340,850.0
3341,850.0
3342,850.0
3343,850.0
3344,850.0
3345,850.0
3346,850.0
3347,850.0
3348,850.0
3349,850.0
3350,850.0
3351,850.0
3352,850.0
3353,850.0
3354,850.0
3355,850.0
3356,850.0
3357,850.0
3358,850.0
3359,850.0
3360,850.0
3361,850.0
3362,850.0
3363,850.0
3364,850.0
3365,850.0
3366,850.0
3367,850.0
3368,850.0
3369,850.0
3370,850.0
3371,850.0
3372,850.0
3373,850.0
3374,850.0
3375,850.0
3376,850.0
3377,850.0
3378,850.0
3379,850.0
3380,850.0
3381,850.0
3382,850.0
3383,850.0
3384,850.0
3385,850.0
3386,850.0
3387,850.0
3388,850.0
3389,850.0
3390,850.0
3391,850.0
3392,850.0
3393,850.0
3394,850.0
3395,850.0
3396,850.0
3397,850.0
3398,850.0
3399,850.0
3400,850.0
3401,850.0
3402,850.0
3403,850.0
3404,850.0
3405,850.0
3406,850.0
3407,850.0
3408,850.0
3409,850.0
3410,850.0
3411,850.0
3412,850.0
3413,850.0
3414,850.0
3415,850.0
3416,850.0
3417,850.0
3418,850.0
3419,850.0
3420,850.0
3421,850.0
3422,850.0
3423,850.0
3424,850.0
3425,850.0
3426,850.0
3427,850.0
3428,850.0
3429,850.0
3430,850.0
3431,850.0
3432,850.0
3433,850.0
3434,850.0
3435,850.0
3436,850.0
3437,850.0
3438,850.0
3439,850.0
3440,850.0
3441,850.0
3442,850.0
3443,850.0
3444,850.0
3445,850.0
3446,850.0
3447,850.0
3448,850.0
3449,850.0
3450,850.0
3451,850.0
3452,850.0
3453,850.0
3454,850.0
3455,850.0
3456,850.0
3457,850.0
3458,850.0
3459,850.0
3460,850.0
3461,850.0
3462,850.0
3463,850.0
3464,850.0
3465,850.0
3466,850.0
3467,850.0
3468,850.0
3469,850.0
3470,850.0
3471,850.0
3472,850.0
3473,850.0
3474,850.0
3475,850.0
3476,850.0
3477,850.0
3478,850.0
3479,850.0
3480,850.0
3481,850.0
3482,850.0
3483,850.0
3484,850.0
3485,850.0
3486,850.0
3487,850.0
3488,850.0
3489,850.0
3490,850.0
3491,850.0
3492,850.0
3493,850.0
3494,850.0
3495,850.0
3496,850.0
3497,850.0
3498,850.0
3499,850.0
3500,850.0
3501,850.0
3502,850.0
3503,850.0
3504,850.0
3505,850.0
3506,850.0
3507,850.0
3508,850.0
3509,850.0
3510,850.0
3511,850.0
3512,850.0
3513,850.0
3514,850.0
3515,850.0
3516,850.0
3517,850.0
3518,850.0
3519,850.0
3520,850.0
3521,850.0
3522,850.0
3523,850.0
3524,850.0
3525,850.0
3526,850.0
3527,850.0
3528,850.0
3529,850.0
3530,850.0
3531,850.0
3532,850.0
3533,850.0
3534,850.0
3535,850.0
3536,850.0
3537,850.0
3538,850.0
3539,850.0
3540,850.0
3541,850.0
3542,850.0
3543,850.0
3544,850.0
3545,850.0
3546,850.0
3547,850.0
3548,850.0
3549,850.0
3550,850.0
3551,850.0
3552,850.0
3553,850.0
3554,850.0
3555,850.0
3556,850.0
3557,850.0
3558,850.0
3559,850.0
3560,850.0
3561,850.0
3562,850.0
3563,850.0
3564,850.0
3565,850.0
3566,850.0
3567,850.0
3568,850.0
3569,850.0
3570,850.0
3571,850.0
3572,850.0
3573,850.0
3574,850.0
3575,850.0
3576,850.0
3577,850.0
3578,850.0
3579,850.0
3580,850.0
3581,850.0
3582,850.0
3583,850.0
3584,850.0
3585,850.0
3586,850.0
3587,850.0
3588,850.0
3589,850.0
3590,850.0
3591,850.0
3592,850.0
3593,850.0
3594,850.0
3595,850.0
3596,850.0
3597,850.0
3598,850.0
3599,850.0
3600,850.0
3601,850.0
3602,850.0
3603,850.0
3604,850.0
3605,850.0
3606,850.0
3607,850.0
3608,850.0
3609,850.0
3610,850.0
3611,850.0
3612,850.0
3613,850.0
3614,850.0
3615,850.0
3616,850.0
3617,850.0
3618,850.0
3619,850.0
3620,850.0
3621,850.0
3622,850.0
3623,850.0
3624,850.0
3625,850.0
3626,850.0
3627,850.0
3628,850.0
3629,850.0
3630,850.0
3631,850.0
3632,850.0
3633,850.0
3634,850.0
3635,850.0
3636,850.0
3637,850.0
3638,850.0
3639,850.0
3640,850.0
3641,850.0
3642,850.0
3643,850.0
3644,850.0
3645,850.0
3646,850.0
3647,850.0
3648,850.0
3649,850.0
3650,850.0
3651,850.0
3652,850.0
3653,850.0
3654,850.0
3655,850.0
3656,850.0
3657,850.0
3658,850.0
3659,850.0
3660,850.0
3661,850.0
3662,850.0
3663,850.0
3664,850.0
3665,850.0
3666,850.0
3667,850.0
3668,850.0
3669,850.0
3670,850.0
3671,850.0
3672,850.0
3673,850.0
3674,850.0
3675,850.0
3676,850.0
3677,850.0
3678,850.0
3679,850.0
3680,850.0
3681,850.0
3682,850.0
3683,850.0
3684,850.0
3685,850.0
3686,850.0
3687,850.0
3688,850.0
3689,850.0
3690,850.0
3691,850.0
3692,850.0
3693,850.0
3694,850.0
3695,850.0
3696,850.0
3697,850.0
3698,850.0
3699,850.0
3700,850.0
3701,850.0
3702,850.0
3703,850.0
3704,850.0
3705,850.0
3706,850.0
3707,850.0
3708,850.0
3709,850.0
3710,850.0
3711,850.0
3712,850.0
3713,850.0
3714,850.0
3715,850.0
3716,850.0
3717,850.0
3718,850.0
3719,850.0
3720,850.0
3721,850.0
3722,850.0
3723,850.0
3724,850.0
3725,850.0
3726,850.0
3727,850.0
3728,850.0
3729,850.0
3730,850.0
3731,850.0
3732,850.0
3733,850.0
3734,850.0
3735,850.0
3736,850.0
3737,850.0
3738,850.0
3739,850.0
3740,850.0
3741,850.0
3742,850.0
3743,850.0
3744,850.0
3745,850.0
3746,850.0
3747,850.0
3748,850.0
3749,850.0
3750,850.0
3751,850.0
3752,850.0
3753,850.0
3754,850.0
3755,850.0
3756,850.0
3757,850.0
3758,850.0
3759,850.0
3760,850.0
3761,850.0
3762,850.0
3763,850.0
3764,850.0
3765,850.0
3766,850.0
3767,850.0
3768,850.0
3769,850.0
3770,850.0
3771,850.0
3772,850.0
3773,850.0
3774,850.0
3775,850.0
3776,850.0
3777,850.0
3778,850.0
3779,850.0
3780,850.0
3781,850.0
3782,850.0
3783,850.0
3784,850.0
3785,850.0
3786,850.0
3787,850.0
3788,850.0
3789,850.0
3790,850.0
3791,850.0
3792,850.0
3793,850.0
3794,850.0
3795,850.0
3796,850.0
3797,850.0
3798,850.0
3799,850.0
3800,850.0
3801,850.0
3802,850.0
3803,850.0
3804,850.0
3805,850.0
3806,850.0
3807,850.0
3808,850.0
3809,850.0
3810,850.0
3811,850.0
3812,850.0
3813,850.0
3814,850.0
3815,850.0
3816,850.0
3817,850.0
3818,850.0
3819,850.0
3820,850.0
3821,850.0
3822,850.0
3823,850.0
3824,850.0
3825,850.0
3826,850.0
3827,850.0
3828,850.0
3829,850.0
3830,850.0
3831,850.0
3832,850.0
3833,850.0
3834,850.0
3835,850.0
3836,850.0
3837,850.0
3838,850.0
3839,850.0
3840,850.0
3841,850.0
3842,850.0
3843,850.0
3844,850.0
3845,850.0
3846,850.0
3847,850.0
3848,850.0
3849,850.0
3850,850.0
3851,850.0
3852,850.0
3853,850.0
3854,850.0
3855,850.0
3856,850.0
3857,850.0
3858,850.0
3859,850.0
3860,850.0
3861,850.0
3862,850.0
3863,850.0
3864,850.0
3865,850.0
3866,850.0
3867,850.0
3868,850.0
3869,850.0
3870,850.0
3871,850.0
3872,850.0
3873,850.0
3874,850.0
3875,850.0
3876,850.0
3877,850.0
3878,850.0
3879,850.0
3880,850.0
3881,850.0
3882,850.0
3883,850.0
3884,850.0
3885,850.0
3886,850.0
3887,850.0
3888,850.0
3889,850.0
3890,850.0
3891,850.0
3892,850.0
3893,850.0
3894,850.0
3895,850.0
3896,850.0
3897,850.0
3898,850.0
3899,850.0
3900,850.0
3901,850.0
3902,850.0
3903,850.0
3904,850.0
3905,850.0
3906,850.0
3907,850.0
3908,850.0
3909,850.0
3910,850.0
3911,850.0
3912,850.0
3913,850.0
3914,850.0
3915,850.0
3916,850.0
3917,850.0
3918,850.0
3919,850.0
3920,850.0
3921,850.0
3922,850.0
3923,850.0
3924,850.0
3925,850.0
3926,850.0
3927,850.0
3928,850.0
3929,850.0
3930,850.0
3931,850.0
3932,850.0
3933,850.0
3934,850.0
3935,850.0
3936,850.0
3937,850.0
3938,850.0
3939,850.0
3940,850.0
3941,850.0
3942,850.0
3943,850.0
3944,850.0
3945,850.0
3946,850.0
3947,850.0
3948,850.0
3949,850.0
3950,850.0
3951,850.0
3952,850.0
3953,850.0
3954,850.0
3955,850.0
3956,850.0
3957,850.0
3958,850.0
3959,850.0
3960,850.0
3961,850.0
3962,850.0
3963,850.0
3964,850.0
3965,850.0
3966,850.0
3967,850.0
3968,850.0
3969,850.0
3970,850.0
3971,850.0
3972,850.0
3973,850.0
3974,850.0
3975,850.0
3976,850.0
3977,850.0
3978,850.0
3979,850.0
3980,850.0
3981,850.0
3982,850.0
3983,850.0
3984,850.0
3985,850.0
3986,850.0
3987,850.0
3988,850.0
3989,850.0
3990,850.0
3991,850.0
3992,850.0
3993,850.0
3994,850.0
3995,850.0
3996,850.0
3997,850.0
3998,850.0
3999,850.0
4000,850.0
4001,850.0
4002,850.0
4003,850.0
4004,850.0
4005,850.0
4006,850.0
4007,850.0
4008,850.0
4009,850.0
4010,850.0
4011,850.0
4012,850.0
4013,850.0
4014,850.0
4015,850.0
4016,850.0
4017,850.0
4018,850.0
4019,850.0
4020,850.0
4021,850.0
4022,850.0
4023,850.0
4024,850.0
4025,850.0
4026,850.0
4027,850.0
4028,850.0
4029,850.0
4030,850.0
4031,850.0
4032,850.0
4033,850.0
4034,850.0
4035,850.0
4036,850.0
4037,850.0
4038,850.0
4039,850.0
4040,850.0
4041,850.0
4042,850.0
4043,850.0
4044,850.0
4045,850.0
4046,850.0
4047,850.0
4048,850.0
4049,850.0
4050,850.0
4051,850.0
4052,850.0
4053,850.0
4054,850.0
4055,850.0
4056,850.0
4057,850.0
4058,850.0
4059,850.0
4060,850.0
4061,850.0
4062,850.0
4063,850.0
4064,850.0
4065,850.0
4066,850.0
4067,850.0
4068,850.0
4069,850.0
4070,850.0
4071,850.0
4072,850.0
4073,850.0
4074,850.0
4075,850.0
4076,850.0
4077,850.0
4078,850.0
4079,850.0
4080,850.0
4081,850.0
4082,850.0
4083,850.0
4084,850.0
4085,850.0
4086,850.0
4087,850.0
4088,850.0
4089,850.0
4090,850.0
4091,850.0
4092,850.0
4093,850.0
4094,850.0
4095,850.0
4096,850.0
4097,850.0
4098,850.0
4099,850.0
4100,850.0
4101,850.0
4102,850.0
4103,850.0
4104,850.0
4105,850.0
4106,850.0
4107,850.0
4108,850.0
4109,850.0
4110,850.0
4111,850.0
4112,850.0
4113,850.0
4114,850.0
4115,850.0
4116,850.0
4117,850.0
4118,850.0
4119,850.0
4120,850.0
4121,850.0
4122,850.0
4123,850.0
4124,850.0
4125,850.0
4126,850.0
4127,850.0
4128,850.0
4129,850.0
4130,850.0
4131,850.0
4132,850.0
