row_index,WROT.PtTurnOnTmp.Bl3
6110,4.19
6111,4.19
6112,4.19
6113,4.19
6114,4.19
6115,4.19
6116,4.3
6117,4.3
6118,4.3
6119,4.3
6120,4.3
6121,4.3
6122,4.3
6123,4.3
6124,4.3
6125,4.3
6126,4.3
6127,4.3
6128,4.3
6129,4.3
6130,4.3
6131,4.3
6132,4.3
6133,4.3
6134,4.3
6135,4.3
6136,4.3
6137,4.3
6138,4.3
6139,4.3
6140,4.3
6141,4.3
6142,4.3
6143,4.3
6144,4.3
6145,4.3
6146,4.3
6147,4.3
6148,4.3
6149,4.3
6150,4.3
6151,4.3
6152,4.3
6153,4.3
6154,4.3
6155,4.3
6156,4.3
6157,4.3
6158,4.3
6159,4.3
6160,4.3
6161,4.3
6162,4.3
6163,4.3
6164,4.3
6165,4.3
6166,4.3
6167,4.3
6168,4.3
6169,4.3
6170,4.3
6171,4.3
6172,4.3
6173,4.3
6174,4.3
6175,4.3
6176,4.3
6177,4.3
6178,4.3
6179,4.3
6180,4.3
6181,4.3
6182,4.3
6183,4.3
6184,4.3
6185,4.3
6186,4.3
6187,4.3
6188,4.3
6189,4.3
6190,4.3
6191,4.3
6192,4.3
6193,4.3
6194,4.3
6195,4.3
6196,4.3
6197,4.3
6198,4.3
6199,4.3
6200,4.3
6201,4.3
6202,4.3
6203,4.3
6204,4.3
6205,4.3
6206,4.3
6207,4.3
6208,4.3
6209,4.3
6210,4.3
6211,4.3
6212,4.3
6213,4.3
6214,4.3
6215,4.3
6216,4.3
6217,4.3
6218,4.3
6219,4.3
6220,4.3
6221,4.3
6222,4.3
6223,4.3
6224,4.3
6225,4.3
6226,4.3
6227,4.3
6228,4.3
6229,4.3
6230,4.3
6231,4.3
6232,4.3
6233,4.3
6234,4.3
6235,4.3
6236,4.3
6237,4.3
6238,4.3
6239,4.3
6240,4.3
6241,4.3
6242,4.3
6243,4.3
6244,4.3
6245,4.3
6246,4.3
6247,4.3
6248,4.3
6249,4.3
6250,4.3
6251,4.3
6252,4.3
6253,4.3
6254,4.3
6255,4.3
6256,4.3
6257,4.3
6258,4.3
6259,4.3
6260,4.3
6261,4.3
6262,4.3
6263,4.3
6264,4.3
6265,4.3
6266,4.3
6267,4.3
6268,4.3
6269,4.3
6270,4.3
6271,4.3
6272,4.3
6273,4.3
6274,4.3
6275,4.3
6276,4.3
6277,4.19
6278,4.3
6279,4.19
6280,4.3
6281,4.3
6282,4.3
6283,4.19
6284,4.3
6285,4.19
6286,4.3
6287,4.19
6288,4.19
6289,4.19
6290,4.3
6291,4.3
6292,4.3
6293,4.3
6294,4.3
6295,4.3
6296,4.3
6297,4.19
6298,4.3
6299,4.3
6300,4.19
6301,4.3
6302,4.3
6303,4.3
6304,4.3
6305,4.19
6306,4.19
6307,4.3
6308,4.19
6309,4.19
6310,4.19
6311,4.3
6312,4.19
6313,4.3
6314,4.19
6315,4.3
6316,4.19
6317,4.3
6318,4.3
6319,4.3
6320,4.3
6321,4.3
6322,4.19
6323,4.19
6324,4.19
6325,4.19
6326,4.19
6327,4.19
6328,4.19
6329,4.19
6330,4.19
6331,4.19
6332,4.19
6333,4.19
6334,4.19
6335,4.19
6336,4.19
6337,4.19
6338,4.19
6339,4.19
6340,4.19
6341,4.19
6342,4.19
6343,4.19
6344,4.19
6345,4.19
6346,4.19
6347,4.19
6348,4.19
6349,4.19
6350,4.19
6351,4.19
6352,4.19
6353,4.19
6354,4.19
6355,4.19
6356,4.19
6357,4.19
6358,4.19
6359,4.19
6360,4.19
6361,4.19
6362,4.19
6363,4.19
6364,4.19
6365,4.19
6366,4.19
6367,4.19
6368,4.19
6369,4.19
6370,4.19
6371,4.19
6372,4.19
6373,4.19
6374,4.19
6375,4.19
6376,4.19
6377,4.19
6378,4.19
6379,4.19
6380,4.19
6381,4.19
6382,4.19
6383,4.19
6384,4.19
6385,4.19
6386,4.19
6387,4.19
6388,4.19
6389,4.19
6390,4.19
6391,4.19
6392,4.19
6393,4.19
6394,4.19
6395,4.19
6396,4.19
6397,4.19
6398,4.19
6399,4.19
6400,4.19
6401,4.19
6402,4.19
6403,4.19
6404,4.19
6405,4.19
6406,4.19
6407,4.19
6408,4.19
6409,4.19
6410,4.19
6411,4.19
6412,4.19
6413,4.19
6414,4.19
6415,4.19
6416,4.19
6417,4.19
6418,4.19
6419,4.19
6420,4.19
6421,4.19
6422,4.19
6423,4.19
6424,4.19
6425,4.19
6426,4.19
6427,4.19
6428,4.19
6429,4.19
6430,4.19
6431,4.19
6432,4.19
6433,4.19
6434,4.19
6435,4.19
6436,4.19
6437,4.19
6438,4.19
6439,4.19
6440,4.19
6441,4.19
6442,4.19
6443,4.19
6444,4.19
6445,4.19
6446,4.19
6447,4.19
6448,4.19
6449,4.19
6450,4.19
6451,4.19
6452,4.19
6453,4.19
6454,4.19
6455,4.19
6456,4.19
6457,4.19
6458,4.19
6459,4.19
6460,4.19
6461,4.19
6462,4.19
6463,4.19
6464,4.19
6465,4.19
6466,4.19
6467,4.19
6468,4.19
6469,4.19
6470,4.19
6471,4.19
6472,4.19
6473,4.19
6474,4.19
6475,4.19
6476,4.19
6477,4.19
6478,4.19
6479,4.19
6480,4.3
6481,4.19
6482,4.19
6483,4.19
6484,4.19
6485,4.19
6486,4.19
6487,4.19
6488,4.19
6489,4.19
6490,4.19
6491,4.19
6492,4.19
6493,4.19
6494,4.19
6495,4.19
6496,4.19
6497,4.19
6498,4.19
6499,4.19
6500,4.19
6501,4.19
6502,4.19
6503,4.19
6504,4.19
6505,4.19
6506,4.19
6507,4.19
6508,4.19
6509,4.19
6510,4.19
6511,4.19
6512,4.19
6513,4.19
6514,4.19
6515,4.19
6516,4.19
6517,4.19
6518,4.19
6519,4.19
6520,4.19
6521,4.19
6522,4.19
6523,4.19
6524,4.19
6525,4.19
6526,4.19
6527,4.19
6528,4.19
6529,4.19
6530,4.19
6531,4.19
6532,4.19
6533,4.19
6534,4.19
6535,4.19
6536,4.19
6537,4.19
6538,4.19
6539,4.19
6540,4.19
6541,4.19
6542,4.3
6543,4.19
6544,4.19
6545,4.3
6546,4.3
6547,4.19
6548,4.3
6549,4.3
6550,4.3
6551,4.3
6552,4.3
6553,4.3
6554,4.3
6555,4.3
6556,4.3
6557,4.3
6558,4.19
6559,4.3
6560,4.3
6561,4.3
6562,4.3
6563,4.3
6564,4.3
6565,4.3
6566,4.3
6567,4.3
6568,4.3
6569,4.3
6570,4.3
6571,4.3
6572,4.3
6573,4.3
6574,4.3
6575,4.3
6576,4.3
6577,4.3
6578,4.3
6579,4.3
6580,4.3
6581,4.3
6582,4.3
6583,4.3
6584,4.3
6585,4.3
6586,4.3
6587,4.3
6588,4.3
6589,4.3
6590,4.3
6591,4.3
6592,4.3
6593,4.3
6594,4.3
6595,4.3
6596,4.3
6597,4.3
6598,4.3
6599,4.3
6600,4.3
6601,4.3
6602,4.3
6603,4.3
6604,4.3
6605,4.3
6606,4.3
6607,4.3
6608,4.3
6609,4.3
6610,4.3
6611,4.3
6612,4.3
6613,4.3
6614,4.3
6615,4.3
6616,4.3
6617,4.19
6618,4.3
6619,4.3
6620,4.3
6621,4.3
6622,4.3
6623,4.19
6624,4.19
6625,4.3
6626,4.19
6627,4.19
6628,4.3
6629,4.19
6630,4.19
6631,4.3
6632,4.19
6633,4.3
6634,4.3
6635,4.19
6636,4.3
6637,4.3
6638,4.3
6639,4.3
6640,4.3
6641,4.3
6642,4.3
6643,4.3
6644,4.3
6645,4.3
6646,4.3
6647,4.3
6648,4.3
6649,4.3
6650,4.3
6651,4.3
6652,4.3
6653,4.3
6654,4.3
6655,4.3
6656,4.3
6657,4.3
6658,4.3
6659,4.3
6660,4.3
6661,4.3
6662,4.3
6663,4.3
6664,4.3
6665,4.3
6666,4.3
6667,4.3
6668,4.3
6669,4.3
6670,4.3
6671,4.3
6672,4.3
6673,4.3
6674,4.3
6675,4.3
6676,4.3
6677,4.3
6678,4.4
6679,4.3
6680,4.3
6681,4.4
6682,4.4
6683,4.4
6684,4.4
6685,4.4
6686,4.4
6687,4.4
6688,4.4
6689,4.4
6690,4.4
6691,4.4
6692,4.4
6693,4.4
6694,4.4
6695,4.4
6696,4.4
6697,4.4
6698,4.4
6699,4.4
6700,4.5
6701,4.5
6702,4.4
6703,4.4
6704,4.4
6705,4.5
6706,4.4
6707,4.5
6708,4.5
6709,4.5
6710,4.5
6711,4.4
6712,4.5
6713,4.4
6714,4.5
6715,4.5
6716,4.4
6717,4.5
6718,4.5
6719,4.4
6720,4.5
6721,4.5
6722,4.5
6723,4.5
6724,4.4
6725,4.4
6726,4.4
6727,4.4
6728,4.4
6729,4.4
6730,4.4
6731,4.4
6732,4.4
6733,4.4
6734,4.4
6735,4.4
6736,4.4
6737,4.4
6738,4.4
6739,4.4
6740,4.4
6741,4.4
6742,4.4
6743,4.4
6744,4.4
6745,4.4
6746,4.4
6747,4.4
6748,4.4
6749,4.4
6750,4.4
6751,4.4
6752,4.5
6753,4.5
6754,4.5
6755,4.4
6756,4.4
6757,4.5
6758,4.4
6759,4.5
6760,4.5
6761,4.4
6762,4.5
6763,4.5
6764,4.5
6765,4.5
6766,4.5
6767,4.5
6768,4.5
6769,4.5
6770,4.5
6771,4.5
6772,4.4
6773,4.4
6774,4.5
6775,4.5
6776,4.5
6777,4.5
6778,4.5
6779,4.5
6780,4.5
6781,4.5
6782,4.4
6783,4.5
6784,4.5
6785,4.5
6786,4.5
6787,4.4
6788,4.4
6789,4.5
6790,4.4
6791,4.4
6792,4.4
6793,4.4
6794,4.4
6795,4.4
6796,4.4
6797,4.4
6798,4.4
6799,4.4
6800,4.4
6801,4.4
6802,4.4
6803,4.4
6804,4.4
6805,4.4
6806,4.4
6807,4.4
6808,4.4
6809,4.4
6810,4.4
6811,4.4
6812,4.4
6813,4.4
6814,4.4
6815,4.4
6816,4.3
6817,4.3
6818,4.3
6819,4.3
6820,4.3
6821,4.3
6822,4.3
6823,4.3
6824,4.3
6825,4.3
6826,4.3
6827,4.3
6828,4.3
6829,4.3
6830,4.4
6831,4.4
6832,4.4
6833,4.4
6834,4.3
6835,4.4
6836,4.4
6837,4.4
6838,4.4
6839,4.4
6840,4.4
6841,4.4
6842,4.4
6843,4.4
6844,4.4
6845,4.4
6846,4.4
6847,4.4
6848,4.4
6849,4.4
6850,4.4
6851,4.4
6852,4.4
6853,4.4
6854,4.4
6855,4.4
6856,4.4
6857,4.4
6858,4.4
6859,4.4
6860,4.4
6861,4.4
6862,4.4
6863,4.5
6864,4.4
6865,4.4
6866,4.4
6867,4.4
6868,4.4
6869,4.4
6870,4.4
6871,4.4
6872,4.4
6873,4.4
6874,4.4
6875,4.4
6876,4.5
6877,4.5
6878,4.4
6879,4.4
6880,4.4
6881,4.5
6882,4.5
6883,4.4
6884,4.5
6885,4.5
6886,4.5
6887,4.5
6888,4.4
6889,4.5
6890,4.4
6891,4.4
6892,4.4
6893,4.4
6894,4.5
6895,4.4
6896,4.5
6897,4.4
6898,4.4
6899,4.4
6900,4.5
6901,4.5
6902,4.5
6903,4.4
6904,4.5
6905,4.5
6906,4.5
6907,4.5
6908,4.5
6909,4.5
6910,4.5
6911,4.5
6912,4.5
6913,4.5
6914,4.5
6915,4.5
6916,4.5
6917,4.5
6918,4.5
6919,4.5
6920,4.5
6921,4.5
6922,4.5
6923,4.5
6924,4.5
6925,4.5
6926,4.5
6927,4.5
6928,4.5
6929,4.5
6930,4.5
6931,4.5
6932,4.5
6933,4.5
6934,4.5
6935,4.5
6936,4.5
6937,4.59
6938,4.59
6939,4.59
6940,4.59
6941,4.59
6942,4.59
6943,4.59
6944,4.59
6945,4.59
6946,4.59
6947,4.59
6948,4.59
6949,4.59
6950,4.59
6951,4.59
6952,4.59
6953,4.59
6954,4.59
6955,4.59
6956,4.59
6957,4.59
6958,4.59
6959,4.59
6960,4.59
6961,4.59
6962,4.59
6963,4.59
6964,4.59
6965,4.59
6966,4.59
6967,4.59
6968,4.59
6969,4.59
6970,4.59
6971,4.59
6972,4.59
6973,4.59
6974,4.59
6975,4.59
6976,4.59
6977,4.5
6978,4.5
6979,4.5
6980,4.5
6981,4.59
6982,4.5
6983,4.5
6984,4.5
6985,4.5
6986,4.5
6987,4.5
6988,4.5
6989,4.5
6990,4.5
6991,4.5
6992,4.5
6993,4.5
6994,4.5
6995,4.5
6996,4.5
6997,4.5
6998,4.5
6999,4.5
7000,4.5
7001,4.5
7002,4.5
7003,4.5
7004,4.5
7005,4.5
7006,4.5
7007,4.5
7008,4.5
7009,4.5
7010,4.5
7011,4.5
7012,4.5
7013,4.5
7014,4.5
7015,4.5
7016,4.5
7017,4.5
7018,4.5
7019,4.5
7020,4.5
7021,4.5
7022,4.5
7023,4.5
7024,4.5
7025,4.5
7026,4.5
7027,4.5
7028,4.5
7029,4.5
7030,4.5
7031,4.5
7032,4.5
7033,4.5
7034,4.5
7035,4.5
7036,4.4
7037,4.4
7038,4.4
7039,4.5
7040,4.4
7041,4.4
7042,4.4
7043,4.4
7044,4.4
7045,4.4
7046,4.4
7047,4.4
7048,4.4
7049,4.4
7050,4.4
7051,4.4
7052,4.4
7053,4.4
7054,4.4
7055,4.4
7056,4.4
7057,4.4
7058,4.4
7059,4.4
7060,4.3
7061,4.3
7062,4.3
7063,4.4
7064,4.3
7065,4.3
7066,4.3
7067,4.4
7068,4.3
7069,4.3
7070,4.3
7071,4.3
7072,4.3
7073,4.4
7074,4.3
7075,4.3
7076,4.3
7077,4.3
7078,4.3
7079,4.3
7080,4.3
7081,4.3
7082,4.3
7083,4.3
7084,4.3
7085,4.3
7086,4.3
7087,4.3
7088,4.3
7089,4.3
7090,4.3
7091,4.3
7092,4.3
7093,4.3
7094,4.3
7095,4.3
7096,4.3
7097,4.3
7098,4.3
7099,4.3
7100,4.3
7101,4.3
7102,4.3
7103,4.3
7104,4.3
7105,4.3
7106,4.3
7107,4.3
7108,4.3
7109,4.3
7110,4.3
7111,4.3
7112,4.3
7113,4.3
7114,4.3
7115,4.3
7116,4.3
7117,4.3
7118,4.3
7119,4.3
7120,4.3
7121,4.3
7122,4.3
7123,4.3
7124,4.3
7125,4.3
7126,4.3
7127,4.3
7128,4.3
7129,4.3
7130,4.3
7131,4.3
7132,4.3
7133,4.3
7134,4.3
7135,4.3
7136,4.3
7137,4.3
7138,4.3
7139,4.3
7140,4.3
7141,4.3
7142,4.3
7143,4.4
7144,4.4
7145,4.4
7146,4.4
7147,4.4
7148,4.3
7149,4.4
7150,4.4
7151,4.4
7152,4.4
7153,4.4
7154,4.4
7155,4.3
7156,4.4
7157,4.4
7158,4.4
7159,4.4
7160,4.4
7161,4.4
7162,4.3
7163,4.4
7164,4.4
7165,4.4
7166,4.4
7167,4.4
7168,4.4
7169,4.4
7170,4.4
7171,4.4
7172,4.4
7173,4.4
7174,4.3
7175,4.4
7176,4.3
7177,4.4
7178,4.4
7179,4.4
7180,4.4
7181,4.4
7182,4.4
7183,4.4
7184,4.3
7185,4.4
7186,4.4
7187,4.4
7188,4.4
7189,4.4
7190,4.4
7191,4.4
7192,4.4
7193,4.4
7194,4.4
7195,4.4
7196,4.4
7197,4.4
7198,4.4
7199,4.4
7200,4.4
7201,4.5
7202,4.4
7203,4.5
7204,4.4
7205,4.4
7206,4.5
7207,4.5
7208,4.5
7209,4.5
7210,4.5
7211,4.5
7212,4.5
7213,4.5
7214,4.5
7215,4.5
7216,4.5
7217,4.5
7218,4.5
7219,4.5
7220,4.5
7221,4.5
7222,4.5
7223,4.5
7224,4.5
7225,4.5
7226,4.5
7227,4.5
7228,4.5
7229,4.5
7230,4.5
7231,4.5
7232,4.5
7233,4.5
7234,4.5
7235,4.5
7236,4.5
7237,4.5
7238,4.5
7239,4.5
7240,4.5
7241,4.5
7242,4.5
7243,4.5
7244,4.5
7245,4.5
7246,4.5
7247,4.5
7248,4.5
7249,4.4
7250,4.5
7251,4.5
7252,4.5
7253,4.4
7254,4.4
7255,4.4
7256,4.4
7257,4.4
7258,4.4
7259,4.4
7260,4.4
7261,4.4
7262,4.5
7263,4.4
7264,4.4
7265,4.5
7266,4.4
7267,4.5
7268,4.5
7269,4.5
7270,4.5
7271,4.5
7272,4.5
7273,4.5
7274,4.5
7275,4.5
7276,4.5
7277,4.4
7278,4.5
7279,4.5
7280,4.5
7281,4.5
7282,4.4
7283,4.5
7284,4.5
7285,4.4
7286,4.4
7287,4.5
7288,4.4
7289,4.5
7290,4.4
7291,4.4
7292,4.4
7293,4.5
7294,4.4
7295,4.4
7296,4.5
7297,4.5
7298,4.4
7299,4.4
7300,4.5
7301,4.5
7302,4.5
7303,4.5
7304,4.5
7305,4.5
7306,4.5
7307,4.5
7308,4.5
7309,4.5
7310,4.5
7311,4.5
7312,4.5
7313,4.5
7314,4.5
7315,4.5
7316,4.5
7317,4.5
7318,4.5
7319,4.5
7320,4.5
7321,4.5
7322,4.5
7323,4.5
7324,4.5
7325,4.5
7326,4.5
7327,4.5
7328,4.5
7329,4.5
7330,4.5
7331,4.5
7332,4.5
7333,4.5
7334,4.5
7335,4.5
7336,4.5
7337,4.5
7338,4.5
7339,4.5
7340,4.5
7341,4.5
7342,4.5
7343,4.5
7344,4.5
7345,4.5
7346,4.5
7347,4.5
7348,4.5
7349,4.5
7350,4.5
7351,4.5
7352,4.5
7353,4.5
7354,4.5
7355,4.5
7356,4.5
7357,4.59
7358,4.5
7359,4.5
7360,4.59
7361,4.59
7362,4.59
7363,4.59
7364,4.59
7365,4.59
7366,4.59
7367,4.59
7368,4.59
7369,4.59
7370,4.59
7371,4.59
7372,4.59
7373,4.59
7374,4.59
7375,4.59
7376,4.59
7377,4.59
7378,4.59
7379,4.59
7380,4.59
7381,4.59
7382,4.59
7383,4.59
7384,4.59
7385,4.59
7386,4.59
7387,4.59
7388,4.59
7389,4.59
7390,4.59
7391,4.59
7392,4.59
7393,4.59
7394,4.59
7395,4.59
7396,4.59
7397,4.59
7398,4.59
7399,4.59
7400,4.59
7401,4.59
7402,4.59
7403,4.59
7404,4.59
7405,4.59
7406,4.59
7407,4.59
7408,4.59
7409,4.59
7410,4.59
7411,4.59
7412,4.59
7413,4.59
7414,4.59
7415,4.59
7416,4.59
7417,4.59
7418,4.59
7419,4.59
7420,4.59
7421,4.59
7422,4.59
7423,4.59
7424,4.59
7425,4.59
7426,4.59
7427,4.69
7428,4.59
7429,4.69
7430,4.59
7431,4.59
7432,4.59
7433,4.69
7434,4.69
7435,4.59
7436,4.59
7437,4.69
7438,4.59
7439,4.59
7440,4.59
7441,4.59
7442,4.69
7443,4.59
7444,4.69
7445,4.59
7446,4.59
7447,4.59
7448,4.69
7449,4.59
7450,4.69
7451,4.69
7452,4.69
7453,4.69
7454,4.69
7455,4.69
7456,4.69
7457,4.69
7458,4.69
7459,4.69
7460,4.69
7461,4.69
7462,4.69
7463,4.69
7464,4.69
7465,4.69
7466,4.69
7467,4.69
7468,4.69
7469,4.69
7470,4.69
7471,4.69
7472,4.69
7473,4.69
7474,4.69
7475,4.69
7476,4.69
7477,4.69
7478,4.69
7479,4.69
7480,4.69
7481,4.69
7482,4.69
7483,4.69
7484,4.69
7485,4.69
7486,4.69
7487,4.69
7488,4.69
7489,4.69
7490,4.69
7491,4.69
7492,4.69
7493,4.69
7494,4.69
7495,4.69
7496,4.69
7497,4.69
7498,4.69
7499,4.69
7500,4.69
7501,4.69
7502,4.69
7503,4.69
7504,4.69
7505,4.69
7506,4.69
7507,4.69
7508,4.69
7509,4.69
7510,4.69
7511,4.69
7512,4.69
7513,4.69
7514,4.69
7515,4.69
7516,4.69
7517,4.69
7518,4.69
7519,4.69
7520,4.69
7521,4.69
7522,4.59
7523,4.59
7524,4.59
7525,4.59
7526,4.59
7527,4.59
7528,4.59
7529,4.59
7530,4.59
7531,4.59
7532,4.59
7533,4.59
7534,4.59
7535,4.59
7536,4.59
7537,4.59
7538,4.59
7539,4.59
7540,4.59
7541,4.59
7542,4.59
7543,4.59
7544,4.59
7545,4.59
7546,4.59
7547,4.59
7548,4.59
7549,4.59
7550,4.59
7551,4.59
7552,4.59
7553,4.59
7554,4.59
7555,4.59
7556,4.59
7557,4.59
7558,4.59
7559,4.59
7560,4.59
7561,4.59
7562,4.59
7563,4.59
7564,4.59
7565,4.59
7566,4.59
7567,4.59
7568,4.59
7569,4.59
7570,4.59
7571,4.59
7572,4.59
7573,4.59
7574,4.59
7575,4.59
7576,4.59
7577,4.59
7578,4.59
7579,4.59
7580,4.59
7581,4.59
7582,4.59
7583,4.59
7584,4.69
7585,4.69
7586,4.59
7587,4.69
7588,4.59
7589,4.69
7590,4.59
7591,4.59
7592,4.59
7593,4.69
7594,4.69
7595,4.59
7596,4.59
7597,4.59
7598,4.69
7599,4.59
7600,4.59
7601,4.59
7602,4.59
7603,4.59
7604,4.59
7605,4.59
7606,4.59
7607,4.59
7608,4.69
7609,4.59
7610,4.59
7611,4.69
7612,4.59
7613,4.59
7614,4.69
7615,4.59
7616,4.59
7617,4.59
7618,4.59
7619,4.59
7620,4.59
7621,4.59
7622,4.69
7623,4.69
7624,4.69
7625,4.69
7626,4.69
7627,4.69
7628,4.69
7629,4.69
7630,4.69
7631,4.69
7632,4.69
7633,4.69
7634,4.69
7635,4.69
7636,4.69
7637,4.69
7638,4.69
7639,4.69
7640,4.69
7641,4.69
7642,4.69
7643,4.69
7644,4.69
7645,4.69
7646,4.69
7647,4.69
7648,4.69
7649,4.69
7650,4.69
7651,4.69
7652,4.69
7653,4.69
7654,4.69
7655,4.69
7656,4.69
7657,4.69
7658,4.69
7659,4.69
7660,4.69
7661,4.69
7662,4.8
7663,4.69
7664,4.8
7665,4.8
7666,4.8
7667,4.69
7668,4.8
7669,4.69
7670,4.69
7671,4.8
7672,4.8
7673,4.69
7674,4.69
7675,4.69
7676,4.69
7677,4.69
7678,4.69
7679,4.69
7680,4.69
7681,4.69
7682,4.69
7683,4.69
7684,4.69
7685,4.69
7686,4.69
7687,4.69
7688,4.69
7689,4.69
7690,4.69
7691,4.69
7692,4.69
7693,4.69
7694,4.69
7695,4.69
7696,4.69
7697,4.69
7698,4.69
7699,4.69
7700,4.69
7701,4.69
7702,4.69
7703,4.69
7704,4.69
7705,4.69
7706,4.69
7707,4.59
7708,4.69
7709,4.69
7710,4.59
7711,4.59
7712,4.69
7713,4.59
7714,4.69
7715,4.59
7716,4.59
7717,4.59
7718,4.59
7719,4.59
7720,4.59
7721,4.59
7722,4.59
7723,4.59
7724,4.59
7725,4.59
7726,4.59
7727,4.59
7728,4.59
7729,4.59
7730,4.59
7731,4.59
7732,4.59
7733,4.59
7734,4.59
7735,4.59
7736,4.59
7737,4.59
7738,4.59
7739,4.59
7740,4.59
7741,4.59
7742,4.59
7743,4.59
7744,4.59
7745,4.59
7746,4.59
7747,4.59
7748,4.59
7749,4.59
7750,4.59
7751,4.59
7752,4.59
7753,4.59
7754,4.5
7755,4.5
7756,4.5
7757,4.5
7758,4.5
7759,4.5
7760,4.5
7761,4.5
7762,4.5
7763,4.5
7764,4.5
7765,4.5
7766,4.5
7767,4.5
7768,4.5
7769,4.5
7770,4.5
7771,4.5
7772,4.5
7773,4.5
7774,4.5
7775,4.5
7776,4.5
7777,4.5
7778,4.5
7779,4.5
7780,4.5
7781,4.5
7782,4.5
7783,4.5
7784,4.5
7785,4.5
7786,4.5
7787,4.5
7788,4.5
7789,4.5
7790,4.5
7791,4.5
7792,4.5
7793,4.5
7794,4.5
7795,4.5
7796,4.5
7797,4.5
7798,4.5
7799,4.5
7800,4.5
7801,4.5
7802,4.5
7803,4.5
7804,4.5
7805,4.5
7806,4.5
7807,4.5
7808,4.5
7809,4.5
7810,4.5
7811,4.5
7812,4.5
7813,4.5
7814,4.5
7815,4.5
7816,4.59
7817,4.5
7818,4.5
7819,4.59
7820,4.5
7821,4.59
7822,4.5
7823,4.59
7824,4.59
7825,4.59
7826,4.59
7827,4.59
7828,4.59
7829,4.59
7830,4.59
7831,4.59
7832,4.59
7833,4.59
7834,4.59
7835,4.59
7836,4.59
7837,4.59
7838,4.59
7839,4.59
7840,4.59
7841,4.59
7842,4.59
7843,4.59
7844,4.59
7845,4.59
7846,4.59
7847,4.59
7848,4.59
7849,4.59
7850,4.59
7851,4.59
7852,4.59
7853,4.59
7854,4.59
7855,4.59
7856,4.59
7857,4.59
7858,4.59
7859,4.59
7860,4.59
7861,4.59
7862,4.59
7863,4.59
7864,4.59
7865,4.59
7866,4.59
7867,4.59
7868,4.59
7869,4.59
7870,4.59
7871,4.59
7872,4.59
7873,4.59
7874,4.59
7875,4.59
7876,4.59
7877,4.59
7878,4.59
7879,4.59
7880,4.59
7881,4.59
7882,4.59
7883,4.59
7884,4.59
7885,4.69
7886,4.59
7887,4.59
7888,4.69
7889,4.69
7890,4.59
7891,4.69
7892,4.69
7893,4.69
7894,4.69
7895,4.69
7896,4.69
7897,4.69
7898,4.69
7899,4.69
7900,4.69
7901,4.69
7902,4.69
7903,4.69
7904,4.69
7905,4.69
7906,4.69
7907,4.69
7908,4.69
7909,4.69
7910,4.59
7911,4.69
7912,4.69
7913,4.69
7914,4.59
7915,4.69
7916,4.59
7917,4.59
7918,4.59
7919,4.59
7920,4.59
7921,4.59
7922,4.59
7923,4.59
7924,4.59
7925,4.59
7926,4.59
7927,4.59
7928,4.59
7929,4.59
7930,4.59
7931,4.59
7932,4.59
7933,4.59
7934,4.59
7935,4.59
7936,4.59
7937,4.59
7938,4.59
7939,4.59
7940,4.59
7941,4.59
7942,4.59
7943,4.59
7944,4.59
7945,4.59
7946,4.59
7947,4.59
7948,4.59
7949,4.59
7950,4.59
7951,4.59
7952,4.59
7953,4.59
7954,4.59
7955,4.59
7956,4.59
7957,4.59
7958,4.59
7959,4.59
7960,4.59
7961,4.59
7962,4.59
7963,4.59
7964,4.5
7965,4.59
7966,4.5
7967,4.5
7968,4.5
7969,4.59
7970,4.5
7971,4.5
7972,4.59
7973,4.5
7974,4.5
7975,4.5
7976,4.59
7977,4.5
7978,4.5
7979,4.5
7980,4.5
7981,4.59
7982,4.5
7983,4.5
7984,4.5
7985,4.59
7986,4.5
7987,4.5
7988,4.5
7989,4.5
7990,4.59
7991,4.5
7992,4.59
7993,4.59
7994,4.59
7995,4.59
7996,4.59
7997,4.59
7998,4.59
7999,4.59
8000,4.59
8001,4.59
8002,4.59
8003,4.59
8004,4.59
8005,4.59
8006,4.59
8007,4.59
8008,4.59
8009,4.59
8010,4.59
8011,4.59
8012,4.59
8013,4.59
8014,4.59
8015,4.59
8016,4.59
8017,4.59
8018,4.59
8019,4.59
8020,4.59
8021,4.59
8022,4.59
8023,4.59
8024,4.59
8025,4.59
8026,4.59
8027,4.59
8028,4.59
8029,4.59
8030,4.59
8031,4.59
8032,4.59
8033,4.59
8034,4.59
8035,4.5
8036,4.59
8037,4.5
8038,4.59
8039,4.5
8040,4.59
8041,4.59
8042,4.59
8043,4.5
8044,4.59
8045,4.59
8046,4.5
8047,4.59
8048,4.5
8049,4.5
8050,4.5
8051,4.5
8052,4.5
8053,4.5
8054,4.5
8055,4.5
8056,4.5
8057,4.5
8058,4.5
8059,4.5
8060,4.5
8061,4.5
8062,4.5
8063,4.5
8064,4.5
8065,4.5
8066,4.5
8067,4.5
8068,4.5
8069,4.5
8070,4.5
8071,4.5
8072,4.5
8073,4.59
8074,4.5
8075,4.5
8076,4.5
8077,4.5
8078,4.5
8079,4.5
8080,4.5
8081,4.5
8082,4.5
8083,4.5
8084,4.5
8085,4.5
8086,4.59
8087,4.5
8088,4.59
8089,4.59
8090,4.59
8091,4.59
8092,4.59
8093,4.59
8094,4.59
8095,4.59
8096,4.59
8097,4.59
8098,4.59
8099,4.59
8100,4.59
8101,4.59
8102,4.59
8103,4.59
8104,4.59
8105,4.5
