row_index,WYAW.WkHours.Mt3
3310,1107.46
3311,1107.46
3312,1107.46
3313,1107.46
3314,1107.46
3315,1107.46
3316,1107.46
3317,1107.46
3318,1107.46
3319,1107.46
3320,1107.46
3321,1107.46
3322,1107.46
3323,1107.46
3324,1107.46
3325,1107.46
3326,1107.46
3327,1107.46
3328,1107.46
3329,1107.46
3330,1107.46
3331,1107.46
3332,1107.46
3333,1107.46
3334,1107.46
3335,1107.46
3336,1107.46
3337,1107.46
3338,1107.46
3339,1107.46
3340,1107.46
3341,1107.46
3342,1107.46
3343,1107.46
3344,1107.46
3345,1107.46
3346,1107.46
3347,1107.46
3348,1107.46
3349,1107.46
3350,1107.46
3351,1107.46
3352,1107.46
3353,1107.46
3354,1107.46
3355,1107.46
3356,1107.46
3357,1107.46
3358,1107.46
3359,1107.46
3360,1107.46
3361,1107.46
3362,1107.46
3363,1107.46
3364,1107.46
3365,1107.46
3366,1107.46
3367,1107.46
3368,1107.46
3369,1107.46
3370,1107.46
3371,1107.46
3372,1107.46
3373,1107.46
3374,1107.46
3375,1107.46
3376,1107.46
3377,1107.46
3378,1107.46
3379,1107.46
3380,1107.46
3381,1107.46
3382,1107.46
3383,1107.46
3384,1107.46
3385,1107.46
3386,1107.46
3387,1107.46
3388,1107.46
3389,1107.46
3390,1107.46
3391,1107.46
3392,1107.46
3393,1107.46
3394,1107.46
3395,1107.46
3396,1107.46
3397,1107.46
3398,1107.46
3399,1107.46
3400,1107.46
3401,1107.46
3402,1107.46
3403,1107.46
3404,1107.46
3405,1107.46
3406,1107.46
3407,1107.46
3408,1107.46
3409,1107.46
3410,1107.46
3411,1107.46
3412,1107.46
3413,1107.46
3414,1107.46
3415,1107.46
3416,1107.46
3417,1107.46
3418,1107.46
3419,1107.46
3420,1107.46
3421,1107.46
3422,1107.46
3423,1107.46
3424,1107.46
3425,1107.46
3426,1107.46
3427,1107.46
3428,1107.46
3429,1107.46
3430,1107.46
3431,1107.46
3432,1107.46
3433,1107.46
3434,1107.46
3435,1107.46
3436,1107.46
3437,1107.46
3438,1107.46
3439,1107.46
3440,1107.46
3441,1107.46
3442,1107.46
3443,1107.46
3444,1107.46
3445,1107.46
3446,1107.46
3447,1107.46
3448,1107.46
3449,1107.46
3450,1107.46
3451,1107.46
3452,1107.46
3453,1107.46
3454,1107.46
3455,1107.46
3456,1107.46
3457,1107.46
3458,1107.46
3459,1107.46
3460,1107.46
3461,1107.46
3462,1107.46
3463,1107.46
3464,1107.46
3465,1107.46
3466,1107.46
3467,1107.46
3468,1107.46
3469,1107.46
3470,1107.46
3471,1107.46
3472,1107.46
3473,1107.46
3474,1107.46
3475,1107.46
3476,1107.46
3477,1107.46
3478,1107.46
3479,1107.46
3480,1107.46
3481,1107.46
3482,1107.46
3483,1107.46
3484,1107.46
3485,1107.46
3486,1107.46
3487,1107.46
3488,1107.46
3489,1107.46
3490,1107.46
3491,1107.46
3492,1107.46
3493,1107.46
3494,1107.46
3495,1107.46
3496,1107.46
3497,1107.46
3498,1107.46
3499,1107.46
3500,1107.46
3501,1107.46
3502,1107.46
3503,1107.46
3504,1107.46
3505,1107.46
3506,1107.46
3507,1107.46
3508,1107.46
3509,1107.46
3510,1107.46
3511,1107.46
3512,1107.46
3513,1107.46
3514,1107.46
3515,1107.46
3516,1107.46
3517,1107.46
3518,1107.46
3519,1107.46
3520,1107.46
3521,1107.46
3522,1107.46
3523,1107.46
3524,1107.46
3525,1107.46
3526,1107.46
3527,1107.46
3528,1107.46
3529,1107.46
3530,1107.46
3531,1107.46
3532,1107.46
3533,1107.46
3534,1107.46
3535,1107.46
3536,1107.46
3537,1107.46
3538,1107.46
3539,1107.46
3540,1107.46
3541,1107.46
3542,1107.46
3543,1107.46
3544,1107.46
3545,1107.46
3546,1107.46
3547,1107.46
3548,1107.46
3549,1107.46
3550,1107.46
3551,1107.46
3552,1107.46
3553,1107.46
3554,1107.46
3555,1107.46
3556,1107.46
3557,1107.46
3558,1107.46
3559,1107.46
3560,1107.46
3561,1107.46
3562,1107.46
3563,1107.46
3564,1107.46
3565,1107.46
3566,1107.46
3567,1107.46
3568,1107.46
3569,1107.46
3570,1107.46
3571,1107.46
3572,1107.46
3573,1107.46
3574,1107.46
3575,1107.46
3576,1107.46
3577,1107.46
3578,1107.46
3579,1107.46
3580,1107.46
3581,1107.46
3582,1107.46
3583,1107.46
3584,1107.46
3585,1107.46
3586,1107.46
3587,1107.46
3588,1107.46
3589,1107.46
3590,1107.46
3591,1107.46
3592,1107.46
3593,1107.46
3594,1107.46
3595,1107.46
3596,1107.46
3597,1107.46
3598,1107.46
3599,1107.46
3600,1107.46
3601,1107.46
3602,1107.46
3603,1107.46
3604,1107.46
3605,1107.46
3606,1107.46
3607,1107.46
3608,1107.46
3609,1107.46
3610,1107.46
3611,1107.46
3612,1107.46
3613,1107.46
3614,1107.46
3615,1107.46
3616,1107.46
3617,1107.46
3618,1107.46
3619,1107.46
3620,1107.46
3621,1107.46
3622,1107.46
3623,1107.46
3624,1107.46
3625,1107.46
3626,1107.46
3627,1107.46
3628,1107.46
3629,1107.46
3630,1107.46
3631,1107.46
3632,1107.46
3633,1107.46
3634,1107.46
3635,1107.46
3636,1107.46
3637,1107.46
3638,1107.46
3639,1107.46
3640,1107.46
3641,1107.46
3642,1107.46
3643,1107.46
3644,1107.46
3645,1107.46
3646,1107.46
3647,1107.46
3648,1107.46
3649,1107.46
3650,1107.46
3651,1107.46
3652,1107.46
3653,1107.46
3654,1107.46
3655,1107.46
3656,1107.46
3657,1107.46
3658,1107.46
3659,1107.46
3660,1107.46
3661,1107.46
3662,1107.46
3663,1107.46
3664,1107.46
3665,1107.46
3666,1107.46
3667,1107.46
3668,1107.46
3669,1107.46
3670,1107.46
3671,1107.46
3672,1107.46
3673,1107.46
3674,1107.46
3675,1107.46
3676,1107.46
3677,1107.46
3678,1107.46
3679,1107.46
3680,1107.46
3681,1107.46
3682,1107.46
3683,1107.46
3684,1107.46
3685,1107.46
3686,1107.46
3687,1107.46
3688,1107.46
3689,1107.46
3690,1107.46
3691,1107.46
3692,1107.46
3693,1107.46
3694,1107.46
3695,1107.46
3696,1107.46
3697,1107.46
3698,1107.46
3699,1107.46
3700,1107.46
3701,1107.46
3702,1107.46
3703,1107.46
3704,1107.46
3705,1107.46
3706,1107.46
3707,1107.46
3708,1107.46
3709,1107.46
3710,1107.46
3711,1107.46
3712,1107.46
3713,1107.46
3714,1107.46
3715,1107.46
3716,1107.46
3717,1107.46
3718,1107.46
3719,1107.46
3720,1107.46
3721,1107.46
3722,1107.46
3723,1107.46
3724,1107.46
3725,1107.46
3726,1107.46
3727,1107.46
3728,1107.46
3729,1107.46
3730,1107.46
3731,1107.46
3732,1107.46
3733,1107.46
3734,1107.46
3735,1107.46
3736,1107.46
3737,1107.46
3738,1107.46
3739,1107.46
3740,1107.46
3741,1107.46
3742,1107.46
3743,1107.46
3744,1107.46
3745,1107.46
3746,1107.46
3747,1107.46
3748,1107.46
3749,1107.46
3750,1107.46
3751,1107.46
3752,1107.46
3753,1107.46
3754,1107.46
3755,1107.46
3756,1107.46
3757,1107.46
3758,1107.46
3759,1107.46
3760,1107.46
3761,1107.46
3762,1107.46
3763,1107.46
3764,1107.46
3765,1107.46
3766,1107.46
3767,1107.46
3768,1107.46
3769,1107.46
3770,1107.46
3771,1107.46
3772,1107.46
3773,1107.46
3774,1107.46
3775,1107.46
3776,1107.46
3777,1107.46
3778,1107.46
3779,1107.46
3780,1107.46
3781,1107.46
3782,1107.46
3783,1107.46
3784,1107.46
3785,1107.46
3786,1107.46
3787,1107.46
3788,1107.46
3789,1107.46
3790,1107.46
3791,1107.46
3792,1107.46
3793,1107.46
3794,1107.46
3795,1107.46
3796,1107.46
3797,1107.46
3798,1107.46
3799,1107.46
3800,1107.46
3801,1107.46
3802,1107.46
3803,1107.46
3804,1107.46
3805,1107.46
3806,1107.46
3807,1107.46
3808,1107.46
3809,1107.46
3810,1107.46
3811,1107.46
3812,1107.46
3813,1107.46
3814,1107.46
3815,1107.46
3816,1107.46
3817,1107.46
3818,1107.46
3819,1107.46
3820,1107.46
3821,1107.46
3822,1107.46
3823,1107.46
3824,1107.46
3825,1107.46
3826,1107.46
3827,1107.46
3828,1107.46
3829,1107.46
3830,1107.46
3831,1107.46
3832,1107.46
3833,1107.46
3834,1107.46
3835,1107.46
3836,1107.46
3837,1107.46
3838,1107.46
3839,1107.46
3840,1107.46
3841,1107.46
3842,1107.46
3843,1107.46
3844,1107.46
3845,1107.46
3846,1107.46
3847,1107.46
3848,1107.46
3849,1107.46
3850,1107.46
3851,1107.46
3852,1107.46
3853,1107.46
3854,1107.46
3855,1107.46
3856,1107.46
3857,1107.46
3858,1107.46
3859,1107.46
3860,1107.46
3861,1107.46
3862,1107.46
3863,1107.46
3864,1107.46
3865,1107.46
3866,1107.46
3867,1107.46
3868,1107.46
3869,1107.46
3870,1107.46
3871,1107.46
3872,1107.46
3873,1107.46
3874,1107.46
3875,1107.46
3876,1107.46
3877,1107.46
3878,1107.46
3879,1107.46
3880,1107.46
3881,1107.46
3882,1107.46
3883,1107.46
3884,1107.46
3885,1107.46
3886,1107.46
3887,1107.46
3888,1107.46
3889,1107.46
3890,1107.46
3891,1107.46
3892,1107.46
3893,1107.46
3894,1107.46
3895,1107.46
3896,1107.46
3897,1107.46
3898,1107.46
3899,1107.46
3900,1107.46
3901,1107.46
3902,1107.46
3903,1107.46
3904,1107.46
3905,1107.46
3906,1107.46
3907,1107.56
3908,1107.56
3909,1107.56
3910,1107.56
3911,1107.56
3912,1107.56
3913,1107.56
3914,1107.56
3915,1107.56
3916,1107.56
3917,1107.56
3918,1107.56
3919,1107.56
3920,1107.56
3921,1107.56
3922,1107.56
3923,1107.56
3924,1107.56
3925,1107.56
3926,1107.56
3927,1107.56
3928,1107.56
3929,1107.56
3930,1107.56
3931,1107.56
3932,1107.56
3933,1107.56
3934,1107.56
3935,1107.56
3936,1107.56
3937,1107.56
3938,1107.56
3939,1107.56
3940,1107.56
3941,1107.56
3942,1107.56
3943,1107.56
3944,1107.56
3945,1107.56
3946,1107.56
3947,1107.56
3948,1107.56
3949,1107.56
3950,1107.56
3951,1107.56
3952,1107.56
3953,1107.56
3954,1107.56
3955,1107.56
3956,1107.56
3957,1107.56
3958,1107.56
3959,1107.56
3960,1107.56
3961,1107.56
3962,1107.56
3963,1107.56
3964,1107.56
3965,1107.56
3966,1107.56
3967,1107.56
3968,1107.56
3969,1107.56
3970,1107.56
3971,1107.56
3972,1107.56
3973,1107.56
3974,1107.56
3975,1107.56
3976,1107.56
3977,1107.56
3978,1107.56
3979,1107.56
3980,1107.56
3981,1107.56
3982,1107.56
3983,1107.56
3984,1107.56
3985,1107.56
3986,1107.56
3987,1107.56
3988,1107.56
3989,1107.56
3990,1107.56
3991,1107.56
3992,1107.56
3993,1107.56
3994,1107.56
3995,1107.56
3996,1107.56
3997,1107.56
3998,1107.56
3999,1107.56
4000,1107.56
4001,1107.56
4002,1107.56
4003,1107.56
4004,1107.56
4005,1107.56
4006,1107.56
4007,1107.56
4008,1107.56
4009,1107.56
4010,1107.56
4011,1107.56
4012,1107.56
4013,1107.56
4014,1107.56
4015,1107.56
4016,1107.56
4017,1107.56
4018,1107.56
4019,1107.56
4020,1107.56
4021,1107.56
4022,1107.56
4023,1107.56
4024,1107.56
4025,1107.56
4026,1107.56
4027,1107.56
4028,1107.56
4029,1107.56
4030,1107.56
4031,1107.56
4032,1107.56
4033,1107.56
4034,1107.56
4035,1107.56
4036,1107.56
4037,1107.56
4038,1107.56
4039,1107.56
4040,1107.56
4041,1107.56
4042,1107.56
4043,1107.56
4044,1107.56
4045,1107.56
4046,1107.56
4047,1107.56
4048,1107.56
4049,1107.56
4050,1107.56
4051,1107.56
4052,1107.56
4053,1107.56
4054,1107.56
4055,1107.56
4056,1107.56
4057,1107.56
4058,1107.56
4059,1107.56
4060,1107.56
4061,1107.56
4062,1107.56
4063,1107.56
4064,1107.56
4065,1107.56
4066,1107.56
4067,1107.56
4068,1107.56
4069,1107.56
4070,1107.56
4071,1107.56
4072,1107.56
4073,1107.56
4074,1107.56
4075,1107.56
4076,1107.56
4077,1107.56
4078,1107.56
4079,1107.56
4080,1107.56
4081,1107.56
4082,1107.56
4083,1107.56
4084,1107.56
4085,1107.56
4086,1107.56
4087,1107.56
4088,1107.56
4089,1107.56
4090,1107.56
4091,1107.56
4092,1107.56
4093,1107.56
4094,1107.56
4095,1107.56
4096,1107.56
4097,1107.56
4098,1107.56
4099,1107.56
4100,1107.56
4101,1107.56
4102,1107.56
4103,1107.56
4104,1107.56
4105,1107.56
4106,1107.56
4107,1107.56
4108,1107.56
4109,1107.56
4110,1107.56
4111,1107.56
4112,1107.56
4113,1107.56
4114,1107.56
4115,1107.56
4116,1107.56
4117,1107.56
4118,1107.56
4119,1107.56
4120,1107.56
4121,1107.56
4122,1107.56
4123,1107.56
4124,1107.56
4125,1107.56
4126,1107.56
4127,1107.56
4128,1107.56
4129,1107.56
4130,1107.56
4131,1107.56
4132,1107.56
4133,1107.56
4134,1107.56
4135,1107.56
4136,1107.56
4137,1107.56
4138,1107.56
4139,1107.56
4140,1107.56
4141,1107.56
4142,1107.56
4143,1107.56
4144,1107.56
4145,1107.56
4146,1107.56
4147,1107.56
4148,1107.56
4149,1107.56
4150,1107.56
4151,1107.56
4152,1107.56
4153,1107.56
4154,1107.56
4155,1107.56
4156,1107.56
4157,1107.56
4158,1107.56
4159,1107.56
4160,1107.56
4161,1107.56
4162,1107.56
4163,1107.56
4164,1107.56
4165,1107.56
4166,1107.56
4167,1107.56
4168,1107.56
4169,1107.56
4170,1107.56
4171,1107.56
4172,1107.56
4173,1107.56
4174,1107.56
4175,1107.56
4176,1107.56
4177,1107.56
4178,1107.56
4179,1107.56
4180,1107.56
4181,1107.56
4182,1107.56
4183,1107.56
4184,1107.56
4185,1107.56
4186,1107.56
4187,1107.56
4188,1107.56
4189,1107.56
4190,1107.56
4191,1107.56
4192,1107.56
4193,1107.56
4194,1107.56
4195,1107.56
4196,1107.56
4197,1107.56
4198,1107.56
4199,1107.56
4200,1107.56
4201,1107.56
4202,1107.56
4203,1107.56
4204,1107.56
4205,1107.56
4206,1107.56
4207,1107.56
4208,1107.56
4209,1107.56
4210,1107.56
4211,1107.56
4212,1107.56
4213,1107.56
4214,1107.56
4215,1107.56
4216,1107.56
4217,1107.56
4218,1107.56
4219,1107.56
4220,1107.56
4221,1107.56
4222,1107.56
4223,1107.56
4224,1107.56
4225,1107.56
4226,1107.56
4227,1107.56
4228,1107.56
4229,1107.56
4230,1107.56
4231,1107.56
4232,1107.56
4233,1107.56
4234,1107.56
4235,1107.56
4236,1107.56
4237,1107.56
4238,1107.56
4239,1107.56
4240,1107.56
4241,1107.56
4242,1107.56
4243,1107.56
4244,1107.56
4245,1107.56
4246,1107.56
4247,1107.56
4248,1107.56
4249,1107.56
4250,1107.56
4251,1107.56
4252,1107.56
4253,1107.56
4254,1107.56
4255,1107.56
4256,1107.56
4257,1107.56
4258,1107.56
4259,1107.56
4260,1107.56
4261,1107.56
4262,1107.56
4263,1107.56
4264,1107.56
4265,1107.56
4266,1107.56
4267,1107.56
4268,1107.56
4269,1107.56
4270,1107.56
4271,1107.56
4272,1107.56
4273,1107.56
4274,1107.56
4275,1107.56
4276,1107.56
4277,1107.56
4278,1107.56
4279,1107.56
4280,1107.56
4281,1107.56
4282,1107.56
4283,1107.56
4284,1107.56
4285,1107.56
4286,1107.56
4287,1107.56
4288,1107.56
4289,1107.56
4290,1107.56
4291,1107.56
4292,1107.56
4293,1107.56
4294,1107.56
4295,1107.56
4296,1107.56
4297,1107.56
4298,1107.56
4299,1107.56
4300,1107.56
4301,1107.56
4302,1107.56
4303,1107.56
4304,1107.56
4305,1107.56
4306,1107.56
4307,1107.56
4308,1107.56
4309,1107.56
4310,1107.56
4311,1107.56
4312,1107.56
4313,1107.56
4314,1107.56
4315,1107.56
4316,1107.56
4317,1107.56
4318,1107.56
4319,1107.56
4320,1107.56
4321,1107.56
4322,1107.56
4323,1107.56
4324,1107.56
4325,1107.56
4326,1107.56
4327,1107.56
4328,1107.56
4329,1107.56
4330,1107.56
4331,1107.56
4332,1107.56
4333,1107.56
4334,1107.56
4335,1107.56
4336,1107.56
4337,1107.56
4338,1107.56
4339,1107.56
4340,1107.56
4341,1107.56
4342,1107.56
4343,1107.56
4344,1107.56
4345,1107.56
4346,1107.56
4347,1107.56
4348,1107.56
4349,1107.56
4350,1107.56
4351,1107.56
4352,1107.56
4353,1107.56
4354,1107.56
4355,1107.56
4356,1107.56
4357,1107.56
4358,1107.56
4359,1107.56
4360,1107.56
4361,1107.56
4362,1107.56
4363,1107.56
4364,1107.56
4365,1107.56
4366,1107.56
4367,1107.56
4368,1107.56
4369,1107.56
4370,1107.56
4371,1107.56
4372,1107.56
4373,1107.56
4374,1107.56
4375,1107.56
4376,1107.56
4377,1107.56
4378,1107.56
4379,1107.56
4380,1107.56
4381,1107.56
4382,1107.56
4383,1107.56
4384,1107.56
4385,1107.56
4386,1107.56
4387,1107.56
4388,1107.56
4389,1107.56
4390,1107.56
4391,1107.56
4392,1107.56
4393,1107.56
4394,1107.56
4395,1107.56
4396,1107.56
4397,1107.56
4398,1107.56
4399,1107.56
4400,1107.56
4401,1107.56
4402,1107.56
4403,1107.56
4404,1107.56
4405,1107.56
4406,1107.56
4407,1107.56
4408,1107.56
4409,1107.56
4410,1107.56
4411,1107.56
4412,1107.56
4413,1107.56
4414,1107.56
4415,1107.56
4416,1107.56
4417,1107.56
4418,1107.56
4419,1107.56
4420,1107.56
4421,1107.56
4422,1107.56
4423,1107.56
4424,1107.56
4425,1107.56
4426,1107.56
4427,1107.56
4428,1107.56
4429,1107.56
4430,1107.56
4431,1107.56
4432,1107.56
4433,1107.56
4434,1107.56
4435,1107.56
4436,1107.56
4437,1107.56
4438,1107.56
4439,1107.56
4440,1107.56
4441,1107.56
4442,1107.56
4443,1107.56
4444,1107.56
4445,1107.56
4446,1107.56
4447,1107.56
4448,1107.56
4449,1107.56
4450,1107.56
4451,1107.56
4452,1107.56
4453,1107.56
4454,1107.56
4455,1107.56
4456,1107.56
4457,1107.56
4458,1107.56
4459,1107.56
4460,1107.56
4461,1107.56
4462,1107.56
4463,1107.56
4464,1107.56
4465,1107.56
4466,1107.56
4467,1107.56
4468,1107.56
4469,1107.56
4470,1107.56
4471,1107.56
4472,1107.56
4473,1107.56
4474,1107.56
4475,1107.56
4476,1107.56
4477,1107.56
4478,1107.56
4479,1107.56
4480,1107.56
4481,1107.56
4482,1107.56
4483,1107.56
4484,1107.56
4485,1107.56
4486,1107.56
4487,1107.56
4488,1107.56
4489,1107.56
4490,1107.56
4491,1107.56
4492,1107.56
4493,1107.56
4494,1107.56
4495,1107.56
4496,1107.56
4497,1107.56
4498,1107.56
4499,1107.56
4500,1107.56
4501,1107.56
4502,1107.56
4503,1107.56
4504,1107.56
4505,1107.56
4506,1107.56
4507,1107.56
4508,1107.56
4509,1107.56
4510,1107.56
4511,1107.56
4512,1107.56
4513,1107.56
4514,1107.56
4515,1107.56
4516,1107.56
4517,1107.56
4518,1107.56
4519,1107.56
4520,1107.56
4521,1107.56
4522,1107.56
4523,1107.56
4524,1107.56
4525,1107.56
4526,1107.56
4527,1107.56
4528,1107.56
4529,1107.56
4530,1107.56
4531,1107.56
4532,1107.56
4533,1107.56
4534,1107.56
4535,1107.56
4536,1107.56
4537,1107.56
4538,1107.56
4539,1107.56
4540,1107.56
4541,1107.56
4542,1107.56
4543,1107.56
4544,1107.56
4545,1107.56
4546,1107.56
4547,1107.56
4548,1107.56
4549,1107.56
4550,1107.56
4551,1107.56
4552,1107.56
4553,1107.56
4554,1107.56
4555,1107.56
4556,1107.56
4557,1107.56
4558,1107.56
4559,1107.56
4560,1107.56
4561,1107.56
4562,1107.56
4563,1107.56
4564,1107.56
4565,1107.56
4566,1107.56
4567,1107.56
4568,1107.56
4569,1107.56
4570,1107.56
4571,1107.56
4572,1107.56
4573,1107.56
4574,1107.56
4575,1107.56
4576,1107.56
4577,1107.56
4578,1107.56
4579,1107.56
4580,1107.56
4581,1107.56
4582,1107.56
4583,1107.56
4584,1107.56
4585,1107.56
4586,1107.56
4587,1107.56
4588,1107.66
4589,1107.66
4590,1107.66
4591,1107.66
4592,1107.66
4593,1107.66
4594,1107.66
4595,1107.66
4596,1107.66
4597,1107.66
4598,1107.66
4599,1107.66
4600,1107.66
4601,1107.66
4602,1107.66
4603,1107.66
4604,1107.66
4605,1107.66
4606,1107.66
4607,1107.66
4608,1107.66
4609,1107.66
4610,1107.66
4611,1107.66
4612,1107.66
4613,1107.66
4614,1107.66
4615,1107.66
4616,1107.66
4617,1107.66
4618,1107.66
4619,1107.66
4620,1107.66
4621,1107.66
4622,1107.66
4623,1107.66
4624,1107.66
4625,1107.66
4626,1107.66
4627,1107.66
4628,1107.66
4629,1107.66
4630,1107.66
4631,1107.66
4632,1107.66
4633,1107.66
4634,1107.66
4635,1107.66
4636,1107.66
4637,1107.66
4638,1107.66
4639,1107.66
4640,1107.66
4641,1107.66
4642,1107.66
4643,1107.66
4644,1107.66
4645,1107.66
4646,1107.66
4647,1107.66
4648,1107.66
4649,1107.66
4650,1107.66
4651,1107.66
4652,1107.66
4653,1107.66
4654,1107.66
4655,1107.66
4656,1107.66
4657,1107.66
4658,1107.66
4659,1107.66
4660,1107.66
4661,1107.66
4662,1107.66
4663,1107.66
4664,1107.66
4665,1107.66
4666,1107.66
4667,1107.66
4668,1107.66
4669,1107.66
4670,1107.66
4671,1107.66
4672,1107.66
4673,1107.66
4674,1107.66
4675,1107.66
4676,1107.66
4677,1107.66
4678,1107.66
4679,1107.66
4680,1107.66
4681,1107.66
4682,1107.66
4683,1107.66
4684,1107.66
4685,1107.66
4686,1107.66
4687,1107.66
4688,1107.66
4689,1107.66
4690,1107.66
4691,1107.66
4692,1107.66
4693,1107.66
4694,1107.66
4695,1107.66
4696,1107.66
4697,1107.66
4698,1107.66
4699,1107.66
4700,1107.66
4701,1107.66
4702,1107.66
4703,1107.66
4704,1107.66
4705,1107.66
4706,1107.66
4707,1107.66
4708,1107.66
4709,1107.66
4710,1107.66
4711,1107.66
4712,1107.66
4713,1107.66
4714,1107.66
4715,1107.66
4716,1107.66
4717,1107.66
4718,1107.66
4719,1107.66
4720,1107.66
4721,1107.66
4722,1107.66
4723,1107.66
4724,1107.66
4725,1107.66
4726,1107.66
4727,1107.66
4728,1107.66
4729,1107.66
4730,1107.66
4731,1107.66
4732,1107.66
4733,1107.66
4734,1107.66
4735,1107.66
4736,1107.66
4737,1107.66
4738,1107.66
4739,1107.66
4740,1107.66
4741,1107.66
4742,1107.66
4743,1107.66
4744,1107.66
4745,1107.66
4746,1107.66
4747,1107.66
4748,1107.66
4749,1107.66
4750,1107.66
4751,1107.66
4752,1107.66
4753,1107.66
4754,1107.66
4755,1107.66
4756,1107.66
4757,1107.66
4758,1107.66
4759,1107.66
4760,1107.66
4761,1107.66
4762,1107.66
4763,1107.66
4764,1107.66
4765,1107.66
4766,1107.66
4767,1107.66
4768,1107.66
4769,1107.66
4770,1107.66
4771,1107.66
4772,1107.66
4773,1107.66
4774,1107.66
4775,1107.66
4776,1107.66
4777,1107.66
4778,1107.66
4779,1107.66
4780,1107.66
4781,1107.66
4782,1107.66
4783,1107.66
4784,1107.66
4785,1107.66
4786,1107.66
4787,1107.66
4788,1107.66
4789,1107.66
4790,1107.66
4791,1107.66
4792,1107.66
4793,1107.66
4794,1107.66
4795,1107.66
4796,1107.66
4797,1107.66
4798,1107.66
4799,1107.66
4800,1107.66
4801,1107.66
4802,1107.66
4803,1107.66
4804,1107.66
4805,1107.66
4806,1107.66
4807,1107.66
4808,1107.66
4809,1107.66
4810,1107.66
4811,1107.66
4812,1107.66
4813,1107.66
4814,1107.66
4815,1107.66
4816,1107.66
4817,1107.66
4818,1107.66
4819,1107.66
4820,1107.66
4821,1107.66
4822,1107.66
4823,1107.66
4824,1107.66
4825,1107.66
4826,1107.66
4827,1107.66
4828,1107.66
4829,1107.66
4830,1107.66
4831,1107.66
4832,1107.66
4833,1107.66
4834,1107.66
4835,1107.66
4836,1107.66
4837,1107.66
4838,1107.66
4839,1107.66
4840,1107.66
4841,1107.66
4842,1107.66
4843,1107.66
4844,1107.66
4845,1107.66
4846,1107.66
4847,1107.66
4848,1107.66
4849,1107.66
4850,1107.66
4851,1107.66
4852,1107.66
4853,1107.66
4854,1107.66
4855,1107.66
4856,1107.66
4857,1107.66
4858,1107.66
4859,1107.66
4860,1107.66
4861,1107.66
4862,1107.66
4863,1107.66
4864,1107.66
4865,1107.66
4866,1107.66
4867,1107.66
4868,1107.66
4869,1107.66
4870,1107.66
4871,1107.66
4872,1107.66
4873,1107.66
4874,1107.66
4875,1107.66
4876,1107.66
4877,1107.66
4878,1107.66
4879,1107.66
4880,1107.66
4881,1107.66
4882,1107.66
4883,1107.66
4884,1107.66
4885,1107.66
4886,1107.66
4887,1107.66
4888,1107.66
4889,1107.66
4890,1107.66
4891,1107.66
4892,1107.66
4893,1107.66
4894,1107.66
4895,1107.66
4896,1107.66
4897,1107.66
4898,1107.66
4899,1107.66
4900,1107.66
4901,1107.66
4902,1107.66
4903,1107.66
4904,1107.66
4905,1107.66
4906,1107.66
4907,1107.66
4908,1107.66
4909,1107.66
4910,1107.66
4911,1107.66
4912,1107.66
4913,1107.66
4914,1107.66
4915,1107.66
4916,1107.66
4917,1107.66
4918,1107.66
4919,1107.66
4920,1107.66
4921,1107.66
4922,1107.66
4923,1107.66
4924,1107.66
4925,1107.66
4926,1107.66
4927,1107.66
4928,1107.66
4929,1107.66
4930,1107.66
4931,1107.66
4932,1107.66
4933,1107.66
4934,1107.66
4935,1107.66
4936,1107.66
4937,1107.66
4938,1107.66
4939,1107.66
4940,1107.66
4941,1107.66
4942,1107.66
4943,1107.66
4944,1107.66
4945,1107.66
4946,1107.66
4947,1107.66
4948,1107.66
4949,1107.66
4950,1107.66
4951,1107.66
4952,1107.66
4953,1107.66
4954,1107.66
4955,1107.66
4956,1107.66
4957,1107.66
4958,1107.66
4959,1107.66
4960,1107.66
4961,1107.66
4962,1107.66
4963,1107.66
4964,1107.66
4965,1107.66
4966,1107.66
4967,1107.66
4968,1107.66
4969,1107.66
4970,1107.66
4971,1107.66
4972,1107.66
4973,1107.66
4974,1107.66
4975,1107.66
4976,1107.66
4977,1107.66
4978,1107.66
4979,1107.66
4980,1107.66
4981,1107.66
4982,1107.66
4983,1107.66
4984,1107.66
4985,1107.66
4986,1107.66
4987,1107.66
4988,1107.66
4989,1107.66
4990,1107.66
4991,1107.66
4992,1107.66
4993,1107.66
4994,1107.66
4995,1107.66
4996,1107.66
4997,1107.66
4998,1107.66
4999,1107.66
5000,1107.66
5001,1107.66
5002,1107.66
5003,1107.66
5004,1107.66
5005,1107.66
5006,1107.66
5007,1107.66
5008,1107.66
5009,1107.66
5010,1107.66
5011,1107.66
5012,1107.66
5013,1107.66
5014,1107.66
5015,1107.66
5016,1107.66
5017,1107.66
5018,1107.66
5019,1107.66
5020,1107.66
5021,1107.66
5022,1107.66
5023,1107.66
5024,1107.66
5025,1107.66
5026,1107.66
5027,1107.66
5028,1107.66
5029,1107.66
5030,1107.66
5031,1107.66
5032,1107.66
5033,1107.66
5034,1107.66
5035,1107.66
5036,1107.66
5037,1107.66
5038,1107.66
5039,1107.66
5040,1107.66
5041,1107.66
5042,1107.66
5043,1107.66
5044,1107.66
5045,1107.66
5046,1107.66
5047,1107.66
5048,1107.66
5049,1107.66
5050,1107.66
5051,1107.66
5052,1107.66
5053,1107.66
5054,1107.66
5055,1107.66
5056,1107.66
