row_index,WTUR.CTim.Wt.F32.WindLow
3599,5154.53
3600,5154.53
3601,5154.53
3602,5154.53
3603,5154.53
3604,5154.53
3605,5154.53
3606,5154.53
3607,5154.53
3608,5154.53
3609,5154.53
3610,5154.53
3611,5154.53
3612,5154.53
3613,5154.53
3614,5154.53
3615,5154.53
3616,5154.53
3617,5154.53
3618,5154.53
3619,5154.53
3620,5154.53
3621,5154.53
3622,5154.53
3623,5154.53
3624,5154.53
3625,5154.53
3626,5154.53
3627,5154.53
3628,5154.53
3629,5154.53
3630,5154.53
3631,5154.53
3632,5154.53
3633,5154.53
3634,5154.53
3635,5154.53
3636,5154.53
3637,5154.53
3638,5154.53
3639,5154.53
3640,5154.53
3641,5154.53
3642,5154.53
3643,5154.53
3644,5154.53
3645,5154.53
3646,5154.53
3647,5154.53
3648,5154.53
3649,5154.53
3650,5154.53
3651,5154.53
3652,5154.53
3653,5154.53
3654,5154.53
3655,5154.53
3656,5154.53
3657,5154.53
3658,5154.53
3659,5154.53
3660,5154.53
3661,5154.53
3662,5154.53
3663,5154.53
3664,5154.53
3665,5154.53
3666,5154.53
3667,5154.53
3668,5154.53
3669,5154.53
3670,5154.53
3671,5154.53
3672,5154.53
3673,5154.53
3674,5154.53
3675,5154.53
3676,5154.53
3677,5154.53
3678,5154.53
3679,5154.53
3680,5154.53
3681,5154.53
3682,5154.53
3683,5154.53
3684,5154.53
3685,5154.53
3686,5154.53
3687,5154.53
3688,5154.53
3689,5154.53
3690,5154.53
3691,5154.53
3692,5154.53
3693,5154.53
3694,5154.53
3695,5154.53
3696,5154.53
3697,5154.53
3698,5154.53
3699,5154.53
3700,5154.53
3701,5154.53
3702,5154.53
3703,5154.53
3704,5154.53
3705,5154.53
3706,5154.53
3707,5154.53
3708,5154.53
3709,5154.53
3710,5154.53
3711,5154.53
3712,5154.53
3713,5154.53
3714,5154.53
3715,5154.53
3716,5154.53
3717,5154.53
3718,5154.53
3719,5154.53
3720,5154.53
3721,5154.53
3722,5154.53
3723,5154.53
3724,5154.53
3725,5154.53
3726,5154.53
3727,5154.53
3728,5154.53
3729,5154.53
3730,5154.53
3731,5154.53
3732,5154.53
3733,5154.53
3734,5154.53
3735,5154.53
3736,5154.53
3737,5154.53
3738,5154.53
3739,5154.53
3740,5154.53
3741,5154.53
3742,5154.53
3743,5154.53
3744,5154.53
3745,5154.53
3746,5154.53
3747,5154.53
3748,5154.53
3749,5154.53
3750,5154.53
3751,5154.53
3752,5154.53
3753,5154.53
3754,5154.53
3755,5154.53
3756,5154.53
3757,5154.53
3758,5154.53
3759,5154.53
3760,5154.53
3761,5154.53
3762,5154.53
3763,5154.53
3764,5154.53
3765,5154.53
3766,5154.53
3767,5154.53
3768,5154.53
3769,5154.53
3770,5154.53
3771,5154.53
3772,5154.53
3773,5154.53
3774,5154.53
3775,5154.53
3776,5154.53
3777,5154.53
3778,5154.53
3779,5154.53
3780,5154.53
3781,5154.53
3782,5154.53
3783,5154.53
3784,5154.53
3785,5154.53
3786,5154.53
3787,5154.53
3788,5154.53
3789,5154.53
3790,5154.53
3791,5154.53
3792,5154.53
3793,5154.53
3794,5154.53
3795,5154.53
3796,5154.53
3797,5154.53
3798,5154.53
3799,5154.53
3800,5154.53
3801,5154.53
3802,5154.53
3803,5154.53
3804,5154.53
3805,5154.53
3806,5154.53
3807,5154.53
3808,5154.53
3809,5154.53
3810,5154.53
3811,5154.53
3812,5154.53
3813,5154.53
3814,5154.53
3815,5154.53
3816,5154.53
3817,5154.53
3818,5154.53
3819,5154.53
3820,5154.53
3821,5154.53
3822,5154.53
3823,5154.53
3824,5154.53
3825,5154.53
3826,5154.53
3827,5154.53
3828,5154.53
3829,5154.53
3830,5154.53
3831,5154.53
3832,5154.53
3833,5154.53
3834,5154.53
3835,5154.53
3836,5154.53
3837,5154.53
3838,5154.53
3839,5154.53
3840,5154.53
3841,5154.53
3842,5154.53
3843,5154.53
3844,5154.53
3845,5154.53
3846,5154.53
3847,5154.53
3848,5154.53
3849,5154.53
3850,5154.53
3851,5154.53
3852,5154.53
3853,5154.53
3854,5154.53
3855,5154.53
3856,5154.53
3857,5154.53
3858,5154.53
3859,5154.53
3860,5154.53
3861,5154.53
3862,5154.53
3863,5154.53
3864,5154.53
3865,5154.53
3866,5154.53
3867,5154.53
3868,5154.53
3869,5154.53
3870,5154.53
3871,5154.53
3872,5154.53
3873,5154.53
3874,5154.53
3875,5154.53
3876,5154.53
3877,5154.53
3878,5154.53
3879,5154.53
3880,5154.53
3881,5154.53
3882,5154.53
3883,5154.53
3884,5154.53
3885,5154.53
3886,5154.53
3887,5154.53
3888,5154.53
3889,5154.53
3890,5154.53
3891,5154.53
3892,5154.53
3893,5154.53
3894,5154.53
3895,5154.53
3896,5154.53
3897,5154.53
3898,5154.53
3899,5154.53
3900,5154.53
3901,5154.53
3902,5154.53
3903,5154.53
3904,5154.53
3905,5154.53
3906,5154.53
3907,5154.53
3908,5154.53
3909,5154.53
3910,5154.53
3911,5154.53
3912,5154.53
3913,5154.53
3914,5154.53
3915,5154.53
3916,5154.53
3917,5154.53
3918,5154.53
3919,5154.53
3920,5154.53
3921,5154.53
3922,5154.53
3923,5154.53
3924,5154.53
3925,5154.53
3926,5154.53
3927,5154.53
3928,5154.53
3929,5154.53
3930,5154.53
3931,5154.53
3932,5154.53
3933,5154.53
3934,5154.53
3935,5154.53
3936,5154.53
3937,5154.53
3938,5154.53
3939,5154.53
3940,5154.53
3941,5154.53
3942,5154.53
3943,5154.53
3944,5154.53
3945,5154.53
3946,5154.53
3947,5154.53
3948,5154.53
3949,5154.53
3950,5154.53
3951,5154.53
3952,5154.53
3953,5154.53
3954,5154.53
3955,5154.53
3956,5154.53
3957,5154.53
3958,5154.53
3959,5154.53
3960,5154.53
3961,5154.53
3962,5154.53
3963,5154.53
3964,5154.53
3965,5154.53
3966,5154.53
3967,5154.53
3968,5154.53
3969,5154.53
3970,5154.53
3971,5154.53
3972,5154.53
3973,5154.53
3974,5154.53
3975,5154.53
3976,5154.53
3977,5154.53
3978,5154.53
3979,5154.53
3980,5154.53
3981,5154.53
3982,5154.53
3983,5154.53
3984,5154.53
3985,5154.53
3986,5154.53
3987,5154.53
3988,5154.53
3989,5154.53
3990,5154.53
3991,5154.53
3992,5154.53
3993,5154.53
3994,5154.53
3995,5154.53
3996,5154.53
3997,5154.53
3998,5154.53
3999,5154.53
4000,5154.53
4001,5154.53
4002,5154.53
4003,5154.53
4004,5154.53
4005,5154.53
4006,5154.53
4007,5154.53
4008,5154.53
4009,5154.53
4010,5154.53
4011,5154.53
4012,5154.53
4013,5154.53
4014,5154.53
4015,5154.53
4016,5154.53
4017,5154.53
4018,5154.53
4019,5154.53
4020,5154.53
4021,5154.53
4022,5154.53
4023,5154.53
4024,5154.53
4025,5154.53
4026,5154.53
4027,5154.53
4028,5154.53
4029,5154.53
4030,5154.53
4031,5154.53
4032,5154.53
4033,5154.53
4034,5154.53
4035,5154.53
4036,5154.53
4037,5154.53
4038,5154.53
4039,5154.53
4040,5154.53
4041,5154.53
4042,5154.53
4043,5154.53
4044,5154.53
4045,5154.53
4046,5154.53
4047,5154.53
4048,5154.53
4049,5154.53
4050,5154.53
4051,5154.53
4052,5154.53
4053,5154.53
4054,5154.53
4055,5154.53
4056,5154.53
4057,5154.53
4058,5154.53
4059,5154.53
4060,5154.53
4061,5154.53
4062,5154.53
4063,5154.53
4064,5154.53
4065,5154.53
4066,5154.53
4067,5154.53
4068,5154.53
4069,5154.53
4070,5154.53
4071,5154.53
4072,5154.53
4073,5154.53
4074,5154.53
4075,5154.53
4076,5154.53
4077,5154.53
4078,5154.53
4079,5154.53
4080,5154.53
4081,5154.53
4082,5154.53
4083,5154.53
4084,5154.53
4085,5154.53
4086,5154.53
4087,5154.53
4088,5154.53
4089,5154.53
4090,5154.53
4091,5154.53
4092,5154.53
4093,5154.53
4094,5154.53
4095,5154.53
4096,5154.53
4097,5154.53
4098,5154.53
4099,5154.53
4100,5154.53
4101,5154.53
4102,5154.53
4103,5154.53
4104,5154.53
4105,5154.53
4106,5154.53
4107,5154.53
4108,5154.53
4109,5154.53
4110,5154.53
4111,5154.53
4112,5154.53
4113,5154.53
4114,5154.53
4115,5154.53
4116,5154.53
4117,5154.53
4118,5154.53
4119,5154.53
4120,5154.53
4121,5154.53
4122,5154.53
4123,5154.53
4124,5154.53
4125,5154.53
4126,5154.53
4127,5154.53
4128,5154.53
4129,5154.53
4130,5154.53
4131,5154.53
4132,5154.53
4133,5154.53
4134,5154.53
4135,5154.53
4136,5154.53
4137,5154.53
4138,5154.53
4139,5154.53
4140,5154.53
4141,5154.53
4142,5154.53
4143,5154.53
4144,5154.53
4145,5154.53
4146,5154.53
4147,5154.53
4148,5154.53
4149,5154.53
4150,5154.53
4151,5154.53
4152,5154.53
4153,5154.53
4154,5154.53
4155,5154.53
4156,5154.53
4157,5154.53
4158,5154.53
4159,5154.53
4160,5154.53
4161,5154.53
4162,5154.53
4163,5154.53
4164,5154.53
4165,5154.53
4166,5154.53
4167,5154.53
4168,5154.53
4169,5154.53
4170,5154.53
4171,5154.53
4172,5154.53
4173,5154.53
4174,5154.53
4175,5154.53
4176,5154.53
4177,5154.53
4178,5154.53
4179,5154.53
4180,5154.53
4181,5154.53
4182,5154.53
4183,5154.53
4184,5154.53
4185,5154.53
4186,5154.53
4187,5154.53
4188,5154.53
4189,5154.53
4190,5154.53
4191,5154.53
4192,5154.53
4193,5154.53
4194,5154.53
4195,5154.53
4196,5154.53
4197,5154.53
4198,5154.53
4199,5154.53
4200,5154.53
4201,5154.53
4202,5154.53
4203,5154.53
4204,5154.53
4205,5154.53
4206,5154.53
4207,5154.53
4208,5154.53
4209,5154.53
4210,5154.53
4211,5154.53
4212,5154.53
4213,5154.53
4214,5154.53
4215,5154.53
4216,5154.53
4217,5154.53
4218,5154.53
4219,5154.53
4220,5154.53
4221,5154.53
4222,5154.53
4223,5154.53
4224,5154.53
4225,5154.53
4226,5154.53
4227,5154.53
4228,5154.53
4229,5154.53
4230,5154.53
4231,5154.53
4232,5154.53
4233,5154.53
4234,5154.53
4235,5154.53
4236,5154.53
4237,5154.53
4238,5154.53
4239,5154.53
4240,5154.53
4241,5154.53
4242,5154.53
4243,5154.53
4244,5154.53
4245,5154.53
4246,5154.53
4247,5154.53
4248,5154.53
4249,5154.53
4250,5154.53
4251,5154.53
4252,5154.53
4253,5154.53
4254,5154.53
4255,5154.53
4256,5154.53
4257,5154.53
4258,5154.53
4259,5154.53
4260,5154.53
4261,5154.53
4262,5154.53
4263,5154.53
4264,5154.53
4265,5154.53
4266,5154.53
4267,5154.53
4268,5154.53
4269,5154.53
4270,5154.53
4271,5154.53
4272,5154.53
4273,5154.53
4274,5154.53
4275,5154.53
4276,5154.53
4277,5154.53
4278,5154.53
4279,5154.53
4280,5154.53
4281,5154.53
4282,5154.53
4283,5154.53
4284,5154.53
4285,5154.53
4286,5154.53
4287,5154.53
4288,5154.53
4289,5154.53
4290,5154.53
4291,5154.53
4292,5154.53
4293,5154.53
4294,5154.53
4295,5154.53
4296,5154.53
4297,5154.53
4298,5154.53
4299,5154.53
4300,5154.53
4301,5154.53
4302,5154.53
4303,5154.53
4304,5154.53
4305,5154.53
4306,5154.53
4307,5154.53
4308,5154.53
4309,5154.53
4310,5154.53
4311,5154.53
4312,5154.53
4313,5154.53
4314,5154.53
4315,5154.53
4316,5154.53
4317,5154.53
4318,5154.53
4319,5154.53
4320,5154.53
4321,5154.53
4322,5154.53
4323,5154.53
4324,5154.53
4325,5154.53
4326,5154.53
4327,5154.53
4328,5154.53
4329,5154.53
4330,5154.53
4331,5154.53
4332,5154.53
4333,5154.53
4334,5154.53
4335,5154.53
4336,5154.53
4337,5154.53
4338,5154.53
4339,5154.53
4340,5154.53
4341,5154.53
4342,5154.53
4343,5154.53
4344,5154.53
4345,5154.53
4346,5154.53
4347,5154.53
4348,5154.53
4349,5154.53
4350,5154.53
4351,5154.53
4352,5154.53
4353,5154.53
4354,5154.53
4355,5154.53
4356,5154.53
4357,5154.53
4358,5154.53
4359,5154.53
4360,5154.53
4361,5154.53
4362,5154.53
4363,5154.53
4364,5154.53
4365,5154.53
4366,5154.53
4367,5154.53
4368,5154.53
4369,5154.53
4370,5154.53
4371,5154.53
4372,5154.53
4373,5154.53
4374,5154.53
4375,5154.53
4376,5154.53
4377,5154.53
4378,5154.53
4379,5154.53
4380,5154.53
4381,5154.53
4382,5154.53
4383,5154.53
4384,5154.53
4385,5154.53
4386,5154.53
4387,5154.53
4388,5154.53
4389,5154.53
4390,5154.53
4391,5154.53
4392,5154.53
4393,5154.53
4394,5154.53
4395,5154.53
4396,5154.53
4397,5154.53
4398,5154.53
4399,5154.53
4400,5154.53
4401,5154.53
4402,5154.53
4403,5154.53
4404,5154.53
4405,5154.53
4406,5154.53
4407,5154.53
4408,5154.53
4409,5154.53
4410,5154.53
4411,5154.53
4412,5154.53
4413,5154.53
4414,5154.53
4415,5154.53
4416,5154.53
4417,5154.53
4418,5154.53
4419,5154.53
4420,5154.53
4421,5154.53
4422,5154.53
4423,5154.53
4424,5154.53
4425,5154.53
4426,5154.53
4427,5154.53
4428,5154.53
4429,5154.53
4430,5154.53
4431,5154.53
4432,5154.53
4433,5154.53
4434,5154.53
4435,5154.53
4436,5154.53
4437,5154.53
4438,5154.53
4439,5154.53
4440,5154.53
4441,5154.53
4442,5154.53
4443,5154.53
4444,5154.53
4445,5154.53
4446,5154.53
4447,5154.53
4448,5154.53
4449,5154.53
4450,5154.53
4451,5154.53
4452,5154.53
4453,5154.53
4454,5154.53
4455,5154.53
4456,5154.53
4457,5154.53
4458,5154.53
4459,5154.53
4460,5154.53
4461,5154.53
4462,5154.53
4463,5154.53
4464,5154.53
4465,5154.53
4466,5154.53
4467,5154.53
4468,5154.53
4469,5154.53
4470,5154.53
4471,5154.53
4472,5154.53
4473,5154.53
4474,5154.53
4475,5154.53
4476,5154.53
4477,5154.53
4478,5154.53
4479,5154.53
4480,5154.53
4481,5154.53
4482,5154.53
4483,5154.53
4484,5154.53
4485,5154.53
4486,5154.53
4487,5154.53
4488,5154.53
4489,5154.53
4490,5154.53
4491,5154.53
4492,5154.53
4493,5154.53
4494,5154.53
4495,5154.53
4496,5154.53
4497,5154.53
4498,5154.53
4499,5154.53
4500,5154.53
4501,5154.53
4502,5154.53
4503,5154.53
4504,5154.53
4505,5154.53
4506,5154.53
4507,5154.53
4508,5154.53
4509,5154.53
4510,5154.53
4511,5154.53
4512,5154.53
4513,5154.53
4514,5154.53
4515,5154.53
4516,5154.53
4517,5154.53
4518,5154.53
4519,5154.53
4520,5154.53
4521,5154.53
4522,5154.53
4523,5154.53
4524,5154.53
4525,5154.53
4526,5154.53
4527,5154.53
4528,5154.53
4529,5154.53
4530,5154.53
4531,5154.53
4532,5154.53
4533,5154.53
4534,5154.53
4535,5154.53
4536,5154.53
4537,5154.53
4538,5154.53
4539,5154.53
4540,5154.53
4541,5154.53
4542,5154.53
4543,5154.53
4544,5154.53
4545,5154.53
4546,5154.53
4547,5154.53
4548,5154.53
4549,5154.53
4550,5154.53
4551,5154.53
4552,5154.53
4553,5154.53
4554,5154.53
4555,5154.53
4556,5154.53
4557,5154.53
4558,5154.53
4559,5154.53
4560,5154.53
4561,5154.53
4562,5154.53
4563,5154.53
4564,5154.53
4565,5154.53
4566,5154.53
4567,5154.53
4568,5154.53
4569,5154.53
4570,5154.53
4571,5154.53
4572,5154.53
4573,5154.53
4574,5154.53
4575,5154.53
4576,5154.53
4577,5154.53
4578,5154.53
4579,5154.53
4580,5154.53
4581,5154.53
4582,5154.53
4583,5154.53
4584,5154.53
4585,5154.53
4586,5154.53
4587,5154.53
4588,5154.53
4589,5154.53
4590,5154.53
4591,5154.53
4592,5154.53
4593,5154.53
4594,5154.53
4595,5154.53
4596,5154.53
4597,5154.53
4598,5154.53
4599,5154.53
4600,5154.53
4601,5154.53
4602,5154.53
4603,5154.53
4604,5154.53
4605,5154.53
4606,5154.53
4607,5154.53
4608,5154.53
4609,5154.53
4610,5154.53
4611,5154.53
4612,5154.53
4613,5154.53
4614,5154.53
4615,5154.53
4616,5154.53
4617,5154.53
4618,5154.53
4619,5154.53
4620,5154.53
4621,5154.53
4622,5154.53
4623,5154.53
4624,5154.53
4625,5154.53
4626,5154.53
4627,5154.53
4628,5154.53
4629,5154.53
4630,5154.53
4631,5154.53
4632,5154.53
4633,5154.53
4634,5154.53
4635,5154.53
4636,5154.53
4637,5154.53
4638,5154.53
4639,5154.53
4640,5154.53
4641,5154.53
4642,5154.53
4643,5154.53
4644,5154.53
4645,5154.53
4646,5154.53
4647,5154.53
4648,5154.53
4649,5154.53
4650,5154.53
4651,5154.53
4652,5154.53
4653,5154.53
4654,5154.53
4655,5154.53
4656,5154.53
4657,5154.53
4658,5154.53
4659,5154.53
4660,5154.53
4661,5154.53
4662,5154.53
4663,5154.53
4664,5154.53
4665,5154.53
4666,5154.53
4667,5154.53
4668,5154.53
4669,5154.53
4670,5154.53
4671,5154.53
4672,5154.53
4673,5154.53
4674,5154.53
4675,5154.53
4676,5154.53
4677,5154.53
4678,5154.53
4679,5154.53
4680,5154.53
4681,5154.53
4682,5154.53
4683,5154.53
4684,5154.53
4685,5154.53
4686,5154.53
4687,5154.53
4688,5154.53
4689,5154.53
4690,5154.53
4691,5154.53
4692,5154.53
4693,5154.53
4694,5154.53
4695,5154.53
4696,5154.53
4697,5154.53
4698,5154.53
4699,5154.53
4700,5154.53
4701,5154.53
4702,5154.53
4703,5154.53
4704,5154.53
4705,5154.53
4706,5154.53
4707,5154.53
4708,5154.53
4709,5154.53
4710,5154.53
4711,5154.53
4712,5154.53
4713,5154.53
4714,5154.53
4715,5154.53
4716,5154.53
4717,5154.53
4718,5154.53
4719,5154.53
4720,5154.53
4721,5154.53
4722,5154.53
4723,5154.53
4724,5154.53
4725,5154.53
4726,5154.53
4727,5154.53
4728,5154.53
4729,5154.53
4730,5154.53
4731,5154.53
4732,5154.53
4733,5154.53
4734,5154.53
4735,5154.53
4736,5154.53
4737,5154.53
4738,5154.53
4739,5154.53
4740,5154.53
4741,5154.53
4742,5154.53
4743,5154.53
4744,5154.53
4745,5154.53
4746,5154.53
4747,5154.53
4748,5154.53
4749,5154.53
4750,5154.53
4751,5154.53
4752,5154.53
4753,5154.53
4754,5154.53
4755,5154.53
4756,5154.53
4757,5154.53
4758,5154.53
4759,5154.53
4760,5154.53
4761,5154.53
4762,5154.53
4763,5154.53
4764,5154.53
4765,5154.53
4766,5154.53
4767,5154.53
4768,5154.53
4769,5154.53
4770,5154.53
4771,5154.53
4772,5154.53
4773,5154.53
4774,5154.53
4775,5154.53
4776,5154.53
4777,5154.53
4778,5154.53
4779,5154.53
4780,5154.53
4781,5154.53
4782,5154.53
4783,5154.53
4784,5154.53
4785,5154.53
4786,5154.53
4787,5154.53
4788,5154.53
4789,5154.53
4790,5154.53
4791,5154.53
4792,5154.53
4793,5154.53
4794,5154.53
4795,5154.53
4796,5154.53
4797,5154.53
4798,5154.53
4799,5154.53
4800,5154.53
4801,5154.53
4802,5154.53
4803,5154.53
4804,5154.53
4805,5154.53
4806,5154.53
4807,5154.53
4808,5154.53
4809,5154.53
4810,5154.53
4811,5154.53
4812,5154.53
4813,5154.53
4814,5154.53
4815,5154.53
4816,5154.53
4817,5154.53
4818,5154.53
4819,5154.53
4820,5154.53
4821,5154.53
4822,5154.53
4823,5154.53
4824,5154.53
4825,5154.53
4826,5154.53
4827,5154.53
4828,5154.53
4829,5154.53
4830,5154.53
4831,5154.53
4832,5154.53
4833,5154.53
4834,5154.53
4835,5154.53
4836,5154.53
4837,5154.53
4838,5154.53
4839,5154.53
4840,5154.53
4841,5154.53
4842,5154.53
4843,5154.53
4844,5154.53
4845,5154.53
4846,5154.53
4847,5154.53
4848,5154.53
4849,5154.53
4850,5154.53
4851,5154.53
4852,5154.53
4853,5154.53
4854,5154.53
4855,5154.53
4856,5154.53
4857,5154.53
4858,5154.53
4859,5154.53
4860,5154.53
4861,5154.53
4862,5154.53
4863,5154.53
4864,5154.53
4865,5154.53
4866,5154.53
4867,5154.53
4868,5154.53
4869,5154.53
4870,5154.53
4871,5154.53
4872,5154.53
4873,5154.53
4874,5154.53
4875,5154.53
4876,5154.53
4877,5154.53
4878,5154.53
4879,5154.53
4880,5154.53
4881,5154.53
4882,5154.53
4883,5154.53
4884,5154.53
4885,5154.53
4886,5154.53
4887,5154.53
4888,5154.53
4889,5154.53
4890,5154.53
4891,5154.53
4892,5154.53
4893,5154.53
4894,5154.53
4895,5154.53
4896,5154.53
4897,5154.53
4898,5154.53
4899,5154.53
4900,5154.53
4901,5154.53
4902,5154.53
4903,5154.53
4904,5154.53
4905,5154.53
4906,5154.53
4907,5154.53
4908,5154.53
4909,5154.53
4910,5154.53
4911,5154.53
4912,5154.53
4913,5154.53
4914,5154.53
4915,5154.53
4916,5154.53
4917,5154.53
4918,5154.53
4919,5154.53
4920,5154.53
4921,5154.53
4922,5154.53
4923,5154.53
4924,5154.53
4925,5154.53
4926,5154.53
4927,5154.53
4928,5154.53
4929,5154.53
4930,5154.53
4931,5154.53
4932,5154.53
4933,5154.53
4934,5154.53
4935,5154.53
4936,5154.53
4937,5154.53
4938,5154.53
4939,5154.53
4940,5154.53
4941,5154.53
4942,5154.53
4943,5154.53
4944,5154.53
4945,5154.53
4946,5154.53
4947,5154.53
4948,5154.53
4949,5154.53
4950,5154.53
4951,5154.53
4952,5154.53
4953,5154.53
4954,5154.53
4955,5154.53
4956,5154.53
4957,5154.53
4958,5154.53
4959,5154.53
4960,5154.53
4961,5154.53
4962,5154.53
4963,5154.53
4964,5154.53
4965,5154.53
4966,5154.53
4967,5154.53
4968,5154.53
4969,5154.53
4970,5154.53
4971,5154.53
4972,5154.53
4973,5154.53
4974,5154.53
4975,5154.53
4976,5154.53
4977,5154.53
4978,5154.53
4979,5154.53
4980,5154.53
4981,5154.53
4982,5154.53
4983,5154.53
4984,5154.53
4985,5154.53
4986,5154.53
4987,5154.53
4988,5154.53
4989,5154.53
4990,5154.53
4991,5154.53
4992,5154.53
4993,5154.53
4994,5154.53
4995,5154.53
4996,5154.53
4997,5154.53
4998,5154.53
4999,5154.53
5000,5154.53
5001,5154.53
5002,5154.53
5003,5154.53
5004,5154.53
5005,5154.53
5006,5154.53
5007,5154.53
5008,5154.53
5009,5154.53
5010,5154.53
5011,5154.53
5012,5154.53
5013,5154.53
5014,5154.53
5015,5154.53
5016,5154.53
5017,5154.53
5018,5154.53
5019,5154.53
5020,5154.53
5021,5154.53
5022,5154.53
5023,5154.53
5024,5154.53
5025,5154.53
5026,5154.53
5027,5154.53
5028,5154.53
5029,5154.53
5030,5154.53
5031,5154.53
5032,5154.53
5033,5154.53
5034,5154.53
5035,5154.53
5036,5154.53
5037,5154.53
5038,5154.53
5039,5154.53
5040,5154.53
5041,5154.53
5042,5154.53
5043,5154.53
5044,5154.53
5045,5154.53
5046,5154.53
5047,5154.53
5048,5154.53
5049,5154.53
5050,5154.53
5051,5154.53
5052,5154.53
5053,5154.53
5054,5154.53
5055,5154.53
5056,5154.53
5057,5154.53
5058,5154.53
5059,5154.53
5060,5154.53
5061,5154.53
5062,5154.53
5063,5154.53
5064,5154.53
5065,5154.53
5066,5154.53
5067,5154.53
5068,5154.53
5069,5154.53
5070,5154.53
5071,5154.53
5072,5154.53
5073,5154.53
5074,5154.53
5075,5154.53
5076,5154.53
5077,5154.53
5078,5154.53
5079,5154.53
5080,5154.53
5081,5154.53
5082,5154.53
5083,5154.53
5084,5154.53
5085,5154.53
5086,5154.53
5087,5154.53
5088,5154.53
5089,5154.53
5090,5154.53
5091,5154.53
5092,5154.53
5093,5154.53
5094,5154.53
5095,5154.53
5096,5154.53
5097,5154.53
5098,5154.53
5099,5154.53
5100,5154.53
5101,5154.53
5102,5154.53
5103,5154.53
5104,5154.53
5105,5154.53
5106,5154.53
5107,5154.53
5108,5154.53
5109,5154.53
5110,5154.53
5111,5154.53
5112,5154.53
5113,5154.53
5114,5154.53
5115,5154.53
5116,5154.53
5117,5154.53
5118,5154.53
5119,5154.53
5120,5154.53
5121,5154.53
5122,5154.53
5123,5154.53
5124,5154.53
5125,5154.53
5126,5154.53
5127,5154.53
5128,5154.53
5129,5154.53
5130,5154.53
5131,5154.53
5132,5154.53
5133,5154.53
5134,5154.53
5135,5154.53
5136,5154.53
5137,5154.53
5138,5154.53
5139,5154.53
5140,5154.53
5141,5154.53
5142,5154.53
5143,5154.53
5144,5154.53
5145,5154.53
5146,5154.53
5147,5154.53
5148,5154.53
5149,5154.53
5150,5154.53
5151,5154.53
5152,5154.53
5153,5154.53
5154,5154.53
5155,5154.53
5156,5154.53
5157,5154.53
5158,5154.53
5159,5154.53
5160,5154.53
5161,5154.53
5162,5154.53
5163,5154.53
5164,5154.53
5165,5154.53
5166,5154.53
5167,5154.53
5168,5154.53
5169,5154.53
5170,5154.53
5171,5154.53
5172,5154.53
5173,5154.53
5174,5154.53
5175,5154.53
5176,5154.53
5177,5154.53
5178,5154.53
5179,5154.53
5180,5154.53
5181,5154.53
5182,5154.53
5183,5154.53
5184,5154.53
5185,5154.53
5186,5154.53
5187,5154.53
5188,5154.53
5189,5154.53
5190,5154.53
5191,5154.53
5192,5154.53
5193,5154.53
5194,5154.53
5195,5154.53
5196,5154.53
5197,5154.53
5198,5154.53
5199,5154.53
5200,5154.53
5201,5154.53
5202,5154.53
5203,5154.53
5204,5154.53
5205,5154.53
5206,5154.53
5207,5154.53
5208,5154.53
5209,5154.53
5210,5154.53
5211,5154.53
5212,5154.53
5213,5154.53
5214,5154.53
5215,5154.53
5216,5154.53
5217,5154.53
5218,5154.53
5219,5154.53
5220,5154.53
5221,5154.53
5222,5154.53
5223,5154.53
5224,5154.53
5225,5154.53
5226,5154.53
5227,5154.53
5228,5154.53
5229,5154.53
5230,5154.53
5231,5154.53
5232,5154.53
5233,5154.53
5234,5154.53
5235,5154.53
5236,5154.53
5237,5154.53
5238,5154.53
5239,5154.53
5240,5154.53
5241,5154.53
5242,5154.53
5243,5154.53
5244,5154.53
5245,5154.53
5246,5154.53
5247,5154.53
5248,5154.53
5249,5154.53
5250,5154.53
5251,5154.53
5252,5154.53
5253,5154.53
5254,5154.53
5255,5154.53
5256,5154.53
5257,5154.53
5258,5154.53
5259,5154.53
5260,5154.53
5261,5154.53
5262,5154.53
5263,5154.53
5264,5154.53
5265,5154.53
5266,5154.53
5267,5154.53
5268,5154.53
5269,5154.53
5270,5154.53
5271,5154.53
5272,5154.53
5273,5154.53
5274,5154.53
5275,5154.53
5276,5154.53
5277,5154.53
5278,5154.53
5279,5154.53
5280,5154.53
5281,5154.53
5282,5154.53
5283,5154.53
5284,5154.53
5285,5154.53
5286,5154.53
5287,5154.53
5288,5154.53
5289,5154.53
5290,5154.53
5291,5154.53
5292,5154.53
5293,5154.53
5294,5154.53
5295,5154.53
5296,5154.53
5297,5154.53
5298,5154.53
5299,5154.53
5300,5154.53
5301,5154.53
5302,5154.53
5303,5154.53
5304,5154.53
5305,5154.53
5306,5154.53
5307,5154.53
5308,5154.53
5309,5154.53
5310,5154.53
5311,5154.53
5312,5154.53
5313,5154.53
5314,5154.53
5315,5154.53
5316,5154.53
5317,5154.53
5318,5154.53
5319,5154.53
5320,5154.53
5321,5154.53
5322,5154.53
5323,5154.53
5324,5154.53
5325,5154.53
5326,5154.53
5327,5154.53
5328,5154.53
5329,5154.53
5330,5154.53
5331,5154.53
5332,5154.53
5333,5154.53
5334,5154.53
5335,5154.53
5336,5154.53
5337,5154.53
5338,5154.53
5339,5154.53
5340,5154.53
5341,5154.53
5342,5154.53
5343,5154.53
5344,5154.53
