row_index,WTUR.environment_notok
3609,5359.53
3610,5359.53
3611,5359.53
3612,5359.53
3613,5359.53
3614,5359.53
3615,5359.53
3616,5359.53
3617,5359.53
3618,5359.53
3619,5359.53
3620,5359.53
3621,5359.53
3622,5359.53
3623,5359.53
3624,5359.53
3625,5359.53
3626,5359.53
3627,5359.53
3628,5359.53
3629,5359.53
3630,5359.53
3631,5359.53
3632,5359.53
3633,5359.53
3634,5359.53
3635,5359.53
3636,5359.53
3637,5359.53
3638,5359.53
3639,5359.53
3640,5359.53
3641,5359.53
3642,5359.53
3643,5359.53
3644,5359.53
3645,5359.53
3646,5359.53
3647,5359.53
3648,5359.53
3649,5359.53
3650,5359.53
3651,5359.53
3652,5359.53
3653,5359.53
3654,5359.53
3655,5359.53
3656,5359.53
3657,5359.53
3658,5359.53
3659,5359.53
3660,5359.53
3661,5359.53
3662,5359.53
3663,5359.53
3664,5359.53
3665,5359.53
3666,5359.53
3667,5359.53
3668,5359.53
3669,5359.53
3670,5359.53
3671,5359.53
3672,5359.53
3673,5359.53
3674,5359.53
3675,5359.53
3676,5359.53
3677,5359.53
3678,5359.53
3679,5359.53
3680,5359.53
3681,5359.53
3682,5359.53
3683,5359.53
3684,5359.53
3685,5359.53
3686,5359.53
3687,5359.53
3688,5359.53
3689,5359.53
3690,5359.53
3691,5359.53
3692,5359.53
3693,5359.53
3694,5359.53
3695,5359.53
3696,5359.53
3697,5359.53
3698,5359.53
3699,5359.53
3700,5359.53
3701,5359.53
3702,5359.53
3703,5359.53
3704,5359.53
3705,5359.53
3706,5359.53
3707,5359.53
3708,5359.53
3709,5359.53
3710,5359.53
3711,5359.53
3712,5359.53
3713,5359.53
3714,5359.53
3715,5359.53
3716,5359.53
3717,5359.53
3718,5359.53
3719,5359.53
3720,5359.53
3721,5359.53
3722,5359.53
3723,5359.53
3724,5359.53
3725,5359.53
3726,5359.53
3727,5359.53
3728,5359.53
3729,5359.53
3730,5359.53
3731,5359.53
3732,5359.53
3733,5359.53
3734,5359.53
3735,5359.53
3736,5359.53
3737,5359.53
3738,5359.53
3739,5359.53
3740,5359.53
3741,5359.53
3742,5359.53
3743,5359.53
3744,5359.53
3745,5359.53
3746,5359.53
3747,5359.53
3748,5359.53
3749,5359.53
3750,5359.53
3751,5359.53
3752,5359.53
3753,5359.53
3754,5359.53
3755,5359.53
3756,5359.53
3757,5359.53
3758,5359.53
3759,5359.53
3760,5359.53
3761,5359.53
3762,5359.53
3763,5359.53
3764,5359.53
3765,5359.53
3766,5359.53
3767,5359.53
3768,5359.53
3769,5359.53
3770,5359.53
3771,5359.53
3772,5359.53
3773,5359.53
3774,5359.53
3775,5359.53
3776,5359.53
3777,5359.53
3778,5359.53
3779,5359.53
3780,5359.53
3781,5359.53
3782,5359.53
3783,5359.53
3784,5359.53
3785,5359.53
3786,5359.53
3787,5359.53
3788,5359.53
3789,5359.53
3790,5359.53
3791,5359.53
3792,5359.53
3793,5359.53
3794,5359.53
3795,5359.53
3796,5359.53
3797,5359.53
3798,5359.53
3799,5359.53
3800,5359.53
3801,5359.53
3802,5359.53
3803,5359.53
3804,5359.53
3805,5359.53
3806,5359.53
3807,5359.53
3808,5359.53
3809,5359.53
3810,5359.53
3811,5359.53
3812,5359.53
3813,5359.53
3814,5359.53
3815,5359.53
3816,5359.53
3817,5359.53
3818,5359.53
3819,5359.53
3820,5359.53
3821,5359.53
3822,5359.53
3823,5359.53
3824,5359.53
3825,5359.53
3826,5359.53
3827,5359.53
3828,5359.53
3829,5359.53
3830,5359.53
3831,5359.53
3832,5359.53
3833,5359.53
3834,5359.53
3835,5359.53
3836,5359.53
3837,5359.53
3838,5359.53
3839,5359.53
3840,5359.53
3841,5359.53
3842,5359.53
3843,5359.53
3844,5359.53
3845,5359.53
3846,5359.53
3847,5359.53
3848,5359.53
3849,5359.53
3850,5359.53
3851,5359.53
3852,5359.53
3853,5359.53
3854,5359.53
3855,5359.53
3856,5359.53
3857,5359.53
3858,5359.53
3859,5359.53
3860,5359.53
3861,5359.53
3862,5359.53
3863,5359.53
3864,5359.53
3865,5359.53
3866,5359.53
3867,5359.53
3868,5359.53
3869,5359.53
3870,5359.53
3871,5359.53
3872,5359.53
3873,5359.53
3874,5359.53
3875,5359.53
3876,5359.53
3877,5359.53
3878,5359.53
3879,5359.53
3880,5359.53
3881,5359.53
3882,5359.53
3883,5359.53
3884,5359.53
3885,5359.53
3886,5359.53
3887,5359.53
3888,5359.53
3889,5359.53
3890,5359.53
3891,5359.53
3892,5359.53
3893,5359.53
3894,5359.53
3895,5359.53
3896,5359.53
3897,5359.53
3898,5359.53
3899,5359.53
3900,5359.53
3901,5359.53
3902,5359.53
3903,5359.53
3904,5359.53
3905,5359.53
3906,5359.53
3907,5359.53
3908,5359.53
3909,5359.53
3910,5359.53
3911,5359.53
3912,5359.53
3913,5359.53
3914,5359.53
3915,5359.53
3916,5359.53
3917,5359.53
3918,5359.53
3919,5359.53
3920,5359.53
3921,5359.53
3922,5359.53
3923,5359.53
3924,5359.53
3925,5359.53
3926,5359.53
3927,5359.53
3928,5359.53
3929,5359.53
3930,5359.53
3931,5359.53
3932,5359.53
3933,5359.53
3934,5359.53
3935,5359.53
3936,5359.53
3937,5359.53
3938,5359.53
3939,5359.53
3940,5359.53
3941,5359.53
3942,5359.53
3943,5359.53
3944,5359.53
3945,5359.53
3946,5359.53
3947,5359.53
3948,5359.53
3949,5359.53
3950,5359.53
3951,5359.53
3952,5359.53
3953,5359.53
3954,5359.53
3955,5359.53
3956,5359.53
3957,5359.53
3958,5359.53
3959,5359.53
3960,5359.53
3961,5359.53
3962,5359.53
3963,5359.53
3964,5359.53
3965,5359.53
3966,5359.53
3967,5359.53
3968,5359.53
3969,5359.53
3970,5359.53
3971,5359.53
3972,5359.53
3973,5359.53
3974,5359.53
3975,5359.53
3976,5359.53
3977,5359.53
3978,5359.53
3979,5359.53
3980,5359.53
3981,5359.53
3982,5359.53
3983,5359.53
3984,5359.53
3985,5359.53
3986,5359.53
3987,5359.53
3988,5359.53
3989,5359.53
3990,5359.53
3991,5359.53
3992,5359.53
3993,5359.53
3994,5359.53
3995,5359.53
3996,5359.53
3997,5359.53
3998,5359.53
3999,5359.53
4000,5359.53
4001,5359.53
4002,5359.53
4003,5359.53
4004,5359.53
4005,5359.53
4006,5359.53
4007,5359.53
4008,5359.53
4009,5359.53
4010,5359.53
4011,5359.53
4012,5359.53
4013,5359.53
4014,5359.53
4015,5359.53
4016,5359.53
4017,5359.53
4018,5359.53
4019,5359.53
4020,5359.53
4021,5359.53
4022,5359.53
4023,5359.53
4024,5359.53
4025,5359.53
4026,5359.53
4027,5359.53
4028,5359.53
4029,5359.53
4030,5359.53
4031,5359.53
4032,5359.53
4033,5359.53
4034,5359.53
4035,5359.53
4036,5359.53
4037,5359.53
4038,5359.53
4039,5359.53
4040,5359.53
4041,5359.53
4042,5359.53
4043,5359.53
4044,5359.53
4045,5359.53
4046,5359.53
4047,5359.53
4048,5359.53
4049,5359.53
4050,5359.53
4051,5359.53
4052,5359.53
4053,5359.53
4054,5359.53
4055,5359.53
4056,5359.53
4057,5359.53
4058,5359.53
4059,5359.53
4060,5359.53
4061,5359.53
4062,5359.53
4063,5359.53
4064,5359.53
4065,5359.53
4066,5359.53
4067,5359.53
4068,5359.53
4069,5359.53
4070,5359.53
4071,5359.53
4072,5359.53
4073,5359.53
4074,5359.53
4075,5359.53
4076,5359.53
4077,5359.53
4078,5359.53
4079,5359.53
4080,5359.53
4081,5359.53
4082,5359.53
4083,5359.53
4084,5359.53
4085,5359.53
4086,5359.53
4087,5359.53
4088,5359.53
4089,5359.53
4090,5359.53
4091,5359.53
4092,5359.53
4093,5359.53
4094,5359.53
4095,5359.53
4096,5359.53
4097,5359.53
4098,5359.53
4099,5359.53
4100,5359.53
4101,5359.53
4102,5359.53
4103,5359.53
4104,5359.53
4105,5359.53
4106,5359.53
4107,5359.53
4108,5359.53
4109,5359.53
4110,5359.53
4111,5359.53
4112,5359.53
4113,5359.53
4114,5359.53
4115,5359.53
4116,5359.53
4117,5359.53
4118,5359.53
4119,5359.53
4120,5359.53
4121,5359.53
4122,5359.53
4123,5359.53
4124,5359.53
4125,5359.53
4126,5359.53
4127,5359.53
4128,5359.53
4129,5359.53
4130,5359.53
4131,5359.53
4132,5359.53
4133,5359.53
4134,5359.53
4135,5359.53
4136,5359.53
4137,5359.53
4138,5359.53
4139,5359.53
4140,5359.53
4141,5359.53
4142,5359.53
4143,5359.53
4144,5359.53
4145,5359.53
4146,5359.53
4147,5359.53
4148,5359.53
4149,5359.53
4150,5359.53
4151,5359.53
4152,5359.53
4153,5359.53
4154,5359.53
4155,5359.53
4156,5359.53
4157,5359.53
4158,5359.53
4159,5359.53
4160,5359.53
4161,5359.53
4162,5359.53
4163,5359.53
4164,5359.53
4165,5359.53
4166,5359.53
4167,5359.53
4168,5359.53
4169,5359.53
4170,5359.53
4171,5359.53
4172,5359.53
4173,5359.53
4174,5359.53
4175,5359.53
4176,5359.53
4177,5359.53
4178,5359.53
4179,5359.53
4180,5359.53
4181,5359.53
4182,5359.53
4183,5359.53
4184,5359.53
4185,5359.53
4186,5359.53
4187,5359.53
4188,5359.53
4189,5359.53
4190,5359.53
4191,5359.53
4192,5359.53
4193,5359.53
4194,5359.53
4195,5359.53
4196,5359.53
4197,5359.53
4198,5359.53
4199,5359.53
4200,5359.53
4201,5359.53
4202,5359.53
4203,5359.53
4204,5359.53
4205,5359.53
4206,5359.53
4207,5359.53
4208,5359.53
4209,5359.53
4210,5359.53
4211,5359.53
4212,5359.53
4213,5359.53
4214,5359.53
4215,5359.53
4216,5359.53
4217,5359.53
4218,5359.53
4219,5359.53
4220,5359.53
4221,5359.53
4222,5359.53
4223,5359.53
4224,5359.53
4225,5359.53
4226,5359.53
4227,5359.53
4228,5359.53
4229,5359.53
4230,5359.53
4231,5359.53
4232,5359.53
4233,5359.53
4234,5359.53
4235,5359.53
4236,5359.53
4237,5359.53
4238,5359.53
4239,5359.53
4240,5359.53
4241,5359.53
4242,5359.53
4243,5359.53
4244,5359.53
4245,5359.53
4246,5359.53
4247,5359.53
4248,5359.53
4249,5359.53
4250,5359.53
4251,5359.53
4252,5359.53
4253,5359.53
4254,5359.53
4255,5359.53
4256,5359.53
4257,5359.53
4258,5359.53
4259,5359.53
4260,5359.53
4261,5359.53
4262,5359.53
4263,5359.53
4264,5359.53
4265,5359.53
4266,5359.53
4267,5359.53
4268,5359.53
4269,5359.53
4270,5359.53
4271,5359.53
4272,5359.53
4273,5359.53
4274,5359.53
4275,5359.53
4276,5359.53
4277,5359.53
4278,5359.53
4279,5359.53
4280,5359.53
4281,5359.53
4282,5359.53
4283,5359.53
4284,5359.53
4285,5359.53
4286,5359.53
4287,5359.53
4288,5359.53
4289,5359.53
4290,5359.53
4291,5359.53
4292,5359.53
4293,5359.53
4294,5359.53
4295,5359.53
4296,5359.53
4297,5359.53
4298,5359.53
4299,5359.53
4300,5359.53
4301,5359.53
4302,5359.53
4303,5359.53
4304,5359.53
4305,5359.53
4306,5359.53
4307,5359.53
4308,5359.53
4309,5359.53
4310,5359.53
4311,5359.53
4312,5359.53
4313,5359.53
4314,5359.53
4315,5359.53
4316,5359.53
4317,5359.53
4318,5359.53
4319,5359.53
4320,5359.53
4321,5359.53
4322,5359.53
4323,5359.53
4324,5359.53
4325,5359.53
4326,5359.53
4327,5359.53
4328,5359.53
4329,5359.53
4330,5359.53
4331,5359.53
4332,5359.53
4333,5359.53
4334,5359.53
4335,5359.53
4336,5359.53
4337,5359.53
4338,5359.53
4339,5359.53
4340,5359.53
4341,5359.53
4342,5359.53
4343,5359.53
4344,5359.53
4345,5359.53
4346,5359.53
4347,5359.53
4348,5359.53
4349,5359.53
4350,5359.53
4351,5359.53
4352,5359.53
4353,5359.53
4354,5359.53
4355,5359.53
4356,5359.53
4357,5359.53
4358,5359.53
4359,5359.53
4360,5359.53
4361,5359.53
4362,5359.53
4363,5359.53
4364,5359.53
4365,5359.53
4366,5359.53
4367,5359.53
4368,5359.53
4369,5359.53
4370,5359.53
4371,5359.53
4372,5359.53
4373,5359.53
4374,5359.53
4375,5359.53
4376,5359.53
4377,5359.53
4378,5359.53
4379,5359.53
4380,5359.53
4381,5359.53
4382,5359.53
4383,5359.53
4384,5359.53
4385,5359.53
4386,5359.53
4387,5359.53
4388,5359.53
4389,5359.53
4390,5359.53
4391,5359.53
4392,5359.53
4393,5359.53
4394,5359.53
4395,5359.53
4396,5359.53
4397,5359.53
4398,5359.53
4399,5359.53
4400,5359.53
4401,5359.53
4402,5359.53
4403,5359.53
4404,5359.53
4405,5359.53
4406,5359.53
4407,5359.53
4408,5359.53
4409,5359.53
4410,5359.53
4411,5359.53
4412,5359.53
4413,5359.53
4414,5359.53
4415,5359.53
4416,5359.53
4417,5359.53
4418,5359.53
4419,5359.53
4420,5359.53
4421,5359.53
4422,5359.53
4423,5359.53
4424,5359.53
4425,5359.53
4426,5359.53
4427,5359.53
4428,5359.53
4429,5359.53
4430,5359.53
4431,5359.53
4432,5359.53
4433,5359.53
4434,5359.53
4435,5359.53
4436,5359.53
4437,5359.53
4438,5359.53
4439,5359.53
4440,5359.53
4441,5359.53
4442,5359.53
4443,5359.53
4444,5359.53
4445,5359.53
4446,5359.53
4447,5359.53
4448,5359.53
4449,5359.53
4450,5359.53
4451,5359.53
4452,5359.53
4453,5359.53
4454,5359.53
4455,5359.53
4456,5359.53
4457,5359.53
4458,5359.53
4459,5359.53
4460,5359.53
4461,5359.53
4462,5359.53
4463,5359.53
4464,5359.53
4465,5359.53
4466,5359.53
4467,5359.53
4468,5359.53
4469,5359.53
4470,5359.53
4471,5359.53
4472,5359.53
4473,5359.53
4474,5359.53
4475,5359.53
4476,5359.53
4477,5359.53
4478,5359.53
4479,5359.53
4480,5359.53
4481,5359.53
4482,5359.53
4483,5359.53
4484,5359.53
4485,5359.53
4486,5359.53
4487,5359.53
4488,5359.53
4489,5359.53
4490,5359.53
4491,5359.53
4492,5359.53
4493,5359.53
4494,5359.53
4495,5359.53
4496,5359.53
4497,5359.53
4498,5359.53
4499,5359.53
4500,5359.53
4501,5359.53
4502,5359.53
4503,5359.53
4504,5359.53
4505,5359.53
4506,5359.53
4507,5359.53
4508,5359.53
4509,5359.53
4510,5359.53
4511,5359.53
4512,5359.53
4513,5359.53
4514,5359.53
4515,5359.53
4516,5359.53
4517,5359.53
4518,5359.53
4519,5359.53
4520,5359.53
4521,5359.53
4522,5359.53
4523,5359.53
4524,5359.53
4525,5359.53
4526,5359.53
4527,5359.53
4528,5359.53
4529,5359.53
4530,5359.53
4531,5359.53
4532,5359.53
4533,5359.53
4534,5359.53
4535,5359.53
4536,5359.53
4537,5359.53
4538,5359.53
4539,5359.53
4540,5359.53
4541,5359.53
4542,5359.53
4543,5359.53
4544,5359.53
4545,5359.53
4546,5359.53
4547,5359.53
4548,5359.53
4549,5359.53
4550,5359.53
4551,5359.53
4552,5359.53
4553,5359.53
4554,5359.53
4555,5359.53
4556,5359.53
4557,5359.53
4558,5359.53
4559,5359.53
4560,5359.53
4561,5359.53
4562,5359.53
4563,5359.53
4564,5359.53
4565,5359.53
4566,5359.53
4567,5359.53
4568,5359.53
4569,5359.53
4570,5359.53
4571,5359.53
4572,5359.53
4573,5359.53
4574,5359.53
4575,5359.53
4576,5359.53
4577,5359.53
4578,5359.53
4579,5359.53
4580,5359.53
4581,5359.53
4582,5359.53
4583,5359.53
4584,5359.53
4585,5359.53
4586,5359.53
4587,5359.53
4588,5359.53
4589,5359.53
4590,5359.53
4591,5359.53
4592,5359.53
4593,5359.53
4594,5359.53
4595,5359.53
4596,5359.53
4597,5359.53
4598,5359.53
4599,5359.53
4600,5359.53
4601,5359.53
4602,5359.53
4603,5359.53
4604,5359.53
4605,5359.53
4606,5359.53
4607,5359.53
4608,5359.53
4609,5359.53
4610,5359.53
4611,5359.53
4612,5359.53
4613,5359.53
4614,5359.53
4615,5359.53
4616,5359.53
4617,5359.53
4618,5359.53
4619,5359.53
4620,5359.53
4621,5359.53
4622,5359.53
4623,5359.53
4624,5359.53
4625,5359.53
4626,5359.53
4627,5359.53
4628,5359.53
4629,5359.53
4630,5359.53
4631,5359.53
4632,5359.53
4633,5359.53
4634,5359.53
4635,5359.53
4636,5359.53
4637,5359.53
4638,5359.53
4639,5359.53
4640,5359.53
4641,5359.53
4642,5359.53
4643,5359.53
4644,5359.53
4645,5359.53
4646,5359.53
4647,5359.53
4648,5359.53
4649,5359.53
4650,5359.53
4651,5359.53
4652,5359.53
4653,5359.53
4654,5359.53
4655,5359.53
4656,5359.53
4657,5359.53
4658,5359.53
4659,5359.53
4660,5359.53
4661,5359.53
4662,5359.53
4663,5359.53
4664,5359.53
4665,5359.53
4666,5359.53
4667,5359.53
4668,5359.53
4669,5359.53
4670,5359.53
4671,5359.53
4672,5359.53
4673,5359.53
4674,5359.53
4675,5359.53
4676,5359.53
4677,5359.53
4678,5359.53
4679,5359.53
4680,5359.53
4681,5359.53
4682,5359.53
4683,5359.53
4684,5359.53
4685,5359.53
4686,5359.53
4687,5359.53
4688,5359.53
4689,5359.53
4690,5359.53
4691,5359.53
4692,5359.53
4693,5359.53
4694,5359.53
4695,5359.53
4696,5359.53
4697,5359.53
4698,5359.53
4699,5359.53
4700,5359.53
4701,5359.53
4702,5359.53
4703,5359.53
4704,5359.53
4705,5359.53
4706,5359.53
4707,5359.53
4708,5359.53
4709,5359.53
4710,5359.53
4711,5359.53
4712,5359.53
4713,5359.53
4714,5359.53
4715,5359.53
4716,5359.53
4717,5359.53
4718,5359.53
4719,5359.53
4720,5359.53
4721,5359.53
4722,5359.53
4723,5359.53
4724,5359.53
4725,5359.53
4726,5359.53
4727,5359.53
4728,5359.53
4729,5359.53
4730,5359.53
4731,5359.53
4732,5359.53
4733,5359.53
4734,5359.53
4735,5359.53
4736,5359.53
4737,5359.53
4738,5359.53
4739,5359.53
4740,5359.53
4741,5359.53
4742,5359.53
4743,5359.53
4744,5359.53
4745,5359.53
4746,5359.53
4747,5359.53
4748,5359.53
4749,5359.53
4750,5359.53
4751,5359.53
4752,5359.53
4753,5359.53
4754,5359.53
4755,5359.53
4756,5359.53
4757,5359.53
4758,5359.53
4759,5359.53
4760,5359.53
4761,5359.53
4762,5359.53
4763,5359.53
4764,5359.53
4765,5359.53
4766,5359.53
4767,5359.53
4768,5359.53
4769,5359.53
4770,5359.53
4771,5359.53
4772,5359.53
4773,5359.53
4774,5359.53
4775,5359.53
4776,5359.53
4777,5359.53
4778,5359.53
4779,5359.53
4780,5359.53
4781,5359.53
4782,5359.53
4783,5359.53
4784,5359.53
4785,5359.53
4786,5359.53
4787,5359.53
4788,5359.53
4789,5359.53
4790,5359.53
4791,5359.53
4792,5359.53
4793,5359.53
4794,5359.53
4795,5359.53
4796,5359.53
4797,5359.53
4798,5359.53
4799,5359.53
4800,5359.53
4801,5359.53
4802,5359.53
4803,5359.53
4804,5359.53
4805,5359.53
4806,5359.53
4807,5359.53
4808,5359.53
4809,5359.53
4810,5359.53
4811,5359.53
4812,5359.53
4813,5359.53
4814,5359.53
4815,5359.53
4816,5359.53
4817,5359.53
4818,5359.53
4819,5359.53
4820,5359.53
4821,5359.53
4822,5359.53
4823,5359.53
4824,5359.53
4825,5359.53
4826,5359.53
4827,5359.53
4828,5359.53
4829,5359.53
4830,5359.53
4831,5359.53
4832,5359.53
4833,5359.53
4834,5359.53
4835,5359.53
4836,5359.53
4837,5359.53
4838,5359.53
4839,5359.53
4840,5359.53
4841,5359.53
4842,5359.53
4843,5359.53
4844,5359.53
4845,5359.53
4846,5359.53
4847,5359.53
4848,5359.53
4849,5359.53
4850,5359.53
4851,5359.53
4852,5359.53
4853,5359.53
4854,5359.53
4855,5359.53
4856,5359.53
4857,5359.53
4858,5359.53
4859,5359.53
4860,5359.53
4861,5359.53
4862,5359.53
4863,5359.53
4864,5359.53
4865,5359.53
4866,5359.53
4867,5359.53
4868,5359.53
4869,5359.53
4870,5359.53
4871,5359.53
4872,5359.53
4873,5359.53
4874,5359.53
4875,5359.53
4876,5359.53
4877,5359.53
4878,5359.53
4879,5359.53
4880,5359.53
4881,5359.53
4882,5359.53
4883,5359.53
4884,5359.53
4885,5359.53
4886,5359.53
4887,5359.53
4888,5359.53
4889,5359.53
4890,5359.53
4891,5359.53
4892,5359.53
4893,5359.53
4894,5359.53
4895,5359.53
4896,5359.53
4897,5359.53
4898,5359.53
4899,5359.53
4900,5359.53
4901,5359.53
4902,5359.53
4903,5359.53
4904,5359.53
4905,5359.53
4906,5359.53
4907,5359.53
4908,5359.53
4909,5359.53
4910,5359.53
4911,5359.53
4912,5359.53
4913,5359.53
4914,5359.53
4915,5359.53
4916,5359.53
4917,5359.53
4918,5359.53
4919,5359.53
4920,5359.53
4921,5359.53
4922,5359.53
4923,5359.53
4924,5359.53
4925,5359.53
4926,5359.53
4927,5359.53
4928,5359.53
4929,5359.53
4930,5359.53
4931,5359.53
4932,5359.53
4933,5359.53
4934,5359.53
4935,5359.53
4936,5359.53
4937,5359.53
4938,5359.53
4939,5359.53
4940,5359.53
4941,5359.53
4942,5359.53
4943,5359.53
4944,5359.53
4945,5359.53
4946,5359.53
4947,5359.53
4948,5359.53
4949,5359.53
4950,5359.53
4951,5359.53
4952,5359.53
4953,5359.53
4954,5359.53
4955,5359.53
4956,5359.53
4957,5359.53
4958,5359.53
4959,5359.53
4960,5359.53
4961,5359.53
4962,5359.53
4963,5359.53
4964,5359.53
4965,5359.53
4966,5359.53
4967,5359.53
4968,5359.53
4969,5359.53
4970,5359.53
4971,5359.53
4972,5359.53
4973,5359.53
4974,5359.53
4975,5359.53
4976,5359.53
4977,5359.53
4978,5359.53
4979,5359.53
4980,5359.53
4981,5359.53
4982,5359.53
4983,5359.53
4984,5359.53
4985,5359.53
4986,5359.53
4987,5359.53
4988,5359.53
4989,5359.53
4990,5359.53
4991,5359.53
4992,5359.53
4993,5359.53
4994,5359.53
4995,5359.53
4996,5359.53
4997,5359.53
4998,5359.53
4999,5359.53
5000,5359.53
5001,5359.53
5002,5359.53
5003,5359.53
5004,5359.53
5005,5359.53
5006,5359.53
5007,5359.53
5008,5359.53
5009,5359.53
5010,5359.53
5011,5359.53
5012,5359.53
5013,5359.53
5014,5359.53
5015,5359.53
5016,5359.53
5017,5359.53
5018,5359.53
5019,5359.53
5020,5359.53
5021,5359.53
5022,5359.53
5023,5359.53
5024,5359.53
5025,5359.53
5026,5359.53
5027,5359.53
5028,5359.53
5029,5359.53
5030,5359.53
5031,5359.53
5032,5359.53
5033,5359.53
5034,5359.53
5035,5359.53
5036,5359.53
5037,5359.53
5038,5359.53
5039,5359.53
5040,5359.53
5041,5359.53
5042,5359.53
5043,5359.53
5044,5359.53
5045,5359.53
5046,5359.53
5047,5359.53
5048,5359.53
5049,5359.53
5050,5359.53
5051,5359.53
5052,5359.53
5053,5359.53
5054,5359.53
5055,5359.53
5056,5359.53
5057,5359.53
5058,5359.53
5059,5359.53
5060,5359.53
5061,5359.53
5062,5359.53
5063,5359.53
5064,5359.53
5065,5359.53
5066,5359.53
5067,5359.53
5068,5359.53
5069,5359.53
5070,5359.53
5071,5359.53
5072,5359.53
5073,5359.53
5074,5359.53
5075,5359.53
5076,5359.53
5077,5359.53
5078,5359.53
5079,5359.53
5080,5359.53
5081,5359.53
5082,5359.53
5083,5359.53
5084,5359.53
5085,5359.53
5086,5359.53
5087,5359.53
5088,5359.53
5089,5359.53
5090,5359.53
5091,5359.53
5092,5359.53
5093,5359.53
5094,5359.53
5095,5359.53
5096,5359.53
5097,5359.53
5098,5359.53
5099,5359.53
5100,5359.53
5101,5359.53
5102,5359.53
5103,5359.53
5104,5359.53
5105,5359.53
5106,5359.53
5107,5359.53
5108,5359.53
5109,5359.53
5110,5359.53
5111,5359.53
5112,5359.53
5113,5359.53
5114,5359.53
5115,5359.53
5116,5359.53
5117,5359.53
5118,5359.53
5119,5359.53
5120,5359.53
5121,5359.53
5122,5359.53
5123,5359.53
5124,5359.53
5125,5359.53
5126,5359.53
5127,5359.53
5128,5359.53
5129,5359.53
5130,5359.53
5131,5359.53
5132,5359.53
5133,5359.53
5134,5359.53
5135,5359.53
5136,5359.53
5137,5359.53
5138,5359.53
5139,5359.53
5140,5359.53
5141,5359.53
5142,5359.53
5143,5359.53
5144,5359.53
5145,5359.53
5146,5359.53
5147,5359.53
5148,5359.53
5149,5359.53
5150,5359.53
5151,5359.53
5152,5359.53
5153,5359.53
5154,5359.53
5155,5359.53
5156,5359.53
5157,5359.53
5158,5359.53
5159,5359.53
5160,5359.53
5161,5359.53
5162,5359.53
5163,5359.53
5164,5359.53
5165,5359.53
5166,5359.53
5167,5359.53
5168,5359.53
5169,5359.53
5170,5359.53
5171,5359.53
5172,5359.53
5173,5359.53
5174,5359.53
5175,5359.53
5176,5359.53
5177,5359.53
5178,5359.53
5179,5359.53
5180,5359.53
5181,5359.53
5182,5359.53
5183,5359.53
5184,5359.53
5185,5359.53
5186,5359.53
5187,5359.53
5188,5359.53
5189,5359.53
5190,5359.53
5191,5359.53
5192,5359.53
5193,5359.53
5194,5359.53
5195,5359.53
5196,5359.53
5197,5359.53
5198,5359.53
5199,5359.53
5200,5359.53
5201,5359.53
5202,5359.53
5203,5359.53
5204,5359.53
5205,5359.53
5206,5359.53
5207,5359.53
5208,5359.53
5209,5359.53
5210,5359.53
5211,5359.53
5212,5359.53
5213,5359.53
5214,5359.53
5215,5359.53
5216,5359.53
5217,5359.53
5218,5359.53
5219,5359.53
5220,5359.53
5221,5359.53
5222,5359.53
5223,5359.53
5224,5359.53
5225,5359.53
5226,5359.53
5227,5359.53
5228,5359.53
5229,5359.53
5230,5359.53
5231,5359.53
5232,5359.53
5233,5359.53
5234,5359.53
5235,5359.53
5236,5359.53
5237,5359.53
5238,5359.53
5239,5359.53
5240,5359.53
5241,5359.53
5242,5359.53
5243,5359.53
5244,5359.53
5245,5359.53
5246,5359.53
5247,5359.53
5248,5359.53
5249,5359.53
5250,5359.53
5251,5359.53
5252,5359.53
5253,5359.53
5254,5359.53
5255,5359.53
5256,5359.53
5257,5359.53
5258,5359.53
5259,5359.53
5260,5359.53
5261,5359.53
5262,5359.53
5263,5359.53
5264,5359.53
5265,5359.53
5266,5359.53
5267,5359.53
5268,5359.53
5269,5359.53
5270,5359.53
5271,5359.53
5272,5359.53
5273,5359.53
5274,5359.53
5275,5359.53
5276,5359.53
5277,5359.53
5278,5359.53
5279,5359.53
5280,5359.53
5281,5359.53
5282,5359.53
5283,5359.53
5284,5359.53
5285,5359.53
5286,5359.53
5287,5359.53
5288,5359.53
5289,5359.53
5290,5359.53
5291,5359.53
5292,5359.53
5293,5359.53
5294,5359.53
5295,5359.53
5296,5359.53
5297,5359.53
5298,5359.53
5299,5359.53
5300,5359.53
5301,5359.53
5302,5359.53
5303,5359.53
5304,5359.53
5305,5359.53
5306,5359.53
5307,5359.53
5308,5359.53
5309,5359.53
5310,5359.53
5311,5359.53
5312,5359.53
5313,5359.53
5314,5359.53
5315,5359.53
5316,5359.53
5317,5359.53
5318,5359.53
5319,5359.53
5320,5359.53
5321,5359.53
5322,5359.53
5323,5359.53
5324,5359.53
5325,5359.53
5326,5359.53
5327,5359.53
5328,5359.53
5329,5359.53
5330,5359.53
5331,5359.53
5332,5359.53
5333,5359.53
5334,5359.53
5335,5359.53
5336,5359.53
5337,5359.53
5338,5359.53
5339,5359.53
5340,5359.53
5341,5359.53
5342,5359.53
5343,5359.53
5344,5359.53
5345,5359.53
5346,5359.53
5347,5359.53
5348,5359.53
5349,5359.53
5350,5359.53
5351,5359.53
5352,5359.53
5353,5359.53
5354,5359.53
5355,5359.53
5356,5359.53
