row_index,WTUR.CTim.Wt.F32.WindElec
3612,27246.51
3613,27246.51
3614,27246.51
3615,27246.51
3616,27246.51
3617,27246.51
3618,27246.52
3619,27246.52
3620,27246.52
3621,27246.52
3622,27246.52
3623,27246.53
3624,27246.53
3625,27246.53
3626,27246.53
3627,27246.53
3628,27246.54
3629,27246.54
3630,27246.54
3631,27246.54
3632,27246.54
3633,27246.55
3634,27246.55
3635,27246.55
3636,27246.55
3637,27246.55
3638,27246.56
3639,27246.56
3640,27246.56
3641,27246.56
3642,27246.56
3643,27246.57
3644,27246.57
3645,27246.57
3646,27246.57
3647,27246.57
3648,27246.58
3649,27246.58
3650,27246.58
3651,27246.58
3652,27246.58
3653,27246.59
3654,27246.59
3655,27246.59
3656,27246.59
3657,27246.59
3658,27246.6
3659,27246.6
3660,27246.6
3661,27246.6
3662,27246.6
3663,27246.61
3664,27246.61
3665,27246.61
3666,27246.61
3667,27246.61
3668,27246.62
3669,27246.62
3670,27246.62
3671,27246.62
3672,27246.62
3673,27246.63
3674,27246.63
3675,27246.63
3676,27246.63
3677,27246.63
3678,27246.64
3679,27246.64
3680,27246.64
3681,27246.64
3682,27246.64
3683,27246.65
3684,27246.65
3685,27246.65
3686,27246.65
3687,27246.65
3688,27246.66
3689,27246.66
3690,27246.66
3691,27246.66
3692,27246.66
3693,27246.67
3694,27246.67
3695,27246.67
3696,27246.67
3697,27246.67
3698,27246.68
3699,27246.68
3700,27246.68
3701,27246.68
3702,27246.68
3703,27246.69
3704,27246.69
3705,27246.69
3706,27246.69
3707,27246.69
3708,27246.7
3709,27246.7
3710,27246.7
3711,27246.7
3712,27246.7
3713,27246.71
3714,27246.71
3715,27246.71
3716,27246.71
3717,27246.71
3718,27246.72
3719,27246.72
3720,27246.72
3721,27246.72
3722,27246.72
3723,27246.73
3724,27246.73
3725,27246.73
3726,27246.73
3727,27246.73
3728,27246.74
3729,27246.74
3730,27246.74
3731,27246.74
3732,27246.74
3733,27246.75
3734,27246.75
3735,27246.75
3736,27246.75
3737,27246.75
3738,27246.76
3739,27246.76
3740,27246.76
3741,27246.76
3742,27246.76
3743,27246.77
3744,27246.77
3745,27246.77
3746,27246.77
3747,27246.77
3748,27246.78
3749,27246.78
3750,27246.78
3751,27246.78
3752,27246.78
3753,27246.79
3754,27246.79
3755,27246.79
3756,27246.79
3757,27246.79
3758,27246.8
3759,27246.8
3760,27246.8
3761,27246.8
3762,27246.8
3763,27246.81
3764,27246.81
3765,27246.81
3766,27246.81
3767,27246.81
3768,27246.82
3769,27246.82
3770,27246.82
3771,27246.82
3772,27246.82
3773,27246.83
3774,27246.83
3775,27246.83
3776,27246.83
3777,27246.83
3778,27246.84
3779,27246.84
3780,27246.84
3781,27246.84
3782,27246.84
3783,27246.84
3784,27246.85
3785,27246.85
3786,27246.85
3787,27246.85
3788,27246.85
3789,27246.86
3790,27246.86
3791,27246.86
3792,27246.86
3793,27246.86
3794,27246.87
3795,27246.87
3796,27246.87
3797,27246.87
3798,27246.87
3799,27246.88
3800,27246.88
3801,27246.88
3802,27246.88
3803,27246.88
3804,27246.89
3805,27246.89
3806,27246.89
3807,27246.89
3808,27246.89
3809,27246.9
3810,27246.9
3811,27246.9
3812,27246.9
3813,27246.9
3814,27246.91
3815,27246.91
3816,27246.91
3817,27246.91
3818,27246.91
3819,27246.91
3820,27246.91
3821,27246.91
3822,27246.91
3823,27246.91
3824,27246.91
3825,27246.91
3826,27246.91
3827,27246.91
3828,27246.91
3829,27246.91
3830,27246.92
3831,27246.92
3832,27246.92
3833,27246.92
3834,27246.92
3835,27246.93
3836,27246.93
3837,27246.93
3838,27246.93
3839,27246.93
3840,27246.94
3841,27246.94
3842,27246.94
3843,27246.94
3844,27246.94
3845,27246.95
3846,27246.95
3847,27246.95
3848,27246.95
3849,27246.95
3850,27246.96
3851,27246.96
3852,27246.96
3853,27246.96
3854,27246.96
3855,27246.97
3856,27246.97
3857,27246.97
3858,27246.97
3859,27246.97
3860,27246.98
3861,27246.98
3862,27246.98
3863,27246.98
3864,27246.98
3865,27246.99
3866,27246.99
3867,27246.99
3868,27246.99
3869,27246.99
3870,27247.0
3871,27247.0
3872,27247.0
3873,27247.0
3874,27247.0
3875,27247.01
3876,27247.01
3877,27247.01
3878,27247.01
3879,27247.01
3880,27247.02
3881,27247.02
3882,27247.02
3883,27247.02
3884,27247.02
3885,27247.03
3886,27247.03
3887,27247.03
3888,27247.03
3889,27247.03
3890,27247.04
3891,27247.04
3892,27247.04
3893,27247.04
3894,27247.04
3895,27247.04
3896,27247.04
3897,27247.04
3898,27247.04
3899,27247.04
3900,27247.04
3901,27247.04
3902,27247.04
3903,27247.04
3904,27247.04
3905,27247.04
3906,27247.04
3907,27247.05
3908,27247.05
3909,27247.05
3910,27247.05
3911,27247.05
3912,27247.06
3913,27247.06
3914,27247.06
3915,27247.06
3916,27247.06
3917,27247.07
3918,27247.07
3919,27247.07
3920,27247.07
3921,27247.07
3922,27247.08
3923,27247.08
3924,27247.08
3925,27247.08
3926,27247.08
3927,27247.09
3928,27247.09
3929,27247.09
3930,27247.09
3931,27247.09
3932,27247.09
3933,27247.09
3934,27247.09
3935,27247.09
3936,27247.09
3937,27247.09
3938,27247.09
3939,27247.09
3940,27247.09
3941,27247.09
3942,27247.09
3943,27247.09
3944,27247.09
3945,27247.09
3946,27247.09
3947,27247.09
3948,27247.09
3949,27247.09
3950,27247.09
3951,27247.09
3952,27247.09
3953,27247.09
3954,27247.09
3955,27247.09
3956,27247.09
3957,27247.09
3958,27247.09
3959,27247.09
3960,27247.09
3961,27247.09
3962,27247.09
3963,27247.09
3964,27247.09
3965,27247.09
3966,27247.09
3967,27247.09
3968,27247.09
3969,27247.09
3970,27247.09
3971,27247.09
3972,27247.09
3973,27247.09
3974,27247.09
3975,27247.09
3976,27247.09
3977,27247.09
3978,27247.09
3979,27247.09
3980,27247.09
3981,27247.09
3982,27247.09
3983,27247.09
3984,27247.09
3985,27247.09
3986,27247.09
3987,27247.09
3988,27247.09
3989,27247.09
3990,27247.09
3991,27247.09
3992,27247.09
3993,27247.09
3994,27247.09
3995,27247.09
3996,27247.09
3997,27247.09
3998,27247.09
3999,27247.09
4000,27247.09
4001,27247.09
4002,27247.09
4003,27247.09
4004,27247.09
4005,27247.09
4006,27247.09
4007,27247.09
4008,27247.09
4009,27247.09
4010,27247.09
4011,27247.09
4012,27247.09
4013,27247.09
4014,27247.09
4015,27247.09
4016,27247.09
4017,27247.09
4018,27247.09
4019,27247.09
4020,27247.09
4021,27247.09
4022,27247.09
4023,27247.09
4024,27247.09
4025,27247.09
4026,27247.09
4027,27247.09
4028,27247.09
4029,27247.09
4030,27247.09
4031,27247.09
4032,27247.09
4033,27247.09
4034,27247.09
4035,27247.09
4036,27247.09
4037,27247.09
4038,27247.09
4039,27247.09
4040,27247.09
4041,27247.09
4042,27247.09
4043,27247.09
4044,27247.09
4045,27247.09
4046,27247.09
4047,27247.09
4048,27247.09
4049,27247.09
4050,27247.09
4051,27247.09
4052,27247.09
4053,27247.09
4054,27247.09
4055,27247.09
4056,27247.09
4057,27247.09
4058,27247.09
4059,27247.09
4060,27247.09
4061,27247.09
4062,27247.09
4063,27247.09
4064,27247.09
4065,27247.09
4066,27247.09
4067,27247.09
4068,27247.09
4069,27247.09
4070,27247.09
4071,27247.09
4072,27247.09
4073,27247.09
4074,27247.09
4075,27247.09
4076,27247.09
4077,27247.09
4078,27247.09
4079,27247.09
4080,27247.09
4081,27247.09
4082,27247.09
4083,27247.09
4084,27247.09
4085,27247.09
4086,27247.09
4087,27247.09
4088,27247.09
4089,27247.09
4090,27247.09
4091,27247.09
4092,27247.09
4093,27247.09
4094,27247.09
4095,27247.09
4096,27247.09
4097,27247.09
4098,27247.09
4099,27247.09
4100,27247.09
4101,27247.09
4102,27247.09
4103,27247.09
4104,27247.09
4105,27247.09
4106,27247.09
4107,27247.09
4108,27247.09
4109,27247.09
4110,27247.09
4111,27247.09
4112,27247.09
4113,27247.09
4114,27247.09
4115,27247.09
4116,27247.09
4117,27247.09
4118,27247.09
4119,27247.09
4120,27247.09
4121,27247.09
4122,27247.09
4123,27247.09
4124,27247.09
4125,27247.09
4126,27247.09
4127,27247.09
4128,27247.09
4129,27247.09
4130,27247.09
4131,27247.09
4132,27247.09
4133,27247.09
4134,27247.09
4135,27247.09
4136,27247.09
4137,27247.09
4138,27247.09
4139,27247.09
4140,27247.09
4141,27247.09
4142,27247.09
4143,27247.09
4144,27247.09
4145,27247.09
4146,27247.09
4147,27247.09
4148,27247.09
4149,27247.09
4150,27247.09
4151,27247.09
4152,27247.09
4153,27247.09
4154,27247.09
4155,27247.09
4156,27247.09
4157,27247.09
4158,27247.09
4159,27247.09
4160,27247.09
4161,27247.09
4162,27247.09
4163,27247.09
4164,27247.09
4165,27247.09
4166,27247.09
4167,27247.09
4168,27247.09
4169,27247.09
4170,27247.09
4171,27247.09
4172,27247.09
4173,27247.09
4174,27247.09
4175,27247.09
4176,27247.09
4177,27247.09
4178,27247.09
4179,27247.09
4180,27247.09
4181,27247.09
4182,27247.09
4183,27247.09
4184,27247.09
4185,27247.09
4186,27247.09
4187,27247.09
4188,27247.09
4189,27247.09
4190,27247.09
4191,27247.09
4192,27247.09
4193,27247.09
4194,27247.09
4195,27247.09
4196,27247.09
4197,27247.09
4198,27247.09
4199,27247.09
4200,27247.09
4201,27247.09
4202,27247.09
4203,27247.09
4204,27247.09
4205,27247.09
4206,27247.09
4207,27247.09
4208,27247.09
4209,27247.09
4210,27247.09
4211,27247.09
4212,27247.09
4213,27247.09
4214,27247.09
4215,27247.09
4216,27247.09
4217,27247.09
4218,27247.09
4219,27247.09
4220,27247.09
4221,27247.09
4222,27247.09
4223,27247.09
4224,27247.09
4225,27247.09
4226,27247.09
4227,27247.09
4228,27247.09
4229,27247.09
4230,27247.09
4231,27247.09
4232,27247.09
4233,27247.09
4234,27247.09
4235,27247.09
4236,27247.09
4237,27247.09
4238,27247.09
4239,27247.09
4240,27247.09
4241,27247.09
4242,27247.09
4243,27247.09
4244,27247.09
4245,27247.09
4246,27247.09
4247,27247.09
4248,27247.09
4249,27247.09
4250,27247.09
4251,27247.09
4252,27247.09
4253,27247.09
4254,27247.09
4255,27247.09
4256,27247.09
4257,27247.09
4258,27247.09
4259,27247.09
4260,27247.09
4261,27247.09
4262,27247.09
4263,27247.09
4264,27247.09
4265,27247.09
4266,27247.09
4267,27247.09
4268,27247.09
4269,27247.09
4270,27247.09
4271,27247.09
4272,27247.09
4273,27247.09
4274,27247.09
4275,27247.09
4276,27247.09
4277,27247.09
4278,27247.09
4279,27247.09
4280,27247.09
4281,27247.09
4282,27247.09
4283,27247.09
4284,27247.09
4285,27247.09
4286,27247.09
4287,27247.09
4288,27247.09
4289,27247.09
4290,27247.09
4291,27247.09
4292,27247.09
4293,27247.09
4294,27247.09
4295,27247.09
4296,27247.09
4297,27247.09
4298,27247.09
4299,27247.09
4300,27247.09
4301,27247.09
4302,27247.09
4303,27247.09
4304,27247.09
4305,27247.09
4306,27247.09
4307,27247.09
4308,27247.09
4309,27247.09
4310,27247.09
4311,27247.09
4312,27247.09
4313,27247.09
4314,27247.09
4315,27247.09
4316,27247.09
4317,27247.09
4318,27247.09
4319,27247.09
4320,27247.09
4321,27247.09
4322,27247.09
4323,27247.09
4324,27247.09
4325,27247.09
4326,27247.09
4327,27247.09
4328,27247.09
4329,27247.09
4330,27247.09
4331,27247.09
4332,27247.09
4333,27247.09
4334,27247.09
4335,27247.09
4336,27247.09
4337,27247.09
4338,27247.09
4339,27247.09
4340,27247.09
4341,27247.09
4342,27247.09
4343,27247.09
4344,27247.09
4345,27247.09
4346,27247.09
4347,27247.09
4348,27247.09
4349,27247.09
4350,27247.09
4351,27247.09
4352,27247.09
4353,27247.09
4354,27247.09
4355,27247.09
4356,27247.09
4357,27247.09
4358,27247.09
4359,27247.09
4360,27247.09
4361,27247.09
4362,27247.09
4363,27247.09
4364,27247.09
4365,27247.09
4366,27247.09
4367,27247.09
4368,27247.09
4369,27247.09
4370,27247.09
4371,27247.09
4372,27247.09
4373,27247.09
4374,27247.09
4375,27247.09
4376,27247.09
4377,27247.09
4378,27247.09
4379,27247.09
4380,27247.09
4381,27247.09
4382,27247.09
4383,27247.09
4384,27247.09
4385,27247.09
4386,27247.09
4387,27247.09
4388,27247.09
4389,27247.09
4390,27247.09
4391,27247.09
4392,27247.09
4393,27247.09
4394,27247.09
4395,27247.09
4396,27247.09
4397,27247.09
4398,27247.09
4399,27247.09
4400,27247.09
4401,27247.09
4402,27247.09
4403,27247.09
4404,27247.09
4405,27247.09
4406,27247.09
4407,27247.09
4408,27247.09
4409,27247.09
4410,27247.09
4411,27247.09
4412,27247.09
4413,27247.09
4414,27247.09
4415,27247.09
4416,27247.09
4417,27247.09
4418,27247.09
4419,27247.09
4420,27247.09
4421,27247.09
4422,27247.09
4423,27247.09
4424,27247.09
4425,27247.09
4426,27247.09
4427,27247.09
4428,27247.09
4429,27247.09
4430,27247.09
4431,27247.09
4432,27247.09
4433,27247.09
4434,27247.1
4435,27247.1
4436,27247.1
4437,27247.1
4438,27247.11
4439,27247.11
4440,27247.11
4441,27247.11
4442,27247.11
4443,27247.12
4444,27247.12
4445,27247.12
4446,27247.12
4447,27247.12
4448,27247.13
4449,27247.13
4450,27247.13
4451,27247.13
4452,27247.13
4453,27247.14
4454,27247.14
4455,27247.14
4456,27247.14
4457,27247.14
4458,27247.14
4459,27247.15
4460,27247.15
4461,27247.15
4462,27247.15
4463,27247.15
4464,27247.16
4465,27247.16
4466,27247.16
4467,27247.16
4468,27247.16
4469,27247.17
4470,27247.17
4471,27247.17
4472,27247.17
4473,27247.17
4474,27247.18
4475,27247.18
4476,27247.18
4477,27247.18
4478,27247.18
4479,27247.19
4480,27247.19
4481,27247.19
4482,27247.19
4483,27247.19
4484,27247.2
4485,27247.2
4486,27247.2
4487,27247.2
4488,27247.2
4489,27247.21
4490,27247.21
4491,27247.21
4492,27247.21
4493,27247.21
4494,27247.22
4495,27247.22
4496,27247.22
4497,27247.22
4498,27247.22
4499,27247.23
4500,27247.23
4501,27247.23
4502,27247.23
4503,27247.23
4504,27247.24
4505,27247.24
4506,27247.24
4507,27247.24
4508,27247.24
4509,27247.25
4510,27247.25
4511,27247.25
4512,27247.25
4513,27247.25
4514,27247.26
4515,27247.26
4516,27247.26
4517,27247.26
4518,27247.26
4519,27247.27
4520,27247.27
4521,27247.27
4522,27247.27
4523,27247.27
4524,27247.28
4525,27247.28
4526,27247.28
4527,27247.28
4528,27247.28
4529,27247.29
4530,27247.29
4531,27247.29
4532,27247.29
4533,27247.29
4534,27247.3
4535,27247.3
4536,27247.3
4537,27247.3
4538,27247.3
4539,27247.3
4540,27247.31
4541,27247.31
4542,27247.31
4543,27247.31
4544,27247.31
4545,27247.32
4546,27247.32
4547,27247.32
4548,27247.32
4549,27247.32
4550,27247.33
4551,27247.33
4552,27247.33
4553,27247.33
4554,27247.33
4555,27247.34
4556,27247.34
4557,27247.34
4558,27247.34
4559,27247.34
4560,27247.34
4561,27247.34
4562,27247.34
4563,27247.34
4564,27247.34
4565,27247.34
4566,27247.35
4567,27247.35
4568,27247.35
4569,27247.35
4570,27247.35
4571,27247.36
4572,27247.36
4573,27247.36
4574,27247.36
4575,27247.36
4576,27247.37
4577,27247.37
4578,27247.37
4579,27247.37
4580,27247.37
4581,27247.38
4582,27247.38
4583,27247.38
4584,27247.38
4585,27247.38
4586,27247.39
4587,27247.39
4588,27247.39
4589,27247.39
4590,27247.39
4591,27247.4
4592,27247.4
4593,27247.4
4594,27247.4
4595,27247.4
4596,27247.41
4597,27247.41
4598,27247.41
4599,27247.41
4600,27247.41
4601,27247.42
4602,27247.42
4603,27247.42
4604,27247.42
4605,27247.43
4606,27247.43
4607,27247.43
4608,27247.43
4609,27247.43
4610,27247.44
4611,27247.44
4612,27247.44
4613,27247.44
4614,27247.44
4615,27247.45
4616,27247.45
4617,27247.45
4618,27247.45
4619,27247.45
4620,27247.46
4621,27247.46
4622,27247.46
4623,27247.46
4624,27247.46
4625,27247.46
4626,27247.47
4627,27247.47
4628,27247.47
4629,27247.47
4630,27247.47
4631,27247.48
4632,27247.48
4633,27247.48
4634,27247.48
4635,27247.48
4636,27247.49
4637,27247.49
4638,27247.49
4639,27247.49
4640,27247.49
4641,27247.5
4642,27247.5
4643,27247.5
4644,27247.5
4645,27247.5
4646,27247.51
4647,27247.51
4648,27247.51
4649,27247.51
4650,27247.51
4651,27247.52
4652,27247.52
4653,27247.52
4654,27247.52
4655,27247.52
4656,27247.53
4657,27247.53
4658,27247.53
4659,27247.53
4660,27247.53
4661,27247.54
4662,27247.54
4663,27247.54
4664,27247.54
4665,27247.54
4666,27247.55
4667,27247.55
4668,27247.55
4669,27247.55
4670,27247.55
4671,27247.56
4672,27247.56
4673,27247.56
4674,27247.56
4675,27247.56
4676,27247.57
4677,27247.57
4678,27247.57
4679,27247.57
4680,27247.57
4681,27247.58
4682,27247.58
4683,27247.58
4684,27247.58
4685,27247.58
4686,27247.59
4687,27247.59
4688,27247.59
4689,27247.59
4690,27247.59
4691,27247.6
4692,27247.6
4693,27247.6
4694,27247.6
4695,27247.6
4696,27247.61
4697,27247.61
4698,27247.61
4699,27247.61
4700,27247.61
4701,27247.62
4702,27247.62
4703,27247.62
4704,27247.62
4705,27247.62
4706,27247.63
4707,27247.63
4708,27247.63
4709,27247.63
4710,27247.63
4711,27247.64
4712,27247.64
4713,27247.64
4714,27247.64
4715,27247.64
4716,27247.65
4717,27247.65
4718,27247.65
4719,27247.65
4720,27247.65
4721,27247.66
4722,27247.66
4723,27247.66
4724,27247.66
4725,27247.66
4726,27247.67
4727,27247.67
4728,27247.67
4729,27247.67
4730,27247.67
4731,27247.68
4732,27247.68
4733,27247.68
4734,27247.68
4735,27247.68
4736,27247.69
4737,27247.69
4738,27247.69
4739,27247.69
4740,27247.69
4741,27247.7
4742,27247.7
4743,27247.7
4744,27247.7
4745,27247.7
4746,27247.71
4747,27247.71
4748,27247.71
4749,27247.71
4750,27247.71
4751,27247.72
4752,27247.72
4753,27247.72
4754,27247.72
4755,27247.72
4756,27247.73
4757,27247.73
4758,27247.73
4759,27247.73
4760,27247.73
4761,27247.74
4762,27247.74
4763,27247.74
4764,27247.74
4765,27247.74
4766,27247.75
4767,27247.75
4768,27247.75
4769,27247.75
4770,27247.75
4771,27247.76
4772,27247.76
4773,27247.76
4774,27247.76
4775,27247.76
4776,27247.77
4777,27247.77
4778,27247.77
4779,27247.77
4780,27247.77
4781,27247.78
4782,27247.78
4783,27247.78
4784,27247.78
4785,27247.78
4786,27247.78
4787,27247.78
4788,27247.78
4789,27247.78
4790,27247.78
4791,27247.78
4792,27247.78
4793,27247.78
4794,27247.78
4795,27247.78
4796,27247.78
4797,27247.78
4798,27247.78
4799,27247.78
4800,27247.78
4801,27247.78
4802,27247.78
4803,27247.78
4804,27247.78
4805,27247.78
4806,27247.78
4807,27247.78
4808,27247.78
4809,27247.78
4810,27247.78
4811,27247.78
4812,27247.78
4813,27247.78
4814,27247.78
4815,27247.78
4816,27247.79
4817,27247.79
4818,27247.79
4819,27247.79
4820,27247.79
4821,27247.8
4822,27247.8
4823,27247.8
4824,27247.8
4825,27247.8
4826,27247.81
4827,27247.81
4828,27247.81
4829,27247.81
4830,27247.81
4831,27247.82
4832,27247.82
4833,27247.82
4834,27247.82
4835,27247.82
4836,27247.83
4837,27247.83
4838,27247.83
4839,27247.83
4840,27247.83
4841,27247.84
4842,27247.84
4843,27247.84
4844,27247.84
4845,27247.84
4846,27247.85
4847,27247.85
4848,27247.85
4849,27247.85
4850,27247.85
4851,27247.85
4852,27247.85
4853,27247.85
4854,27247.85
4855,27247.85
4856,27247.85
4857,27247.85
4858,27247.85
4859,27247.85
4860,27247.85
4861,27247.85
4862,27247.85
4863,27247.85
4864,27247.85
4865,27247.85
4866,27247.85
4867,27247.85
4868,27247.85
4869,27247.85
4870,27247.85
4871,27247.85
4872,27247.85
4873,27247.85
4874,27247.85
4875,27247.85
4876,27247.85
4877,27247.85
4878,27247.85
4879,27247.85
4880,27247.85
4881,27247.85
4882,27247.85
4883,27247.85
4884,27247.85
4885,27247.85
4886,27247.85
4887,27247.85
4888,27247.85
4889,27247.85
4890,27247.85
4891,27247.85
4892,27247.85
4893,27247.85
4894,27247.85
4895,27247.85
4896,27247.85
4897,27247.85
4898,27247.85
4899,27247.85
4900,27247.85
4901,27247.85
4902,27247.85
4903,27247.85
4904,27247.85
4905,27247.85
4906,27247.85
4907,27247.85
4908,27247.85
4909,27247.85
4910,27247.85
4911,27247.85
4912,27247.85
4913,27247.85
4914,27247.85
4915,27247.85
4916,27247.85
4917,27247.85
4918,27247.85
4919,27247.85
4920,27247.85
4921,27247.85
4922,27247.85
4923,27247.85
4924,27247.85
4925,27247.85
4926,27247.85
4927,27247.85
4928,27247.85
4929,27247.85
4930,27247.85
4931,27247.85
4932,27247.85
4933,27247.85
4934,27247.85
4935,27247.85
4936,27247.85
4937,27247.85
4938,27247.85
4939,27247.85
4940,27247.86
4941,27247.86
4942,27247.86
4943,27247.86
4944,27247.86
4945,27247.87
4946,27247.87
4947,27247.87
4948,27247.87
4949,27247.87
4950,27247.88
4951,27247.88
4952,27247.88
4953,27247.88
4954,27247.88
4955,27247.89
4956,27247.89
4957,27247.89
4958,27247.89
4959,27247.89
4960,27247.9
4961,27247.9
4962,27247.9
4963,27247.9
4964,27247.9
4965,27247.9
4966,27247.9
4967,27247.9
4968,27247.9
4969,27247.9
4970,27247.91
4971,27247.91
4972,27247.91
4973,27247.91
4974,27247.91
4975,27247.92
4976,27247.92
4977,27247.92
4978,27247.92
4979,27247.92
4980,27247.93
4981,27247.93
4982,27247.93
4983,27247.93
4984,27247.93
4985,27247.94
4986,27247.94
4987,27247.94
4988,27247.94
4989,27247.94
4990,27247.95
4991,27247.95
4992,27247.95
4993,27247.95
4994,27247.95
4995,27247.96
4996,27247.96
4997,27247.96
4998,27247.96
4999,27247.96
5000,27247.97
5001,27247.97
5002,27247.97
5003,27247.97
5004,27247.97
5005,27247.98
5006,27247.98
5007,27247.98
5008,27247.98
5009,27247.98
5010,27247.99
5011,27247.99
5012,27247.99
5013,27247.99
5014,27247.99
5015,27248.0
5016,27248.0
5017,27248.0
5018,27248.0
5019,27248.0
5020,27248.01
5021,27248.01
5022,27248.01
5023,27248.01
5024,27248.01
5025,27248.02
5026,27248.02
5027,27248.02
5028,27248.02
5029,27248.02
5030,27248.03
5031,27248.03
5032,27248.03
5033,27248.03
5034,27248.03
5035,27248.04
5036,27248.04
5037,27248.04
5038,27248.04
5039,27248.04
5040,27248.05
5041,27248.05
5042,27248.05
5043,27248.05
5044,27248.05
5045,27248.05
5046,27248.06
5047,27248.06
5048,27248.06
5049,27248.06
5050,27248.06
5051,27248.07
5052,27248.07
5053,27248.07
5054,27248.07
5055,27248.07
5056,27248.08
5057,27248.08
5058,27248.08
5059,27248.08
5060,27248.08
5061,27248.09
5062,27248.09
5063,27248.09
5064,27248.09
5065,27248.09
5066,27248.1
5067,27248.1
5068,27248.1
5069,27248.1
5070,27248.1
5071,27248.11
5072,27248.11
5073,27248.11
5074,27248.11
5075,27248.11
5076,27248.12
5077,27248.12
5078,27248.12
5079,27248.12
5080,27248.12
5081,27248.13
5082,27248.13
5083,27248.13
5084,27248.13
5085,27248.13
5086,27248.14
5087,27248.14
5088,27248.14
5089,27248.14
5090,27248.14
5091,27248.15
5092,27248.15
5093,27248.15
5094,27248.15
5095,27248.15
5096,27248.16
5097,27248.16
5098,27248.16
5099,27248.16
5100,27248.16
5101,27248.17
5102,27248.17
5103,27248.17
5104,27248.17
5105,27248.17
5106,27248.18
5107,27248.18
5108,27248.18
5109,27248.18
5110,27248.18
5111,27248.19
5112,27248.19
5113,27248.19
5114,27248.19
5115,27248.19
5116,27248.2
5117,27248.2
5118,27248.2
5119,27248.2
5120,27248.2
5121,27248.21
5122,27248.21
5123,27248.21
5124,27248.21
5125,27248.21
5126,27248.22
5127,27248.22
5128,27248.22
5129,27248.22
5130,27248.22
5131,27248.23
5132,27248.23
5133,27248.23
5134,27248.23
5135,27248.23
5136,27248.24
5137,27248.24
5138,27248.24
5139,27248.24
5140,27248.24
5141,27248.25
5142,27248.25
5143,27248.25
5144,27248.25
5145,27248.25
5146,27248.26
5147,27248.26
5148,27248.26
5149,27248.26
5150,27248.26
5151,27248.27
5152,27248.27
5153,27248.27
5154,27248.27
5155,27248.27
5156,27248.28
5157,27248.28
5158,27248.28
5159,27248.28
5160,27248.28
5161,27248.29
5162,27248.29
5163,27248.29
5164,27248.29
5165,27248.29
5166,27248.3
5167,27248.3
5168,27248.3
5169,27248.3
5170,27248.3
5171,27248.31
5172,27248.31
5173,27248.31
5174,27248.31
5175,27248.31
5176,27248.32
5177,27248.32
5178,27248.32
5179,27248.32
5180,27248.32
5181,27248.33
5182,27248.33
5183,27248.33
5184,27248.33
5185,27248.33
5186,27248.34
5187,27248.34
5188,27248.34
5189,27248.34
5190,27248.34
5191,27248.35
5192,27248.35
5193,27248.35
5194,27248.35
5195,27248.35
5196,27248.36
5197,27248.36
5198,27248.36
5199,27248.36
5200,27248.36
5201,27248.37
5202,27248.37
5203,27248.37
5204,27248.37
5205,27248.37
5206,27248.38
5207,27248.38
5208,27248.38
5209,27248.38
5210,27248.38
5211,27248.38
5212,27248.39
5213,27248.39
5214,27248.39
5215,27248.39
5216,27248.39
5217,27248.4
5218,27248.4
5219,27248.4
5220,27248.4
5221,27248.4
5222,27248.41
5223,27248.41
5224,27248.41
5225,27248.41
5226,27248.41
5227,27248.42
5228,27248.42
5229,27248.42
5230,27248.42
5231,27248.42
5232,27248.43
5233,27248.43
5234,27248.43
5235,27248.43
5236,27248.43
5237,27248.44
5238,27248.44
5239,27248.44
5240,27248.44
5241,27248.44
5242,27248.45
5243,27248.45
5244,27248.45
5245,27248.45
5246,27248.45
5247,27248.46
5248,27248.46
5249,27248.46
5250,27248.46
5251,27248.46
5252,27248.47
5253,27248.47
5254,27248.47
5255,27248.47
5256,27248.47
5257,27248.48
5258,27248.48
5259,27248.48
5260,27248.48
5261,27248.48
5262,27248.49
5263,27248.49
5264,27248.49
5265,27248.49
5266,27248.5
5267,27248.5
5268,27248.5
5269,27248.5
5270,27248.5
5271,27248.51
5272,27248.51
5273,27248.51
5274,27248.51
5275,27248.51
5276,27248.52
5277,27248.52
5278,27248.52
5279,27248.52
5280,27248.52
5281,27248.53
5282,27248.53
5283,27248.53
5284,27248.53
5285,27248.53
5286,27248.54
5287,27248.54
5288,27248.54
5289,27248.54
5290,27248.54
5291,27248.55
5292,27248.55
5293,27248.55
5294,27248.55
5295,27248.55
5296,27248.55
5297,27248.56
5298,27248.56
5299,27248.56
5300,27248.56
5301,27248.56
5302,27248.57
5303,27248.57
5304,27248.57
5305,27248.57
5306,27248.57
5307,27248.58
5308,27248.58
5309,27248.58
5310,27248.58
5311,27248.58
5312,27248.59
5313,27248.59
5314,27248.59
5315,27248.59
5316,27248.59
5317,27248.6
5318,27248.6
5319,27248.6
5320,27248.6
5321,27248.6
5322,27248.61
5323,27248.61
5324,27248.61
5325,27248.61
5326,27248.61
5327,27248.62
5328,27248.62
5329,27248.62
5330,27248.62
5331,27248.62
5332,27248.63
5333,27248.63
5334,27248.63
5335,27248.63
5336,27248.63
5337,27248.64
5338,27248.64
5339,27248.64
5340,27248.64
5341,27248.64
5342,27248.65
5343,27248.65
5344,27248.65
5345,27248.65
5346,27248.65
5347,27248.66
5348,27248.66
5349,27248.66
5350,27248.66
5351,27248.66
5352,27248.67
5353,27248.67
5354,27248.67
5355,27248.67
5356,27248.67
5357,27248.68
