row_index,WGEN.Conver_DC_Volt_negative
3595,-549.28
3596,-549.28
3597,-548.94
3598,-548.94
3599,-548.94
3600,-548.6
3601,-548.6
3602,-549.28
3603,-548.94
3604,-548.94
3605,-548.6
3606,-549.28
3607,-549.28
3608,-548.94
3609,-548.94
3610,-548.94
3611,-549.28
3612,-548.94
3613,-548.94
3614,-548.6
3615,-548.6
3616,-548.94
3617,-548.6
3618,-548.6
3619,-548.6
3620,-548.6
3621,-548.94
3622,-548.94
3623,-548.94
3624,-548.6
3625,-548.6
3626,-548.94
3627,-548.6
3628,-548.94
3629,-548.25
3630,-548.94
3631,-548.94
3632,-548.6
3633,-548.6
3634,-548.6
3635,-548.6
3636,-548.6
3637,-548.6
3638,-548.6
3639,-549.28
3640,-548.94
3641,-548.94
3642,-548.94
3643,-549.28
3644,-548.94
3645,-549.28
3646,-548.94
3647,-548.94
3648,-548.94
3649,-549.28
3650,-548.94
3651,-548.94
3652,-548.94
3653,-548.6
3654,-548.94
3655,-548.94
3656,-549.62
3657,-548.6
3658,-548.94
3659,-548.6
3660,-549.28
3661,-549.62
3662,-548.6
3663,-548.94
3664,-549.28
3665,-548.94
3666,-548.94
3667,-549.28
3668,-548.6
3669,-548.94
3670,-548.94
3671,-548.6
3672,-549.28
3673,-548.94
3674,-548.94
3675,-548.94
3676,-548.94
3677,-548.94
3678,-548.6
3679,-549.28
3680,-549.28
3681,-548.6
3682,-549.28
3683,-549.28
3684,-548.94
3685,-548.94
3686,-548.94
3687,-548.94
3688,-548.25
3689,-548.94
3690,-548.6
3691,-548.94
3692,-548.25
3693,-548.6
3694,-548.94
3695,-548.25
3696,-549.96
3697,-548.94
3698,-548.25
3699,-548.25
3700,-548.25
3701,-548.94
3702,-548.6
3703,-548.94
3704,-548.94
3705,-548.6
3706,-548.6
3707,-548.94
3708,-547.57
3709,-548.6
3710,-548.94
3711,-548.6
3712,-548.6
3713,-548.25
3714,-548.25
3715,-548.6
3716,-548.6
3717,-548.94
3718,-548.25
3719,-548.25
3720,-548.94
3721,-548.6
3722,-548.94
3723,-548.6
3724,-548.6
3725,-548.6
3726,-548.25
3727,-548.94
3728,-548.25
3729,-548.94
3730,-548.25
3731,-548.6
3732,-548.6
3733,-548.6
3734,-548.94
3735,-548.94
3736,-548.6
3737,-548.94
3738,-548.94
3739,-548.6
3740,-548.6
3741,-548.94
3742,-548.6
3743,-548.6
3744,-548.25
3745,-548.94
3746,-548.6
3747,-548.94
3748,-548.94
3749,-549.28
3750,-548.6
3751,-548.6
3752,-548.94
3753,-548.94
3754,-548.94
3755,-548.6
3756,-548.6
3757,-548.6
3758,-548.6
3759,-548.6
3760,-548.6
3761,-548.6
3762,-548.25
3763,-548.25
3764,-548.94
3765,-548.25
3766,-548.6
3767,-548.6
3768,-548.25
3769,-548.25
3770,-548.6
3771,-547.57
3772,-548.25
3773,-548.6
3774,-547.57
3775,-547.57
3776,-547.23
3777,-547.23
3778,-548.25
3779,-547.57
3780,-548.25
3781,-547.57
3782,-548.25
3783,-547.57
3784,-548.6
3785,-548.6
3786,-547.57
3787,-548.25
3788,-547.57
3789,-548.25
3790,-548.25
3791,-547.57
3792,-547.57
3793,-548.25
3794,-548.6
3795,-547.57
3796,-547.57
3797,-546.89
3798,-548.25
3799,-547.57
3800,-548.6
3801,-548.25
3802,-548.25
3803,-547.57
3804,-547.57
3805,-547.57
3806,-548.25
3807,-548.25
3808,-548.25
3809,-547.23
3810,-547.57
3811,-547.23
3812,-547.23
3813,-547.23
3814,-548.25
3815,-548.25
3816,-548.25
3817,-547.57
3818,-547.23
3819,-548.25
3820,-547.57
3821,-547.57
3822,-547.57
3823,-547.57
3824,-547.23
3825,-547.57
3826,-548.25
3827,-548.25
3828,-548.25
3829,-547.57
3830,-547.57
3831,-548.25
3832,-547.57
3833,-548.6
3834,-548.25
3835,-547.23
3836,-547.57
3837,-548.25
3838,-548.94
3839,-547.57
3840,-547.57
3841,-547.57
3842,-547.57
3843,-548.25
3844,-548.6
3845,-547.57
3846,-548.25
3847,-548.25
3848,-548.6
3849,-547.57
3850,-548.25
3851,-548.6
3852,-548.25
3853,-548.6
3854,-548.25
3855,-548.25
3856,-547.57
3857,-547.23
3858,-548.25
3859,-548.25
3860,-548.6
3861,-548.25
3862,-548.6
3863,-548.6
3864,-547.57
3865,-548.6
3866,-547.57
3867,-548.25
3868,-548.25
3869,-547.57
3870,-548.25
3871,-548.25
3872,-547.57
3873,-548.25
3874,-548.6
3875,-548.25
3876,-548.6
3877,-548.6
3878,-548.25
3879,-547.57
3880,-548.25
3881,-548.25
3882,-548.25
3883,-547.57
3884,-547.57
3885,-548.6
3886,-548.25
3887,-547.57
3888,-548.25
3889,-547.57
3890,-548.25
3891,-547.23
3892,-546.89
3893,-546.89
3894,-547.23
3895,-542.78
3896,-542.44
3897,-542.44
3898,-542.1
3899,-542.78
3900,-542.1
3901,-542.44
3902,-543.81
3903,-548.25
3904,-547.57
3905,-548.6
3906,-548.6
3907,-548.94
3908,-547.57
3909,-548.94
3910,-548.6
3911,-548.6
3912,-548.25
3913,-548.25
3914,-548.25
3915,-548.25
3916,-547.57
3917,-548.25
3918,-546.89
3919,-546.89
3920,-547.23
3921,-547.57
3922,-547.57
3923,-547.57
3924,-547.57
3925,-547.57
3926,-547.57
3927,-547.57
3928,-547.23
3929,-547.57
3930,-547.57
3931,-547.57
3932,-547.57
3933,-547.57
3934,-548.25
3935,-547.57
3936,-547.57
3937,-547.23
3938,-547.23
3939,-546.89
3940,-547.23
3941,-547.23
3942,-547.57
3943,-546.89
3944,-547.57
3945,-546.2
3946,-546.54
3947,-543.47
3948,-543.47
3949,-547.23
3950,-543.47
3951,-544.15
3952,-546.2
3953,-544.84
3954,-538.68
3955,-544.84
3956,-547.23
3957,-543.81
3958,-546.89
3959,-548.6
3960,-547.57
3961,-547.23
3962,-546.89
3963,-547.57
3964,-547.23
3965,-547.23
3966,-546.54
3967,-547.23
3968,-548.25
3969,-547.23
3970,-547.23
3971,-547.57
3972,-548.25
3973,-546.89
3974,-547.23
3975,-547.23
3976,-547.23
3977,-547.23
3978,-547.57
3979,-547.57
3980,-547.23
3981,-548.6
3982,-546.89
3983,-546.89
3984,-546.89
3985,-548.25
3986,-548.6
3987,-546.89
3988,-547.23
3989,-546.54
3990,-547.23
3991,-548.25
3992,-546.89
3993,-547.23
3994,-546.89
3995,-548.6
3996,-546.2
3997,-546.54
3998,-547.23
3999,-547.23
4000,-547.57
4001,-547.57
4002,-546.89
4003,-546.89
4004,-547.57
4005,-546.89
4006,-544.84
4007,-544.49
4008,-545.86
4009,-542.1
4010,-541.42
4011,-541.42
4012,-547.23
4013,-547.57
4014,-546.54
4015,-546.89
4016,-546.89
4017,-547.57
4018,-546.89
4019,-546.89
4020,-543.47
4021,-547.23
4022,-546.54
4023,-546.2
4024,-546.54
4025,-546.89
4026,-547.57
4027,-547.57
4028,-547.57
4029,-547.57
4030,-546.89
4031,-546.89
4032,-546.89
4033,-547.23
4034,-547.23
4035,-546.89
4036,-547.23
4037,-546.2
4038,-546.89
4039,-546.89
4040,-546.89
4041,-546.89
4042,-546.89
4043,-547.23
4044,-546.89
4045,-547.23
4046,-547.57
4047,-546.89
4048,-547.23
4049,-547.23
4050,-547.57
4051,-547.23
4052,-547.23
4053,-546.2
4054,-547.23
4055,-546.89
4056,-546.89
4057,-547.23
4058,-546.89
4059,-546.89
4060,-547.23
4061,-547.23
4062,-547.23
4063,-547.57
4064,-547.57
4065,-547.57
4066,-547.57
4067,-547.23
4068,-547.23
4069,-548.25
4070,-548.25
4071,-547.23
4072,-546.89
4073,-547.23
4074,-548.25
4075,-547.57
4076,-547.57
4077,-547.57
4078,-548.25
4079,-546.89
4080,-547.57
4081,-547.23
4082,-548.25
4083,-547.57
4084,-547.23
4085,-547.23
4086,-547.57
4087,-547.23
4088,-547.23
4089,-547.23
4090,-547.23
4091,-547.23
4092,-546.54
4093,-547.23
4094,-547.57
4095,-547.23
4096,-547.23
4097,-546.54
4098,-546.89
4099,-547.57
4100,-547.23
4101,-548.25
4102,-546.89
4103,-547.23
4104,-546.89
4105,-546.89
4106,-547.23
4107,-547.23
4108,-548.25
4109,-547.23
4110,-547.57
4111,-548.94
4112,-546.89
4113,-548.6
4114,-548.6
4115,-547.23
4116,-546.89
4117,-546.2
4118,-546.89
4119,-547.23
4120,-548.25
4121,-546.89
4122,-547.23
4123,-547.23
4124,-548.25
4125,-546.89
4126,-547.23
4127,-546.54
4128,-547.23
4129,-547.23
4130,-547.23
4131,-546.54
4132,-547.23
4133,-547.23
4134,-546.89
4135,-546.89
4136,-547.57
4137,-546.89
4138,-547.23
4139,-547.23
4140,-546.89
4141,-546.54
4142,-546.89
4143,-546.89
4144,-546.89
4145,-546.89
4146,-546.89
4147,-546.54
4148,-546.89
4149,-547.23
4150,-546.89
4151,-546.89
4152,-546.89
4153,-546.89
4154,-546.89
4155,-546.89
4156,-547.57
4157,-546.54
4158,-546.89
4159,-546.89
4160,-546.89
4161,-546.54
4162,-546.89
4163,-547.23
4164,-546.89
4165,-548.25
4166,-546.89
4167,-547.57
4168,-546.89
4169,-546.89
4170,-546.89
4171,-545.86
4172,-544.49
4173,-546.89
4174,-549.28
4175,-546.54
4176,-547.57
4177,-546.2
4178,-546.54
4179,-546.89
4180,-547.23
4181,-547.23
4182,-547.57
4183,-546.89
4184,-547.23
4185,-547.23
4186,-548.25
4187,-547.23
4188,-547.57
4189,-548.25
4190,-548.25
4191,-547.57
4192,-547.23
4193,-547.57
4194,-546.89
4195,-547.23
4196,-546.89
4197,-547.23
4198,-548.25
4199,-548.25
4200,-547.23
4201,-544.84
4202,-544.49
4203,-545.86
4204,-546.54
4205,-545.86
4206,-540.05
4207,-537.66
4208,-536.63
4209,-536.29
4210,-536.63
4211,-536.63
4212,-536.29
4213,-536.63
4214,-536.29
4215,-536.97
4216,-536.63
4217,-536.63
4218,-535.27
4219,-537.66
4220,-539.37
4221,-540.05
4222,-539.71
4223,-539.37
4224,-539.03
4225,-537.32
4226,-536.63
4227,-536.63
4228,-535.61
4229,-536.63
4230,-536.63
4231,-536.29
4232,-536.63
4233,-535.61
4234,-537.32
4235,-536.97
4236,-536.63
4237,-536.97
4238,-536.63
4239,-536.63
4240,-536.63
4241,-536.63
4242,-536.63
4243,-537.32
4244,-537.32
4245,-536.97
4246,-536.63
4247,-535.61
4248,-547.23
4249,-546.54
4250,-547.23
4251,-546.89
4252,-546.89
4253,-547.57
4254,-546.89
4255,-547.23
4256,-547.23
4257,-546.89
4258,-545.18
4259,-544.49
4260,-546.89
4261,-546.89
4262,-546.89
4263,-544.84
4264,-545.86
4265,-545.86
4266,-545.86
4267,-544.84
4268,-539.03
4269,-536.29
4270,-542.78
4271,-539.03
4272,-536.29
4273,-536.29
4274,-535.61
4275,-534.58
4276,-534.58
4277,-534.24
4278,-534.24
4279,-533.9
4280,-534.58
4281,-534.58
4282,-534.58
4283,-534.24
4284,-535.27
4285,-535.27
4286,-535.27
4287,-535.27
4288,-534.58
4289,-534.58
4290,-534.58
4291,-534.92
4292,-534.58
4293,-534.92
4294,-534.92
4295,-534.58
4296,-534.24
4297,-534.24
4298,-534.24
4299,-533.9
4300,-534.58
4301,-534.24
4302,-534.24
4303,-538.68
4304,-540.05
4305,-541.08
4306,-542.1
4307,-541.08
4308,-541.76
4309,-541.76
4310,-541.76
4311,-542.44
4312,-542.1
4313,-541.08
4314,-542.1
4315,-542.1
4316,-541.76
4317,-542.1
4318,-541.76
4319,-541.76
4320,-542.1
4321,-541.76
4322,-542.1
4323,-542.1
4324,-542.78
4325,-542.1
4326,-542.78
4327,-542.1
4328,-546.89
4329,-546.89
4330,-546.54
4331,-546.54
4332,-546.89
4333,-546.54
4334,-546.54
4335,-546.89
4336,-546.89
4337,-547.57
4338,-548.25
4339,-547.23
4340,-546.89
4341,-546.89
4342,-547.23
4343,-546.89
4344,-547.23
4345,-548.25
4346,-546.89
4347,-546.54
4348,-547.23
4349,-547.57
4350,-547.57
4351,-547.57
4352,-547.23
4353,-547.57
4354,-546.54
4355,-547.57
4356,-547.23
4357,-547.23
4358,-546.54
4359,-546.89
4360,-546.89
4361,-547.57
4362,-547.57
4363,-548.25
4364,-547.57
4365,-546.89
4366,-546.89
4367,-546.89
4368,-546.89
4369,-546.2
4370,-546.89
4371,-546.89
4372,-542.1
4373,-541.42
4374,-540.39
4375,-541.42
4376,-541.08
4377,-546.2
4378,-547.57
4379,-545.18
4380,-544.15
4381,-544.15
4382,-545.18
4383,-545.18
4384,-544.15
4385,-546.2
4386,-545.86
4387,-544.49
4388,-544.15
4389,-545.86
4390,-546.54
4391,-546.89
4392,-546.2
4393,-547.23
4394,-547.23
4395,-546.54
4396,-546.89
4397,-546.54
4398,-547.57
4399,-546.54
4400,-546.89
4401,-547.23
4402,-546.54
4403,-547.23
4404,-547.23
4405,-547.23
4406,-548.25
4407,-547.57
4408,-547.57
4409,-548.25
4410,-547.23
4411,-548.25
4412,-548.6
4413,-548.25
4414,-547.57
4415,-548.25
4416,-547.23
4417,-548.25
4418,-547.57
4419,-547.57
4420,-547.23
4421,-548.6
4422,-548.25
4423,-548.25
4424,-548.94
4425,-548.25
4426,-548.6
4427,-548.25
4428,-548.25
4429,-548.6
4430,-548.25
4431,-547.57
4432,-548.94
4433,-547.23
4434,-548.25
4435,-548.25
4436,-547.57
4437,-547.23
4438,-548.25
4439,-548.6
4440,-548.6
4441,-548.6
4442,-548.25
4443,-547.57
4444,-547.57
4445,-548.6
4446,-548.25
4447,-548.6
4448,-547.57
4449,-548.94
4450,-548.25
4451,-548.25
4452,-548.6
4453,-548.25
4454,-548.6
4455,-548.6
4456,-548.6
4457,-548.25
4458,-548.6
4459,-548.94
4460,-548.25
4461,-548.6
4462,-548.6
4463,-548.6
4464,-548.94
4465,-548.6
4466,-548.6
4467,-548.25
4468,-548.25
4469,-547.57
4470,-548.6
4471,-548.25
4472,-548.25
4473,-548.25
4474,-547.57
4475,-548.25
4476,-548.25
4477,-548.6
4478,-548.6
4479,-548.25
4480,-548.25
4481,-548.25
4482,-548.25
4483,-548.25
4484,-548.6
4485,-548.6
4486,-548.6
4487,-548.25
4488,-548.25
4489,-548.6
4490,-548.25
4491,-548.6
4492,-548.6
4493,-548.25
4494,-548.94
4495,-548.25
4496,-548.25
4497,-548.6
4498,-548.6
4499,-548.25
4500,-548.6
4501,-547.57
4502,-547.23
4503,-548.6
4504,-548.25
4505,-548.6
4506,-548.6
4507,-548.25
4508,-548.6
4509,-548.6
4510,-548.6
4511,-548.6
4512,-549.28
4513,-548.6
4514,-548.6
4515,-548.6
4516,-548.25
4517,-548.94
4518,-548.25
4519,-548.25
4520,-548.94
4521,-548.94
4522,-548.94
4523,-548.6
4524,-548.6
4525,-548.6
4526,-548.6
4527,-548.6
4528,-548.6
4529,-548.6
4530,-548.25
4531,-548.25
4532,-548.25
4533,-548.25
4534,-548.6
4535,-547.57
4536,-547.57
4537,-547.57
4538,-548.6
4539,-548.6
4540,-548.25
4541,-547.57
4542,-547.57
4543,-548.6
4544,-548.6
4545,-548.25
4546,-548.25
4547,-548.25
4548,-548.6
4549,-548.25
4550,-548.6
4551,-548.25
4552,-548.25
4553,-548.25
4554,-547.57
4555,-547.23
4556,-547.57
4557,-548.25
4558,-547.23
4559,-547.57
4560,-548.25
4561,-548.25
4562,-548.25
4563,-548.25
4564,-548.6
4565,-548.6
4566,-548.25
4567,-548.25
4568,-548.6
4569,-548.6
4570,-548.94
4571,-548.6
4572,-548.6
4573,-548.6
4574,-548.6
4575,-548.25
4576,-548.6
4577,-548.6
4578,-548.94
4579,-549.62
4580,-548.25
4581,-548.6
4582,-548.94
4583,-548.94
4584,-548.6
4585,-548.6
4586,-548.6
4587,-548.94
4588,-548.6
4589,-548.94
4590,-548.94
4591,-548.6
4592,-548.6
4593,-548.6
4594,-548.6
4595,-548.25
4596,-548.25
4597,-548.25
4598,-548.25
4599,-548.25
4600,-548.6
4601,-548.6
4602,-548.6
4603,-547.23
4604,-547.23
4605,-548.25
4606,-547.57
4607,-547.57
4608,-548.6
4609,-547.57
4610,-548.25
4611,-548.6
4612,-548.25
4613,-548.25
4614,-548.25
4615,-547.57
4616,-548.6
4617,-548.6
4618,-548.25
4619,-548.6
4620,-548.25
4621,-548.94
4622,-548.6
4623,-548.6
4624,-548.6
4625,-548.94
4626,-548.94
4627,-548.6
4628,-548.94
4629,-548.94
4630,-548.6
4631,-548.25
4632,-548.94
4633,-548.94
4634,-548.25
4635,-548.6
4636,-548.6
4637,-548.6
4638,-549.28
4639,-548.25
4640,-548.94
4641,-548.94
4642,-548.94
4643,-548.94
4644,-548.6
4645,-548.6
4646,-548.94
4647,-548.6
4648,-549.28
4649,-548.6
4650,-548.94
4651,-548.6
4652,-548.6
4653,-548.6
4654,-548.25
4655,-548.25
4656,-548.94
4657,-548.94
4658,-548.6
4659,-548.6
4660,-548.6
4661,-548.6
4662,-548.6
4663,-548.25
4664,-548.6
4665,-548.6
4666,-548.6
4667,-548.6
4668,-548.25
4669,-548.94
4670,-548.94
4671,-548.6
4672,-548.94
4673,-548.94
4674,-548.6
4675,-548.94
4676,-548.6
4677,-547.57
4678,-548.6
4679,-548.94
4680,-548.94
4681,-548.6
4682,-548.25
4683,-548.6
4684,-548.25
4685,-548.94
4686,-548.94
4687,-548.94
4688,-548.94
4689,-548.94
4690,-548.94
4691,-548.94
4692,-548.94
4693,-549.28
4694,-548.94
4695,-548.94
4696,-548.25
4697,-548.25
4698,-547.57
4699,-547.23
4700,-548.25
4701,-548.6
4702,-548.25
4703,-548.25
4704,-548.94
4705,-548.6
4706,-548.6
4707,-548.94
4708,-548.94
4709,-548.94
4710,-548.6
4711,-548.6
4712,-548.94
4713,-548.25
4714,-549.28
4715,-548.6
4716,-548.6
4717,-548.25
4718,-548.25
4719,-548.6
4720,-548.6
4721,-548.94
4722,-548.94
4723,-548.94
4724,-548.25
4725,-548.6
4726,-548.25
4727,-548.94
4728,-547.57
4729,-548.6
4730,-548.25
4731,-547.57
4732,-547.57
4733,-548.94
4734,-548.6
4735,-548.25
4736,-548.94
4737,-548.6
4738,-548.6
4739,-548.25
4740,-548.6
4741,-548.6
4742,-549.28
4743,-548.94
4744,-548.94
4745,-548.94
4746,-548.94
4747,-549.28
4748,-548.94
4749,-548.6
4750,-548.6
4751,-548.6
4752,-548.6
4753,-548.6
4754,-548.6
4755,-548.94
4756,-548.25
4757,-547.57
4758,-548.25
4759,-548.6
4760,-548.94
4761,-548.25
4762,-548.6
4763,-547.57
4764,-548.25
4765,-547.57
4766,-548.25
4767,-548.25
4768,-548.25
4769,-548.25
4770,-548.25
4771,-548.25
4772,-547.57
4773,-548.6
4774,-547.23
4775,-546.54
4776,-546.89
4777,-546.89
4778,-547.57
4779,-547.23
4780,-546.89
4781,-547.57
4782,-547.57
4783,-548.25
4784,-547.23
4785,-547.57
4786,-548.25
4787,-547.57
4788,-547.57
4789,-548.25
4790,-547.23
4791,-548.6
4792,-547.57
4793,-547.23
4794,-546.89
4795,-547.23
4796,-547.57
4797,-547.57
4798,-547.57
4799,-548.25
4800,-547.57
4801,-547.57
4802,-547.57
4803,-548.25
4804,-548.6
4805,-548.6
4806,-547.57
4807,-548.6
4808,-548.25
4809,-548.94
4810,-547.57
4811,-548.6
4812,-548.25
4813,-548.94
4814,-548.94
4815,-548.94
4816,-548.25
4817,-547.57
4818,-548.6
4819,-548.94
4820,-548.25
4821,-548.6
4822,-548.25
4823,-548.94
4824,-548.94
4825,-548.6
4826,-548.94
4827,-548.6
4828,-548.6
4829,-548.25
4830,-548.6
4831,-548.6
4832,-548.25
4833,-548.25
4834,-548.25
4835,-547.57
4836,-548.25
4837,-548.25
4838,-548.25
4839,-547.57
4840,-547.57
4841,-547.23
4842,-547.57
4843,-547.23
4844,-547.23
4845,-547.57
4846,-547.23
4847,-547.23
4848,-546.89
4849,-546.89
4850,-547.57
4851,-547.23
4852,-547.57
4853,-546.89
4854,-547.57
4855,-547.57
4856,-547.57
4857,-546.89
4858,-546.89
4859,-547.57
4860,-547.23
4861,-548.25
4862,-546.89
4863,-547.57
4864,-548.25
4865,-547.57
4866,-547.57
4867,-547.23
4868,-547.57
4869,-547.57
4870,-547.57
4871,-547.57
4872,-547.57
4873,-547.57
4874,-547.57
4875,-547.57
4876,-547.57
4877,-547.57
4878,-548.25
4879,-546.89
4880,-547.57
4881,-546.89
4882,-547.57
4883,-547.57
4884,-547.23
4885,-547.23
4886,-546.89
4887,-547.23
4888,-547.23
4889,-547.57
4890,-548.25
4891,-548.25
4892,-548.6
4893,-548.25
4894,-548.25
4895,-547.57
4896,-547.23
4897,-546.89
4898,-547.57
4899,-548.25
4900,-548.94
4901,-548.25
4902,-548.25
4903,-547.57
4904,-548.25
4905,-547.57
4906,-547.23
4907,-548.25
4908,-547.57
4909,-547.23
4910,-546.89
4911,-546.54
4912,-547.23
4913,-547.57
4914,-547.57
4915,-547.57
4916,-547.23
4917,-547.23
4918,-547.57
4919,-548.6
4920,-548.25
4921,-547.23
4922,-546.89
4923,-547.23
4924,-547.57
4925,-548.25
4926,-548.25
4927,-547.57
4928,-547.57
4929,-548.6
4930,-548.25
4931,-547.57
4932,-547.57
4933,-548.6
4934,-548.25
4935,-548.94
4936,-548.6
4937,-548.94
4938,-548.6
4939,-547.57
4940,-548.25
4941,-548.94
4942,-547.57
4943,-549.28
4944,-547.57
4945,-548.6
4946,-548.25
4947,-548.6
4948,-548.25
4949,-548.25
4950,-548.25
4951,-548.6
4952,-547.57
4953,-548.25
4954,-548.25
4955,-548.6
4956,-547.23
4957,-547.57
4958,-548.25
4959,-547.23
4960,-548.25
4961,-548.25
4962,-548.25
4963,-548.6
4964,-548.6
4965,-548.6
4966,-548.94
4967,-548.94
4968,-548.25
4969,-548.6
4970,-548.6
4971,-548.6
4972,-548.6
4973,-549.28
4974,-549.28
4975,-550.65
4976,-549.96
4977,-549.96
4978,-549.96
4979,-549.62
4980,-549.28
4981,-549.62
4982,-549.28
4983,-549.28
4984,-549.62
4985,-549.96
4986,-549.96
4987,-549.28
4988,-548.94
4989,-548.94
4990,-549.62
4991,-548.94
4992,-548.6
4993,-547.57
4994,-548.6
4995,-548.94
4996,-549.62
4997,-549.28
4998,-550.99
4999,-549.96
5000,-549.96
5001,-549.62
5002,-549.96
5003,-549.28
5004,-549.28
5005,-549.62
5006,-549.62
5007,-549.62
5008,-549.62
5009,-549.96
5010,-549.96
5011,-548.94
5012,-549.62
5013,-549.62
5014,-549.62
5015,-549.28
5016,-549.28
5017,-549.62
5018,-549.62
5019,-549.28
5020,-549.96
5021,-550.65
5022,-549.96
5023,-550.99
5024,-550.65
5025,-550.65
5026,-549.96
5027,-549.96
5028,-549.96
5029,-549.96
5030,-549.96
5031,-549.96
5032,-549.62
5033,-549.96
5034,-549.62
5035,-549.62
5036,-549.96
5037,-549.62
5038,-549.96
5039,-549.62
5040,-549.28
5041,-549.62
5042,-548.94
5043,-549.28
5044,-549.28
5045,-549.62
5046,-549.28
5047,-549.96
5048,-549.62
5049,-550.65
5050,-550.65
5051,-549.62
5052,-549.96
5053,-550.99
5054,-550.65
5055,-549.96
5056,-549.96
5057,-549.96
5058,-549.96
5059,-550.99
5060,-550.99
5061,-550.99
5062,-549.96
5063,-550.65
5064,-550.99
5065,-551.33
5066,-551.67
5067,-550.99
5068,-550.65
5069,-550.65
5070,-550.99
5071,-550.99
5072,-550.65
5073,-549.96
5074,-550.65
5075,-549.96
5076,-549.96
5077,-550.65
5078,-549.96
5079,-550.65
5080,-549.96
5081,-550.65
5082,-549.62
5083,-549.96
5084,-549.96
5085,-550.65
5086,-549.96
5087,-549.62
5088,-549.28
5089,-548.94
5090,-549.28
5091,-549.28
5092,-549.28
5093,-549.28
5094,-549.62
5095,-549.28
5096,-548.94
5097,-549.62
5098,-548.94
5099,-549.28
5100,-549.62
5101,-548.94
5102,-549.28
5103,-549.28
5104,-549.28
5105,-549.28
5106,-549.28
5107,-549.62
5108,-549.28
5109,-548.94
5110,-548.94
5111,-549.28
5112,-549.28
5113,-549.28
5114,-549.28
5115,-549.96
5116,-549.96
5117,-549.96
5118,-549.62
5119,-549.96
5120,-549.62
5121,-550.65
5122,-548.94
5123,-549.62
5124,-549.96
5125,-549.96
5126,-549.96
5127,-550.65
5128,-549.62
5129,-550.65
5130,-550.65
5131,-550.99
5132,-552.01
5133,-550.65
5134,-551.33
5135,-550.65
5136,-551.67
5137,-550.99
5138,-550.65
5139,-549.96
5140,-549.62
5141,-549.62
5142,-549.96
5143,-550.65
5144,-550.65
5145,-551.33
5146,-549.96
5147,-550.65
5148,-550.65
5149,-549.28
5150,-549.62
5151,-548.94
5152,-549.62
5153,-549.62
5154,-549.96
5155,-550.65
5156,-549.96
5157,-549.96
5158,-549.28
5159,-549.28
5160,-549.96
5161,-549.62
5162,-549.62
5163,-550.99
5164,-550.65
5165,-549.96
5166,-549.96
5167,-550.65
5168,-549.28
5169,-549.62
5170,-550.65
5171,-550.99
5172,-549.96
5173,-549.96
5174,-549.62
5175,-549.96
5176,-550.99
5177,-550.65
5178,-551.33
5179,-550.65
5180,-550.65
5181,-550.99
5182,-550.65
5183,-549.62
5184,-550.65
5185,-549.96
5186,-549.28
5187,-548.94
5188,-549.28
5189,-549.96
5190,-549.28
5191,-548.94
5192,-548.6
5193,-548.94
5194,-549.28
5195,-548.94
5196,-549.28
5197,-548.94
5198,-548.94
5199,-549.28
5200,-549.62
5201,-549.28
5202,-548.94
5203,-548.94
5204,-549.62
5205,-549.28
5206,-548.6
5207,-549.28
5208,-549.28
5209,-549.62
5210,-549.28
5211,-549.96
5212,-549.62
5213,-549.28
5214,-549.28
5215,-548.94
5216,-548.94
5217,-549.62
5218,-549.62
5219,-549.96
5220,-549.62
5221,-550.65
5222,-549.62
5223,-550.65
5224,-549.28
5225,-549.96
5226,-549.62
5227,-549.96
5228,-549.96
5229,-549.62
5230,-549.62
5231,-549.62
5232,-549.62
5233,-549.96
5234,-549.96
5235,-549.96
5236,-548.94
5237,-549.28
5238,-549.28
5239,-549.62
5240,-549.28
5241,-549.28
5242,-548.94
5243,-548.94
5244,-548.94
5245,-549.62
5246,-548.94
5247,-549.62
5248,-549.28
5249,-549.62
5250,-549.28
5251,-550.65
5252,-550.65
5253,-549.96
5254,-549.28
5255,-549.62
5256,-549.96
5257,-550.65
5258,-549.28
5259,-549.28
5260,-549.28
5261,-548.25
5262,-549.96
5263,-549.96
5264,-550.99
5265,-549.28
5266,-549.62
5267,-549.96
5268,-549.62
5269,-549.28
5270,-549.28
5271,-549.62
5272,-549.62
5273,-549.62
5274,-548.94
5275,-549.62
5276,-549.96
5277,-549.62
5278,-549.62
5279,-549.62
5280,-548.94
5281,-549.28
5282,-548.94
5283,-548.94
5284,-549.96
5285,-549.62
5286,-549.28
5287,-549.62
5288,-549.28
5289,-548.94
5290,-549.28
5291,-548.94
5292,-549.62
5293,-550.65
5294,-549.96
5295,-550.99
5296,-549.96
5297,-549.62
5298,-549.28
5299,-549.62
5300,-549.62
5301,-549.28
5302,-548.94
5303,-549.28
5304,-549.28
5305,-549.62
5306,-549.28
5307,-548.94
5308,-548.94
5309,-549.62
5310,-549.28
5311,-549.96
5312,-548.94
5313,-548.25
5314,-549.62
5315,-549.62
5316,-550.99
5317,-549.96
5318,-549.62
5319,-549.62
5320,-549.28
5321,-548.25
5322,-549.28
5323,-550.99
5324,-550.65
5325,-549.62
5326,-549.62
5327,-548.94
5328,-548.94
5329,-548.94
5330,-549.28
5331,-548.6
5332,-548.6
5333,-549.28
5334,-548.6
5335,-549.62
5336,-549.28
5337,-548.6
5338,-548.94
5339,-548.94
5340,-549.28
5341,-548.6
