row_index,WGEN.TotTm.actTmVal_h
3614,41604.3
3615,41604.3
3616,41604.3
3617,41604.31
3618,41604.31
3619,41604.31
3620,41604.31
3621,41604.32
3622,41604.32
3623,41604.32
3624,41604.32
3625,41604.32
3626,41604.32
3627,41604.33
3628,41604.33
3629,41604.33
3630,41604.33
3631,41604.33
3632,41604.33
3633,41604.34
3634,41604.34
3635,41604.34
3636,41604.35
3637,41604.35
3638,41604.35
3639,41604.35
3640,41604.35
3641,41604.35
3642,41604.36
3643,41604.36
3644,41604.36
3645,41604.36
3646,41604.37
3647,41604.37
3648,41604.37
3649,41604.37
3650,41604.37
3651,41604.37
3652,41604.38
3653,41604.38
3654,41604.38
3655,41604.38
3656,41604.39
3657,41604.39
3658,41604.39
3659,41604.39
3660,41604.39
3661,41604.39
3662,41604.4
3663,41604.4
3664,41604.4
3665,41604.4
3666,41604.41
3667,41604.41
3668,41604.41
3669,41604.41
3670,41604.41
3671,41604.42
3672,41604.42
3673,41604.42
3674,41604.42
3675,41604.42
3676,41604.42
3677,41604.43
3678,41604.43
3679,41604.43
3680,41604.43
3681,41604.44
3682,41604.44
3683,41604.44
3684,41604.44
3685,41604.44
3686,41604.44
3687,41604.45
3688,41604.45
3689,41604.45
3690,41604.45
3691,41604.46
3692,41604.46
3693,41604.46
3694,41604.46
3695,41604.46
3696,41604.46
3697,41604.47
3698,41604.47
3699,41604.47
3700,41604.47
3701,41604.48
3702,41604.48
3703,41604.48
3704,41604.48
3705,41604.48
3706,41604.48
3707,41604.49
3708,41604.49
3709,41604.49
3710,41604.49
3711,41604.5
3712,41604.5
3713,41604.5
3714,41604.5
3715,41604.5
3716,41604.5
3717,41604.51
3718,41604.51
3719,41604.51
3720,41604.51
3721,41604.51
3722,41604.51
3723,41604.52
3724,41604.52
3725,41604.52
3726,41604.53
3727,41604.53
3728,41604.53
3729,41604.53
3730,41604.53
3731,41604.53
3732,41604.54
3733,41604.54
3734,41604.54
3735,41604.54
3736,41604.55
3737,41604.55
3738,41604.55
3739,41604.55
3740,41604.55
3741,41604.55
3742,41604.56
3743,41604.56
3744,41604.56
3745,41604.56
3746,41604.57
3747,41604.57
3748,41604.57
3749,41604.57
3750,41604.57
3751,41604.57
3752,41604.58
3753,41604.58
3754,41604.58
3755,41604.58
3756,41604.58
3757,41604.58
3758,41604.59
3759,41604.59
3760,41604.59
3761,41604.6
3762,41604.6
3763,41604.6
3764,41604.6
3765,41604.6
3766,41604.6
3767,41604.61
3768,41604.61
3769,41604.61
3770,41604.61
3771,41604.62
3772,41604.62
3773,41604.62
3774,41604.62
3775,41604.62
3776,41604.62
3777,41604.63
3778,41604.63
3779,41604.63
3780,41604.63
3781,41604.64
3782,41604.64
3783,41604.64
3784,41604.64
3785,41604.64
3786,41604.64
3787,41604.64
3788,41604.65
3789,41604.65
3790,41604.65
3791,41604.65
3792,41604.66
3793,41604.66
3794,41604.66
3795,41604.66
3796,41604.66
3797,41604.67
3798,41604.67
3799,41604.67
3800,41604.67
3801,41604.67
3802,41604.67
3803,41604.68
3804,41604.68
3805,41604.68
3806,41604.68
3807,41604.69
3808,41604.69
3809,41604.69
3810,41604.69
3811,41604.69
3812,41604.69
3813,41604.7
3814,41604.7
3815,41604.7
3816,41604.7
3817,41604.71
3818,41604.71
3819,41604.71
3820,41604.71
3821,41604.71
3822,41604.71
3823,41604.72
3824,41604.72
3825,41604.72
3826,41604.72
3827,41604.73
3828,41604.73
3829,41604.73
3830,41604.73
3831,41604.73
3832,41604.74
3833,41604.74
3834,41604.74
3835,41604.74
3836,41604.75
3837,41604.75
3838,41604.75
3839,41604.75
3840,41604.75
3841,41604.75
3842,41604.76
3843,41604.76
3844,41604.76
3845,41604.76
3846,41604.76
3847,41604.76
3848,41604.77
3849,41604.77
3850,41604.77
3851,41604.77
3852,41604.78
3853,41604.78
3854,41604.78
3855,41604.78
3856,41604.78
3857,41604.78
3858,41604.79
3859,41604.79
3860,41604.79
3861,41604.79
3862,41604.8
3863,41604.8
3864,41604.8
3865,41604.8
3866,41604.8
3867,41604.8
3868,41604.8
3869,41604.81
3870,41604.81
3871,41604.81
3872,41604.82
3873,41604.82
3874,41604.82
3875,41604.82
3876,41604.82
3877,41604.82
3878,41604.83
3879,41604.83
3880,41604.83
3881,41604.83
3882,41604.83
3883,41604.83
3884,41604.84
3885,41604.84
3886,41604.84
3887,41604.84
3888,41604.85
3889,41604.85
3890,41604.85
3891,41604.85
3892,41604.85
3893,41604.85
3894,41604.86
3895,41604.86
3896,41604.86
3897,41604.86
3898,41604.87
3899,41604.87
3900,41604.87
3901,41604.87
3902,41604.87
3903,41604.87
3904,41604.88
3905,41604.88
3906,41604.88
3907,41604.89
3908,41604.89
3909,41604.89
3910,41604.89
3911,41604.89
3912,41604.89
3913,41604.9
3914,41604.9
3915,41604.9
3916,41604.9
3917,41604.91
3918,41604.91
3919,41604.91
3920,41604.91
3921,41604.91
3922,41604.91
3923,41604.92
3924,41604.92
3925,41604.92
3926,41604.92
3927,41604.92
3928,41604.92
3929,41604.93
3930,41604.93
3931,41604.93
3932,41604.93
3933,41604.94
3934,41604.94
3935,41604.94
3936,41604.94
3937,41604.94
3938,41604.94
3939,41604.95
3940,41604.95
3941,41604.95
3942,41604.96
3943,41604.96
3944,41604.96
3945,41604.96
3946,41604.96
3947,41604.96
3948,41604.97
3949,41604.97
3950,41604.97
3951,41604.97
3952,41604.97
3953,41604.98
3954,41604.98
3955,41604.98
3956,41604.98
3957,41604.98
3958,41604.98
3959,41604.99
3960,41604.99
3961,41604.99
3962,41604.99
3963,41605.0
3964,41605.0
3965,41605.0
3966,41605.0
3967,41605.0
3968,41605.0
3969,41605.01
3970,41605.01
3971,41605.01
3972,41605.01
3973,41605.01
3974,41605.01
3975,41605.02
3976,41605.02
3977,41605.02
3978,41605.02
3979,41605.03
3980,41605.03
3981,41605.03
3982,41605.03
3983,41605.03
3984,41605.04
3985,41605.04
3986,41605.04
3987,41605.04
3988,41605.05
3989,41605.05
3990,41605.05
3991,41605.05
3992,41605.05
3993,41605.05
3994,41605.06
3995,41605.06
3996,41605.06
3997,41605.06
3998,41605.07
3999,41605.07
4000,41605.07
4001,41605.07
4002,41605.07
4003,41605.07
4004,41605.08
4005,41605.08
4006,41605.08
4007,41605.08
4008,41605.08
4009,41605.08
4010,41605.09
4011,41605.09
4012,41605.09
4013,41605.1
4014,41605.1
4015,41605.1
4016,41605.1
4017,41605.1
4018,41605.1
4019,41605.11
4020,41605.11
4021,41605.11
4022,41605.11
4023,41605.12
4024,41605.12
4025,41605.12
4026,41605.12
4027,41605.12
4028,41605.12
4029,41605.13
4030,41605.13
4031,41605.13
4032,41605.13
4033,41605.14
4034,41605.14
4035,41605.14
4036,41605.14
4037,41605.14
4038,41605.14
4039,41605.15
4040,41605.15
4041,41605.15
4042,41605.15
4043,41605.16
4044,41605.16
4045,41605.16
4046,41605.16
4047,41605.16
4048,41605.16
4049,41605.17
4050,41605.17
4051,41605.17
4052,41605.17
4053,41605.17
4054,41605.17
4055,41605.18
4056,41605.18
4057,41605.18
4058,41605.18
4059,41605.19
4060,41605.19
4061,41605.19
4062,41605.19
4063,41605.19
4064,41605.19
4065,41605.2
4066,41605.2
4067,41605.2
4068,41605.21
4069,41605.21
4070,41605.21
4071,41605.21
4072,41605.21
4073,41605.21
4074,41605.22
4075,41605.22
4076,41605.22
4077,41605.22
4078,41605.23
4079,41605.23
4080,41605.23
4081,41605.23
4082,41605.23
4083,41605.23
4084,41605.24
4085,41605.24
4086,41605.24
4087,41605.24
4088,41605.25
4089,41605.25
4090,41605.25
4091,41605.25
4092,41605.25
4093,41605.25
4094,41605.26
4095,41605.26
4096,41605.26
4097,41605.26
4098,41605.26
4099,41605.26
4100,41605.27
4101,41605.27
4102,41605.27
4103,41605.27
4104,41605.28
4105,41605.28
4106,41605.28
4107,41605.28
4108,41605.28
4109,41605.29
4110,41605.29
4111,41605.29
4112,41605.29
4113,41605.3
4114,41605.3
4115,41605.3
4116,41605.3
4117,41605.3
4118,41605.3
4119,41605.3
4120,41605.31
4121,41605.31
4122,41605.31
4123,41605.31
4124,41605.32
4125,41605.32
4126,41605.32
4127,41605.32
4128,41605.32
4129,41605.32
4130,41605.33
4131,41605.33
4132,41605.33
4133,41605.33
4134,41605.33
4135,41605.33
4136,41605.34
4137,41605.34
4138,41605.34
4139,41605.34
4140,41605.35
4141,41605.35
4142,41605.35
4143,41605.35
4144,41605.35
4145,41605.36
4146,41605.36
4147,41605.36
4148,41605.36
4149,41605.37
4150,41605.37
4151,41605.37
4152,41605.37
4153,41605.37
4154,41605.37
4155,41605.38
4156,41605.38
4157,41605.38
4158,41605.38
4159,41605.39
4160,41605.39
4161,41605.39
4162,41605.39
4163,41605.39
4164,41605.39
4165,41605.4
4166,41605.4
4167,41605.4
4168,41605.4
4169,41605.41
4170,41605.41
4171,41605.41
4172,41605.41
4173,41605.41
4174,41605.41
4175,41605.42
4176,41605.42
4177,41605.42
4178,41605.42
4179,41605.42
4180,41605.43
4181,41605.43
4182,41605.43
4183,41605.43
4184,41605.44
4185,41605.44
4186,41605.44
4187,41605.44
4188,41605.44
4189,41605.44
4190,41605.45
4191,41605.45
4192,41605.45
4193,41605.45
4194,41605.46
4195,41605.46
4196,41605.46
4197,41605.46
4198,41605.46
4199,41605.46
4200,41605.47
4201,41605.47
4202,41605.47
4203,41605.47
4204,41605.47
4205,41605.48
4206,41605.48
4207,41605.48
4208,41605.48
4209,41605.48
4210,41605.48
4211,41605.49
4212,41605.49
4213,41605.49
4214,41605.5
4215,41605.5
4216,41605.5
4217,41605.5
4218,41605.5
4219,41605.5
4220,41605.51
4221,41605.51
4222,41605.51
4223,41605.51
4224,41605.51
4225,41605.51
4226,41605.52
4227,41605.52
4228,41605.52
4229,41605.52
4230,41605.53
4231,41605.53
4232,41605.53
4233,41605.53
4234,41605.53
4235,41605.53
4236,41605.54
4237,41605.54
4238,41605.54
4239,41605.54
4240,41605.55
4241,41605.55
4242,41605.55
4243,41605.55
4244,41605.55
4245,41605.55
4246,41605.56
4247,41605.56
4248,41605.56
4249,41605.56
4250,41605.57
4251,41605.57
4252,41605.57
4253,41605.57
4254,41605.57
4255,41605.58
4256,41605.58
4257,41605.58
4258,41605.58
4259,41605.58
4260,41605.58
4261,41605.59
4262,41605.59
4263,41605.59
4264,41605.59
4265,41605.6
4266,41605.6
4267,41605.6
4268,41605.6
4269,41605.6
4270,41605.6
4271,41605.61
4272,41605.61
4273,41605.61
4274,41605.61
4275,41605.62
4276,41605.62
4277,41605.62
4278,41605.62
4279,41605.62
4280,41605.62
4281,41605.63
4282,41605.63
4283,41605.63
4284,41605.63
4285,41605.64
4286,41605.64
4287,41605.64
4288,41605.64
4289,41605.64
4290,41605.64
4291,41605.65
4292,41605.65
4293,41605.65
4294,41605.65
4295,41605.66
4296,41605.66
4297,41605.66
4298,41605.66
4299,41605.66
4300,41605.66
4301,41605.67
4302,41605.67
4303,41605.67
4304,41605.67
4305,41605.67
4306,41605.68
4307,41605.68
4308,41605.68
4309,41605.68
4310,41605.69
4311,41605.69
4312,41605.69
4313,41605.69
4314,41605.69
4315,41605.69
4316,41605.7
4317,41605.7
4318,41605.7
4319,41605.7
4320,41605.71
4321,41605.71
4322,41605.71
4323,41605.71
4324,41605.71
4325,41605.71
4326,41605.72
4327,41605.72
4328,41605.72
4329,41605.72
4330,41605.73
4331,41605.73
4332,41605.73
4333,41605.73
4334,41605.73
4335,41605.73
4336,41605.74
4337,41605.74
4338,41605.74
4339,41605.75
4340,41605.75
4341,41605.75
4342,41605.75
4343,41605.75
4344,41605.75
4345,41605.76
4346,41605.76
4347,41605.76
4348,41605.76
4349,41605.76
4350,41605.76
4351,41605.77
4352,41605.77
4353,41605.77
4354,41605.77
4355,41605.78
4356,41605.78
4357,41605.78
4358,41605.78
4359,41605.78
4360,41605.78
4361,41605.79
4362,41605.79
4363,41605.79
4364,41605.79
4365,41605.8
4366,41605.8
4367,41605.8
4368,41605.8
4369,41605.8
4370,41605.8
4371,41605.8
4372,41605.81
4373,41605.81
4374,41605.81
4375,41605.81
4376,41605.82
4377,41605.82
4378,41605.82
4379,41605.82
4380,41605.82
4381,41605.82
4382,41605.83
4383,41605.83
4384,41605.83
4385,41605.83
4386,41605.83
4387,41605.84
4388,41605.84
4389,41605.84
4390,41605.84
4391,41605.85
4392,41605.85
4393,41605.85
4394,41605.85
4395,41605.85
4396,41605.85
4397,41605.86
4398,41605.86
4399,41605.86
4400,41605.86
4401,41605.87
4402,41605.87
4403,41605.87
4404,41605.87
4405,41605.87
4406,41605.87
4407,41605.88
4408,41605.88
4409,41605.88
4410,41605.88
4411,41605.89
4412,41605.89
4413,41605.89
4414,41605.89
4415,41605.89
4416,41605.89
4417,41605.9
4418,41605.9
4419,41605.9
4420,41605.91
4421,41605.91
4422,41605.91
4423,41605.91
4424,41605.91
4425,41605.91
4426,41605.92
4427,41605.92
4428,41605.92
4429,41605.92
4430,41605.92
4431,41605.92
4432,41605.93
4433,41605.93
4434,41605.93
4435,41605.93
4436,41605.94
4437,41605.94
4438,41605.94
4439,41605.94
4440,41605.94
4441,41605.94
4442,41605.95
4443,41605.95
4444,41605.95
4445,41605.95
4446,41605.96
4447,41605.96
4448,41605.96
4449,41605.96
4450,41605.96
4451,41605.96
4452,41605.97
4453,41605.97
4454,41605.97
4455,41605.97
4456,41605.98
4457,41605.98
4458,41605.98
4459,41605.98
4460,41605.98
4461,41605.98
4462,41605.99
4463,41605.99
4464,41605.99
4465,41605.99
4466,41606.0
4467,41606.0
4468,41606.0
4469,41606.0
4470,41606.0
4471,41606.0
4472,41606.01
4473,41606.01
4474,41606.01
4475,41606.01
4476,41606.01
4477,41606.01
4478,41606.02
4479,41606.02
4480,41606.02
4481,41606.02
4482,41606.03
4483,41606.03
4484,41606.03
4485,41606.03
4486,41606.03
4487,41606.03
4488,41606.04
4489,41606.04
4490,41606.04
4491,41606.05
4492,41606.05
4493,41606.05
4494,41606.05
4495,41606.05
4496,41606.05
4497,41606.06
4498,41606.06
4499,41606.06
4500,41606.06
4501,41606.07
4502,41606.07
4503,41606.07
4504,41606.07
4505,41606.07
4506,41606.07
4507,41606.08
4508,41606.08
4509,41606.08
4510,41606.08
4511,41606.08
4512,41606.08
4513,41606.09
4514,41606.09
4515,41606.09
4516,41606.09
4517,41606.1
4518,41606.1
4519,41606.1
4520,41606.1
4521,41606.1
4522,41606.1
4523,41606.11
4524,41606.11
4525,41606.11
4526,41606.12
4527,41606.12
4528,41606.12
4529,41606.12
4530,41606.12
4531,41606.12
4532,41606.13
4533,41606.13
4534,41606.13
4535,41606.13
4536,41606.14
4537,41606.14
4538,41606.14
4539,41606.14
4540,41606.14
4541,41606.14
4542,41606.14
4543,41606.15
4544,41606.15
4545,41606.15
4546,41606.15
4547,41606.16
4548,41606.16
4549,41606.16
4550,41606.16
4551,41606.16
4552,41606.16
4553,41606.17
4554,41606.17
4555,41606.17
4556,41606.17
4557,41606.17
4558,41606.17
4559,41606.18
4560,41606.18
4561,41606.18
4562,41606.18
4563,41606.19
4564,41606.19
4565,41606.19
4566,41606.19
4567,41606.19
4568,41606.2
4569,41606.2
4570,41606.2
4571,41606.2
4572,41606.21
4573,41606.21
4574,41606.21
4575,41606.21
4576,41606.21
4577,41606.21
4578,41606.22
4579,41606.22
4580,41606.22
4581,41606.22
4582,41606.23
4583,41606.23
4584,41606.23
4585,41606.23
4586,41606.23
4587,41606.23
4588,41606.24
4589,41606.24
4590,41606.24
4591,41606.24
4592,41606.25
4593,41606.25
4594,41606.25
4595,41606.25
4596,41606.25
4597,41606.25
4598,41606.26
4599,41606.26
4600,41606.26
4601,41606.26
4602,41606.26
4603,41606.27
4604,41606.27
4605,41606.27
4606,41606.27
4607,41606.28
4608,41606.28
4609,41606.28
4610,41606.28
4611,41606.28
4612,41606.28
4613,41606.29
4614,41606.29
4615,41606.29
4616,41606.29
4617,41606.3
4618,41606.3
4619,41606.3
4620,41606.3
4621,41606.3
4622,41606.3
4623,41606.31
4624,41606.31
4625,41606.31
4626,41606.31
4627,41606.32
4628,41606.32
4629,41606.32
4630,41606.32
4631,41606.32
4632,41606.32
4633,41606.33
4634,41606.33
4635,41606.33
4636,41606.33
4637,41606.33
4638,41606.33
4639,41606.34
4640,41606.34
4641,41606.34
4642,41606.34
4643,41606.35
4644,41606.35
4645,41606.35
4646,41606.35
4647,41606.35
4648,41606.35
4649,41606.36
4650,41606.36
4651,41606.36
4652,41606.37
4653,41606.37
4654,41606.37
4655,41606.37
4656,41606.37
4657,41606.37
4658,41606.38
4659,41606.38
4660,41606.38
4661,41606.38
4662,41606.39
4663,41606.39
4664,41606.39
4665,41606.39
4666,41606.39
4667,41606.39
4668,41606.4
4669,41606.4
4670,41606.4
4671,41606.4
4672,41606.41
4673,41606.41
4674,41606.41
4675,41606.41
4676,41606.41
4677,41606.41
4678,41606.42
4679,41606.42
4680,41606.42
4681,41606.42
4682,41606.42
4683,41606.42
4684,41606.43
4685,41606.43
4686,41606.43
4687,41606.43
4688,41606.44
4689,41606.44
4690,41606.44
4691,41606.44
4692,41606.44
4693,41606.45
4694,41606.45
4695,41606.45
4696,41606.45
4697,41606.46
4698,41606.46
4699,41606.46
4700,41606.46
4701,41606.46
4702,41606.46
4703,41606.47
4704,41606.47
4705,41606.47
4706,41606.47
4707,41606.47
4708,41606.48
4709,41606.48
4710,41606.48
4711,41606.48
4712,41606.48
4713,41606.48
4714,41606.49
4715,41606.49
4716,41606.49
4717,41606.49
4718,41606.5
4719,41606.5
4720,41606.5
4721,41606.5
4722,41606.5
4723,41606.51
4724,41606.51
4725,41606.51
4726,41606.51
4727,41606.51
4728,41606.51
4729,41606.52
4730,41606.52
4731,41606.52
4732,41606.52
4733,41606.53
4734,41606.53
4735,41606.53
4736,41606.53
4737,41606.53
4738,41606.53
4739,41606.54
4740,41606.54
4741,41606.54
4742,41606.54
4743,41606.55
4744,41606.55
4745,41606.55
4746,41606.55
4747,41606.55
4748,41606.55
4749,41606.56
4750,41606.56
4751,41606.56
4752,41606.56
4753,41606.57
4754,41606.57
4755,41606.57
4756,41606.57
4757,41606.57
4758,41606.57
4759,41606.58
4760,41606.58
4761,41606.58
4762,41606.58
4763,41606.58
4764,41606.59
4765,41606.59
4766,41606.59
4767,41606.59
4768,41606.6
4769,41606.6
4770,41606.6
4771,41606.6
4772,41606.6
4773,41606.6
4774,41606.61
4775,41606.61
4776,41606.61
4777,41606.61
4778,41606.62
4779,41606.62
4780,41606.62
4781,41606.62
4782,41606.62
4783,41606.62
4784,41606.63
4785,41606.63
4786,41606.63
4787,41606.63
4788,41606.64
4789,41606.64
4790,41606.64
4791,41606.64
4792,41606.64
4793,41606.64
4794,41606.65
4795,41606.65
4796,41606.65
4797,41606.65
4798,41606.66
4799,41606.66
4800,41606.66
4801,41606.66
4802,41606.66
4803,41606.66
4804,41606.67
4805,41606.67
4806,41606.67
4807,41606.67
4808,41606.67
4809,41606.67
4810,41606.68
4811,41606.68
4812,41606.68
4813,41606.68
4814,41606.69
4815,41606.69
4816,41606.69
4817,41606.69
4818,41606.69
4819,41606.69
4820,41606.7
4821,41606.7
4822,41606.7
4823,41606.7
4824,41606.71
4825,41606.71
4826,41606.71
4827,41606.71
4828,41606.71
4829,41606.71
4830,41606.72
4831,41606.72
4832,41606.72
4833,41606.73
4834,41606.73
4835,41606.73
4836,41606.73
4837,41606.73
4838,41606.73
4839,41606.74
4840,41606.74
4841,41606.74
4842,41606.74
4843,41606.75
4844,41606.75
4845,41606.75
4846,41606.75
4847,41606.75
4848,41606.75
4849,41606.76
4850,41606.76
4851,41606.76
4852,41606.76
4853,41606.76
4854,41606.76
4855,41606.77
4856,41606.77
4857,41606.77
4858,41606.77
4859,41606.78
4860,41606.78
4861,41606.78
4862,41606.78
4863,41606.78
4864,41606.78
4865,41606.79
4866,41606.79
4867,41606.79
4868,41606.8
4869,41606.8
4870,41606.8
4871,41606.8
4872,41606.8
4873,41606.8
4874,41606.8
4875,41606.81
4876,41606.81
4877,41606.81
4878,41606.81
4879,41606.82
4880,41606.82
4881,41606.82
4882,41606.82
4883,41606.82
4884,41606.82
4885,41606.83
4886,41606.83
4887,41606.83
4888,41606.83
4889,41606.83
4890,41606.83
4891,41606.84
4892,41606.84
4893,41606.84
4894,41606.84
4895,41606.85
4896,41606.85
4897,41606.85
4898,41606.85
4899,41606.85
4900,41606.85
4901,41606.86
4902,41606.86
4903,41606.86
4904,41606.87
4905,41606.87
4906,41606.87
4907,41606.87
4908,41606.87
4909,41606.87
4910,41606.88
4911,41606.88
4912,41606.88
4913,41606.88
4914,41606.89
4915,41606.89
4916,41606.89
4917,41606.89
4918,41606.89
4919,41606.89
4920,41606.9
4921,41606.9
4922,41606.9
4923,41606.9
4924,41606.91
4925,41606.91
4926,41606.91
4927,41606.91
4928,41606.91
4929,41606.91
4930,41606.92
4931,41606.92
4932,41606.92
4933,41606.92
4934,41606.92
4935,41606.92
4936,41606.93
4937,41606.93
4938,41606.93
4939,41606.93
4940,41606.94
4941,41606.94
4942,41606.94
4943,41606.94
4944,41606.94
4945,41606.95
4946,41606.95
4947,41606.95
4948,41606.95
4949,41606.96
4950,41606.96
4951,41606.96
4952,41606.96
4953,41606.96
4954,41606.96
4955,41606.97
4956,41606.97
4957,41606.97
4958,41606.97
4959,41606.97
4960,41606.98
4961,41606.98
4962,41606.98
4963,41606.98
4964,41606.98
4965,41606.99
4966,41606.99
4967,41606.99
4968,41606.99
4969,41607.0
4970,41607.0
4971,41607.0
4972,41607.0
4973,41607.0
4974,41607.0
4975,41607.01
4976,41607.01
4977,41607.01
4978,41607.01
4979,41607.01
4980,41607.01
4981,41607.02
4982,41607.02
4983,41607.02
4984,41607.02
4985,41607.03
4986,41607.03
4987,41607.03
4988,41607.03
4989,41607.03
4990,41607.03
4991,41607.04
4992,41607.04
4993,41607.04
4994,41607.05
4995,41607.05
4996,41607.05
4997,41607.05
4998,41607.05
4999,41607.05
5000,41607.06
5001,41607.06
5002,41607.06
5003,41607.06
5004,41607.07
5005,41607.07
5006,41607.07
5007,41607.07
5008,41607.07
5009,41607.07
5010,41607.08
5011,41607.08
5012,41607.08
5013,41607.08
5014,41607.08
5015,41607.08
5016,41607.09
5017,41607.09
5018,41607.09
5019,41607.09
5020,41607.1
5021,41607.1
5022,41607.1
5023,41607.1
5024,41607.1
5025,41607.1
5026,41607.11
5027,41607.11
5028,41607.11
5029,41607.12
5030,41607.12
5031,41607.12
5032,41607.12
5033,41607.12
5034,41607.12
5035,41607.13
5036,41607.13
5037,41607.13
5038,41607.13
5039,41607.14
5040,41607.14
5041,41607.14
5042,41607.14
5043,41607.14
5044,41607.14
5045,41607.14
5046,41607.14
5047,41607.15
5048,41607.15
5049,41607.15
5050,41607.16
5051,41607.16
5052,41607.16
5053,41607.16
5054,41607.16
5055,41607.16
5056,41607.17
5057,41607.17
5058,41607.17
5059,41607.17
5060,41607.17
5061,41607.17
5062,41607.18
5063,41607.18
5064,41607.18
5065,41607.18
5066,41607.19
5067,41607.19
5068,41607.19
5069,41607.19
5070,41607.19
5071,41607.19
5072,41607.2
5073,41607.2
5074,41607.2
5075,41607.2
5076,41607.21
5077,41607.21
5078,41607.21
5079,41607.21
5080,41607.21
5081,41607.21
5082,41607.22
5083,41607.22
5084,41607.22
5085,41607.23
5086,41607.23
5087,41607.23
5088,41607.23
5089,41607.23
5090,41607.23
5091,41607.24
5092,41607.24
5093,41607.24
5094,41607.24
5095,41607.25
5096,41607.25
5097,41607.25
5098,41607.25
5099,41607.25
5100,41607.25
5101,41607.26
5102,41607.26
5103,41607.26
5104,41607.26
5105,41607.26
5106,41607.26
5107,41607.27
5108,41607.27
5109,41607.27
5110,41607.27
5111,41607.28
5112,41607.28
5113,41607.28
5114,41607.28
5115,41607.28
5116,41607.28
5117,41607.29
5118,41607.29
5119,41607.29
5120,41607.29
5121,41607.3
5122,41607.3
5123,41607.3
5124,41607.3
5125,41607.3
5126,41607.31
5127,41607.31
5128,41607.31
5129,41607.31
5130,41607.31
5131,41607.32
5132,41607.32
5133,41607.32
5134,41607.32
5135,41607.32
5136,41607.32
5137,41607.33
5138,41607.33
5139,41607.33
5140,41607.33
5141,41607.33
5142,41607.33
5143,41607.34
5144,41607.34
5145,41607.34
5146,41607.35
5147,41607.35
5148,41607.35
5149,41607.35
5150,41607.35
5151,41607.35
5152,41607.36
5153,41607.36
5154,41607.36
5155,41607.36
5156,41607.37
5157,41607.37
5158,41607.37
5159,41607.37
5160,41607.37
5161,41607.37
5162,41607.38
5163,41607.38
5164,41607.38
5165,41607.38
5166,41607.39
5167,41607.39
5168,41607.39
5169,41607.39
5170,41607.39
5171,41607.39
5172,41607.4
5173,41607.4
5174,41607.4
5175,41607.4
5176,41607.41
5177,41607.41
5178,41607.41
5179,41607.41
5180,41607.41
5181,41607.42
5182,41607.42
5183,41607.42
5184,41607.42
5185,41607.42
5186,41607.42
5187,41607.43
5188,41607.43
5189,41607.43
5190,41607.43
5191,41607.44
5192,41607.44
5193,41607.44
5194,41607.44
5195,41607.44
5196,41607.44
5197,41607.45
5198,41607.45
5199,41607.45
5200,41607.45
5201,41607.46
5202,41607.46
5203,41607.46
5204,41607.46
5205,41607.46
5206,41607.46
5207,41607.47
5208,41607.47
5209,41607.47
5210,41607.48
5211,41607.48
5212,41607.48
5213,41607.48
5214,41607.48
5215,41607.48
5216,41607.48
5217,41607.49
5218,41607.49
5219,41607.49
5220,41607.49
5221,41607.5
5222,41607.5
5223,41607.5
5224,41607.5
5225,41607.5
5226,41607.5
5227,41607.51
5228,41607.51
5229,41607.51
5230,41607.51
5231,41607.51
5232,41607.52
5233,41607.52
5234,41607.52
5235,41607.52
5236,41607.53
5237,41607.53
5238,41607.53
5239,41607.53
5240,41607.53
5241,41607.53
5242,41607.54
5243,41607.54
5244,41607.54
5245,41607.54
5246,41607.55
5247,41607.55
5248,41607.55
5249,41607.55
5250,41607.55
5251,41607.55
5252,41607.56
5253,41607.56
5254,41607.56
5255,41607.56
5256,41607.57
5257,41607.57
5258,41607.57
5259,41607.57
5260,41607.57
5261,41607.57
5262,41607.58
5263,41607.58
5264,41607.58
5265,41607.58
5266,41607.58
5267,41607.59
5268,41607.59
5269,41607.59
5270,41607.59
5271,41607.6
5272,41607.6
5273,41607.6
5274,41607.6
5275,41607.6
5276,41607.6
5277,41607.61
5278,41607.61
5279,41607.61
5280,41607.61
5281,41607.62
5282,41607.62
5283,41607.62
5284,41607.62
5285,41607.62
5286,41607.62
5287,41607.63
5288,41607.63
5289,41607.63
5290,41607.63
5291,41607.64
5292,41607.64
5293,41607.64
5294,41607.64
5295,41607.64
5296,41607.64
5297,41607.64
5298,41607.65
5299,41607.65
5300,41607.65
5301,41607.65
5302,41607.66
5303,41607.66
5304,41607.66
5305,41607.66
5306,41607.66
5307,41607.67
5308,41607.67
5309,41607.67
5310,41607.67
5311,41607.67
5312,41607.67
5313,41607.68
5314,41607.68
5315,41607.68
5316,41607.68
5317,41607.69
5318,41607.69
5319,41607.69
5320,41607.69
5321,41607.69
5322,41607.69
5323,41607.7
5324,41607.7
5325,41607.7
5326,41607.7
5327,41607.71
5328,41607.71
5329,41607.71
5330,41607.71
5331,41607.71
5332,41607.71
5333,41607.72
5334,41607.72
5335,41607.72
5336,41607.72
5337,41607.73
5338,41607.73
5339,41607.73
5340,41607.73
5341,41607.73
5342,41607.74
5343,41607.74
5344,41607.74
5345,41607.74
5346,41607.75
5347,41607.75
5348,41607.75
5349,41607.75
5350,41607.75
5351,41607.75
5352,41607.76
5353,41607.76
5354,41607.76
5355,41607.76
5356,41607.76
5357,41607.76
5358,41607.77
5359,41607.77
5360,41607.77
