row_index,WROT.CptVolLow.Bl3
2137,29.66
2138,29.24
2139,29.64
2140,29.24
2141,29.22
2142,29.59
2143,29.25
2144,29.15
2145,29.35
2146,29.28
2147,29.52
2148,29.6
2149,29.6
2150,29.61
2151,29.64
2152,29.56
2153,29.49
2154,29.66
2155,29.6
2156,29.27
2157,29.19
2158,29.55
2159,29.38
2160,29.32
2161,29.62
2162,29.23
2163,29.35
2164,29.21
2165,29.56
2166,29.22
2167,29.39
2168,29.36
2169,29.43
2170,29.65
2171,29.4
2172,29.05
2173,29.37
2174,29.07
2175,29.06
2176,29.58
2177,29.18
2178,29.42
2179,29.6
2180,29.45
2181,29.21
2182,29.32
2183,29.3
2184,29.6
2185,29.64
2186,29.64
2187,29.6
2188,29.61
2189,29.24
2190,29.19
2191,29.22
2192,29.6
2193,29.56
2194,29.39
2195,29.2
2196,29.6
2197,29.57
2198,29.68
2199,29.54
2200,29.68
2201,29.46
2202,29.61
2203,29.5
2204,29.51
2205,29.45
2206,29.56
2207,29.6
2208,29.23
2209,29.31
2210,29.52
2211,29.6
2212,29.11
2213,29.35
2214,29.32
2215,29.31
2216,29.3
2217,29.65
2218,29.6
2219,29.2
2220,29.61
2221,29.4
2222,29.48
2223,29.27
2224,29.18
2225,29.33
2226,29.63
2227,29.22
2228,29.34
2229,29.56
2230,29.61
2231,29.31
2232,29.64
2233,29.6
2234,29.61
2235,29.22
2236,29.33
2237,29.31
2238,29.31
2239,29.24
2240,29.19
2241,29.52
2242,29.31
2243,29.62
2244,29.62
2245,29.58
2246,29.17
2247,29.57
2248,29.16
2249,29.34
2250,29.62
2251,29.62
2252,29.16
2253,29.51
2254,29.65
2255,29.26
2256,29.66
2257,29.61
2258,29.25
2259,29.13
2260,29.63
2261,29.29
2262,29.35
2263,29.64
2264,29.64
2265,29.37
2266,29.16
2267,29.15
2268,29.09
2269,29.3
2270,29.28
2271,29.26
2272,29.31
2273,29.61
2274,29.61
2275,29.67
2276,29.22
2277,29.29
2278,29.28
2279,29.59
2280,29.21
2281,29.18
2282,29.63
2283,29.15
2284,29.66
2285,29.6
2286,29.32
2287,29.51
2288,29.52
2289,29.57
2290,29.44
2291,29.58
2292,29.36
2293,29.58
2294,29.62
2295,29.2
2296,29.51
2297,29.35
2298,29.56
2299,29.62
2300,29.68
2301,29.44
2302,29.58
2303,29.17
2304,29.19
2305,29.36
2306,29.58
2307,29.62
2308,29.57
2309,29.56
2310,29.31
2311,29.64
2312,29.26
2313,29.2
2314,29.18
2315,29.24
2316,29.49
2317,29.61
2318,29.51
2319,29.46
2320,29.56
2321,29.23
2322,29.19
2323,29.27
2324,29.17
2325,29.64
2326,29.61
2327,29.57
2328,29.62
2329,29.66
2330,29.39
2331,29.13
2332,29.36
2333,29.63
2334,29.62
2335,29.35
2336,29.24
2337,29.2
2338,29.53
2339,29.34
2340,29.23
2341,29.59
2342,29.66
2343,29.64
2344,29.65
2345,29.66
2346,29.72
2347,29.6
2348,29.31
2349,29.59
2350,29.35
2351,29.31
2352,29.32
2353,29.33
2354,29.26
2355,29.28
2356,29.31
2357,29.67
2358,29.2
2359,29.47
2360,29.39
2361,29.49
2362,29.6
2363,29.63
2364,29.29
2365,29.2
2366,29.3
2367,29.14
2368,29.6
2369,29.67
2370,29.16
2371,29.63
2372,29.25
2373,29.61
2374,29.2
2375,29.61
2376,29.3
2377,29.66
2378,29.22
2379,29.21
2380,29.57
2381,29.61
2382,29.59
2383,29.6
2384,29.25
2385,29.59
2386,29.66
2387,29.57
2388,29.39
2389,29.21
2390,29.7
2391,29.69
2392,29.65
2393,29.21
2394,29.6
2395,29.36
2396,29.62
2397,29.54
2398,29.63
2399,29.66
2400,29.34
2401,29.21
2402,29.11
2403,29.19
2404,29.28
2405,29.27
2406,29.22
2407,29.59
2408,29.32
2409,29.61
2410,29.65
2411,29.58
2412,29.16
2413,29.59
2414,29.35
2415,29.38
2416,29.14
2417,29.3
2418,29.2
2419,29.16
2420,29.32
2421,29.34
2422,29.6
2423,29.65
2424,29.23
2425,29.63
2426,29.19
2427,29.62
2428,29.45
2429,29.22
2430,29.26
2431,29.36
2432,29.28
2433,29.64
2434,29.31
2435,29.61
2436,29.33
2437,29.65
2438,29.33
2439,29.71
2440,29.23
2441,29.16
2442,29.6
2443,29.28
2444,29.33
2445,29.63
2446,29.29
2447,29.23
2448,29.59
2449,29.36
2450,29.2
2451,29.18
2452,29.22
2453,29.59
2454,29.32
2455,29.54
2456,29.61
2457,29.36
2458,29.16
2459,29.23
2460,29.33
2461,29.61
2462,29.13
2463,29.3
2464,29.39
2465,29.6
2466,29.65
2467,29.65
2468,29.55
2469,29.63
2470,29.61
2471,29.19
2472,29.32
2473,29.62
2474,29.19
2475,29.58
2476,29.59
2477,29.59
2478,29.59
2479,29.09
2480,29.57
2481,29.6
2482,29.28
2483,29.6
2484,29.6
2485,29.21
2486,29.56
2487,29.21
2488,29.61
2489,29.48
2490,29.2
2491,29.25
2492,29.34
2493,29.55
2494,29.57
2495,29.17
2496,29.23
2497,29.21
2498,29.16
2499,29.58
2500,29.61
2501,29.66
2502,29.65
2503,29.67
2504,29.64
2505,29.66
2506,29.62
2507,29.17
2508,29.44
2509,29.67
2510,29.08
2511,29.62
2512,29.31
2513,29.67
2514,29.27
2515,29.69
2516,29.24
2517,29.66
2518,29.63
2519,29.59
2520,29.58
2521,29.26
2522,29.23
2523,29.6
2524,29.29
2525,29.31
2526,29.56
2527,29.22
2528,29.1
2529,29.5
2530,29.65
2531,29.28
2532,29.36
2533,29.6
2534,29.55
2535,29.25
2536,29.57
2537,29.66
2538,29.61
2539,29.59
2540,29.66
2541,29.59
2542,29.61
2543,29.54
2544,29.45
2545,29.66
2546,29.69
2547,29.44
2548,29.64
2549,29.64
2550,29.63
2551,29.61
2552,29.64
2553,29.23
2554,29.58
2555,29.62
2556,29.63
2557,29.14
2558,29.07
2559,29.1
2560,29.37
2561,29.25
2562,29.18
2563,29.56
2564,29.63
2565,29.66
2566,29.66
2567,29.65
2568,29.54
2569,29.65
2570,29.14
2571,29.64
2572,29.56
2573,29.25
2574,29.29
2575,29.28
2576,29.38
2577,29.3
2578,29.58
2579,29.31
2580,29.16
2581,29.63
2582,29.26
2583,29.26
2584,29.65
2585,29.63
2586,29.16
2587,29.34
2588,29.59
2589,29.32
2590,29.18
2591,29.64
2592,29.64
2593,29.18
2594,29.63
2595,29.15
2596,29.28
2597,29.62
2598,29.64
2599,29.15
2600,29.29
2601,29.57
2602,29.25
2603,29.33
2604,29.62
2605,29.57
2606,29.63
2607,29.22
2608,29.53
2609,29.66
2610,29.16
2611,29.37
2612,29.21
2613,29.29
2614,29.24
2615,29.19
2616,29.17
2617,29.6
2618,29.59
2619,29.27
2620,29.32
2621,29.61
2622,29.5
2623,29.31
2624,29.6
2625,29.35
2626,29.63
2627,29.13
2628,29.16
2629,29.31
2630,29.59
2631,29.68
2632,29.62
2633,29.34
2634,29.32
2635,29.27
2636,29.56
2637,29.59
2638,29.65
2639,29.63
2640,29.22
2641,29.48
2642,29.23
2643,29.58
2644,29.58
2645,29.41
2646,29.27
2647,29.62
2648,29.21
2649,29.63
2650,29.3
2651,29.63
2652,29.59
2653,29.18
2654,29.6
2655,29.69
2656,29.19
2657,29.59
2658,29.16
2659,29.25
2660,29.21
2661,29.63
2662,29.47
2663,29.17
2664,29.2
2665,29.47
2666,29.53
2667,29.15
2668,29.16
2669,29.61
2670,29.62
2671,29.66
2672,29.67
2673,29.62
2674,29.63
2675,29.7
2676,29.62
2677,29.29
2678,29.7
2679,29.7
2680,29.64
2681,29.65
2682,29.64
2683,29.26
2684,29.58
2685,29.31
2686,29.36
2687,29.29
2688,29.22
2689,29.62
2690,29.19
2691,29.61
2692,29.55
2693,29.2
2694,29.62
2695,29.29
2696,29.57
2697,29.7
2698,29.24
2699,29.39
2700,29.48
2701,29.28
2702,29.64
2703,29.58
2704,29.66
2705,29.6
2706,29.37
2707,29.37
2708,29.23
2709,29.16
2710,29.59
2711,29.58
2712,29.35
2713,29.31
2714,29.28
2715,29.6
2716,29.66
2717,29.59
2718,29.28
2719,29.16
2720,29.57
2721,29.57
2722,29.63
2723,29.62
2724,29.64
2725,29.59
2726,29.39
2727,29.31
2728,29.26
2729,29.3
2730,29.63
2731,29.64
2732,29.59
2733,29.24
2734,29.55
2735,29.6
2736,29.63
2737,29.64
2738,29.54
2739,29.6
2740,29.59
2741,29.59
2742,29.45
2743,29.18
2744,29.35
2745,29.61
2746,29.65
2747,29.62
2748,29.62
2749,29.27
2750,29.3
2751,29.56
2752,29.61
2753,29.19
2754,29.6
2755,29.27
2756,29.6
2757,29.61
2758,29.59
2759,29.63
2760,29.38
2761,29.15
2762,29.15
2763,29.15
2764,29.23
2765,29.2
2766,29.56
2767,29.64
2768,29.11
2769,29.59
2770,29.25
2771,29.67
2772,29.35
2773,29.25
2774,29.68
2775,29.28
2776,29.64
2777,29.65
2778,29.23
2779,29.54
2780,29.6
2781,29.6
2782,29.64
2783,29.47
2784,29.64
2785,29.6
2786,29.58
2787,29.31
2788,29.43
2789,29.35
2790,29.13
2791,29.61
2792,29.28
2793,29.12
2794,29.64
2795,29.63
2796,29.4
2797,29.32
2798,29.23
2799,29.53
2800,29.31
2801,29.65
2802,29.64
2803,29.56
2804,29.7
2805,29.63
2806,29.35
2807,29.5
2808,29.28
2809,29.59
2810,29.63
2811,29.38
2812,29.17
2813,29.49
2814,29.5
2815,29.6
2816,29.6
2817,29.62
2818,29.58
2819,29.62
2820,29.58
2821,29.58
2822,29.52
2823,29.69
2824,29.2
2825,29.38
2826,29.57
2827,29.64
2828,29.19
2829,29.64
2830,29.23
2831,29.57
2832,29.18
2833,29.77
2834,29.59
2835,29.57
2836,29.63
2837,29.12
2838,29.18
2839,29.2
2840,29.19
2841,29.18
2842,29.15
2843,29.2
2844,29.32
2845,29.3
2846,29.25
2847,29.23
2848,29.18
2849,29.23
2850,29.33
2851,29.54
2852,29.36
2853,29.62
2854,29.1
2855,29.59
2856,29.56
2857,29.38
2858,29.57
2859,29.21
2860,29.62
2861,29.55
2862,29.26
2863,29.29
2864,29.65
2865,29.3
2866,29.63
2867,29.16
2868,29.47
2869,29.67
2870,29.64
2871,29.63
2872,29.68
2873,29.54
2874,29.65
2875,29.58
2876,29.6
2877,29.65
2878,29.64
2879,29.64
2880,29.64
2881,29.61
2882,29.65
2883,29.63
2884,29.33
2885,29.19
2886,29.17
2887,29.6
2888,29.33
2889,29.37
2890,29.63
2891,29.62
2892,29.31
2893,29.66
2894,29.54
2895,29.44
2896,29.64
2897,29.58
2898,29.27
2899,29.32
2900,29.29
2901,29.61
2902,29.62
2903,29.69
2904,29.51
2905,29.26
2906,29.53
2907,28.95
2908,29.02
2909,28.95
2910,28.97
2911,29.55
2912,29.54
2913,29.55
2914,29.57
2915,29.59
2916,29.15
2917,29.29
2918,29.62
2919,29.6
2920,29.6
2921,29.61
2922,29.61
2923,29.07
2924,29.74
2925,29.55
2926,29.57
2927,29.15
2928,29.31
2929,29.61
2930,29.46
2931,29.58
2932,29.0
2933,29.55
2934,29.54
2935,28.94
2936,28.94
2937,29.07
2938,29.17
2939,28.93
2940,29.57
2941,29.51
2942,29.55
2943,29.55
2944,29.53
2945,29.74
2946,29.09
2947,29.43
2948,29.72
2949,28.98
2950,28.94
2951,29.37
2952,29.4
2953,29.76
2954,29.5
2955,29.15
2956,29.22
2957,29.2
2958,29.61
2959,29.19
2960,29.56
2961,29.59
2962,29.24
2963,29.61
2964,29.19
2965,29.4
2966,29.72
2967,29.2
2968,29.58
2969,29.61
2970,29.6
2971,29.75
2972,29.37
2973,29.39
2974,29.51
2975,29.37
2976,29.14
2977,29.63
2978,29.44
2979,29.41
2980,29.7
2981,29.23
2982,29.26
2983,29.47
2984,29.56
2985,29.6
2986,29.32
2987,29.54
2988,29.62
2989,29.6
2990,29.61
2991,29.75
2992,29.45
2993,29.63
2994,29.29
2995,29.45
2996,29.18
2997,29.6
2998,29.59
2999,29.41
3000,29.59
3001,29.63
3002,29.55
3003,29.05
3004,29.25
3005,29.35
3006,29.34
3007,29.2
3008,29.27
3009,29.64
3010,29.59
3011,29.19
3012,29.33
3013,29.64
3014,29.33
3015,29.61
3016,29.6
3017,29.49
3018,29.61
3019,29.31
3020,29.63
3021,29.38
3022,29.58
3023,29.6
3024,29.18
3025,29.4
3026,29.53
3027,29.57
3028,29.18
3029,29.18
3030,29.61
3031,29.57
3032,29.44
3033,29.65
3034,29.59
3035,29.72
3036,29.54
3037,29.63
3038,29.66
3039,29.67
3040,29.63
3041,29.39
3042,29.6
3043,29.21
3044,29.58
3045,29.62
3046,29.01
3047,29.51
3048,29.59
3049,29.58
3050,29.59
3051,29.16
3052,29.34
3053,29.33
3054,29.61
3055,29.71
3056,29.62
3057,29.61
3058,29.71
3059,29.61
3060,29.38
3061,29.23
3062,29.61
3063,29.43
3064,29.17
3065,29.56
3066,29.62
3067,29.32
3068,29.61
3069,29.17
3070,29.16
3071,29.46
3072,29.22
3073,29.22
3074,29.18
3075,29.12
3076,29.12
3077,29.21
3078,29.29
3079,29.6
3080,29.22
3081,29.62
3082,29.65
3083,29.33
3084,29.61
3085,29.59
3086,29.19
3087,29.73
3088,29.14
3089,29.21
3090,29.21
3091,29.32
3092,29.24
3093,29.31
3094,29.24
3095,29.36
3096,29.22
3097,29.34
3098,29.62
3099,29.5
3100,29.59
3101,29.16
3102,29.66
3103,29.54
3104,29.34
3105,29.66
3106,29.24
3107,29.23
3108,29.59
3109,29.2
3110,29.67
3111,29.19
3112,29.19
3113,29.53
3114,29.34
3115,29.52
3116,29.59
3117,29.23
3118,29.17
3119,29.59
3120,29.65
3121,29.62
3122,29.56
3123,29.23
3124,29.65
3125,29.68
3126,29.67
3127,29.2
3128,29.26
3129,29.65
3130,29.7
3131,29.69
3132,29.41
3133,29.42
3134,29.2
3135,29.25
3136,29.17
3137,29.24
3138,29.25
3139,29.23
3140,29.29
3141,29.62
3142,29.52
3143,29.2
3144,29.3
3145,29.31
3146,29.51
3147,29.6
3148,29.35
3149,29.16
3150,29.32
3151,29.63
3152,29.16
3153,29.25
3154,29.64
3155,29.65
3156,29.43
3157,29.49
3158,29.55
3159,29.17
3160,29.16
3161,29.35
3162,29.28
3163,29.59
3164,29.16
3165,29.27
3166,29.18
3167,29.4
3168,29.35
3169,29.18
3170,29.22
3171,29.65
3172,29.23
3173,29.24
3174,29.43
3175,29.3
3176,29.61
3177,29.65
3178,29.23
3179,29.63
3180,29.16
3181,29.2
3182,29.2
3183,29.17
3184,29.26
3185,29.14
3186,29.27
3187,29.14
3188,29.58
3189,29.15
3190,29.59
3191,29.5
3192,29.66
3193,29.61
3194,29.63
3195,29.16
3196,29.06
3197,29.09
3198,29.08
3199,29.09
3200,29.1
3201,29.15
3202,29.64
3203,29.65
3204,29.31
3205,29.38
3206,29.3
3207,29.17
3208,29.12
3209,29.2
3210,29.62
3211,29.16
3212,29.34
3213,29.62
3214,29.66
3215,29.29
3216,29.25
3217,29.54
3218,29.13
3219,29.61
3220,29.6
3221,29.32
3222,29.62
3223,29.26
3224,29.13
3225,29.15
3226,29.6
3227,29.63
3228,29.09
3229,29.56
3230,29.2
3231,29.63
3232,29.19
3233,29.69
3234,29.65
3235,29.11
3236,29.6
3237,29.6
3238,29.17
3239,29.21
3240,29.28
3241,29.58
3242,29.14
3243,29.63
3244,29.48
3245,29.21
3246,29.6
3247,29.65
3248,29.12
3249,29.6
3250,29.57
3251,29.43
3252,29.32
3253,29.59
3254,29.61
3255,29.56
3256,29.61
3257,29.57
3258,29.62
3259,29.59
3260,29.59
3261,29.18
3262,29.55
3263,29.16
3264,29.51
3265,29.28
3266,29.26
3267,29.62
3268,29.64
3269,29.14
3270,29.49
3271,29.64
3272,29.17
3273,29.43
3274,29.62
3275,29.58
3276,29.32
3277,29.45
3278,29.54
3279,29.65
3280,29.65
3281,29.38
3282,29.6
3283,29.62
3284,29.31
3285,29.32
3286,29.3
3287,29.24
3288,29.27
3289,29.3
3290,29.68
3291,29.17
3292,29.19
3293,29.21
3294,29.21
3295,29.62
3296,29.19
3297,29.61
3298,29.6
3299,29.58
3300,29.61
3301,29.58
3302,29.57
3303,29.59
3304,29.62
3305,29.59
3306,29.59
3307,29.57
3308,29.6
3309,29.28
3310,29.67
3311,29.6
3312,29.63
3313,29.3
3314,29.3
3315,29.2
3316,29.58
3317,29.65
3318,29.12
3319,29.59
3320,29.16
3321,29.37
3322,29.6
3323,29.42
3324,29.56
3325,29.59
3326,29.22
3327,29.29
3328,29.59
3329,29.61
3330,29.16
3331,29.33
3332,29.38
3333,29.61
3334,29.27
3335,29.25
3336,29.1
3337,29.18
3338,29.41
3339,29.31
3340,29.47
3341,29.59
3342,29.71
3343,29.17
3344,29.6
3345,29.27
3346,29.62
3347,29.6
3348,29.67
3349,29.69
3350,29.6
3351,29.58
3352,29.69
3353,29.61
3354,29.25
3355,29.65
3356,29.25
3357,29.62
3358,29.33
3359,29.58
3360,29.63
3361,29.15
3362,29.62
3363,29.35
3364,29.55
3365,29.61
3366,29.6
3367,29.58
3368,29.19
3369,29.63
3370,29.07
3371,29.59
3372,29.6
3373,29.61
3374,29.6
3375,29.59
3376,29.58
3377,29.58
3378,29.57
3379,29.6
3380,29.57
3381,29.58
3382,29.6
3383,29.66
3384,29.62
3385,29.67
3386,29.13
3387,29.57
3388,29.58
3389,29.29
3390,29.61
3391,29.23
3392,29.23
3393,29.19
3394,29.64
3395,29.67
3396,29.1
3397,29.21
3398,29.56
3399,29.59
3400,29.23
3401,29.6
3402,29.58
3403,29.21
3404,29.28
3405,29.15
3406,29.51
3407,29.46
3408,29.24
3409,29.28
3410,29.21
3411,29.07
3412,29.6
3413,29.28
3414,29.35
3415,29.15
3416,29.16
3417,29.16
3418,29.37
3419,29.62
3420,29.18
3421,29.33
3422,29.61
3423,29.66
3424,29.48
3425,29.17
3426,29.71
3427,29.36
3428,29.3
3429,29.4
3430,29.67
3431,29.58
3432,29.2
3433,29.41
3434,29.59
3435,29.21
3436,29.64
3437,29.6
3438,29.63
3439,29.63
3440,29.62
3441,29.43
3442,29.34
3443,29.6
3444,29.28
3445,29.63
3446,29.61
3447,29.62
3448,29.42
3449,29.16
3450,29.63
3451,29.51
3452,29.49
3453,29.62
3454,29.64
3455,29.61
3456,29.46
3457,29.59
3458,29.19
3459,29.62
3460,29.21
3461,29.51
3462,29.57
3463,29.45
3464,29.59
3465,29.42
3466,29.27
3467,29.18
3468,29.36
3469,29.16
3470,29.24
3471,29.02
3472,29.23
3473,29.62
3474,29.62
3475,29.39
3476,29.3
3477,29.6
3478,29.16
3479,29.2
3480,28.98
3481,29.72
3482,29.52
3483,29.6
3484,29.23
3485,29.44
3486,29.62
3487,29.34
3488,29.27
3489,29.19
3490,29.6
3491,29.64
3492,29.51
3493,29.59
3494,29.25
3495,29.29
3496,29.6
3497,29.65
3498,29.6
3499,29.59
3500,29.6
3501,29.36
3502,29.65
3503,29.64
3504,29.15
3505,29.3
3506,29.42
3507,29.62
3508,29.15
3509,29.19
3510,29.64
3511,29.58
3512,29.55
3513,29.61
3514,29.33
3515,29.42
3516,29.63
3517,29.15
3518,29.54
3519,29.32
3520,29.65
3521,29.56
3522,29.56
3523,29.17
3524,29.63
3525,29.6
3526,29.08
3527,29.7
3528,29.29
3529,29.61
3530,29.28
3531,29.7
3532,29.62
3533,29.27
3534,29.24
3535,29.65
3536,29.61
3537,29.48
3538,29.58
3539,29.6
3540,29.61
3541,29.67
3542,29.62
3543,29.62
3544,29.21
3545,29.19
3546,29.33
3547,29.67
3548,29.36
3549,29.62
3550,29.15
3551,29.59
3552,29.61
3553,29.4
3554,29.32
3555,29.2
3556,29.3
3557,29.57
3558,29.34
3559,29.58
3560,29.33
3561,29.7
3562,29.68
3563,29.65
3564,29.64
3565,29.61
3566,29.54
3567,29.16
3568,29.21
3569,29.64
3570,29.68
3571,29.45
3572,29.58
3573,29.41
3574,29.2
3575,29.49
3576,29.73
3577,29.18
3578,29.23
3579,29.53
3580,29.65
3581,29.68
3582,29.22
3583,29.22
3584,29.21
3585,29.76
3586,29.19
3587,29.64
3588,29.24
3589,29.41
3590,29.21
3591,29.29
3592,29.23
3593,29.2
3594,29.62
3595,29.18
3596,29.22
3597,29.59
3598,29.25
3599,29.35
3600,29.59
3601,29.23
3602,29.61
3603,29.22
3604,29.41
3605,29.34
3606,29.2
3607,29.73
3608,29.62
3609,29.29
3610,29.18
3611,29.62
3612,29.37
3613,29.37
3614,29.62
3615,29.27
3616,29.72
3617,29.29
3618,29.43
3619,29.47
3620,29.46
3621,29.6
3622,29.39
3623,29.63
3624,29.29
3625,29.64
3626,29.43
3627,29.17
3628,29.59
3629,29.36
3630,29.29
3631,29.29
3632,29.62
3633,29.63
3634,29.34
3635,29.43
3636,29.63
3637,29.63
3638,29.64
3639,29.38
3640,29.65
3641,29.39
3642,29.63
3643,29.57
3644,29.33
3645,29.21
3646,29.27
3647,29.19
3648,29.37
3649,29.16
3650,29.5
3651,29.33
3652,29.66
3653,29.18
3654,29.43
3655,29.61
3656,29.53
3657,29.32
3658,29.13
3659,29.63
3660,29.21
3661,29.18
3662,29.29
3663,29.57
3664,29.66
3665,29.57
3666,29.53
3667,29.61
3668,29.32
3669,29.67
3670,29.62
3671,29.28
3672,29.58
3673,29.22
3674,29.27
3675,29.59
3676,29.56
3677,29.61
3678,29.63
3679,29.31
3680,29.2
3681,29.19
3682,29.33
3683,29.18
3684,29.65
3685,29.24
3686,29.62
3687,29.29
3688,29.63
3689,29.52
3690,29.58
3691,29.61
3692,29.63
3693,29.23
3694,29.6
3695,29.67
3696,29.27
3697,29.62
3698,29.54
3699,29.61
3700,29.67
3701,29.53
3702,29.18
3703,29.36
3704,29.2
3705,29.25
3706,29.61
3707,29.32
3708,29.64
3709,29.32
3710,29.71
3711,29.65
3712,29.67
3713,29.72
3714,29.69
3715,29.49
3716,29.28
3717,29.36
3718,29.22
3719,29.26
3720,29.69
3721,29.22
3722,29.65
3723,29.16
3724,29.28
3725,29.55
3726,29.68
3727,29.65
3728,29.46
3729,29.62
3730,29.59
3731,29.28
3732,29.17
3733,29.17
3734,29.61
3735,29.59
3736,29.62
3737,29.61
3738,29.61
3739,29.43
3740,29.33
3741,29.6
3742,29.33
3743,29.62
3744,29.25
3745,29.64
3746,29.48
3747,29.29
3748,29.69
3749,29.25
3750,29.64
3751,29.25
3752,29.59
3753,29.64
3754,29.56
3755,29.64
3756,29.3
3757,29.53
3758,29.66
3759,29.6
3760,29.34
3761,29.12
3762,29.21
3763,29.67
3764,29.6
3765,29.67
3766,29.6
3767,29.64
3768,29.67
3769,29.62
3770,29.2
3771,29.25
3772,29.6
3773,29.57
3774,29.21
3775,29.42
3776,29.22
3777,29.6
3778,29.33
3779,29.28
3780,29.52
3781,29.67
3782,29.42
3783,29.49
3784,29.59
3785,29.58
3786,29.59
3787,29.6
3788,29.59
3789,29.62
3790,29.15
3791,29.22
3792,29.2
3793,29.32
3794,29.48
3795,29.39
3796,29.24
3797,29.29
3798,29.58
3799,29.31
3800,29.41
3801,29.59
3802,29.65
3803,29.23
3804,29.64
3805,29.65
3806,29.64
3807,29.65
3808,29.69
3809,29.2
3810,29.15
3811,29.61
3812,29.67
3813,29.64
3814,29.65
3815,29.69
3816,29.6
3817,29.49
3818,29.34
3819,29.32
3820,29.31
3821,29.15
3822,29.61
3823,29.6
3824,29.58
3825,29.6
3826,29.6
3827,29.56
3828,29.52
3829,29.58
3830,29.56
3831,29.15
3832,29.6
3833,29.26
3834,29.11
3835,29.22
3836,29.35
3837,29.63
3838,29.24
3839,29.22
3840,29.67
3841,29.3
3842,29.28
3843,29.15
3844,29.16
3845,29.33
3846,29.68
3847,29.64
3848,29.63
3849,29.54
3850,29.66
3851,29.64
3852,29.6
3853,29.7
3854,29.71
3855,29.7
3856,29.39
3857,29.24
3858,29.27
3859,29.58
3860,29.64
3861,29.55
3862,29.36
3863,29.2
3864,29.46
3865,29.36
3866,29.28
3867,29.65
3868,29.23
3869,29.17
3870,29.2
3871,29.11
3872,29.16
3873,29.22
3874,29.1
3875,29.61
3876,29.58
3877,29.66
3878,29.22
3879,29.31
3880,29.63
3881,29.36
3882,29.23
3883,29.64
3884,29.63
3885,29.65
3886,29.55
3887,29.18
3888,29.21
3889,29.59
3890,29.1
3891,29.3
3892,29.25
3893,29.17
3894,29.22
3895,29.32
3896,29.4
3897,29.65
3898,29.31
3899,29.63
3900,29.18
3901,29.34
3902,29.62
3903,29.1
3904,29.6
3905,29.27
3906,29.49
3907,29.32
3908,29.31
3909,29.66
3910,29.45
3911,29.64
3912,29.57
3913,29.31
3914,29.21
3915,29.22
3916,29.4
3917,29.2
3918,29.65
3919,29.61
3920,29.5
3921,29.71
3922,29.63
3923,29.11
3924,29.33
3925,29.59
3926,29.26
3927,29.58
3928,29.65
3929,29.2
3930,29.35
3931,29.63
3932,29.22
3933,29.64
3934,29.28
3935,29.25
3936,29.62
3937,29.51
3938,29.44
3939,29.58
3940,29.65
3941,29.21
3942,29.28
3943,29.64
3944,29.22
3945,29.2
3946,29.6
3947,29.75
3948,29.23
3949,29.62
3950,29.3
3951,29.61
3952,29.16
3953,29.67
3954,29.62
3955,29.26
3956,29.22
3957,29.58
3958,29.6
3959,29.58
3960,29.26
3961,29.25
3962,29.16
3963,29.19
3964,29.26
3965,29.6
3966,29.35
3967,29.64
3968,29.22
3969,29.68
3970,29.71
3971,29.17
3972,29.22
3973,29.66
3974,29.66
3975,29.23
3976,29.28
3977,29.3
3978,29.33
3979,29.29
3980,29.23
3981,29.18
3982,29.6
3983,29.43
3984,29.18
3985,29.45
3986,29.17
3987,29.2
3988,29.31
3989,29.27
3990,29.6
3991,29.6
3992,29.28
3993,29.23
3994,29.25
3995,29.08
3996,29.26
3997,29.28
3998,29.27
3999,29.65
4000,29.2
4001,29.59
4002,29.27
4003,29.67
4004,29.59
4005,29.56
4006,29.22
4007,29.29
4008,29.53
4009,29.44
4010,29.59
4011,29.62
4012,29.57
4013,29.21
4014,29.18
4015,29.23
4016,29.24
4017,29.22
4018,29.11
4019,29.22
4020,29.14
4021,29.21
4022,29.34
4023,29.25
4024,29.65
4025,29.29
4026,29.58
4027,29.63
4028,29.28
4029,29.3
4030,29.65
4031,29.62
4032,29.67
4033,29.65
4034,29.21
4035,29.57
4036,29.65
4037,29.55
4038,29.3
4039,29.22
4040,29.19
4041,29.14
4042,29.27
4043,29.29
4044,29.45
4045,29.63
4046,29.65
4047,29.63
4048,29.27
4049,29.54
4050,29.17
4051,29.16
4052,29.46
4053,29.65
4054,29.67
4055,29.65
4056,29.69
4057,29.3
4058,29.23
4059,29.28
4060,29.16
4061,29.57
4062,29.63
4063,29.58
4064,29.58
4065,29.16
4066,29.33
4067,29.16
4068,29.6
4069,29.68
4070,29.68
4071,29.66
4072,29.29
4073,29.14
4074,29.36
4075,29.19
4076,29.4
4077,29.65
4078,29.56
4079,29.65
4080,29.6
4081,29.2
4082,29.14
4083,29.61
4084,29.77
4085,29.68
4086,29.27
4087,29.24
4088,29.54
4089,29.59
4090,29.55
4091,29.56
4092,29.55
4093,29.57
4094,29.62
4095,29.25
4096,29.63
4097,29.32
4098,29.63
4099,29.62
4100,29.14
4101,29.55
4102,29.57
4103,28.94
4104,29.74
4105,29.21
4106,29.52
4107,29.21
4108,29.24
4109,29.54
4110,29.37
4111,29.6
4112,29.37
4113,29.18
4114,29.15
4115,29.29
4116,29.6
4117,29.38
4118,29.6
4119,29.61
4120,29.55
4121,29.58
4122,29.12
4123,29.27
4124,29.32
4125,29.63
4126,29.35
4127,29.32
4128,29.62
4129,29.61
4130,29.63
4131,29.6
4132,29.63
4133,29.23
