row_index,WGEN.Conver_grid_L1b_igbt_Tep.i
2135,27.56
2136,27.61
2137,27.61
2138,27.61
2139,27.61
2140,27.66
2141,27.61
2142,27.56
2143,27.61
2144,27.61
2145,27.61
2146,27.61
2147,27.61
2148,27.56
2149,27.56
2150,27.61
2151,27.61
2152,27.56
2153,27.61
2154,27.61
2155,27.61
2156,27.56
2157,27.61
2158,27.56
2159,27.56
2160,27.61
2161,27.61
2162,27.61
2163,27.61
2164,27.61
2165,27.61
2166,27.61
2167,27.61
2168,27.56
2169,27.56
2170,27.61
2171,27.61
2172,27.61
2173,27.61
2174,27.61
2175,27.61
2176,27.66
2177,27.61
2178,27.61
2179,27.61
2180,27.61
2181,27.61
2182,27.61
2183,27.61
2184,27.61
2185,27.61
2186,27.61
2187,27.61
2188,27.61
2189,27.61
2190,27.61
2191,27.61
2192,27.61
2193,27.61
2194,27.61
2195,27.61
2196,27.56
2197,27.66
2198,27.61
2199,27.61
2200,27.61
2201,27.61
2202,27.61
2203,27.61
2204,27.61
2205,27.61
2206,27.56
2207,27.66
2208,27.61
2209,27.56
2210,27.61
2211,27.51
2212,27.61
2213,27.56
2214,27.61
2215,27.61
2216,27.56
2217,27.61
2218,27.61
2219,27.61
2220,27.61
2221,27.61
2222,27.56
2223,27.61
2224,27.56
2225,27.61
2226,27.61
2227,27.61
2228,27.61
2229,27.61
2230,27.61
2231,27.56
2232,27.61
2233,27.61
2234,27.56
2235,27.61
2236,27.56
2237,27.61
2238,27.56
2239,27.56
2240,27.56
2241,27.61
2242,27.61
2243,27.56
2244,27.56
2245,27.61
2246,27.56
2247,27.56
2248,27.61
2249,27.61
2250,27.61
2251,27.61
2252,27.61
2253,27.61
2254,27.56
2255,27.56
2256,27.61
2257,27.61
2258,27.61
2259,27.61
2260,27.61
2261,27.56
2262,27.61
2263,27.61
2264,27.61
2265,27.61
2266,27.61
2267,27.61
2268,27.61
2269,27.61
2270,27.61
2271,27.61
2272,27.56
2273,27.56
2274,27.66
2275,27.61
2276,27.61
2277,27.56
2278,27.61
2279,27.61
2280,27.61
2281,27.61
2282,27.61
2283,27.61
2284,27.56
2285,27.61
2286,27.56
2287,27.61
2288,27.56
2289,27.61
2290,27.56
2291,27.61
2292,27.56
2293,27.66
2294,27.61
2295,27.61
2296,27.56
2297,27.61
2298,27.56
2299,27.56
2300,27.56
2301,27.61
2302,27.56
2303,27.61
2304,27.61
2305,27.61
2306,27.56
2307,27.56
2308,27.61
2309,27.56
2310,27.61
2311,27.61
2312,27.61
2313,27.61
2314,27.56
2315,27.61
2316,27.56
2317,27.56
2318,27.61
2319,27.61
2320,27.61
2321,27.56
2322,27.56
2323,27.66
2324,27.61
2325,27.61
2326,27.56
2327,27.61
2328,27.56
2329,27.56
2330,27.61
2331,27.61
2332,27.56
2333,27.61
2334,27.61
2335,27.56
2336,27.61
2337,27.61
2338,27.61
2339,27.56
2340,27.56
2341,27.61
2342,27.61
2343,27.56
2344,27.61
2345,27.51
2346,27.61
2347,27.56
2348,27.56
2349,27.61
2350,27.56
2351,27.61
2352,27.56
2353,27.61
2354,27.56
2355,27.61
2356,27.61
2357,27.56
2358,27.56
2359,27.56
2360,27.61
2361,27.56
2362,27.56
2363,27.61
2364,27.66
2365,27.56
2366,27.56
2367,27.56
2368,27.61
2369,27.61
2370,27.51
2371,27.56
2372,27.66
2373,27.56
2374,27.56
2375,27.56
2376,27.56
2377,27.61
2378,27.56
2379,27.61
2380,27.61
2381,27.56
2382,27.56
2383,27.56
2384,27.61
2385,27.56
2386,27.61
2387,27.61
2388,27.56
2389,27.61
2390,27.61
2391,27.56
2392,27.61
2393,27.56
2394,27.56
2395,27.61
2396,27.56
2397,27.61
2398,27.56
2399,27.56
2400,27.56
2401,27.56
2402,27.56
2403,27.56
2404,27.61
2405,27.56
2406,27.61
2407,27.61
2408,27.61
2409,27.56
2410,27.61
2411,27.56
2412,27.61
2413,27.61
2414,27.61
2415,27.61
2416,27.61
2417,27.61
2418,27.56
2419,27.56
2420,27.56
2421,27.61
2422,27.56
2423,27.56
2424,27.56
2425,27.56
2426,27.56
2427,27.56
2428,27.56
2429,27.56
2430,27.61
2431,27.56
2432,27.56
2433,27.56
2434,27.56
2435,27.56
2436,27.66
2437,27.56
2438,27.56
2439,27.61
2440,27.56
2441,27.56
2442,27.56
2443,27.61
2444,27.56
2445,27.56
2446,27.61
2447,27.56
2448,27.56
2449,27.61
2450,27.61
2451,27.56
2452,27.61
2453,27.66
2454,27.61
2455,27.61
2456,27.56
2457,27.61
2458,27.56
2459,27.56
2460,27.56
2461,27.56
2462,27.61
2463,27.56
2464,27.56
2465,27.61
2466,27.56
2467,27.56
2468,27.61
2469,27.61
2470,27.56
2471,27.56
2472,27.56
2473,27.61
2474,27.56
2475,27.56
2476,27.56
2477,27.56
2478,27.56
2479,27.61
2480,27.61
2481,27.56
2482,27.56
2483,27.56
2484,27.56
2485,27.56
2486,27.56
2487,27.56
2488,27.56
2489,27.61
2490,27.56
2491,27.56
2492,27.56
2493,27.51
2494,27.56
2495,27.56
2496,27.56
2497,27.56
2498,27.51
2499,27.56
2500,27.61
2501,27.56
2502,27.56
2503,27.56
2504,27.56
2505,27.61
2506,27.61
2507,27.56
2508,27.56
2509,27.56
2510,27.56
2511,27.56
2512,27.56
2513,27.56
2514,27.51
2515,27.56
2516,27.56
2517,27.56
2518,27.56
2519,27.56
2520,27.56
2521,27.56
2522,27.56
2523,27.56
2524,27.51
2525,27.51
2526,27.56
2527,27.56
2528,27.56
2529,27.56
2530,27.51
2531,27.51
2532,27.61
2533,27.56
2534,27.56
2535,27.56
2536,27.51
2537,27.56
2538,27.56
2539,27.51
2540,27.51
2541,27.61
2542,27.56
2543,27.56
2544,27.56
2545,27.56
2546,27.56
2547,27.51
2548,27.56
2549,27.56
2550,27.56
2551,27.56
2552,27.51
2553,27.56
2554,27.56
2555,27.56
2556,27.51
2557,27.56
2558,27.56
2559,27.51
2560,27.56
2561,27.56
2562,27.56
2563,27.56
2564,27.56
2565,27.56
2566,27.56
2567,27.51
2568,27.56
2569,27.56
2570,27.56
2571,27.51
2572,27.56
2573,27.56
2574,27.56
2575,27.51
2576,27.56
2577,27.56
2578,27.56
2579,27.56
2580,27.56
2581,27.56
2582,27.56
2583,27.51
2584,27.56
2585,27.56
2586,27.51
2587,27.56
2588,27.56
2589,27.56
2590,27.56
2591,27.51
2592,27.56
2593,27.51
2594,27.56
2595,27.56
2596,27.56
2597,27.56
2598,27.51
2599,27.51
2600,27.56
2601,27.56
2602,27.51
2603,27.56
2604,27.56
2605,27.51
2606,27.56
2607,27.61
2608,27.56
2609,27.51
2610,27.56
2611,27.51
2612,27.56
2613,27.56
2614,27.56
2615,27.51
2616,27.56
2617,27.56
2618,27.56
2619,27.56
2620,27.51
2621,27.56
2622,27.51
2623,27.56
2624,27.56
2625,27.56
2626,27.51
2627,27.56
2628,27.56
2629,27.51
2630,27.56
2631,27.56
2632,27.51
2633,27.56
2634,27.56
2635,27.56
2636,27.51
2637,27.56
2638,27.51
2639,27.56
2640,27.56
2641,27.56
2642,27.56
2643,27.51
2644,27.61
2645,27.56
2646,27.56
2647,27.51
2648,27.56
2649,27.56
2650,27.51
2651,27.56
2652,27.56
2653,27.51
2654,27.56
2655,27.51
2656,27.51
2657,27.51
2658,27.51
2659,27.51
2660,27.56
2661,27.51
2662,27.56
2663,27.51
2664,27.56
2665,27.51
2666,27.56
2667,27.51
2668,27.51
2669,27.56
2670,27.51
2671,27.56
2672,27.56
2673,27.56
2674,27.51
2675,27.47
2676,27.56
2677,27.56
2678,27.56
2679,27.51
2680,27.51
2681,27.51
2682,27.51
2683,27.56
2684,27.51
2685,27.56
2686,27.56
2687,27.56
2688,27.56
2689,27.51
2690,27.56
2691,27.56
2692,27.56
2693,27.51
2694,27.56
2695,27.51
2696,27.56
2697,27.56
2698,27.56
2699,27.56
2700,27.61
2701,27.61
2702,27.61
2703,27.61
2704,27.56
2705,27.56
2706,27.61
2707,27.61
2708,27.61
2709,27.66
2710,27.66
2711,27.66
2712,27.66
2713,27.71
2714,27.76
2715,27.86
2716,27.86
2717,27.91
2718,27.91
2719,27.95
2720,27.95
2721,28.0
2722,28.05
2723,28.1
2724,28.1
2725,28.15
2726,28.25
2727,28.25
2728,28.3
2729,28.34
2730,28.34
2731,28.39
2732,28.39
2733,28.49
2734,28.49
2735,28.54
2736,28.49
2737,28.59
2738,28.69
2739,28.74
2740,28.74
2741,28.78
2742,28.83
2743,28.88
2744,28.93
2745,28.93
2746,28.98
2747,29.08
2748,29.13
2749,29.13
2750,29.13
2751,29.17
2752,29.22
2753,29.32
2754,29.32
2755,29.37
2756,29.42
2757,29.57
2758,29.52
2759,29.61
2760,29.61
2761,29.61
2762,29.66
2763,29.71
2764,29.71
2765,29.71
2766,29.76
2767,29.76
2768,29.76
2769,29.76
2770,29.91
2771,29.91
2772,30.01
2773,29.96
2774,29.91
2775,29.91
2776,29.91
2777,30.01
2778,30.01
2779,30.01
2780,30.01
2781,30.05
2782,30.1
2783,30.1
2784,30.15
2785,30.2
2786,30.25
2787,30.35
2788,30.35
2789,30.35
2790,30.35
2791,30.4
2792,30.44
2793,30.44
2794,30.49
2795,30.49
2796,30.44
2797,30.49
2798,30.4
2799,29.76
2800,28.83
2801,27.91
2802,27.51
2803,27.56
2804,27.56
2805,27.51
2806,27.56
2807,27.51
2808,27.56
2809,27.51
2810,27.51
2811,27.56
2812,27.56
2813,27.51
2814,27.56
2815,27.56
2816,27.56
2817,27.56
2818,27.51
2819,27.51
2820,27.56
2821,27.56
2822,27.56
2823,27.56
2824,27.56
2825,27.56
2826,27.56
2827,27.51
2828,27.56
2829,27.56
2830,27.61
2831,27.56
2832,27.56
2833,27.56
2834,27.56
2835,27.51
2836,27.51
2837,27.56
2838,27.56
2839,27.56
2840,27.56
2841,27.51
2842,27.56
2843,27.56
2844,27.56
2845,27.56
2846,27.56
2847,27.56
2848,27.56
2849,27.56
2850,27.56
2851,27.56
2852,27.56
2853,27.56
2854,27.56
2855,27.51
2856,27.51
2857,27.56
2858,27.56
2859,27.51
2860,27.51
2861,27.56
2862,27.51
2863,27.56
2864,27.56
2865,27.56
2866,27.56
2867,27.51
2868,27.56
2869,27.56
2870,27.56
2871,27.56
2872,27.56
2873,27.56
2874,27.61
2875,27.56
2876,27.51
2877,27.56
2878,27.56
2879,27.56
2880,27.56
2881,27.51
2882,27.56
2883,27.56
2884,27.56
2885,27.56
2886,27.61
2887,27.56
2888,27.56
2889,27.56
2890,27.56
2891,27.56
2892,27.56
2893,27.56
2894,27.56
2895,27.56
2896,27.56
2897,27.56
2898,27.61
2899,27.56
2900,27.56
2901,27.56
2902,27.56
2903,27.51
2904,27.56
2905,27.56
2906,27.61
2907,27.51
2908,27.56
2909,27.61
2910,27.51
2911,27.56
2912,27.56
2913,27.56
2914,27.56
2915,27.56
2916,27.61
2917,27.56
2918,27.56
2919,27.56
2920,27.56
2921,27.56
2922,27.56
2923,27.56
2924,27.61
2925,27.56
2926,27.56
2927,27.56
2928,27.61
2929,27.56
2930,27.56
2931,27.56
2932,27.56
2933,27.56
2934,27.56
2935,27.56
2936,27.61
2937,27.56
2938,27.56
2939,27.51
2940,27.56
2941,27.61
2942,27.56
2943,27.56
2944,27.56
2945,27.56
2946,27.56
2947,27.51
2948,27.56
2949,27.56
2950,27.61
2951,27.61
2952,27.56
2953,27.56
2954,27.61
2955,27.51
2956,27.56
2957,27.56
2958,27.61
2959,27.56
2960,27.56
2961,27.56
2962,27.56
2963,27.56
2964,27.61
2965,27.56
2966,27.56
2967,27.56
2968,27.56
2969,27.56
2970,27.56
2971,27.61
2972,27.56
2973,27.56
2974,27.61
2975,27.56
2976,27.61
2977,27.56
2978,27.56
2979,27.61
2980,27.56
2981,27.61
2982,27.56
2983,27.51
2984,27.56
2985,27.56
2986,27.56
2987,27.56
2988,27.56
2989,27.61
2990,27.56
2991,27.61
2992,27.56
2993,27.56
2994,27.56
2995,27.56
2996,27.56
2997,27.56
2998,27.56
2999,27.56
3000,27.61
3001,27.56
3002,27.56
3003,27.56
3004,27.61
3005,27.61
3006,27.56
3007,27.56
3008,27.56
3009,27.61
3010,27.56
3011,27.61
3012,27.56
3013,27.56
3014,27.56
3015,27.56
3016,27.56
3017,27.56
3018,27.61
3019,27.56
3020,27.61
3021,27.51
3022,27.61
3023,27.61
3024,27.61
3025,27.56
3026,27.61
3027,27.56
3028,27.56
3029,27.56
3030,27.56
3031,27.56
3032,27.56
3033,27.61
3034,27.61
3035,27.56
3036,27.56
3037,27.56
3038,27.56
3039,27.56
3040,27.61
3041,27.61
3042,27.61
3043,27.56
3044,27.56
3045,27.56
3046,27.56
3047,27.56
3048,27.56
3049,27.56
3050,27.56
3051,27.56
3052,27.61
3053,27.56
3054,27.56
3055,27.56
3056,27.56
3057,27.56
3058,27.61
3059,27.56
3060,27.56
3061,27.56
3062,27.56
3063,27.56
3064,27.56
3065,27.61
3066,27.56
3067,27.56
3068,27.56
3069,27.56
3070,27.56
3071,27.61
3072,27.56
3073,27.61
3074,27.56
3075,27.56
3076,27.56
3077,27.56
3078,27.56
3079,27.56
3080,27.56
3081,27.56
3082,27.56
3083,27.51
3084,27.61
3085,27.61
3086,27.56
3087,27.56
3088,27.56
3089,27.56
3090,27.61
3091,27.56
3092,27.56
3093,27.56
3094,27.61
3095,27.61
3096,27.56
3097,27.56
3098,27.56
3099,27.61
3100,27.56
3101,27.56
3102,27.56
3103,27.56
3104,27.56
3105,27.56
3106,27.56
3107,27.56
3108,27.56
3109,27.56
3110,27.61
3111,27.56
3112,27.56
3113,27.56
3114,27.61
3115,27.61
3116,27.56
3117,27.56
3118,27.56
3119,27.56
3120,27.61
3121,27.56
3122,27.61
3123,27.56
3124,27.56
3125,27.56
3126,27.56
3127,27.56
3128,27.56
3129,27.56
3130,27.61
3131,27.61
3132,27.51
3133,27.56
3134,27.51
3135,27.56
3136,27.56
3137,27.56
3138,27.56
3139,27.56
3140,27.56
3141,27.51
3142,27.56
3143,27.56
3144,27.56
3145,27.56
3146,27.56
3147,27.56
3148,27.56
3149,27.56
3150,27.56
3151,27.56
3152,27.61
3153,27.56
3154,27.51
3155,27.61
3156,27.56
3157,27.56
3158,27.56
3159,27.51
3160,27.56
3161,27.56
3162,27.56
3163,27.56
3164,27.56
3165,27.56
3166,27.56
3167,27.56
3168,27.51
3169,27.51
3170,27.51
3171,27.51
3172,27.56
3173,27.51
3174,27.56
3175,27.56
3176,27.56
3177,27.51
3178,27.56
3179,27.56
3180,27.61
3181,27.56
3182,27.56
3183,27.56
3184,27.56
3185,27.56
3186,27.56
3187,27.56
3188,27.56
3189,27.61
3190,27.56
3191,27.47
3192,27.51
3193,27.56
3194,27.56
3195,27.56
3196,27.56
3197,27.56
3198,27.56
3199,27.56
3200,27.51
3201,27.56
3202,27.56
3203,27.56
3204,27.56
3205,27.56
3206,27.56
3207,27.51
3208,27.56
3209,27.56
3210,27.56
3211,27.56
3212,27.51
3213,27.61
3214,27.51
3215,27.56
3216,27.56
3217,27.51
3218,27.51
3219,27.56
3220,27.51
3221,27.56
3222,27.56
3223,27.56
3224,27.56
3225,27.56
3226,27.56
3227,27.56
3228,27.56
3229,27.56
3230,27.56
3231,27.56
3232,27.56
3233,27.56
3234,27.56
3235,27.56
3236,27.56
3237,27.51
3238,27.56
3239,27.56
3240,27.51
3241,27.56
3242,27.56
3243,27.56
3244,27.51
3245,27.56
3246,27.56
3247,27.56
3248,27.56
3249,27.51
3250,27.56
3251,27.61
3252,27.56
3253,27.56
3254,27.56
3255,27.51
3256,27.51
3257,27.51
3258,27.56
3259,27.56
3260,27.56
3261,27.56
3262,27.56
3263,27.56
3264,27.51
3265,27.51
3266,27.51
3267,27.51
3268,27.51
3269,27.56
3270,27.56
3271,27.51
3272,27.51
3273,27.51
3274,27.56
3275,27.51
3276,27.51
3277,27.56
3278,27.51
3279,27.56
3280,27.51
3281,27.56
3282,27.56
3283,27.56
3284,27.56
3285,27.56
3286,27.56
3287,27.51
3288,27.56
3289,27.51
3290,27.56
3291,27.56
3292,27.56
3293,27.56
3294,27.51
3295,27.51
3296,27.56
3297,27.56
3298,27.56
3299,27.56
3300,27.56
3301,27.51
3302,27.47
3303,27.56
3304,27.56
3305,27.56
3306,27.56
3307,27.51
3308,27.51
3309,27.51
3310,27.56
3311,27.51
3312,27.51
3313,27.51
3314,27.56
3315,27.56
3316,27.56
3317,27.47
3318,27.56
3319,27.56
3320,27.51
3321,27.56
3322,27.51
3323,27.51
3324,27.51
3325,27.56
3326,27.56
3327,27.51
3328,27.51
3329,27.56
3330,27.51
3331,27.51
3332,27.51
3333,27.56
3334,27.56
3335,27.51
3336,27.51
3337,27.56
3338,27.56
3339,27.56
3340,27.56
3341,27.51
3342,27.56
3343,27.51
3344,27.51
3345,27.56
3346,27.51
3347,27.51
3348,27.56
3349,27.51
3350,27.47
3351,27.51
3352,27.51
3353,27.51
3354,27.51
3355,27.56
3356,27.51
3357,27.51
3358,27.51
3359,27.56
3360,27.51
3361,27.56
3362,27.56
3363,27.56
3364,27.51
3365,27.51
3366,27.51
3367,27.51
3368,27.51
3369,27.51
3370,27.51
3371,27.56
3372,27.56
3373,27.51
3374,27.51
3375,27.51
3376,27.51
3377,27.51
3378,27.51
3379,27.56
3380,27.51
3381,27.51
3382,27.51
3383,27.51
3384,27.51
3385,27.51
3386,27.51
3387,27.51
3388,27.56
3389,27.51
3390,27.51
3391,27.56
3392,27.51
3393,27.47
3394,27.51
3395,27.56
3396,27.56
3397,27.56
3398,27.56
3399,27.56
3400,27.51
3401,27.51
3402,27.51
3403,27.51
3404,27.51
3405,27.51
3406,27.56
3407,27.51
3408,27.56
3409,27.56
3410,27.51
3411,27.51
3412,27.56
3413,27.51
3414,27.51
3415,27.51
3416,27.51
3417,27.56
3418,27.56
3419,27.56
3420,27.51
3421,27.51
3422,27.47
3423,27.56
3424,27.56
3425,27.56
3426,27.51
3427,27.51
3428,27.51
3429,27.56
3430,27.51
3431,27.56
3432,27.56
3433,27.56
3434,27.51
3435,27.56
3436,27.51
3437,27.56
3438,27.61
3439,27.56
3440,27.51
3441,27.51
3442,27.51
3443,27.47
3444,27.56
3445,27.51
3446,27.56
3447,27.56
3448,27.56
3449,27.56
3450,27.56
3451,27.56
3452,27.56
3453,27.51
3454,27.56
3455,27.56
3456,27.56
3457,27.56
3458,27.56
3459,27.51
3460,27.56
3461,27.56
3462,27.51
3463,27.56
3464,27.56
3465,27.56
3466,27.51
3467,27.56
3468,27.56
3469,27.56
3470,27.56
3471,27.56
3472,27.47
3473,27.56
3474,27.56
3475,27.61
3476,27.56
3477,27.56
3478,27.56
3479,27.56
3480,27.56
3481,27.56
3482,27.56
3483,27.56
3484,27.56
3485,27.61
3486,27.51
3487,27.56
3488,27.56
3489,27.56
3490,27.56
3491,27.56
3492,27.51
3493,27.56
3494,27.61
3495,27.56
3496,27.56
3497,27.56
3498,27.56
3499,27.51
3500,27.51
3501,27.56
3502,27.51
3503,27.56
3504,27.51
3505,27.56
3506,27.56
3507,27.56
3508,27.61
3509,27.56
3510,27.56
3511,27.56
3512,27.56
3513,27.51
3514,27.56
3515,27.51
3516,27.56
3517,27.56
3518,27.61
3519,27.56
3520,27.56
3521,27.56
3522,27.56
3523,27.56
3524,27.56
3525,27.56
3526,27.61
3527,27.56
3528,27.56
3529,27.56
3530,27.56
3531,27.56
3532,27.56
3533,27.56
3534,27.56
3535,27.56
3536,27.61
3537,27.56
3538,27.56
3539,27.61
3540,27.56
3541,27.51
3542,27.61
3543,27.56
3544,27.56
3545,27.56
3546,27.56
3547,27.56
3548,27.56
3549,27.56
3550,27.56
3551,27.61
3552,27.56
3553,27.56
3554,27.56
3555,27.61
3556,27.56
3557,27.56
3558,27.56
3559,27.56
3560,27.56
3561,27.56
3562,27.61
3563,27.61
3564,27.56
3565,27.56
3566,27.61
3567,27.61
3568,27.56
3569,27.56
3570,27.56
3571,27.56
3572,27.56
3573,27.56
3574,27.56
3575,27.56
3576,27.51
3577,27.61
3578,27.56
3579,27.61
3580,27.61
3581,27.61
3582,27.61
3583,27.56
3584,27.56
3585,27.56
3586,27.56
3587,27.56
3588,27.56
3589,27.56
3590,27.56
3591,27.51
3592,27.56
3593,27.61
3594,27.61
3595,27.56
3596,27.56
3597,27.56
3598,27.56
3599,27.56
3600,27.56
3601,27.56
3602,27.56
3603,27.56
3604,27.56
3605,27.51
3606,27.56
3607,27.61
3608,27.56
3609,27.56
3610,27.51
3611,27.56
3612,27.56
3613,27.56
3614,27.56
3615,27.56
3616,27.61
3617,27.56
3618,27.56
3619,27.56
3620,27.56
3621,27.56
3622,27.61
3623,27.56
3624,27.56
3625,27.56
3626,27.61
3627,27.56
3628,27.56
3629,27.61
3630,27.61
3631,27.56
3632,27.56
3633,27.56
3634,27.56
3635,27.56
3636,27.56
3637,27.56
3638,27.56
3639,27.56
3640,27.56
3641,27.56
3642,27.56
3643,27.61
3644,27.56
3645,27.56
3646,27.56
3647,27.56
3648,27.56
3649,27.56
3650,27.56
3651,27.56
3652,27.56
3653,27.61
3654,27.61
3655,27.56
3656,27.61
3657,27.56
3658,27.56
3659,27.61
3660,27.56
3661,27.56
3662,27.61
3663,27.61
3664,27.56
3665,27.56
3666,27.56
3667,27.56
3668,27.56
3669,27.56
3670,27.61
3671,27.56
3672,27.51
3673,27.56
3674,27.56
3675,27.56
3676,27.56
3677,27.61
3678,27.56
3679,27.61
3680,27.56
3681,27.56
3682,27.56
3683,27.61
3684,27.51
3685,27.56
3686,27.56
3687,27.61
3688,27.56
3689,27.56
3690,27.56
3691,27.61
3692,27.56
3693,27.56
3694,27.56
3695,27.56
3696,27.56
3697,27.56
3698,27.61
3699,27.56
3700,27.56
3701,27.56
3702,27.51
3703,27.56
3704,27.61
3705,27.51
3706,27.56
3707,27.56
3708,27.61
3709,27.56
3710,27.56
3711,27.56
3712,27.56
3713,27.56
3714,27.56
3715,27.56
3716,27.56
3717,27.56
3718,27.56
3719,27.56
3720,27.56
3721,27.56
3722,27.56
3723,27.56
3724,27.61
3725,27.56
3726,27.56
3727,27.56
3728,27.56
3729,27.56
3730,27.56
3731,27.56
3732,27.56
3733,27.56
3734,27.56
3735,27.61
3736,27.56
3737,27.56
3738,27.56
3739,27.56
3740,27.56
3741,27.56
3742,27.61
3743,27.51
3744,27.56
3745,27.56
3746,27.61
3747,27.61
3748,27.56
3749,27.56
3750,27.56
3751,27.56
3752,27.56
3753,27.56
3754,27.56
3755,27.56
3756,27.56
3757,27.56
3758,27.56
3759,27.56
3760,27.56
3761,27.51
3762,27.56
3763,27.56
3764,27.51
3765,27.56
3766,27.61
3767,27.56
3768,27.51
3769,27.56
3770,27.56
3771,27.51
3772,27.51
3773,27.51
3774,27.51
3775,27.56
3776,27.56
3777,27.51
3778,27.51
3779,27.56
3780,27.56
3781,27.51
3782,27.51
3783,27.51
3784,27.51
3785,27.51
3786,27.51
3787,27.51
3788,27.56
3789,27.51
3790,27.56
3791,27.56
3792,27.56
3793,27.51
3794,27.56
3795,27.56
3796,27.56
3797,27.56
3798,27.56
3799,27.56
3800,27.51
3801,27.56
3802,27.51
3803,27.56
3804,27.56
3805,27.56
3806,27.51
3807,27.56
3808,27.56
3809,27.56
3810,27.56
3811,27.51
3812,27.56
3813,27.51
3814,27.56
3815,27.56
3816,27.51
3817,27.51
3818,27.51
3819,27.51
3820,27.56
3821,27.56
3822,27.51
3823,27.51
3824,27.51
3825,27.51
3826,27.51
3827,27.51
3828,27.56
3829,27.56
3830,27.51
3831,27.56
3832,27.51
3833,27.51
3834,27.56
3835,27.56
3836,27.51
3837,27.51
3838,27.51
3839,27.51
3840,27.51
3841,27.56
3842,27.56
3843,27.56
3844,27.51
3845,27.56
3846,27.51
3847,27.56
3848,27.56
3849,27.56
3850,27.51
3851,27.56
3852,27.56
3853,27.56
3854,27.51
3855,27.56
3856,27.56
3857,27.51
3858,27.51
3859,27.56
3860,27.56
3861,27.51
3862,27.56
3863,27.56
3864,27.56
3865,27.51
3866,27.56
3867,27.51
3868,27.56
3869,27.56
3870,27.56
3871,27.51
3872,27.56
3873,27.56
3874,27.51
3875,27.51
3876,27.56
3877,27.56
3878,27.56
3879,27.51
3880,27.51
3881,27.51
3882,27.51
3883,27.56
3884,27.51
3885,27.51
3886,27.51
3887,27.51
3888,27.56
3889,27.51
3890,27.51
3891,27.51
3892,27.51
3893,27.51
3894,27.51
3895,27.47
3896,27.51
3897,27.51
3898,27.47
3899,27.47
3900,27.51
3901,27.51
3902,27.51
3903,27.47
3904,27.56
3905,27.56
3906,27.56
3907,27.51
3908,27.51
3909,27.51
3910,27.51
3911,27.56
3912,27.56
3913,27.51
3914,27.51
3915,27.51
3916,27.56
3917,27.56
3918,27.51
3919,27.51
3920,27.56
3921,27.51
3922,27.56
3923,27.51
3924,27.51
3925,27.51
3926,27.51
3927,27.56
3928,27.51
3929,27.56
3930,27.51
3931,27.47
3932,27.51
3933,27.56
3934,27.56
3935,27.51
3936,27.51
3937,27.51
3938,27.56
3939,27.51
3940,27.51
3941,27.51
3942,27.56
3943,27.51
3944,27.56
3945,27.51
3946,27.51
3947,27.51
3948,27.51
3949,27.56
3950,27.51
3951,27.51
3952,27.56
3953,27.56
3954,27.51
3955,27.51
3956,27.51
3957,27.51
3958,27.51
3959,27.51
3960,27.56
3961,27.51
3962,27.51
3963,27.47
3964,27.51
3965,27.51
3966,27.56
3967,27.51
3968,27.51
3969,27.51
3970,27.51
3971,27.56
3972,27.51
3973,27.51
3974,27.51
3975,27.51
3976,27.51
3977,27.51
3978,27.51
3979,27.56
3980,27.51
3981,27.51
3982,27.51
3983,27.51
3984,27.51
3985,27.51
3986,27.51
3987,27.47
3988,27.51
3989,27.51
3990,27.51
3991,27.51
3992,27.51
3993,27.51
3994,27.51
3995,27.51
3996,27.61
3997,27.51
3998,27.47
3999,27.51
4000,27.56
4001,27.51
4002,27.51
4003,27.51
4004,27.51
4005,27.51
4006,27.51
4007,27.51
4008,27.51
4009,27.47
4010,27.51
4011,27.51
4012,27.51
4013,27.51
4014,27.56
4015,27.51
4016,27.51
4017,27.51
4018,27.47
4019,27.47
4020,27.51
4021,27.51
4022,27.51
4023,27.51
4024,27.51
4025,27.51
4026,27.47
4027,27.51
4028,27.51
4029,27.51
4030,27.51
4031,27.51
4032,27.51
4033,27.56
4034,27.56
4035,27.51
4036,27.56
4037,27.51
4038,27.51
4039,27.51
4040,27.56
4041,27.51
4042,27.51
4043,27.51
4044,27.51
4045,27.51
4046,27.51
4047,27.51
4048,27.51
4049,27.51
4050,27.56
4051,27.51
4052,27.51
4053,27.56
4054,27.51
4055,27.56
4056,27.47
4057,27.51
4058,27.51
4059,27.56
4060,27.51
4061,27.51
4062,27.51
4063,27.51
4064,27.51
4065,27.51
4066,27.51
4067,27.51
4068,27.51
4069,27.51
4070,27.51
4071,27.51
4072,27.51
4073,27.51
4074,27.56
4075,27.56
4076,27.51
4077,27.51
4078,27.51
4079,27.56
4080,27.56
4081,27.51
4082,27.51
4083,27.56
4084,27.51
4085,27.51
4086,27.56
4087,27.51
4088,27.56
4089,27.56
4090,27.51
4091,27.51
4092,27.51
4093,27.51
4094,27.56
4095,27.56
4096,27.51
4097,27.51
4098,27.51
4099,27.51
4100,27.56
4101,27.56
4102,27.56
4103,27.56
4104,27.56
4105,27.56
4106,27.56
4107,27.56
4108,27.56
4109,27.56
4110,27.56
4111,27.51
4112,27.51
4113,27.56
4114,27.51
4115,27.51
4116,27.56
4117,27.56
4118,27.56
4119,27.51
4120,27.51
4121,27.51
4122,27.47
4123,27.56
4124,27.51
4125,27.56
4126,27.56
4127,27.51
4128,27.51
4129,27.56
