row_index,WGEN.PwrEpd.InstMag.i
1855,28326.0
1856,28326.0
1857,28326.0
1858,28326.0
1859,28326.0
1860,28326.0
1861,28326.0
1862,28326.0
1863,28326.0
1864,28326.0
1865,28326.0
1866,28326.0
1867,28326.0
1868,28326.0
1869,28326.0
1870,28326.0
1871,28326.0
1872,28326.0
1873,28326.0
1874,28326.0
1875,28326.0
1876,28326.0
1877,28326.0
1878,28326.0
1879,28326.0
1880,28326.0
1881,28326.0
1882,28326.0
1883,28326.0
1884,28326.0
1885,28326.0
1886,28326.0
1887,28326.0
1888,28326.0
1889,28326.0
1890,28326.0
1891,28326.0
1892,28326.0
1893,28326.0
1894,28326.0
1895,28326.0
1896,28326.0
1897,28326.0
1898,28326.0
1899,28326.0
1900,28326.0
1901,28326.0
1902,28326.0
1903,28326.0
1904,28326.0
1905,28326.0
1906,28326.0
1907,28326.0
1908,28326.0
1909,28326.0
1910,28326.0
1911,28326.0
1912,28326.0
1913,28326.0
1914,28326.0
1915,28326.0
1916,28326.0
1917,28326.0
1918,28326.0
1919,28326.0
1920,28326.0
1921,28326.0
1922,28326.0
1923,28326.0
1924,28326.0
1925,28326.0
1926,28326.0
1927,28326.0
1928,28326.0
1929,28326.0
1930,28326.0
1931,28326.0
1932,28326.0
1933,28326.0
1934,28326.0
1935,28326.0
1936,28326.0
1937,28326.0
1938,28326.0
1939,28326.0
1940,28326.0
1941,28326.0
1942,28326.0
1943,28326.0
1944,28326.0
1945,28326.0
1946,28326.0
1947,28326.0
1948,28326.0
1949,28326.0
1950,28326.0
1951,28326.0
1952,28326.0
1953,28326.0
1954,28326.0
1955,28326.0
1956,28326.0
1957,28326.0
1958,28326.0
1959,28326.0
1960,28326.0
1961,28326.0
1962,28326.0
1963,28326.0
1964,28326.0
1965,28326.0
1966,28326.0
1967,28326.0
1968,28326.0
1969,28326.0
1970,28326.0
1971,28326.0
1972,28326.0
1973,28326.0
1974,28326.0
1975,28326.0
1976,28326.0
1977,28326.0
1978,28326.0
1979,28326.0
1980,28326.0
1981,28326.0
1982,28326.0
1983,28326.0
1984,28326.0
1985,28326.0
1986,28326.0
1987,28326.0
1988,28326.0
1989,28326.0
1990,28326.0
1991,28326.0
1992,28326.0
1993,28326.0
1994,28326.0
1995,28326.0
1996,28326.0
1997,28326.0
1998,28326.0
1999,28326.0
2000,28326.0
2001,28326.0
2002,28326.0
2003,28326.0
2004,28326.0
2005,28326.0
2006,28326.0
2007,28326.0
2008,28326.0
2009,28326.0
2010,28326.0
2011,28326.0
2012,28326.0
2013,28326.0
2014,28326.0
2015,28326.0
2016,28326.0
2017,28326.0
2018,28326.0
2019,28326.0
2020,28326.0
2021,28326.0
2022,28326.0
2023,28326.0
2024,28326.0
2025,28326.0
2026,28326.0
2027,28326.0
2028,28326.0
2029,28326.0
2030,28326.0
2031,28326.0
2032,28326.0
2033,28326.0
2034,28326.0
2035,28326.0
2036,28326.0
2037,28326.0
2038,28326.0
2039,28326.0
2040,28326.0
2041,28326.0
2042,28326.0
2043,28326.0
2044,28326.0
2045,28326.0
2046,28326.0
2047,28326.0
2048,28326.0
2049,28326.0
2050,28326.0
2051,28326.0
2052,28326.0
2053,28326.0
2054,28326.0
2055,28326.0
2056,28326.0
2057,28326.0
2058,28326.0
2059,28326.0
2060,28326.0
2061,28326.0
2062,28326.0
2063,28326.0
2064,28326.0
2065,28326.0
2066,28326.0
2067,28326.0
2068,28326.0
2069,28326.0
2070,28326.0
2071,28326.0
2072,28326.0
2073,28326.0
2074,28326.0
2075,28326.0
2076,28326.0
2077,28326.0
2078,28326.0
2079,28326.0
2080,28326.0
2081,28326.0
2082,28326.0
2083,28326.0
2084,28326.0
2085,28326.0
2086,28326.0
2087,28326.0
2088,28326.0
2089,28326.0
2090,28326.0
2091,28326.0
2092,28326.0
2093,28326.0
2094,28326.0
2095,28326.0
2096,28326.0
2097,28326.0
2098,28326.0
2099,28326.0
2100,28326.0
2101,28326.0
2102,28326.0
2103,28326.0
2104,28326.0
2105,28326.0
2106,28326.0
2107,28326.0
2108,28326.0
2109,28326.0
2110,28326.0
2111,28326.0
2112,28326.0
2113,28326.0
2114,28326.0
2115,28326.0
2116,28326.0
2117,28326.0
2118,28326.0
2119,28326.0
2120,28326.0
2121,28326.0
2122,28326.0
2123,28326.0
2124,28326.0
2125,28326.0
2126,28326.0
2127,28326.0
2128,28326.0
2129,28326.0
2130,28326.0
2131,28326.0
2132,28326.0
2133,28326.0
2134,28326.0
2135,28326.0
2136,28326.0
2137,28326.0
2138,28326.0
2139,28326.0
2140,28326.0
2141,28326.0
2142,28326.0
2143,28326.0
2144,28326.0
2145,28326.0
2146,28326.0
2147,28326.0
2148,28326.0
2149,28326.0
2150,28326.0
2151,28326.0
2152,28326.0
2153,28326.0
2154,28326.0
2155,28326.0
2156,28326.0
2157,28326.0
2158,28326.0
2159,28326.0
2160,28326.0
2161,28326.0
2162,28326.0
2163,28326.0
2164,28326.0
2165,28326.0
2166,28326.0
2167,28326.0
2168,28326.0
2169,28326.0
2170,28326.0
2171,28326.0
2172,28326.0
2173,28326.0
2174,28326.0
2175,28326.0
2176,28326.0
2177,28326.0
2178,28326.0
2179,28326.0
2180,28326.0
2181,28326.0
2182,28326.0
2183,28326.0
2184,28326.0
2185,28326.0
2186,28326.0
2187,28326.0
2188,28326.0
2189,28326.0
2190,28326.0
2191,28326.0
2192,28326.0
2193,28326.0
2194,28326.0
2195,28326.0
2196,28326.0
2197,28326.0
2198,28326.0
2199,28326.0
2200,28326.0
2201,28326.0
2202,28326.0
2203,28326.0
2204,28326.0
2205,28326.0
2206,28326.0
2207,28326.0
2208,28326.0
2209,28326.0
2210,28326.0
2211,28326.0
2212,28326.0
2213,28326.0
2214,28326.0
2215,28326.0
2216,28326.0
2217,28326.0
2218,28326.0
2219,28326.0
2220,28326.0
2221,28326.0
2222,28326.0
2223,28326.0
2224,28326.0
2225,28326.0
2226,28326.0
2227,28326.0
2228,28326.0
2229,28326.0
2230,28326.0
2231,28326.0
2232,28326.0
2233,28326.0
2234,28326.0
2235,28326.0
2236,28326.0
2237,28326.0
2238,28326.0
2239,28326.0
2240,28326.0
2241,28326.0
2242,28326.0
2243,28326.0
2244,28326.0
2245,28326.0
2246,28326.0
2247,28326.0
2248,28326.0
2249,28326.0
2250,28326.0
2251,28326.0
2252,28326.0
2253,28326.0
2254,28326.0
2255,28326.0
2256,28326.0
2257,28326.0
2258,28326.0
2259,28326.0
2260,28326.0
2261,28326.0
2262,28326.0
2263,28326.0
2264,28326.0
2265,28326.0
2266,28326.0
2267,28326.0
2268,28326.0
2269,28326.0
2270,28326.0
2271,28326.0
2272,28326.0
2273,28326.0
2274,28326.0
2275,28326.0
2276,28326.0
2277,28326.0
2278,28326.0
2279,28326.0
2280,28326.0
2281,28326.0
2282,28326.0
2283,28326.0
2284,28326.0
2285,28326.0
2286,28326.0
2287,28326.0
2288,28326.0
2289,28326.0
2290,28326.0
2291,28326.0
2292,28326.0
2293,28326.0
2294,28326.0
2295,28326.0
2296,28326.0
2297,28326.0
2298,28326.0
2299,28326.0
2300,28326.0
2301,28326.0
2302,28326.0
2303,28326.0
2304,28326.0
2305,28326.0
2306,28326.0
2307,28326.0
2308,28326.0
2309,28326.0
2310,28326.0
2311,28326.0
2312,28326.0
2313,28326.0
2314,28326.0
2315,28326.0
2316,28326.0
2317,28326.0
2318,28326.0
2319,28326.0
2320,28326.0
2321,28326.0
2322,28326.0
2323,28326.0
2324,28326.0
2325,28326.0
2326,28326.0
2327,28326.0
2328,28326.0
2329,28326.0
2330,28326.0
2331,28326.0
2332,28326.0
2333,28326.0
2334,28326.0
2335,28326.0
2336,28326.0
2337,28326.0
2338,28326.0
2339,28326.0
2340,28326.0
2341,28326.0
2342,28326.0
2343,28326.0
2344,28326.0
2345,28326.0
2346,28326.0
2347,28326.0
2348,28326.0
2349,28326.0
2350,28326.0
2351,28326.0
2352,28326.0
2353,28326.0
2354,28326.0
2355,28326.0
2356,28326.0
2357,28326.0
2358,28326.0
2359,28326.0
2360,28326.0
2361,28326.0
2362,28326.0
2363,28326.0
2364,28326.0
2365,28326.0
2366,28326.0
2367,28326.0
2368,28326.0
2369,28326.0
2370,28326.0
2371,28326.0
2372,28326.0
2373,28326.0
2374,28326.0
2375,28326.0
2376,28326.0
2377,28326.0
2378,28326.0
2379,28326.0
2380,28326.0
2381,28326.0
2382,28326.0
2383,28326.0
2384,28326.0
2385,28326.0
2386,28326.0
2387,28326.0
2388,28326.0
2389,28326.0
2390,28326.0
2391,28326.0
2392,28326.0
2393,28326.0
2394,28326.0
2395,28326.0
2396,28326.0
2397,28326.0
2398,28326.0
2399,28326.0
2400,28326.0
2401,28326.0
2402,28326.0
2403,28326.0
2404,28326.0
2405,28326.0
2406,28326.0
2407,28326.0
2408,28326.0
2409,28326.0
2410,28326.0
2411,28326.0
2412,28326.0
2413,28326.0
2414,28326.0
2415,28326.0
2416,28326.0
2417,28326.0
2418,28326.0
2419,28326.0
2420,28326.0
2421,28326.0
2422,28326.0
2423,28326.0
2424,28326.0
2425,28326.0
2426,28326.0
2427,28326.0
2428,28326.0
2429,28326.0
2430,28326.0
2431,28326.0
2432,28326.0
2433,28326.0
2434,28326.0
2435,28326.0
2436,28326.0
2437,28326.0
2438,28326.0
2439,28326.0
2440,28326.0
2441,28326.0
2442,28326.0
2443,28326.0
2444,28326.0
2445,28326.0
2446,28326.0
2447,28326.0
2448,28326.0
2449,28326.0
2450,28326.0
2451,28326.0
2452,28326.0
2453,28326.0
2454,28326.0
2455,28326.0
2456,28326.0
2457,28326.0
2458,28326.0
2459,28326.0
2460,28326.0
2461,28326.0
2462,28326.0
2463,28326.0
2464,28326.0
2465,28326.0
2466,28326.0
2467,28326.0
2468,28326.0
2469,28326.0
2470,28326.0
2471,28326.0
2472,28326.0
2473,28326.0
2474,28326.0
2475,28326.0
2476,28326.0
2477,28326.0
2478,28326.0
2479,28326.0
2480,28326.0
2481,28326.0
2482,28326.0
2483,28326.0
2484,28326.0
2485,28326.0
2486,28326.0
2487,28326.0
2488,28326.0
2489,28326.0
2490,28326.0
2491,28326.0
2492,28326.0
2493,28326.0
2494,28326.0
2495,28326.0
2496,28326.0
2497,28326.0
2498,28326.0
2499,28326.0
2500,28326.0
2501,28326.0
2502,28326.0
2503,28326.0
2504,28326.0
2505,28326.0
2506,28326.0
2507,28326.0
2508,28326.0
2509,28326.0
2510,28326.0
2511,28326.0
2512,28326.0
2513,28326.0
2514,28326.0
2515,28326.0
2516,28326.0
2517,28326.0
2518,28326.0
2519,28326.0
2520,28326.0
2521,28326.0
2522,28326.0
2523,28326.0
2524,28326.0
2525,28326.0
2526,28326.0
2527,28326.0
2528,28326.0
2529,28326.0
2530,28326.0
2531,28326.0
2532,28326.0
2533,28326.0
2534,28326.0
2535,28326.0
2536,28326.0
2537,28326.0
2538,28326.0
2539,28326.0
2540,28326.0
2541,28326.0
2542,28326.0
2543,28326.0
2544,28326.0
2545,28326.0
2546,28326.0
2547,28326.0
2548,28326.0
2549,28326.0
2550,28326.0
2551,28326.0
2552,28326.0
2553,28326.0
2554,28326.0
2555,28326.0
2556,28326.0
2557,28326.0
2558,28326.0
2559,28326.0
2560,28326.0
2561,28326.0
2562,28326.0
2563,28326.0
2564,28326.0
2565,28326.0
2566,28326.0
2567,28326.0
2568,28326.0
2569,28326.0
2570,28326.0
2571,28326.0
2572,28326.0
2573,28326.0
2574,28326.0
2575,28326.0
2576,28326.0
2577,28326.0
2578,28326.0
2579,28326.0
2580,28326.0
2581,28326.0
2582,28326.0
2583,28326.0
2584,28326.0
2585,28326.0
2586,28326.0
2587,28326.0
2588,28326.0
2589,28326.0
2590,28326.0
2591,28326.0
2592,28326.0
2593,28326.0
2594,28326.0
2595,28326.0
2596,28326.0
2597,28326.0
2598,28326.0
2599,28326.0
2600,28326.0
2601,28326.0
2602,28326.0
2603,28326.0
2604,28326.0
2605,28326.0
2606,28326.0
2607,28326.0
2608,28326.0
2609,28326.0
2610,28326.0
2611,28326.0
2612,28326.0
2613,28326.0
2614,28326.0
2615,28326.0
2616,28326.0
2617,28326.0
2618,28326.0
2619,28326.0
2620,28326.0
2621,28326.0
2622,28326.0
2623,28326.0
2624,28326.0
2625,28326.0
2626,28326.0
2627,28326.0
2628,28326.0
2629,28326.0
2630,28326.0
2631,28326.0
2632,28326.0
2633,28326.0
2634,28326.0
2635,28326.0
2636,28326.0
2637,28326.0
2638,28326.0
2639,28326.0
2640,28326.0
2641,28326.0
2642,28326.0
2643,28326.0
2644,28326.0
2645,28326.0
2646,28326.0
2647,28326.0
2648,28326.0
2649,28326.0
2650,28326.0
2651,28326.0
2652,28326.0
2653,28326.0
2654,28326.0
2655,28326.0
2656,28326.0
2657,28326.0
2658,28326.0
2659,28326.0
2660,28326.0
2661,28326.0
2662,28326.0
2663,28326.0
2664,28326.0
2665,28326.0
2666,28326.0
2667,28326.0
2668,28326.0
2669,28326.0
2670,28326.0
2671,28326.0
2672,28326.0
2673,28326.0
2674,28326.0
2675,28326.0
2676,28326.0
2677,28326.0
2678,28326.0
2679,28326.0
2680,28326.0
2681,28326.0
2682,28326.0
2683,28326.0
2684,28326.0
2685,28326.0
2686,28326.0
2687,28326.0
2688,28326.0
2689,28326.0
2690,28326.0
2691,28326.0
2692,28326.0
2693,28326.0
2694,28326.0
2695,28326.0
2696,28326.0
2697,28326.0
2698,28326.0
2699,28326.0
2700,28326.0
2701,28326.0
2702,28326.0
2703,28326.0
2704,28326.0
2705,28326.0
2706,28326.0
2707,28326.0
2708,28326.0
2709,28326.0
2710,28326.0
2711,28326.0
2712,28326.0
2713,28326.0
2714,28326.0
2715,28326.0
2716,28326.0
2717,28326.0
2718,28326.0
2719,28326.0
2720,28326.0
2721,28326.0
2722,28326.0
2723,28326.0
2724,28326.0
2725,28326.0
2726,28326.0
2727,28326.0
2728,28326.0
2729,28326.0
2730,28326.0
2731,28326.0
2732,28326.0
2733,28326.0
2734,28326.0
2735,28326.0
2736,28326.0
2737,28326.0
2738,28326.0
2739,28326.0
2740,28326.0
2741,28326.0
2742,28326.0
2743,28326.0
2744,28326.0
2745,28326.0
2746,28326.0
2747,28326.0
2748,28326.0
2749,28326.0
2750,28326.0
2751,28326.0
2752,28326.0
2753,28326.0
2754,28326.0
2755,28326.0
2756,28326.0
2757,28326.0
2758,28326.0
2759,28326.0
2760,28326.0
2761,28326.0
2762,28326.0
2763,28326.0
2764,28326.0
2765,28326.0
2766,28326.0
2767,28326.0
2768,28326.0
2769,28326.0
2770,28326.0
2771,28326.0
2772,28326.0
2773,28326.0
2774,28326.0
2775,28326.0
2776,28326.0
2777,28326.0
2778,28326.0
2779,28326.0
2780,28326.0
2781,28326.0
2782,28326.0
2783,28326.0
2784,28326.0
2785,28326.0
2786,28326.0
2787,28326.0
2788,28326.0
2789,28326.0
2790,28326.0
2791,28326.0
2792,28326.0
2793,28326.0
2794,28326.0
2795,28326.0
2796,28326.0
2797,28326.0
2798,28326.0
2799,28326.0
2800,28326.0
2801,28326.0
2802,28326.0
2803,28326.0
2804,28326.0
2805,28326.0
2806,28326.0
2807,28326.0
2808,28326.0
2809,28326.0
2810,28326.0
2811,28326.0
2812,28326.0
2813,28326.0
2814,28326.0
2815,28326.0
2816,28326.0
2817,28326.0
2818,28326.0
2819,28326.0
2820,28326.0
2821,28326.0
2822,28326.0
2823,28326.0
2824,28326.0
2825,28326.0
2826,28326.0
2827,28326.0
2828,28326.0
2829,28326.0
2830,28326.0
2831,28326.0
2832,28326.0
2833,28326.0
2834,28326.0
2835,28326.0
2836,28326.0
2837,28326.0
2838,28326.0
2839,28326.0
2840,28326.0
2841,28326.0
2842,28326.0
2843,28326.0
2844,28326.0
2845,28326.0
2846,28326.0
2847,28326.0
2848,28326.0
2849,28326.0
2850,28326.0
2851,28326.0
2852,28326.0
2853,28326.0
2854,28326.0
2855,28326.0
2856,28326.0
2857,28326.0
2858,28326.0
2859,28326.0
2860,28326.0
2861,28326.0
2862,28326.0
2863,28326.0
2864,28326.0
2865,28326.0
2866,28326.0
2867,28326.0
2868,28326.0
2869,28326.0
2870,28326.0
2871,28326.0
2872,28326.0
2873,28326.0
2874,28326.0
2875,28326.0
2876,28326.0
2877,28326.0
2878,28326.0
2879,28326.0
2880,28326.0
2881,28326.0
2882,28326.0
2883,28326.0
2884,28326.0
2885,28326.0
2886,28326.0
2887,28326.0
2888,28326.0
2889,28326.0
2890,28326.0
2891,28326.0
2892,28326.0
2893,28326.0
2894,28326.0
2895,28326.0
2896,28326.0
2897,28326.0
2898,28326.0
2899,28326.0
2900,28326.0
2901,28326.0
2902,28326.0
2903,28326.0
2904,28326.0
2905,28326.0
2906,28326.0
2907,28326.0
2908,28326.0
2909,28326.0
2910,28326.0
2911,28326.0
2912,28326.0
2913,28326.0
2914,28326.0
2915,28326.0
2916,28326.0
2917,28326.0
2918,28326.0
2919,28326.0
2920,28326.0
2921,28326.0
2922,28326.0
2923,28326.0
2924,28326.0
2925,28326.0
2926,28326.0
2927,28326.0
2928,28326.0
2929,28326.0
2930,28326.0
2931,28326.0
2932,28326.0
2933,28326.0
2934,28326.0
2935,28326.0
2936,28326.0
2937,28326.0
2938,28326.0
2939,28326.0
2940,28326.0
2941,28326.0
2942,28326.0
2943,28326.0
2944,28326.0
2945,28326.0
2946,28326.0
2947,28326.0
2948,28326.0
2949,28326.0
2950,28326.0
2951,28326.0
2952,28326.0
2953,28326.0
2954,28326.0
2955,28326.0
2956,28326.0
2957,28326.0
2958,28326.0
2959,28326.0
2960,28326.0
2961,28326.0
2962,28326.0
2963,28326.0
2964,28326.0
2965,28326.0
2966,28326.0
2967,28326.0
2968,28326.0
2969,28326.0
2970,28326.0
2971,28326.0
2972,28326.0
2973,28326.0
2974,28326.0
2975,28326.0
2976,28326.0
2977,28326.0
2978,28326.0
2979,28326.0
2980,28326.0
2981,28326.0
2982,28326.0
2983,28326.0
2984,28326.0
2985,28326.0
2986,28326.0
2987,28326.0
2988,28326.0
2989,28326.0
2990,28326.0
2991,28326.0
2992,28326.0
2993,28326.0
2994,28326.0
2995,28326.0
2996,28326.0
2997,28326.0
2998,28326.0
2999,28326.0
3000,28326.0
3001,28326.0
3002,28326.0
3003,28326.0
3004,28326.0
3005,28326.0
3006,28326.0
3007,28326.0
3008,28326.0
3009,28326.0
3010,28326.0
3011,28326.0
3012,28326.0
3013,28326.0
3014,28326.0
3015,28326.0
3016,28326.0
3017,28326.0
3018,28326.0
3019,28326.0
3020,28326.0
3021,28326.0
3022,28326.0
3023,28326.0
3024,28326.0
3025,28326.0
3026,28326.0
3027,28326.0
3028,28326.0
3029,28326.0
3030,28326.0
3031,28326.0
3032,28326.0
3033,28326.0
3034,28326.0
3035,28326.0
3036,28326.0
3037,28326.0
3038,28326.0
3039,28326.0
3040,28326.0
3041,28326.0
3042,28326.0
3043,28326.0
3044,28326.0
3045,28326.0
3046,28326.0
3047,28326.0
3048,28326.0
3049,28326.0
3050,28326.0
3051,28326.0
3052,28326.0
3053,28326.0
3054,28326.0
3055,28326.0
3056,28326.0
3057,28326.0
3058,28326.0
3059,28326.0
3060,28326.0
3061,28326.0
3062,28326.0
3063,28326.0
3064,28326.0
3065,28326.0
3066,28326.0
3067,28326.0
3068,28326.0
3069,28326.0
3070,28326.0
3071,28326.0
3072,28326.0
3073,28326.0
3074,28326.0
3075,28326.0
3076,28326.0
3077,28326.0
3078,28326.0
3079,28326.0
3080,28326.0
3081,28326.0
3082,28326.0
3083,28326.0
3084,28326.0
3085,28326.0
3086,28326.0
3087,28326.0
3088,28326.0
3089,28326.0
3090,28326.0
3091,28326.0
3092,28326.0
3093,28326.0
3094,28326.0
3095,28326.0
3096,28326.0
3097,28326.0
3098,28326.0
3099,28326.0
3100,28326.0
3101,28326.0
3102,28326.0
3103,28326.0
3104,28326.0
3105,28326.0
3106,28326.0
3107,28326.0
3108,28326.0
3109,28326.0
3110,28326.0
3111,28326.0
3112,28326.0
3113,28326.0
3114,28326.0
3115,28326.0
3116,28326.0
3117,28326.0
3118,28326.0
3119,28326.0
3120,28326.0
3121,28326.0
3122,28326.0
3123,28326.0
3124,28326.0
3125,28326.0
3126,28326.0
3127,28326.0
3128,28326.0
3129,28326.0
3130,28326.0
3131,28326.0
3132,28326.0
3133,28326.0
3134,28326.0
3135,28326.0
3136,28326.0
3137,28326.0
3138,28326.0
3139,28326.0
3140,28326.0
3141,28326.0
3142,28326.0
3143,28326.0
3144,28326.0
3145,28326.0
3146,28326.0
3147,28326.0
3148,28326.0
3149,28326.0
3150,28326.0
3151,28326.0
3152,28326.0
3153,28326.0
3154,28326.0
3155,28326.0
3156,28326.0
3157,28326.0
3158,28326.0
3159,28326.0
3160,28326.0
3161,28326.0
3162,28326.0
3163,28326.0
3164,28326.0
3165,28326.0
3166,28326.0
3167,28326.0
3168,28326.0
3169,28326.0
3170,28326.0
3171,28326.0
3172,28326.0
3173,28326.0
3174,28326.0
3175,28326.0
3176,28326.0
3177,28326.0
3178,28326.0
3179,28326.0
3180,28326.0
3181,28326.0
3182,28326.0
3183,28326.0
3184,28326.0
3185,28326.0
3186,28326.0
3187,28326.0
3188,28326.0
3189,28326.0
3190,28326.0
3191,28326.0
3192,28326.0
3193,28326.0
3194,28326.0
3195,28326.0
3196,28326.0
3197,28326.0
3198,28326.0
3199,28326.0
3200,28326.0
3201,28326.0
3202,28326.0
3203,28326.0
3204,28326.0
3205,28326.0
3206,28326.0
3207,28326.0
3208,28326.0
3209,28326.0
3210,28326.0
3211,28326.0
3212,28326.0
3213,28326.0
3214,28326.0
3215,28326.0
3216,28326.0
3217,28326.0
3218,28326.0
3219,28326.0
3220,28326.0
3221,28326.0
3222,28326.0
3223,28326.0
3224,28326.0
3225,28326.0
3226,28326.0
3227,28326.0
3228,28326.0
3229,28326.0
3230,28326.0
3231,28326.0
3232,28326.0
3233,28326.0
3234,28326.0
3235,28326.0
3236,28326.0
3237,28326.0
3238,28326.0
3239,28326.0
3240,28326.0
3241,28326.0
3242,28326.0
3243,28326.0
3244,28326.0
3245,28326.0
3246,28326.0
3247,28326.0
3248,28326.0
3249,28326.0
3250,28326.0
3251,28326.0
3252,28326.0
3253,28326.0
3254,28326.0
3255,28326.0
3256,28326.0
3257,28326.0
3258,28326.0
3259,28326.0
3260,28326.0
3261,28326.0
3262,28326.0
3263,28326.0
3264,28326.0
3265,28326.0
3266,28326.0
3267,28326.0
3268,28326.0
3269,28326.0
3270,28326.0
3271,28326.0
3272,28326.0
3273,28326.0
3274,28326.0
3275,28326.0
3276,28326.0
3277,28326.0
3278,28326.0
3279,28326.0
3280,28326.0
3281,28326.0
3282,28326.0
3283,28326.0
3284,28326.0
3285,28326.0
3286,28326.0
3287,28326.0
3288,28326.0
3289,28326.0
3290,28326.0
3291,28326.0
3292,28326.0
3293,28326.0
3294,28326.0
3295,28326.0
3296,28326.0
3297,28326.0
3298,28326.0
3299,28326.0
3300,28326.0
3301,28326.0
3302,28326.0
3303,28326.0
3304,28326.0
3305,28326.0
3306,28326.0
3307,28326.0
3308,28326.0
3309,28326.0
3310,28326.0
3311,28326.0
3312,28326.0
3313,28326.0
3314,28326.0
3315,28326.0
3316,28326.0
3317,28326.0
3318,28326.0
3319,28326.0
3320,28326.0
3321,28326.0
3322,28326.0
3323,28326.0
3324,28326.0
3325,28326.0
3326,28326.0
3327,28326.0
3328,28326.0
3329,28326.0
3330,28326.0
3331,28326.0
3332,28326.0
3333,28326.0
3334,28326.0
3335,28326.0
3336,28326.0
3337,28326.0
3338,28326.0
3339,28326.0
3340,28326.0
3341,28326.0
3342,28326.0
3343,28326.0
3344,28326.0
3345,28326.0
3346,28326.0
3347,28326.0
3348,28326.0
3349,28326.0
3350,28326.0
3351,28326.0
3352,28326.0
3353,28326.0
3354,28326.0
3355,28326.0
3356,28326.0
3357,28326.0
3358,28326.0
3359,28326.0
3360,28326.0
3361,28326.0
3362,28326.0
3363,28326.0
3364,28326.0
3365,28326.0
3366,28326.0
3367,28326.0
3368,28326.0
3369,28326.0
3370,28326.0
3371,28326.0
3372,28326.0
3373,28326.0
3374,28326.0
3375,28326.0
3376,28326.0
3377,28326.0
3378,28326.0
3379,28326.0
3380,28326.0
3381,28326.0
3382,28326.0
3383,28326.0
3384,28326.0
3385,28326.0
3386,28326.0
3387,28326.0
3388,28326.0
3389,28326.0
3390,28326.0
3391,28326.0
3392,28326.0
3393,28326.0
3394,28326.0
3395,28326.0
3396,28326.0
3397,28326.0
3398,28326.0
3399,28326.0
3400,28326.0
3401,28326.0
3402,28326.0
3403,28326.0
3404,28326.0
3405,28326.0
3406,28326.0
3407,28326.0
3408,28326.0
3409,28326.0
3410,28326.0
3411,28326.0
3412,28326.0
3413,28326.0
3414,28326.0
3415,28326.0
3416,28326.0
3417,28326.0
3418,28326.0
3419,28326.0
3420,28326.0
3421,28326.0
3422,28326.0
3423,28326.0
3424,28326.0
3425,28326.0
3426,28326.0
3427,28326.0
3428,28326.0
3429,28326.0
3430,28326.0
3431,28326.0
3432,28326.0
3433,28326.0
3434,28326.0
3435,28326.0
3436,28326.0
3437,28326.0
3438,28326.0
3439,28326.0
3440,28326.0
3441,28326.0
3442,28326.0
3443,28326.0
3444,28326.0
3445,28326.0
3446,28326.0
3447,28326.0
3448,28326.0
3449,28326.0
3450,28326.0
3451,28326.0
3452,28326.0
3453,28326.0
3454,28326.0
3455,28326.0
3456,28326.0
3457,28326.0
3458,28326.0
3459,28326.0
3460,28326.0
3461,28326.0
3462,28326.0
3463,28326.0
3464,28326.0
3465,28326.0
3466,28326.0
3467,28326.0
3468,28326.0
3469,28326.0
3470,28326.0
3471,28326.0
3472,28326.0
3473,28326.0
3474,28326.0
3475,28326.0
3476,28326.0
3477,28326.0
3478,28326.0
3479,28326.0
3480,28326.0
3481,28326.0
3482,28326.0
3483,28326.0
3484,28326.0
3485,28326.0
3486,28326.0
3487,28326.0
3488,28326.0
3489,28326.0
3490,28326.0
3491,28326.0
3492,28326.0
3493,28326.0
3494,28326.0
3495,28326.0
3496,28326.0
3497,28326.0
3498,28326.0
3499,28326.0
3500,28326.0
3501,28326.0
3502,28326.0
3503,28326.0
3504,28326.0
3505,28326.0
3506,28326.0
3507,28326.0
3508,28326.0
3509,28326.0
3510,28326.0
3511,28326.0
3512,28326.0
3513,28326.0
3514,28326.0
3515,28326.0
3516,28326.0
3517,28326.0
3518,28326.0
3519,28326.0
3520,28326.0
3521,28326.0
3522,28326.0
3523,28326.0
3524,28326.0
3525,28326.0
3526,28326.0
3527,28326.0
3528,28326.0
3529,28326.0
3530,28326.0
3531,28326.0
3532,28326.0
3533,28326.0
3534,28326.0
3535,28326.0
3536,28326.0
3537,28326.0
3538,28326.0
3539,28326.0
3540,28326.0
3541,28326.0
3542,28326.0
3543,28326.0
3544,28326.0
3545,28326.0
3546,28326.0
3547,28326.0
3548,28326.0
3549,28326.0
3550,28326.0
3551,28326.0
3552,28326.0
3553,28326.0
3554,28326.0
3555,28326.0
3556,28326.0
3557,28326.0
3558,28326.0
3559,28326.0
3560,28326.0
3561,28326.0
3562,28326.0
3563,28326.0
3564,28326.0
3565,28326.0
3566,28326.0
3567,28326.0
3568,28326.0
3569,28326.0
3570,28326.0
3571,28326.0
3572,28326.0
3573,28326.0
3574,28326.0
3575,28326.0
3576,28326.0
3577,28326.0
3578,28326.0
3579,28326.0
3580,28326.0
3581,28326.0
3582,28326.0
3583,28326.0
3584,28326.0
3585,28326.0
3586,28326.0
3587,28326.0
3588,28326.0
3589,28326.0
3590,28326.0
3591,28326.0
3592,28326.0
3593,28326.0
3594,28326.0
3595,28326.0
3596,28326.0
3597,28326.0
3598,28326.0
3599,28326.0
3600,28326.0
3601,28326.0
