row_index,WTUR.CTim.Wt.F32.WindValid
3602,27804.45
3603,27804.46
3604,27804.46
3605,27804.46
3606,27804.46
3607,27804.46
3608,27804.47
3609,27804.47
3610,27804.47
3611,27804.47
3612,27804.47
3613,27804.48
3614,27804.48
3615,27804.48
3616,27804.48
3617,27804.48
3618,27804.48
3619,27804.49
3620,27804.49
3621,27804.49
3622,27804.49
3623,27804.49
3624,27804.5
3625,27804.5
3626,27804.5
3627,27804.5
3628,27804.5
3629,27804.51
3630,27804.51
3631,27804.51
3632,27804.51
3633,27804.51
3634,27804.52
3635,27804.52
3636,27804.52
3637,27804.52
3638,27804.52
3639,27804.53
3640,27804.53
3641,27804.53
3642,27804.53
3643,27804.53
3644,27804.54
3645,27804.54
3646,27804.54
3647,27804.54
3648,27804.54
3649,27804.55
3650,27804.55
3651,27804.55
3652,27804.55
3653,27804.55
3654,27804.56
3655,27804.56
3656,27804.56
3657,27804.56
3658,27804.56
3659,27804.57
3660,27804.57
3661,27804.57
3662,27804.57
3663,27804.57
3664,27804.58
3665,27804.58
3666,27804.58
3667,27804.58
3668,27804.58
3669,27804.59
3670,27804.59
3671,27804.59
3672,27804.59
3673,27804.59
3674,27804.6
3675,27804.6
3676,27804.6
3677,27804.6
3678,27804.6
3679,27804.61
3680,27804.61
3681,27804.61
3682,27804.61
3683,27804.61
3684,27804.62
3685,27804.62
3686,27804.62
3687,27804.62
3688,27804.62
3689,27804.63
3690,27804.63
3691,27804.63
3692,27804.63
3693,27804.63
3694,27804.64
3695,27804.64
3696,27804.64
3697,27804.64
3698,27804.64
3699,27804.65
3700,27804.65
3701,27804.65
3702,27804.65
3703,27804.65
3704,27804.66
3705,27804.66
3706,27804.66
3707,27804.66
3708,27804.66
3709,27804.67
3710,27804.67
3711,27804.67
3712,27804.67
3713,27804.67
3714,27804.68
3715,27804.68
3716,27804.68
3717,27804.68
3718,27804.68
3719,27804.69
3720,27804.69
3721,27804.69
3722,27804.69
3723,27804.69
3724,27804.7
3725,27804.7
3726,27804.7
3727,27804.7
3728,27804.7
3729,27804.71
3730,27804.71
3731,27804.71
3732,27804.71
3733,27804.71
3734,27804.72
3735,27804.72
3736,27804.72
3737,27804.72
3738,27804.72
3739,27804.73
3740,27804.73
3741,27804.73
3742,27804.73
3743,27804.73
3744,27804.74
3745,27804.74
3746,27804.74
3747,27804.74
3748,27804.74
3749,27804.75
3750,27804.75
3751,27804.75
3752,27804.75
3753,27804.75
3754,27804.76
3755,27804.76
3756,27804.76
3757,27804.76
3758,27804.76
3759,27804.77
3760,27804.77
3761,27804.77
3762,27804.77
3763,27804.77
3764,27804.78
3765,27804.78
3766,27804.78
3767,27804.78
3768,27804.78
3769,27804.79
3770,27804.79
3771,27804.79
3772,27804.79
3773,27804.79
3774,27804.8
3775,27804.8
3776,27804.8
3777,27804.8
3778,27804.8
3779,27804.81
3780,27804.81
3781,27804.81
3782,27804.81
3783,27804.81
3784,27804.81
3785,27804.82
3786,27804.82
3787,27804.82
3788,27804.82
3789,27804.82
3790,27804.83
3791,27804.83
3792,27804.83
3793,27804.83
3794,27804.83
3795,27804.84
3796,27804.84
3797,27804.84
3798,27804.84
3799,27804.84
3800,27804.85
3801,27804.85
3802,27804.85
3803,27804.85
3804,27804.85
3805,27804.86
3806,27804.86
3807,27804.86
3808,27804.86
3809,27804.86
3810,27804.87
3811,27804.87
3812,27804.87
3813,27804.87
3814,27804.87
3815,27804.88
3816,27804.88
3817,27804.88
3818,27804.88
3819,27804.88
3820,27804.88
3821,27804.88
3822,27804.88
3823,27804.88
3824,27804.88
3825,27804.88
3826,27804.88
3827,27804.88
3828,27804.88
3829,27804.88
3830,27804.88
3831,27804.89
3832,27804.89
3833,27804.89
3834,27804.89
3835,27804.89
3836,27804.9
3837,27804.9
3838,27804.9
3839,27804.9
3840,27804.9
3841,27804.91
3842,27804.91
3843,27804.91
3844,27804.91
3845,27804.91
3846,27804.92
3847,27804.92
3848,27804.92
3849,27804.92
3850,27804.92
3851,27804.93
3852,27804.93
3853,27804.93
3854,27804.93
3855,27804.93
3856,27804.94
3857,27804.94
3858,27804.94
3859,27804.94
3860,27804.94
3861,27804.95
3862,27804.95
3863,27804.95
3864,27804.95
3865,27804.95
3866,27804.96
3867,27804.96
3868,27804.96
3869,27804.96
3870,27804.96
3871,27804.96
3872,27804.97
3873,27804.97
3874,27804.97
3875,27804.97
3876,27804.97
3877,27804.98
3878,27804.98
3879,27804.98
3880,27804.98
3881,27804.98
3882,27804.99
3883,27804.99
3884,27804.99
3885,27804.99
3886,27804.99
3887,27805.0
3888,27805.0
3889,27805.0
3890,27805.0
3891,27805.0
3892,27805.01
3893,27805.01
3894,27805.01
3895,27805.01
3896,27805.01
3897,27805.01
3898,27805.01
3899,27805.01
3900,27805.01
3901,27805.01
3902,27805.01
3903,27805.01
3904,27805.01
3905,27805.01
3906,27805.01
3907,27805.01
3908,27805.01
3909,27805.02
3910,27805.02
3911,27805.02
3912,27805.02
3913,27805.02
3914,27805.03
3915,27805.03
3916,27805.03
3917,27805.03
3918,27805.03
3919,27805.04
3920,27805.04
3921,27805.04
3922,27805.04
3923,27805.04
3924,27805.05
3925,27805.05
3926,27805.05
3927,27805.05
3928,27805.05
3929,27805.06
3930,27805.06
3931,27805.06
3932,27805.06
3933,27805.06
3934,27805.06
3935,27805.06
3936,27805.06
3937,27805.06
3938,27805.06
3939,27805.06
3940,27805.06
3941,27805.06
3942,27805.06
3943,27805.06
3944,27805.06
3945,27805.06
3946,27805.06
3947,27805.06
3948,27805.06
3949,27805.06
3950,27805.06
3951,27805.06
3952,27805.06
3953,27805.06
3954,27805.06
3955,27805.06
3956,27805.06
3957,27805.06
3958,27805.06
3959,27805.06
3960,27805.06
3961,27805.06
3962,27805.06
3963,27805.06
3964,27805.06
3965,27805.06
3966,27805.06
3967,27805.06
3968,27805.06
3969,27805.06
3970,27805.06
3971,27805.06
3972,27805.06
3973,27805.06
3974,27805.06
3975,27805.06
3976,27805.06
3977,27805.06
3978,27805.06
3979,27805.06
3980,27805.06
3981,27805.06
3982,27805.06
3983,27805.06
3984,27805.06
3985,27805.06
3986,27805.06
3987,27805.06
3988,27805.06
3989,27805.06
3990,27805.06
3991,27805.06
3992,27805.06
3993,27805.06
3994,27805.06
3995,27805.06
3996,27805.06
3997,27805.06
3998,27805.06
3999,27805.06
4000,27805.06
4001,27805.06
4002,27805.06
4003,27805.06
4004,27805.06
4005,27805.06
4006,27805.06
4007,27805.06
4008,27805.06
4009,27805.06
4010,27805.06
4011,27805.06
4012,27805.06
4013,27805.06
4014,27805.06
4015,27805.06
4016,27805.06
4017,27805.06
4018,27805.06
4019,27805.06
4020,27805.06
4021,27805.06
4022,27805.06
4023,27805.06
4024,27805.06
4025,27805.06
4026,27805.06
4027,27805.06
4028,27805.06
4029,27805.06
4030,27805.06
4031,27805.06
4032,27805.06
4033,27805.06
4034,27805.06
4035,27805.06
4036,27805.06
4037,27805.06
4038,27805.06
4039,27805.06
4040,27805.06
4041,27805.06
4042,27805.06
4043,27805.06
4044,27805.06
4045,27805.06
4046,27805.06
4047,27805.06
4048,27805.06
4049,27805.06
4050,27805.06
4051,27805.06
4052,27805.06
4053,27805.06
4054,27805.06
4055,27805.06
4056,27805.06
4057,27805.06
4058,27805.06
4059,27805.06
4060,27805.06
4061,27805.06
4062,27805.06
4063,27805.06
4064,27805.06
4065,27805.06
4066,27805.06
4067,27805.06
4068,27805.06
4069,27805.06
4070,27805.06
4071,27805.06
4072,27805.06
4073,27805.06
4074,27805.06
4075,27805.06
4076,27805.06
4077,27805.06
4078,27805.06
4079,27805.06
4080,27805.06
4081,27805.06
4082,27805.06
4083,27805.06
4084,27805.06
4085,27805.06
4086,27805.06
4087,27805.06
4088,27805.06
4089,27805.06
4090,27805.06
4091,27805.06
4092,27805.06
4093,27805.06
4094,27805.06
4095,27805.06
4096,27805.06
4097,27805.06
4098,27805.06
4099,27805.06
4100,27805.06
4101,27805.06
4102,27805.06
4103,27805.06
4104,27805.06
4105,27805.06
4106,27805.06
4107,27805.06
4108,27805.06
4109,27805.06
4110,27805.06
4111,27805.06
4112,27805.06
4113,27805.06
4114,27805.06
4115,27805.06
4116,27805.06
4117,27805.06
4118,27805.06
4119,27805.06
4120,27805.06
4121,27805.06
4122,27805.06
4123,27805.06
4124,27805.06
4125,27805.06
4126,27805.06
4127,27805.06
4128,27805.06
4129,27805.06
4130,27805.06
4131,27805.06
4132,27805.06
4133,27805.06
4134,27805.06
4135,27805.06
4136,27805.06
4137,27805.06
4138,27805.06
4139,27805.06
4140,27805.06
4141,27805.06
4142,27805.06
4143,27805.06
4144,27805.06
4145,27805.06
4146,27805.06
4147,27805.06
4148,27805.06
4149,27805.06
4150,27805.06
4151,27805.06
4152,27805.06
4153,27805.06
4154,27805.06
4155,27805.06
4156,27805.06
4157,27805.06
4158,27805.06
4159,27805.06
4160,27805.06
4161,27805.06
4162,27805.06
4163,27805.06
4164,27805.06
4165,27805.06
4166,27805.06
4167,27805.06
4168,27805.06
4169,27805.06
4170,27805.06
4171,27805.06
4172,27805.06
4173,27805.06
4174,27805.06
4175,27805.06
4176,27805.06
4177,27805.06
4178,27805.06
4179,27805.06
4180,27805.06
4181,27805.06
4182,27805.06
4183,27805.06
4184,27805.06
4185,27805.06
4186,27805.06
4187,27805.06
4188,27805.06
4189,27805.06
4190,27805.06
4191,27805.06
4192,27805.06
4193,27805.06
4194,27805.06
4195,27805.06
4196,27805.06
4197,27805.06
4198,27805.06
4199,27805.06
4200,27805.06
4201,27805.06
4202,27805.06
4203,27805.06
4204,27805.06
4205,27805.06
4206,27805.06
4207,27805.06
4208,27805.06
4209,27805.06
4210,27805.06
4211,27805.06
4212,27805.06
4213,27805.06
4214,27805.06
4215,27805.06
4216,27805.06
4217,27805.06
4218,27805.06
4219,27805.06
4220,27805.06
4221,27805.06
4222,27805.06
4223,27805.06
4224,27805.06
4225,27805.06
4226,27805.06
4227,27805.06
4228,27805.06
4229,27805.06
4230,27805.06
4231,27805.06
4232,27805.06
4233,27805.06
4234,27805.06
4235,27805.06
4236,27805.06
4237,27805.06
4238,27805.06
4239,27805.06
4240,27805.06
4241,27805.06
4242,27805.06
4243,27805.06
4244,27805.06
4245,27805.06
4246,27805.06
4247,27805.06
4248,27805.06
4249,27805.06
4250,27805.06
4251,27805.06
4252,27805.06
4253,27805.06
4254,27805.06
4255,27805.06
4256,27805.06
4257,27805.06
4258,27805.06
4259,27805.06
4260,27805.06
4261,27805.06
4262,27805.06
4263,27805.06
4264,27805.06
4265,27805.06
4266,27805.06
4267,27805.06
4268,27805.06
4269,27805.06
4270,27805.06
4271,27805.06
4272,27805.06
4273,27805.06
4274,27805.06
4275,27805.06
4276,27805.06
4277,27805.06
4278,27805.06
4279,27805.06
4280,27805.06
4281,27805.06
4282,27805.06
4283,27805.06
4284,27805.06
4285,27805.06
4286,27805.06
4287,27805.06
4288,27805.06
4289,27805.06
4290,27805.06
4291,27805.06
4292,27805.06
4293,27805.06
4294,27805.06
4295,27805.06
4296,27805.06
4297,27805.06
4298,27805.06
4299,27805.06
4300,27805.06
4301,27805.06
4302,27805.06
4303,27805.06
4304,27805.06
4305,27805.06
4306,27805.06
4307,27805.06
4308,27805.06
4309,27805.06
4310,27805.06
4311,27805.06
4312,27805.06
4313,27805.06
4314,27805.06
4315,27805.06
4316,27805.06
4317,27805.06
4318,27805.06
4319,27805.06
4320,27805.06
4321,27805.06
4322,27805.06
4323,27805.06
4324,27805.06
4325,27805.06
4326,27805.06
4327,27805.06
4328,27805.06
4329,27805.06
4330,27805.06
4331,27805.06
4332,27805.06
4333,27805.06
4334,27805.06
4335,27805.06
4336,27805.06
4337,27805.06
4338,27805.06
4339,27805.06
4340,27805.06
4341,27805.06
4342,27805.06
4343,27805.06
4344,27805.06
4345,27805.06
4346,27805.06
4347,27805.06
4348,27805.06
4349,27805.06
4350,27805.06
4351,27805.06
4352,27805.06
4353,27805.06
4354,27805.06
4355,27805.06
4356,27805.06
4357,27805.06
4358,27805.06
4359,27805.06
4360,27805.06
4361,27805.06
4362,27805.06
4363,27805.06
4364,27805.06
4365,27805.06
4366,27805.06
4367,27805.06
4368,27805.06
4369,27805.06
4370,27805.06
4371,27805.06
4372,27805.06
4373,27805.06
4374,27805.06
4375,27805.06
4376,27805.06
4377,27805.06
4378,27805.06
4379,27805.06
4380,27805.06
4381,27805.06
4382,27805.06
4383,27805.06
4384,27805.06
4385,27805.06
4386,27805.06
4387,27805.06
4388,27805.06
4389,27805.06
4390,27805.06
4391,27805.06
4392,27805.06
4393,27805.06
4394,27805.06
4395,27805.06
4396,27805.06
4397,27805.06
4398,27805.06
4399,27805.06
4400,27805.06
4401,27805.06
4402,27805.06
4403,27805.06
4404,27805.06
4405,27805.06
4406,27805.06
4407,27805.06
4408,27805.06
4409,27805.06
4410,27805.06
4411,27805.06
4412,27805.06
4413,27805.06
4414,27805.06
4415,27805.06
4416,27805.06
4417,27805.06
4418,27805.06
4419,27805.06
4420,27805.06
4421,27805.06
4422,27805.06
4423,27805.06
4424,27805.06
4425,27805.06
4426,27805.06
4427,27805.06
4428,27805.06
4429,27805.06
4430,27805.06
4431,27805.06
4432,27805.06
4433,27805.06
4434,27805.06
4435,27805.07
4436,27805.07
4437,27805.07
4438,27805.07
4439,27805.07
4440,27805.08
4441,27805.08
4442,27805.08
4443,27805.08
4444,27805.08
4445,27805.09
4446,27805.09
4447,27805.09
4448,27805.09
4449,27805.09
4450,27805.1
4451,27805.1
4452,27805.1
4453,27805.1
4454,27805.1
4455,27805.1
4456,27805.11
4457,27805.11
4458,27805.11
4459,27805.11
4460,27805.11
4461,27805.12
4462,27805.12
4463,27805.12
4464,27805.12
4465,27805.12
4466,27805.13
4467,27805.13
4468,27805.13
4469,27805.13
4470,27805.13
4471,27805.14
4472,27805.14
4473,27805.14
4474,27805.14
4475,27805.14
4476,27805.15
4477,27805.15
4478,27805.15
4479,27805.15
4480,27805.15
4481,27805.16
4482,27805.16
4483,27805.16
4484,27805.16
4485,27805.16
4486,27805.17
4487,27805.17
4488,27805.17
4489,27805.17
4490,27805.17
4491,27805.18
4492,27805.18
4493,27805.18
4494,27805.18
4495,27805.18
4496,27805.19
4497,27805.19
4498,27805.19
4499,27805.19
4500,27805.2
4501,27805.2
4502,27805.2
4503,27805.2
4504,27805.2
4505,27805.21
4506,27805.21
4507,27805.21
4508,27805.21
4509,27805.21
4510,27805.22
4511,27805.22
4512,27805.22
4513,27805.22
4514,27805.22
4515,27805.23
4516,27805.23
4517,27805.23
4518,27805.23
4519,27805.23
4520,27805.24
4521,27805.24
4522,27805.24
4523,27805.24
4524,27805.24
4525,27805.25
4526,27805.25
4527,27805.25
4528,27805.25
4529,27805.25
4530,27805.26
4531,27805.26
4532,27805.26
4533,27805.26
4534,27805.26
4535,27805.27
4536,27805.27
4537,27805.27
4538,27805.27
4539,27805.27
4540,27805.27
4541,27805.28
4542,27805.28
4543,27805.28
4544,27805.28
4545,27805.28
4546,27805.29
4547,27805.29
4548,27805.29
4549,27805.29
4550,27805.29
4551,27805.3
4552,27805.3
4553,27805.3
4554,27805.3
4555,27805.3
4556,27805.31
4557,27805.31
4558,27805.31
4559,27805.31
4560,27805.31
4561,27805.31
4562,27805.31
4563,27805.31
4564,27805.31
4565,27805.31
4566,27805.31
4567,27805.32
4568,27805.32
4569,27805.32
4570,27805.32
4571,27805.32
4572,27805.33
4573,27805.33
4574,27805.33
4575,27805.33
4576,27805.33
4577,27805.34
4578,27805.34
4579,27805.34
4580,27805.34
4581,27805.34
4582,27805.35
4583,27805.35
4584,27805.35
4585,27805.35
4586,27805.35
4587,27805.36
4588,27805.36
4589,27805.36
4590,27805.36
4591,27805.36
4592,27805.37
4593,27805.37
4594,27805.37
4595,27805.37
4596,27805.37
4597,27805.38
4598,27805.38
4599,27805.38
4600,27805.38
4601,27805.38
4602,27805.39
4603,27805.39
4604,27805.39
4605,27805.39
4606,27805.39
4607,27805.4
4608,27805.4
4609,27805.4
4610,27805.4
4611,27805.4
4612,27805.41
4613,27805.41
4614,27805.41
4615,27805.41
4616,27805.41
4617,27805.42
4618,27805.42
4619,27805.42
4620,27805.42
4621,27805.42
4622,27805.43
4623,27805.43
4624,27805.43
4625,27805.43
4626,27805.43
4627,27805.44
4628,27805.44
4629,27805.44
4630,27805.44
4631,27805.44
4632,27805.45
4633,27805.45
4634,27805.45
4635,27805.45
4636,27805.45
4637,27805.46
4638,27805.46
4639,27805.46
4640,27805.46
4641,27805.46
4642,27805.47
4643,27805.47
4644,27805.47
4645,27805.47
4646,27805.47
4647,27805.48
4648,27805.48
4649,27805.48
4650,27805.48
4651,27805.48
4652,27805.49
4653,27805.49
4654,27805.49
4655,27805.49
4656,27805.49
4657,27805.5
4658,27805.5
4659,27805.5
4660,27805.5
4661,27805.5
4662,27805.51
4663,27805.51
4664,27805.51
4665,27805.51
4666,27805.51
4667,27805.52
4668,27805.52
4669,27805.52
4670,27805.52
4671,27805.52
4672,27805.53
4673,27805.53
4674,27805.53
4675,27805.53
4676,27805.53
4677,27805.54
4678,27805.54
4679,27805.54
4680,27805.54
4681,27805.54
4682,27805.55
4683,27805.55
4684,27805.55
4685,27805.55
4686,27805.55
4687,27805.56
4688,27805.56
4689,27805.56
4690,27805.56
4691,27805.56
4692,27805.57
4693,27805.57
4694,27805.57
4695,27805.57
4696,27805.57
4697,27805.58
4698,27805.58
4699,27805.58
4700,27805.58
4701,27805.58
4702,27805.59
4703,27805.59
4704,27805.59
4705,27805.59
4706,27805.59
4707,27805.59
4708,27805.6
4709,27805.6
4710,27805.6
4711,27805.6
4712,27805.6
4713,27805.61
4714,27805.61
4715,27805.61
4716,27805.61
4717,27805.61
4718,27805.62
4719,27805.62
4720,27805.62
4721,27805.62
4722,27805.62
4723,27805.63
4724,27805.63
4725,27805.63
4726,27805.63
4727,27805.63
4728,27805.64
4729,27805.64
4730,27805.64
4731,27805.64
4732,27805.64
4733,27805.65
4734,27805.65
4735,27805.65
4736,27805.65
4737,27805.65
4738,27805.66
4739,27805.66
4740,27805.66
4741,27805.66
4742,27805.66
4743,27805.67
4744,27805.67
4745,27805.67
4746,27805.67
4747,27805.67
4748,27805.68
4749,27805.68
4750,27805.68
4751,27805.68
4752,27805.68
4753,27805.69
4754,27805.69
4755,27805.69
4756,27805.69
4757,27805.69
4758,27805.7
4759,27805.7
4760,27805.7
4761,27805.7
4762,27805.7
4763,27805.71
4764,27805.71
4765,27805.71
4766,27805.71
4767,27805.71
4768,27805.72
4769,27805.72
4770,27805.72
4771,27805.72
4772,27805.72
4773,27805.73
4774,27805.73
4775,27805.73
4776,27805.73
4777,27805.73
4778,27805.74
4779,27805.74
4780,27805.74
4781,27805.74
4782,27805.75
4783,27805.75
4784,27805.75
4785,27805.75
4786,27805.75
4787,27805.75
4788,27805.75
4789,27805.75
4790,27805.75
4791,27805.75
4792,27805.75
4793,27805.75
4794,27805.75
4795,27805.75
4796,27805.75
4797,27805.75
4798,27805.75
4799,27805.75
4800,27805.75
4801,27805.75
4802,27805.75
4803,27805.75
4804,27805.75
4805,27805.75
4806,27805.75
4807,27805.75
4808,27805.75
4809,27805.75
4810,27805.75
4811,27805.75
4812,27805.75
4813,27805.75
4814,27805.75
4815,27805.75
4816,27805.75
4817,27805.76
4818,27805.76
4819,27805.76
4820,27805.76
4821,27805.76
4822,27805.77
4823,27805.77
4824,27805.77
4825,27805.77
4826,27805.77
4827,27805.78
4828,27805.78
4829,27805.78
4830,27805.78
4831,27805.78
4832,27805.79
4833,27805.79
4834,27805.79
4835,27805.79
4836,27805.79
4837,27805.8
4838,27805.8
4839,27805.8
4840,27805.8
4841,27805.8
4842,27805.81
4843,27805.81
4844,27805.81
4845,27805.81
4846,27805.81
4847,27805.81
4848,27805.81
4849,27805.81
4850,27805.81
4851,27805.81
4852,27805.81
4853,27805.81
4854,27805.81
4855,27805.81
4856,27805.81
4857,27805.81
4858,27805.81
4859,27805.81
4860,27805.81
4861,27805.81
4862,27805.81
4863,27805.81
4864,27805.81
4865,27805.81
4866,27805.81
4867,27805.81
4868,27805.81
4869,27805.81
4870,27805.81
4871,27805.81
4872,27805.81
4873,27805.81
4874,27805.81
4875,27805.81
4876,27805.81
4877,27805.81
4878,27805.81
4879,27805.81
4880,27805.81
4881,27805.81
4882,27805.81
4883,27805.81
4884,27805.81
4885,27805.81
4886,27805.81
4887,27805.81
4888,27805.81
4889,27805.81
4890,27805.81
4891,27805.81
4892,27805.81
4893,27805.81
4894,27805.81
4895,27805.81
4896,27805.81
4897,27805.81
4898,27805.81
4899,27805.81
4900,27805.81
4901,27805.81
4902,27805.81
4903,27805.81
4904,27805.81
4905,27805.81
4906,27805.81
4907,27805.81
4908,27805.81
4909,27805.81
4910,27805.81
4911,27805.81
4912,27805.81
4913,27805.81
4914,27805.81
4915,27805.81
4916,27805.81
4917,27805.81
4918,27805.81
4919,27805.81
4920,27805.81
4921,27805.81
4922,27805.81
4923,27805.81
4924,27805.81
4925,27805.81
4926,27805.81
4927,27805.81
4928,27805.81
4929,27805.81
4930,27805.81
4931,27805.81
4932,27805.81
4933,27805.81
4934,27805.81
4935,27805.81
4936,27805.82
4937,27805.82
4938,27805.82
4939,27805.82
4940,27805.82
4941,27805.83
4942,27805.83
4943,27805.83
4944,27805.83
4945,27805.83
4946,27805.84
4947,27805.84
4948,27805.84
4949,27805.84
4950,27805.84
4951,27805.85
4952,27805.85
4953,27805.85
4954,27805.85
4955,27805.85
4956,27805.86
4957,27805.86
4958,27805.86
4959,27805.86
4960,27805.86
4961,27805.86
4962,27805.87
4963,27805.87
4964,27805.87
4965,27805.87
4966,27805.87
4967,27805.87
4968,27805.87
4969,27805.87
4970,27805.87
4971,27805.88
4972,27805.88
4973,27805.88
4974,27805.88
4975,27805.88
4976,27805.89
4977,27805.89
4978,27805.89
4979,27805.89
4980,27805.89
4981,27805.9
4982,27805.9
4983,27805.9
4984,27805.9
4985,27805.9
4986,27805.91
4987,27805.91
4988,27805.91
4989,27805.91
4990,27805.91
4991,27805.92
4992,27805.92
4993,27805.92
4994,27805.92
4995,27805.92
4996,27805.93
4997,27805.93
4998,27805.93
4999,27805.93
5000,27805.93
5001,27805.94
5002,27805.94
5003,27805.94
5004,27805.94
5005,27805.94
5006,27805.95
5007,27805.95
5008,27805.95
5009,27805.95
5010,27805.95
5011,27805.96
5012,27805.96
5013,27805.96
5014,27805.96
5015,27805.96
5016,27805.97
5017,27805.97
5018,27805.97
5019,27805.97
5020,27805.97
5021,27805.98
5022,27805.98
5023,27805.98
5024,27805.98
5025,27805.98
5026,27805.99
5027,27805.99
5028,27805.99
5029,27805.99
5030,27805.99
5031,27806.0
5032,27806.0
5033,27806.0
5034,27806.0
5035,27806.0
5036,27806.01
5037,27806.01
5038,27806.01
5039,27806.01
5040,27806.01
5041,27806.02
5042,27806.02
5043,27806.02
5044,27806.02
5045,27806.02
5046,27806.02
5047,27806.03
5048,27806.03
5049,27806.03
5050,27806.03
5051,27806.03
5052,27806.04
5053,27806.04
5054,27806.04
5055,27806.04
5056,27806.04
5057,27806.05
5058,27806.05
5059,27806.05
5060,27806.05
5061,27806.05
5062,27806.06
5063,27806.06
5064,27806.06
5065,27806.06
5066,27806.06
5067,27806.07
5068,27806.07
5069,27806.07
5070,27806.07
5071,27806.07
5072,27806.08
5073,27806.08
5074,27806.08
5075,27806.08
5076,27806.08
5077,27806.09
5078,27806.09
5079,27806.09
5080,27806.09
5081,27806.09
5082,27806.1
5083,27806.1
5084,27806.1
5085,27806.1
5086,27806.1
5087,27806.11
5088,27806.11
5089,27806.11
5090,27806.11
5091,27806.11
5092,27806.12
5093,27806.12
5094,27806.12
5095,27806.12
5096,27806.12
5097,27806.13
5098,27806.13
5099,27806.13
5100,27806.13
5101,27806.13
5102,27806.14
5103,27806.14
5104,27806.14
5105,27806.14
5106,27806.14
5107,27806.15
5108,27806.15
5109,27806.15
5110,27806.15
5111,27806.15
5112,27806.16
5113,27806.16
5114,27806.16
5115,27806.16
5116,27806.16
5117,27806.17
5118,27806.17
5119,27806.17
5120,27806.17
5121,27806.17
5122,27806.18
5123,27806.18
5124,27806.18
5125,27806.18
5126,27806.18
5127,27806.18
5128,27806.19
5129,27806.19
5130,27806.19
5131,27806.19
5132,27806.19
5133,27806.2
5134,27806.2
5135,27806.2
5136,27806.2
5137,27806.2
5138,27806.21
5139,27806.21
5140,27806.21
5141,27806.21
5142,27806.21
5143,27806.22
5144,27806.22
5145,27806.22
5146,27806.22
5147,27806.22
5148,27806.23
5149,27806.23
5150,27806.23
5151,27806.23
5152,27806.23
5153,27806.24
5154,27806.24
5155,27806.24
5156,27806.24
5157,27806.24
5158,27806.25
5159,27806.25
5160,27806.25
5161,27806.25
5162,27806.25
5163,27806.26
5164,27806.26
5165,27806.26
5166,27806.26
5167,27806.26
5168,27806.27
5169,27806.27
5170,27806.27
5171,27806.27
5172,27806.27
5173,27806.28
5174,27806.28
5175,27806.28
5176,27806.28
5177,27806.28
5178,27806.29
5179,27806.29
5180,27806.29
5181,27806.29
5182,27806.29
5183,27806.3
5184,27806.3
5185,27806.3
5186,27806.3
5187,27806.3
5188,27806.31
5189,27806.31
5190,27806.31
5191,27806.31
5192,27806.31
5193,27806.32
5194,27806.32
5195,27806.32
5196,27806.32
5197,27806.32
5198,27806.33
5199,27806.33
5200,27806.33
5201,27806.33
5202,27806.33
5203,27806.34
5204,27806.34
5205,27806.34
5206,27806.34
5207,27806.35
5208,27806.35
5209,27806.35
5210,27806.35
5211,27806.35
5212,27806.35
5213,27806.36
5214,27806.36
5215,27806.36
5216,27806.36
5217,27806.36
5218,27806.37
5219,27806.37
5220,27806.37
5221,27806.37
5222,27806.37
5223,27806.38
5224,27806.38
5225,27806.38
5226,27806.38
5227,27806.38
5228,27806.39
5229,27806.39
5230,27806.39
5231,27806.39
5232,27806.39
5233,27806.4
5234,27806.4
5235,27806.4
5236,27806.4
5237,27806.4
5238,27806.41
5239,27806.41
5240,27806.41
5241,27806.41
5242,27806.41
5243,27806.42
5244,27806.42
5245,27806.42
5246,27806.42
5247,27806.42
5248,27806.43
5249,27806.43
5250,27806.43
5251,27806.43
5252,27806.43
5253,27806.44
5254,27806.44
5255,27806.44
5256,27806.44
5257,27806.44
5258,27806.45
5259,27806.45
5260,27806.45
5261,27806.45
5262,27806.45
5263,27806.46
5264,27806.46
5265,27806.46
5266,27806.46
5267,27806.46
5268,27806.47
5269,27806.47
5270,27806.47
5271,27806.47
5272,27806.47
5273,27806.48
5274,27806.48
5275,27806.48
5276,27806.48
5277,27806.48
5278,27806.49
5279,27806.49
5280,27806.49
5281,27806.49
5282,27806.49
5283,27806.5
5284,27806.5
5285,27806.5
5286,27806.5
5287,27806.5
5288,27806.51
5289,27806.51
5290,27806.51
5291,27806.51
5292,27806.51
5293,27806.52
5294,27806.52
5295,27806.52
5296,27806.52
5297,27806.52
5298,27806.52
5299,27806.53
5300,27806.53
5301,27806.53
5302,27806.53
5303,27806.53
5304,27806.54
5305,27806.54
5306,27806.54
5307,27806.54
5308,27806.54
5309,27806.55
5310,27806.55
5311,27806.55
5312,27806.55
5313,27806.55
5314,27806.56
5315,27806.56
5316,27806.56
5317,27806.56
5318,27806.56
5319,27806.57
5320,27806.57
5321,27806.57
5322,27806.57
5323,27806.57
5324,27806.58
5325,27806.58
5326,27806.58
5327,27806.58
5328,27806.59
5329,27806.59
5330,27806.59
5331,27806.59
5332,27806.59
5333,27806.6
5334,27806.6
5335,27806.6
5336,27806.6
5337,27806.6
5338,27806.61
5339,27806.61
5340,27806.61
5341,27806.61
5342,27806.61
5343,27806.62
5344,27806.62
5345,27806.62
5346,27806.62
5347,27806.62
