row_index,WMAN.Tm
6891,2018-01-04 13:40:01
6892,2018-01-04 13:40:08
6893,2018-01-04 13:40:16
6894,2018-01-04 13:40:23
6895,2018-01-04 13:40:30
6896,2018-01-04 13:40:38
6897,2018-01-04 13:40:45
6898,2018-01-04 13:40:52
6899,2018-01-04 13:40:59
6900,2018-01-04 13:41:06
6901,2018-01-04 13:41:14
6902,2018-01-04 13:41:21
6903,2018-01-04 13:41:28
6904,2018-01-04 13:41:35
6905,2018-01-04 13:41:43
6906,2018-01-04 13:41:50
6907,2018-01-04 13:41:57
6908,2018-01-04 13:42:04
6909,2018-01-04 13:42:12
6910,2018-01-04 13:42:19
6911,2018-01-04 13:42:26
6912,2018-01-04 13:42:33
6913,2018-01-04 13:42:40
6914,2018-01-04 13:42:48
6915,2018-01-04 13:42:55
6916,2018-01-04 13:43:02
6917,2018-01-04 13:43:09
6918,2018-01-04 13:43:16
6919,2018-01-04 13:43:24
6920,2018-01-04 13:43:31
6921,2018-01-04 13:43:38
6922,2018-01-04 13:43:45
6923,2018-01-04 13:43:52
6924,2018-01-04 13:44:00
6925,2018-01-04 13:44:07
6926,2018-01-04 13:44:14
6927,2018-01-04 13:44:21
6928,2018-01-04 13:44:28
6929,2018-01-04 13:44:36
6930,2018-01-04 13:44:43
6931,2018-01-04 13:44:50
6932,2018-01-04 13:44:57
6933,2018-01-04 13:45:04
6934,2018-01-04 13:45:12
6935,2018-01-04 13:45:19
6936,2018-01-04 13:45:26
6937,2018-01-04 13:45:33
6938,2018-01-04 13:45:41
6939,2018-01-04 13:45:48
6940,2018-01-04 13:45:55
6941,2018-01-04 13:46:02
6942,2018-01-04 13:46:09
6943,2018-01-04 13:46:17
6944,2018-01-04 13:46:24
6945,2018-01-04 13:46:31
6946,2018-01-04 13:46:38
6947,2018-01-04 13:46:45
6948,2018-01-04 13:46:53
6949,2018-01-04 13:47:00
6950,2018-01-04 13:47:07
6951,2018-01-04 13:47:14
6952,2018-01-04 13:47:21
6953,2018-01-04 13:47:29
6954,2018-01-04 13:47:36
6955,2018-01-04 13:47:43
6956,2018-01-04 13:47:50
6957,2018-01-04 13:47:57
6958,2018-01-04 13:48:05
6959,2018-01-04 13:48:12
6960,2018-01-04 13:48:19
6961,2018-01-04 13:48:26
6962,2018-01-04 13:48:33
6963,2018-01-04 13:48:41
6964,2018-01-04 13:48:48
6965,2018-01-04 13:48:55
6966,2018-01-04 13:49:02
6967,2018-01-04 13:49:10
6968,2018-01-04 13:49:17
6969,2018-01-04 13:49:24
6970,2018-01-04 13:49:31
6971,2018-01-04 13:49:39
6972,2018-01-04 13:49:46
6973,2018-01-04 13:49:53
6974,2018-01-04 13:49:57
6975,2018-01-04 13:50:00
6976,2018-01-04 13:50:07
6977,2018-01-04 13:50:15
6978,2018-01-04 13:50:22
6979,2018-01-04 13:50:30
6980,2018-01-04 13:50:37
6981,2018-01-04 13:50:44
6982,2018-01-04 13:50:51
6983,2018-01-04 13:50:58
6984,2018-01-04 13:51:06
6985,2018-01-04 13:51:13
6986,2018-01-04 13:51:20
6987,2018-01-04 13:51:27
6988,2018-01-04 13:51:34
6989,2018-01-04 13:51:42
6990,2018-01-04 13:51:49
6991,2018-01-04 13:51:56
6992,2018-01-04 13:52:03
6993,2018-01-04 13:52:10
6994,2018-01-04 13:52:18
6995,2018-01-04 13:52:25
6996,2018-01-04 13:52:32
6997,2018-01-04 13:52:39
6998,2018-01-04 13:52:46
6999,2018-01-04 13:52:54
7000,2018-01-04 13:53:01
7001,2018-01-04 13:53:08
7002,2018-01-04 13:53:15
7003,2018-01-04 13:53:22
7004,2018-01-04 13:53:30
7005,2018-01-04 13:53:37
7006,2018-01-04 13:53:44
7007,2018-01-04 13:53:51
7008,2018-01-04 13:53:58
7009,2018-01-04 13:54:06
7010,2018-01-04 13:54:13
7011,2018-01-04 13:54:20
7012,2018-01-04 13:54:27
7013,2018-01-04 13:54:35
7014,2018-01-04 13:54:42
7015,2018-01-04 13:54:49
7016,2018-01-04 13:54:56
7017,2018-01-04 13:55:03
7018,2018-01-04 13:55:11
7019,2018-01-04 13:55:18
7020,2018-01-04 13:55:25
7021,2018-01-04 13:55:32
7022,2018-01-04 13:55:39
7023,2018-01-04 13:55:47
7024,2018-01-04 13:55:54
7025,2018-01-04 13:56:01
7026,2018-01-04 13:56:08
7027,2018-01-04 13:56:15
7028,2018-01-04 13:56:23
7029,2018-01-04 13:56:30
7030,2018-01-04 13:56:37
7031,2018-01-04 13:56:44
7032,2018-01-04 13:56:51
7033,2018-01-04 13:56:59
7034,2018-01-04 13:57:06
7035,2018-01-04 13:57:13
7036,2018-01-04 13:57:20
7037,2018-01-04 13:57:27
7038,2018-01-04 13:57:35
7039,2018-01-04 13:57:42
7040,2018-01-04 13:57:49
7041,2018-01-04 13:57:56
7042,2018-01-04 13:58:03
7043,2018-01-04 13:58:11
7044,2018-01-04 13:58:18
7045,2018-01-04 13:58:25
7046,2018-01-04 13:58:32
7047,2018-01-04 13:58:40
7048,2018-01-04 13:58:47
7049,2018-01-04 13:58:54
7050,2018-01-04 13:59:01
7051,2018-01-04 13:59:08
7052,2018-01-04 13:59:16
7053,2018-01-04 13:59:23
7054,2018-01-04 13:59:30
7055,2018-01-04 13:59:37
7056,2018-01-04 13:59:44
7057,2018-01-04 13:59:52
7058,2018-01-04 13:59:59
7059,2018-01-04 14:00:02
7060,2018-01-04 14:00:10
7061,2018-01-04 14:00:17
7062,2018-01-04 14:00:24
7063,2018-01-04 14:00:32
7064,2018-01-04 14:00:39
7065,2018-01-04 14:00:46
7066,2018-01-04 14:00:53
7067,2018-01-04 14:01:01
7068,2018-01-04 14:01:08
7069,2018-01-04 14:01:15
7070,2018-01-04 14:01:22
7071,2018-01-04 14:01:29
7072,2018-01-04 14:01:37
7073,2018-01-04 14:01:44
7074,2018-01-04 14:01:51
7075,2018-01-04 14:01:58
7076,2018-01-04 14:02:05
7077,2018-01-04 14:02:13
7078,2018-01-04 14:02:20
7079,2018-01-04 14:02:27
7080,2018-01-04 14:02:34
7081,2018-01-04 14:02:41
7082,2018-01-04 14:02:49
7083,2018-01-04 14:02:56
7084,2018-01-04 14:03:03
7085,2018-01-04 14:03:10
7086,2018-01-04 14:03:17
7087,2018-01-04 14:03:25
7088,2018-01-04 14:03:32
7089,2018-01-04 14:03:39
7090,2018-01-04 14:03:46
7091,2018-01-04 14:03:54
7092,2018-01-04 14:04:01
7093,2018-01-04 14:04:08
7094,2018-01-04 14:04:15
7095,2018-01-04 14:04:22
7096,2018-01-04 14:04:30
7097,2018-01-04 14:04:37
7098,2018-01-04 14:04:44
7099,2018-01-04 14:04:51
7100,2018-01-04 14:04:58
7101,2018-01-04 14:05:06
7102,2018-01-04 14:05:13
7103,2018-01-04 14:05:20
7104,2018-01-04 14:05:27
7105,2018-01-04 14:05:34
7106,2018-01-04 14:05:42
7107,2018-01-04 14:05:49
7108,2018-01-04 14:05:56
7109,2018-01-04 14:06:03
7110,2018-01-04 14:06:10
7111,2018-01-04 14:06:18
7112,2018-01-04 14:06:25
7113,2018-01-04 14:06:32
7114,2018-01-04 14:06:39
7115,2018-01-04 14:06:46
7116,2018-01-04 14:06:54
7117,2018-01-04 14:07:01
7118,2018-01-04 14:07:08
7119,2018-01-04 14:07:15
7120,2018-01-04 14:07:23
7121,2018-01-04 14:07:30
7122,2018-01-04 14:07:37
7123,2018-01-04 14:07:44
7124,2018-01-04 14:07:51
7125,2018-01-04 14:07:59
7126,2018-01-04 14:08:06
7127,2018-01-04 14:08:13
7128,2018-01-04 14:08:20
7129,2018-01-04 14:08:27
7130,2018-01-04 14:08:35
7131,2018-01-04 14:08:42
7132,2018-01-04 14:08:49
7133,2018-01-04 14:08:56
7134,2018-01-04 14:09:03
7135,2018-01-04 14:09:11
7136,2018-01-04 14:09:18
7137,2018-01-04 14:09:25
7138,2018-01-04 14:09:32
7139,2018-01-04 14:09:39
7140,2018-01-04 14:09:47
7141,2018-01-04 14:09:54
7142,2018-01-04 14:09:57
7143,2018-01-04 14:10:01
7144,2018-01-04 14:10:08
7145,2018-01-04 14:10:16
7146,2018-01-04 14:10:23
7147,2018-01-04 14:10:31
7148,2018-01-04 14:10:38
7149,2018-01-04 14:10:45
7150,2018-01-04 14:10:52
7151,2018-01-04 14:10:59
7152,2018-01-04 14:11:07
7153,2018-01-04 14:11:14
7154,2018-01-04 14:11:21
7155,2018-01-04 14:11:28
7156,2018-01-04 14:11:36
7157,2018-01-04 14:11:43
7158,2018-01-04 14:11:50
7159,2018-01-04 14:11:57
7160,2018-01-04 14:12:04
7161,2018-01-04 14:12:12
7162,2018-01-04 14:12:19
7163,2018-01-04 14:12:26
7164,2018-01-04 14:12:33
7165,2018-01-04 14:12:40
7166,2018-01-04 14:12:48
7167,2018-01-04 14:12:55
7168,2018-01-04 14:13:02
7169,2018-01-04 14:13:09
7170,2018-01-04 14:13:16
7171,2018-01-04 14:13:24
7172,2018-01-04 14:13:31
7173,2018-01-04 14:13:38
7174,2018-01-04 14:13:45
7175,2018-01-04 14:13:53
7176,2018-01-04 14:14:00
7177,2018-01-04 14:14:07
7178,2018-01-04 14:14:14
7179,2018-01-04 14:14:21
7180,2018-01-04 14:14:29
7181,2018-01-04 14:14:36
7182,2018-01-04 14:14:43
7183,2018-01-04 14:14:50
7184,2018-01-04 14:14:57
7185,2018-01-04 14:15:05
7186,2018-01-04 14:15:12
7187,2018-01-04 14:15:19
7188,2018-01-04 14:15:26
7189,2018-01-04 14:15:33
7190,2018-01-04 14:15:41
7191,2018-01-04 14:15:48
7192,2018-01-04 14:15:55
7193,2018-01-04 14:16:02
7194,2018-01-04 14:16:09
7195,2018-01-04 14:16:17
7196,2018-01-04 14:16:24
7197,2018-01-04 14:16:31
7198,2018-01-04 14:16:38
7199,2018-01-04 14:16:46
7200,2018-01-04 14:16:53
7201,2018-01-04 14:17:00
7202,2018-01-04 14:17:07
7203,2018-01-04 14:17:14
7204,2018-01-04 14:17:22
7205,2018-01-04 14:17:29
7206,2018-01-04 14:17:36
7207,2018-01-04 14:17:43
7208,2018-01-04 14:17:50
7209,2018-01-04 14:17:58
7210,2018-01-04 14:18:05
7211,2018-01-04 14:18:12
7212,2018-01-04 14:18:19
7213,2018-01-04 14:18:26
7214,2018-01-04 14:18:34
7215,2018-01-04 14:18:41
7216,2018-01-04 14:18:48
7217,2018-01-04 14:18:55
7218,2018-01-04 14:19:02
7219,2018-01-04 14:19:10
7220,2018-01-04 14:19:17
7221,2018-01-04 14:19:24
7222,2018-01-04 14:19:31
7223,2018-01-04 14:19:38
7224,2018-01-04 14:19:46
7225,2018-01-04 14:19:53
7226,2018-01-04 14:19:56
7227,2018-01-04 14:20:00
7228,2018-01-04 14:20:07
7229,2018-01-04 14:20:15
7230,2018-01-04 14:20:22
7231,2018-01-04 14:20:29
7232,2018-01-04 14:20:37
7233,2018-01-04 14:20:44
7234,2018-01-04 14:20:51
7235,2018-01-04 14:20:58
7236,2018-01-04 14:21:05
7237,2018-01-04 14:21:13
7238,2018-01-04 14:21:20
7239,2018-01-04 14:21:27
7240,2018-01-04 14:21:34
7241,2018-01-04 14:21:41
7242,2018-01-04 14:21:49
7243,2018-01-04 14:21:56
7244,2018-01-04 14:22:03
7245,2018-01-04 14:22:10
7246,2018-01-04 14:22:17
7247,2018-01-04 14:22:25
7248,2018-01-04 14:22:32
7249,2018-01-04 14:22:39
7250,2018-01-04 14:22:46
7251,2018-01-04 14:22:54
7252,2018-01-04 14:23:01
7253,2018-01-04 14:23:08
7254,2018-01-04 14:23:15
7255,2018-01-04 14:23:22
7256,2018-01-04 14:23:30
7257,2018-01-04 14:23:37
7258,2018-01-04 14:23:44
7259,2018-01-04 14:23:51
7260,2018-01-04 14:23:58
7261,2018-01-04 14:24:06
7262,2018-01-04 14:24:13
7263,2018-01-04 14:24:20
7264,2018-01-04 14:24:27
7265,2018-01-04 14:24:34
7266,2018-01-04 14:24:42
7267,2018-01-04 14:24:49
7268,2018-01-04 14:24:56
7269,2018-01-04 14:25:03
7270,2018-01-04 14:25:10
7271,2018-01-04 14:25:18
7272,2018-01-04 14:25:25
7273,2018-01-04 14:25:32
7274,2018-01-04 14:25:39
7275,2018-01-04 14:25:47
7276,2018-01-04 14:25:54
7277,2018-01-04 14:26:01
7278,2018-01-04 14:26:08
7279,2018-01-04 14:26:15
7280,2018-01-04 14:26:23
7281,2018-01-04 14:26:30
7282,2018-01-04 14:26:37
7283,2018-01-04 14:26:44
7284,2018-01-04 14:26:51
7285,2018-01-04 14:26:59
7286,2018-01-04 14:27:06
7287,2018-01-04 14:27:13
7288,2018-01-04 14:27:20
7289,2018-01-04 14:27:28
7290,2018-01-04 14:27:35
7291,2018-01-04 14:27:42
7292,2018-01-04 14:27:49
7293,2018-01-04 14:27:56
7294,2018-01-04 14:28:04
7295,2018-01-04 14:28:11
7296,2018-01-04 14:28:18
7297,2018-01-04 14:28:25
7298,2018-01-04 14:28:32
7299,2018-01-04 14:28:40
7300,2018-01-04 14:28:47
7301,2018-01-04 14:28:54
7302,2018-01-04 14:29:01
7303,2018-01-04 14:29:08
7304,2018-01-04 14:29:16
7305,2018-01-04 14:29:23
7306,2018-01-04 14:29:30
7307,2018-01-04 14:29:37
7308,2018-01-04 14:29:44
7309,2018-01-04 14:29:52
7310,2018-01-04 14:29:59
7311,2018-01-04 14:30:02
7312,2018-01-04 14:30:07
7313,2018-01-04 14:30:14
7314,2018-01-04 14:30:21
7315,2018-01-04 14:30:28
7316,2018-01-04 14:30:35
7317,2018-01-04 14:30:43
7318,2018-01-04 14:30:50
7319,2018-01-04 14:30:57
7320,2018-01-04 14:31:04
7321,2018-01-04 14:31:11
7322,2018-01-04 14:31:19
7323,2018-01-04 14:31:26
7324,2018-01-04 14:31:33
7325,2018-01-04 14:31:40
7326,2018-01-04 14:31:47
7327,2018-01-04 14:31:55
7328,2018-01-04 14:32:02
7329,2018-01-04 14:32:09
7330,2018-01-04 14:32:16
7331,2018-01-04 14:32:24
7332,2018-01-04 14:32:31
7333,2018-01-04 14:32:38
7334,2018-01-04 14:32:45
7335,2018-01-04 14:32:52
7336,2018-01-04 14:33:00
7337,2018-01-04 14:33:07
7338,2018-01-04 14:33:14
7339,2018-01-04 14:33:21
7340,2018-01-04 14:33:28
7341,2018-01-04 14:33:36
7342,2018-01-04 14:33:43
7343,2018-01-04 14:33:50
7344,2018-01-04 14:33:57
7345,2018-01-04 14:34:04
7346,2018-01-04 14:34:12
7347,2018-01-04 14:34:19
7348,2018-01-04 14:34:26
7349,2018-01-04 14:34:33
7350,2018-01-04 14:34:40
7351,2018-01-04 14:34:48
7352,2018-01-04 14:34:55
7353,2018-01-04 14:35:02
7354,2018-01-04 14:35:09
7355,2018-01-04 14:35:17
7356,2018-01-04 14:35:24
7357,2018-01-04 14:35:31
7358,2018-01-04 14:35:38
7359,2018-01-04 14:35:45
7360,2018-01-04 14:35:53
7361,2018-01-04 14:36:00
7362,2018-01-04 14:36:07
7363,2018-01-04 14:36:14
7364,2018-01-04 14:36:21
7365,2018-01-04 14:36:29
7366,2018-01-04 14:36:36
7367,2018-01-04 14:36:43
7368,2018-01-04 14:36:50
7369,2018-01-04 14:36:57
7370,2018-01-04 14:37:05
7371,2018-01-04 14:37:12
7372,2018-01-04 14:37:19
7373,2018-01-04 14:37:27
7374,2018-01-04 14:37:34
7375,2018-01-04 14:37:41
7376,2018-01-04 14:37:48
7377,2018-01-04 14:37:55
7378,2018-01-04 14:38:03
7379,2018-01-04 14:38:10
7380,2018-01-04 14:38:17
7381,2018-01-04 14:38:24
7382,2018-01-04 14:38:31
7383,2018-01-04 14:38:39
7384,2018-01-04 14:38:46
7385,2018-01-04 14:38:53
7386,2018-01-04 14:39:00
7387,2018-01-04 14:39:07
7388,2018-01-04 14:39:15
7389,2018-01-04 14:39:22
7390,2018-01-04 14:39:29
7391,2018-01-04 14:39:36
7392,2018-01-04 14:39:43
7393,2018-01-04 14:39:51
7394,2018-01-04 14:39:58
7395,2018-01-04 14:40:01
7396,2018-01-04 14:40:06
7397,2018-01-04 14:40:13
7398,2018-01-04 14:40:20
7399,2018-01-04 14:40:27
7400,2018-01-04 14:40:34
7401,2018-01-04 14:40:42
7402,2018-01-04 14:40:49
7403,2018-01-04 14:40:56
7404,2018-01-04 14:41:03
7405,2018-01-04 14:41:10
7406,2018-01-04 14:41:18
7407,2018-01-04 14:41:25
7408,2018-01-04 14:41:32
7409,2018-01-04 14:41:39
7410,2018-01-04 14:41:47
7411,2018-01-04 14:41:54
7412,2018-01-04 14:42:01
7413,2018-01-04 14:42:08
7414,2018-01-04 14:42:15
7415,2018-01-04 14:42:23
7416,2018-01-04 14:42:30
7417,2018-01-04 14:42:37
7418,2018-01-04 14:42:44
7419,2018-01-04 14:42:51
7420,2018-01-04 14:42:59
7421,2018-01-04 14:43:06
7422,2018-01-04 14:43:13
7423,2018-01-04 14:43:20
7424,2018-01-04 14:43:27
7425,2018-01-04 14:43:35
7426,2018-01-04 14:43:42
7427,2018-01-04 14:43:49
7428,2018-01-04 14:43:56
7429,2018-01-04 14:44:04
7430,2018-01-04 14:44:11
7431,2018-01-04 14:44:18
7432,2018-01-04 14:44:25
7433,2018-01-04 14:44:32
7434,2018-01-04 14:44:40
7435,2018-01-04 14:44:47
7436,2018-01-04 14:44:54
7437,2018-01-04 14:45:01
7438,2018-01-04 14:45:08
7439,2018-01-04 14:45:16
7440,2018-01-04 14:45:23
7441,2018-01-04 14:45:30
7442,2018-01-04 14:45:37
7443,2018-01-04 14:45:44
7444,2018-01-04 14:45:52
7445,2018-01-04 14:45:59
7446,2018-01-04 14:46:06
7447,2018-01-04 14:46:13
7448,2018-01-04 14:46:21
7449,2018-01-04 14:46:28
7450,2018-01-04 14:46:35
7451,2018-01-04 14:46:42
7452,2018-01-04 14:46:49
7453,2018-01-04 14:46:57
7454,2018-01-04 14:47:04
7455,2018-01-04 14:47:11
7456,2018-01-04 14:47:18
7457,2018-01-04 14:47:25
7458,2018-01-04 14:47:33
7459,2018-01-04 14:47:40
7460,2018-01-04 14:47:47
7461,2018-01-04 14:47:54
7462,2018-01-04 14:48:02
7463,2018-01-04 14:48:09
7464,2018-01-04 14:48:16
7465,2018-01-04 14:48:23
7466,2018-01-04 14:48:31
7467,2018-01-04 14:48:38
7468,2018-01-04 14:48:45
7469,2018-01-04 14:48:52
7470,2018-01-04 14:48:59
7471,2018-01-04 14:49:07
7472,2018-01-04 14:49:14
7473,2018-01-04 14:49:21
7474,2018-01-04 14:49:28
7475,2018-01-04 14:49:35
7476,2018-01-04 14:49:43
7477,2018-01-04 14:49:50
7478,2018-01-04 14:49:57
7479,2018-01-04 14:50:01
7480,2018-01-04 14:50:08
7481,2018-01-04 14:50:16
7482,2018-01-04 14:50:23
7483,2018-01-04 14:50:30
7484,2018-01-04 14:50:37
7485,2018-01-04 14:50:44
7486,2018-01-04 14:50:52
7487,2018-01-04 14:50:59
7488,2018-01-04 14:51:06
7489,2018-01-04 14:51:13
7490,2018-01-04 14:51:21
7491,2018-01-04 14:51:28
7492,2018-01-04 14:51:35
7493,2018-01-04 14:51:42
7494,2018-01-04 14:51:49
7495,2018-01-04 14:51:57
7496,2018-01-04 14:52:04
7497,2018-01-04 14:52:11
7498,2018-01-04 14:52:18
7499,2018-01-04 14:52:25
7500,2018-01-04 14:52:33
7501,2018-01-04 14:52:40
7502,2018-01-04 14:52:47
7503,2018-01-04 14:52:54
7504,2018-01-04 14:53:01
7505,2018-01-04 14:53:09
7506,2018-01-04 14:53:16
7507,2018-01-04 14:53:23
7508,2018-01-04 14:53:30
7509,2018-01-04 14:53:37
7510,2018-01-04 14:53:45
7511,2018-01-04 14:53:52
7512,2018-01-04 14:53:59
7513,2018-01-04 14:54:06
7514,2018-01-04 14:54:14
7515,2018-01-04 14:54:21
7516,2018-01-04 14:54:28
7517,2018-01-04 14:54:35
7518,2018-01-04 14:54:42
7519,2018-01-04 14:54:50
7520,2018-01-04 14:54:57
7521,2018-01-04 14:55:04
7522,2018-01-04 14:55:11
7523,2018-01-04 14:55:18
7524,2018-01-04 14:55:26
7525,2018-01-04 14:55:33
7526,2018-01-04 14:55:40
7527,2018-01-04 14:55:47
7528,2018-01-04 14:55:54
7529,2018-01-04 14:56:02
7530,2018-01-04 14:56:09
7531,2018-01-04 14:56:16
7532,2018-01-04 14:56:23
7533,2018-01-04 14:56:30
7534,2018-01-04 14:56:38
7535,2018-01-04 14:56:45
7536,2018-01-04 14:56:52
7537,2018-01-04 14:56:59
7538,2018-01-04 14:57:06
7539,2018-01-04 14:57:14
7540,2018-01-04 14:57:21
7541,2018-01-04 14:57:28
7542,2018-01-04 14:57:35
7543,2018-01-04 14:57:43
7544,2018-01-04 14:57:50
7545,2018-01-04 14:57:57
7546,2018-01-04 14:58:04
7547,2018-01-04 14:58:12
7548,2018-01-04 14:58:19
7549,2018-01-04 14:58:26
7550,2018-01-04 14:58:33
7551,2018-01-04 14:58:40
7552,2018-01-04 14:58:48
7553,2018-01-04 14:58:55
7554,2018-01-04 14:59:02
7555,2018-01-04 14:59:09
7556,2018-01-04 14:59:16
7557,2018-01-04 14:59:24
7558,2018-01-04 14:59:31
7559,2018-01-04 14:59:38
7560,2018-01-04 14:59:45
7561,2018-01-04 14:59:52
7562,2018-01-04 14:59:56
7563,2018-01-04 15:00:00
7564,2018-01-04 15:00:07
7565,2018-01-04 15:00:15
7566,2018-01-04 15:00:22
7567,2018-01-04 15:00:29
7568,2018-01-04 15:00:36
7569,2018-01-04 15:00:43
7570,2018-01-04 15:00:51
7571,2018-01-04 15:00:58
7572,2018-01-04 15:01:05
7573,2018-01-04 15:01:12
7574,2018-01-04 15:01:19
7575,2018-01-04 15:01:27
7576,2018-01-04 15:01:34
7577,2018-01-04 15:01:41
7578,2018-01-04 15:01:48
7579,2018-01-04 15:01:55
7580,2018-01-04 15:02:03
7581,2018-01-04 15:02:10
7582,2018-01-04 15:02:17
7583,2018-01-04 15:02:24
7584,2018-01-04 15:02:31
7585,2018-01-04 15:02:39
7586,2018-01-04 15:02:46
7587,2018-01-04 15:02:53
7588,2018-01-04 15:03:00
7589,2018-01-04 15:03:08
7590,2018-01-04 15:03:15
7591,2018-01-04 15:03:22
7592,2018-01-04 15:03:29
7593,2018-01-04 15:03:36
7594,2018-01-04 15:03:44
7595,2018-01-04 15:03:51
7596,2018-01-04 15:03:58
7597,2018-01-04 15:04:05
7598,2018-01-04 15:04:12
7599,2018-01-04 15:04:20
7600,2018-01-04 15:04:27
7601,2018-01-04 15:04:34
7602,2018-01-04 15:04:41
7603,2018-01-04 15:04:48
7604,2018-01-04 15:04:56
7605,2018-01-04 15:05:03
7606,2018-01-04 15:05:10
7607,2018-01-04 15:05:17
7608,2018-01-04 15:05:24
7609,2018-01-04 15:05:32
7610,2018-01-04 15:05:39
7611,2018-01-04 15:05:46
7612,2018-01-04 15:05:53
7613,2018-01-04 15:06:01
7614,2018-01-04 15:06:08
7615,2018-01-04 15:06:15
7616,2018-01-04 15:06:22
7617,2018-01-04 15:06:29
7618,2018-01-04 15:06:37
7619,2018-01-04 15:06:44
7620,2018-01-04 15:06:51
7621,2018-01-04 15:06:58
7622,2018-01-04 15:07:05
7623,2018-01-04 15:07:13
7624,2018-01-04 15:07:20
7625,2018-01-04 15:07:27
7626,2018-01-04 15:07:34
7627,2018-01-04 15:07:41
7628,2018-01-04 15:07:49
7629,2018-01-04 15:07:56
7630,2018-01-04 15:08:03
7631,2018-01-04 15:08:10
7632,2018-01-04 15:08:18
7633,2018-01-04 15:08:25
7634,2018-01-04 15:08:32
7635,2018-01-04 15:08:39
7636,2018-01-04 15:08:46
7637,2018-01-04 15:08:54
7638,2018-01-04 15:09:01
7639,2018-01-04 15:09:08
7640,2018-01-04 15:09:15
7641,2018-01-04 15:09:22
7642,2018-01-04 15:09:30
7643,2018-01-04 15:09:37
7644,2018-01-04 15:09:44
7645,2018-01-04 15:09:51
7646,2018-01-04 15:09:58
7647,2018-01-04 15:10:02
7648,2018-01-04 15:10:10
7649,2018-01-04 15:10:17
7650,2018-01-04 15:10:24
7651,2018-01-04 15:10:31
7652,2018-01-04 15:10:39
7653,2018-01-04 15:10:46
7654,2018-01-04 15:10:53
7655,2018-01-04 15:11:00
7656,2018-01-04 15:11:07
7657,2018-01-04 15:11:15
7658,2018-01-04 15:11:22
7659,2018-01-04 15:11:29
7660,2018-01-04 15:11:36
7661,2018-01-04 15:11:43
7662,2018-01-04 15:11:51
7663,2018-01-04 15:11:58
7664,2018-01-04 15:12:05
7665,2018-01-04 15:12:12
7666,2018-01-04 15:12:19
7667,2018-01-04 15:12:27
7668,2018-01-04 15:12:34
7669,2018-01-04 15:12:41
7670,2018-01-04 15:12:48
7671,2018-01-04 15:12:55
7672,2018-01-04 15:13:03
7673,2018-01-04 15:13:10
7674,2018-01-04 15:13:17
7675,2018-01-04 15:13:24
7676,2018-01-04 15:13:32
7677,2018-01-04 15:13:39
7678,2018-01-04 15:13:46
7679,2018-01-04 15:13:53
7680,2018-01-04 15:14:00
7681,2018-01-04 15:14:08
7682,2018-01-04 15:14:15
7683,2018-01-04 15:14:22
7684,2018-01-04 15:14:29
7685,2018-01-04 15:14:36
7686,2018-01-04 15:14:44
7687,2018-01-04 15:14:51
7688,2018-01-04 15:14:58
7689,2018-01-04 15:15:05
7690,2018-01-04 15:15:12
7691,2018-01-04 15:15:20
7692,2018-01-04 15:15:27
7693,2018-01-04 15:15:34
7694,2018-01-04 15:15:41
7695,2018-01-04 15:15:48
7696,2018-01-04 15:15:56
7697,2018-01-04 15:16:03
7698,2018-01-04 15:16:10
7699,2018-01-04 15:16:17
7700,2018-01-04 15:16:24
7701,2018-01-04 15:16:32
7702,2018-01-04 15:16:39
7703,2018-01-04 15:16:46
7704,2018-01-04 15:16:53
7705,2018-01-04 15:17:00
7706,2018-01-04 15:17:08
7707,2018-01-04 15:17:15
7708,2018-01-04 15:17:22
7709,2018-01-04 15:17:29
7710,2018-01-04 15:17:37
7711,2018-01-04 15:17:44
7712,2018-01-04 15:17:51
7713,2018-01-04 15:17:58
7714,2018-01-04 15:18:05
7715,2018-01-04 15:18:13
7716,2018-01-04 15:18:20
7717,2018-01-04 15:18:27
7718,2018-01-04 15:18:34
7719,2018-01-04 15:18:41
7720,2018-01-04 15:18:49
7721,2018-01-04 15:18:56
7722,2018-01-04 15:19:03
7723,2018-01-04 15:19:10
7724,2018-01-04 15:19:17
7725,2018-01-04 15:19:25
7726,2018-01-04 15:19:32
7727,2018-01-04 15:19:39
7728,2018-01-04 15:19:46
7729,2018-01-04 15:19:53
7730,2018-01-04 15:19:57
7731,2018-01-04 15:20:01
7732,2018-01-04 15:20:08
7733,2018-01-04 15:20:16
7734,2018-01-04 15:20:23
7735,2018-01-04 15:20:30
7736,2018-01-04 15:20:37
7737,2018-01-04 15:20:44
7738,2018-01-04 15:20:52
7739,2018-01-04 15:20:59
7740,2018-01-04 15:21:06
7741,2018-01-04 15:21:13
7742,2018-01-04 15:21:21
7743,2018-01-04 15:21:28
7744,2018-01-04 15:21:35
7745,2018-01-04 15:21:42
7746,2018-01-04 15:21:49
7747,2018-01-04 15:21:57
7748,2018-01-04 15:22:04
7749,2018-01-04 15:22:11
7750,2018-01-04 15:22:18
7751,2018-01-04 15:22:25
7752,2018-01-04 15:22:33
7753,2018-01-04 15:22:40
7754,2018-01-04 15:22:47
7755,2018-01-04 15:22:54
7756,2018-01-04 15:23:02
7757,2018-01-04 15:23:09
7758,2018-01-04 15:23:16
7759,2018-01-04 15:23:23
7760,2018-01-04 15:23:30
7761,2018-01-04 15:23:38
7762,2018-01-04 15:23:45
7763,2018-01-04 15:23:52
7764,2018-01-04 15:23:59
