row_index,WTUR.TmOK.actTmVal
3609,48908.78
3610,48908.78
3611,48908.78
3612,48908.78
3613,48908.79
3614,48908.79
3615,48908.79
3616,48908.79
3617,48908.79
3618,48908.8
3619,48908.8
3620,48908.8
3621,48908.8
3622,48908.8
3623,48908.81
3624,48908.81
3625,48908.81
3626,48908.81
3627,48908.81
3628,48908.82
3629,48908.82
3630,48908.82
3631,48908.82
3632,48908.82
3633,48908.83
3634,48908.83
3635,48908.83
3636,48908.83
3637,48908.83
3638,48908.84
3639,48908.84
3640,48908.84
3641,48908.84
3642,48908.84
3643,48908.85
3644,48908.85
3645,48908.85
3646,48908.85
3647,48908.85
3648,48908.86
3649,48908.86
3650,48908.86
3651,48908.86
3652,48908.86
3653,48908.87
3654,48908.87
3655,48908.87
3656,48908.87
3657,48908.87
3658,48908.88
3659,48908.88
3660,48908.88
3661,48908.88
3662,48908.88
3663,48908.89
3664,48908.89
3665,48908.89
3666,48908.89
3667,48908.89
3668,48908.9
3669,48908.9
3670,48908.9
3671,48908.9
3672,48908.9
3673,48908.91
3674,48908.91
3675,48908.91
3676,48908.91
3677,48908.91
3678,48908.92
3679,48908.92
3680,48908.92
3681,48908.92
3682,48908.92
3683,48908.93
3684,48908.93
3685,48908.93
3686,48908.93
3687,48908.93
3688,48908.94
3689,48908.94
3690,48908.94
3691,48908.94
3692,48908.94
3693,48908.95
3694,48908.95
3695,48908.95
3696,48908.95
3697,48908.95
3698,48908.96
3699,48908.96
3700,48908.96
3701,48908.96
3702,48908.96
3703,48908.96
3704,48908.97
3705,48908.97
3706,48908.97
3707,48908.97
3708,48908.97
3709,48908.98
3710,48908.98
3711,48908.98
3712,48908.98
3713,48908.98
3714,48908.99
3715,48908.99
3716,48908.99
3717,48908.99
3718,48908.99
3719,48909.0
3720,48909.0
3721,48909.0
3722,48909.0
3723,48909.0
3724,48909.01
3725,48909.01
3726,48909.01
3727,48909.01
3728,48909.01
3729,48909.02
3730,48909.02
3731,48909.02
3732,48909.02
3733,48909.02
3734,48909.03
3735,48909.03
3736,48909.03
3737,48909.03
3738,48909.03
3739,48909.04
3740,48909.04
3741,48909.04
3742,48909.04
3743,48909.04
3744,48909.05
3745,48909.05
3746,48909.05
3747,48909.05
3748,48909.05
3749,48909.06
3750,48909.06
3751,48909.06
3752,48909.06
3753,48909.06
3754,48909.07
3755,48909.07
3756,48909.07
3757,48909.07
3758,48909.07
3759,48909.08
3760,48909.08
3761,48909.08
3762,48909.08
3763,48909.09
3764,48909.09
3765,48909.09
3766,48909.09
3767,48909.09
3768,48909.1
3769,48909.1
3770,48909.1
3771,48909.1
3772,48909.1
3773,48909.11
3774,48909.11
3775,48909.11
3776,48909.11
3777,48909.11
3778,48909.12
3779,48909.12
3780,48909.12
3781,48909.12
3782,48909.12
3783,48909.12
3784,48909.13
3785,48909.13
3786,48909.13
3787,48909.13
3788,48909.13
3789,48909.14
3790,48909.14
3791,48909.14
3792,48909.14
3793,48909.14
3794,48909.15
3795,48909.15
3796,48909.15
3797,48909.15
3798,48909.15
3799,48909.16
3800,48909.16
3801,48909.16
3802,48909.16
3803,48909.16
3804,48909.17
3805,48909.17
3806,48909.17
3807,48909.17
3808,48909.17
3809,48909.18
3810,48909.18
3811,48909.18
3812,48909.18
3813,48909.18
3814,48909.19
3815,48909.19
3816,48909.19
3817,48909.19
3818,48909.19
3819,48909.2
3820,48909.2
3821,48909.2
3822,48909.2
3823,48909.2
3824,48909.21
3825,48909.21
3826,48909.21
3827,48909.21
3828,48909.21
3829,48909.22
3830,48909.22
3831,48909.22
3832,48909.22
3833,48909.22
3834,48909.23
3835,48909.23
3836,48909.23
3837,48909.23
3838,48909.23
3839,48909.24
3840,48909.24
3841,48909.24
3842,48909.24
3843,48909.24
3844,48909.25
3845,48909.25
3846,48909.25
3847,48909.25
3848,48909.25
3849,48909.26
3850,48909.26
3851,48909.26
3852,48909.26
3853,48909.26
3854,48909.27
3855,48909.27
3856,48909.27
3857,48909.27
3858,48909.27
3859,48909.28
3860,48909.28
3861,48909.28
3862,48909.28
3863,48909.28
3864,48909.29
3865,48909.29
3866,48909.29
3867,48909.29
3868,48909.29
3869,48909.29
3870,48909.3
3871,48909.3
3872,48909.3
3873,48909.3
3874,48909.3
3875,48909.31
3876,48909.31
3877,48909.31
3878,48909.31
3879,48909.31
3880,48909.32
3881,48909.32
3882,48909.32
3883,48909.32
3884,48909.32
3885,48909.33
3886,48909.33
3887,48909.33
3888,48909.33
3889,48909.33
3890,48909.34
3891,48909.34
3892,48909.34
3893,48909.34
3894,48909.34
3895,48909.35
3896,48909.35
3897,48909.35
3898,48909.35
3899,48909.35
3900,48909.36
3901,48909.36
3902,48909.36
3903,48909.36
3904,48909.36
3905,48909.37
3906,48909.37
3907,48909.37
3908,48909.37
3909,48909.37
3910,48909.38
3911,48909.38
3912,48909.38
3913,48909.38
3914,48909.38
3915,48909.39
3916,48909.39
3917,48909.39
3918,48909.39
3919,48909.39
3920,48909.4
3921,48909.4
3922,48909.4
3923,48909.4
3924,48909.4
3925,48909.41
3926,48909.41
3927,48909.41
3928,48909.41
3929,48909.41
3930,48909.42
3931,48909.42
3932,48909.42
3933,48909.42
3934,48909.42
3935,48909.43
3936,48909.43
3937,48909.43
3938,48909.43
3939,48909.43
3940,48909.44
3941,48909.44
3942,48909.44
3943,48909.44
3944,48909.44
3945,48909.45
3946,48909.45
3947,48909.45
3948,48909.45
3949,48909.45
3950,48909.46
3951,48909.46
3952,48909.46
3953,48909.46
3954,48909.46
3955,48909.46
3956,48909.47
3957,48909.47
3958,48909.47
3959,48909.47
3960,48909.47
3961,48909.48
3962,48909.48
3963,48909.48
3964,48909.48
3965,48909.48
3966,48909.49
3967,48909.49
3968,48909.49
3969,48909.49
3970,48909.49
3971,48909.5
3972,48909.5
3973,48909.5
3974,48909.5
3975,48909.5
3976,48909.51
3977,48909.51
3978,48909.51
3979,48909.51
3980,48909.51
3981,48909.52
3982,48909.52
3983,48909.52
3984,48909.52
3985,48909.52
3986,48909.53
3987,48909.53
3988,48909.53
3989,48909.53
3990,48909.53
3991,48909.54
3992,48909.54
3993,48909.54
3994,48909.54
3995,48909.54
3996,48909.55
3997,48909.55
3998,48909.55
3999,48909.55
4000,48909.56
4001,48909.56
4002,48909.56
4003,48909.56
4004,48909.56
4005,48909.57
4006,48909.57
4007,48909.57
4008,48909.57
4009,48909.57
4010,48909.58
4011,48909.58
4012,48909.58
4013,48909.58
4014,48909.58
4015,48909.59
4016,48909.59
4017,48909.59
4018,48909.59
4019,48909.59
4020,48909.6
4021,48909.6
4022,48909.6
4023,48909.6
4024,48909.6
4025,48909.61
4026,48909.61
4027,48909.61
4028,48909.61
4029,48909.61
4030,48909.62
4031,48909.62
4032,48909.62
4033,48909.62
4034,48909.62
4035,48909.62
4036,48909.63
4037,48909.63
4038,48909.63
4039,48909.63
4040,48909.63
4041,48909.64
4042,48909.64
4043,48909.64
4044,48909.64
4045,48909.64
4046,48909.65
4047,48909.65
4048,48909.65
4049,48909.65
4050,48909.65
4051,48909.66
4052,48909.66
4053,48909.66
4054,48909.66
4055,48909.66
4056,48909.67
4057,48909.67
4058,48909.67
4059,48909.67
4060,48909.67
4061,48909.68
4062,48909.68
4063,48909.68
4064,48909.68
4065,48909.68
4066,48909.69
4067,48909.69
4068,48909.69
4069,48909.69
4070,48909.69
4071,48909.7
4072,48909.7
4073,48909.7
4074,48909.7
4075,48909.7
4076,48909.71
4077,48909.71
4078,48909.71
4079,48909.71
4080,48909.71
4081,48909.72
4082,48909.72
4083,48909.72
4084,48909.72
4085,48909.72
4086,48909.73
4087,48909.73
4088,48909.73
4089,48909.73
4090,48909.73
4091,48909.74
4092,48909.74
4093,48909.74
4094,48909.74
4095,48909.74
4096,48909.75
4097,48909.75
4098,48909.75
4099,48909.75
4100,48909.75
4101,48909.76
4102,48909.76
4103,48909.76
4104,48909.76
4105,48909.76
4106,48909.77
4107,48909.77
4108,48909.77
4109,48909.77
4110,48909.77
4111,48909.78
4112,48909.78
4113,48909.78
4114,48909.78
4115,48909.78
4116,48909.79
4117,48909.79
4118,48909.79
4119,48909.79
4120,48909.79
4121,48909.79
4122,48909.8
4123,48909.8
4124,48909.8
4125,48909.8
4126,48909.8
4127,48909.81
4128,48909.81
4129,48909.81
4130,48909.81
4131,48909.81
4132,48909.82
4133,48909.82
4134,48909.82
4135,48909.82
4136,48909.82
4137,48909.83
4138,48909.83
4139,48909.83
4140,48909.83
4141,48909.83
4142,48909.84
4143,48909.84
4144,48909.84
4145,48909.84
4146,48909.84
4147,48909.85
4148,48909.85
4149,48909.85
4150,48909.85
4151,48909.85
4152,48909.86
4153,48909.86
4154,48909.86
4155,48909.86
4156,48909.86
4157,48909.87
4158,48909.87
4159,48909.87
4160,48909.87
4161,48909.87
4162,48909.88
4163,48909.88
4164,48909.88
4165,48909.88
4166,48909.88
4167,48909.89
4168,48909.89
4169,48909.89
4170,48909.89
4171,48909.9
4172,48909.9
4173,48909.9
4174,48909.9
4175,48909.9
4176,48909.91
4177,48909.91
4178,48909.91
4179,48909.91
4180,48909.91
4181,48909.92
4182,48909.92
4183,48909.92
4184,48909.92
4185,48909.92
4186,48909.93
4187,48909.93
4188,48909.93
4189,48909.93
4190,48909.93
4191,48909.94
4192,48909.94
4193,48909.94
4194,48909.94
4195,48909.94
4196,48909.95
4197,48909.95
4198,48909.95
4199,48909.95
4200,48909.95
4201,48909.96
4202,48909.96
4203,48909.96
4204,48909.96
4205,48909.96
4206,48909.96
4207,48909.97
4208,48909.97
4209,48909.97
4210,48909.97
4211,48909.97
4212,48909.98
4213,48909.98
4214,48909.98
4215,48909.98
4216,48909.98
4217,48909.99
4218,48909.99
4219,48909.99
4220,48909.99
4221,48909.99
4222,48910.0
4223,48910.0
4224,48910.0
4225,48910.0
4226,48910.0
4227,48910.01
4228,48910.01
4229,48910.01
4230,48910.01
4231,48910.01
4232,48910.02
4233,48910.02
4234,48910.02
4235,48910.02
4236,48910.02
4237,48910.03
4238,48910.03
4239,48910.03
4240,48910.03
4241,48910.03
4242,48910.04
4243,48910.04
4244,48910.04
4245,48910.04
4246,48910.04
4247,48910.05
4248,48910.05
4249,48910.05
4250,48910.05
4251,48910.05
4252,48910.06
4253,48910.06
4254,48910.06
4255,48910.06
4256,48910.06
4257,48910.07
4258,48910.07
4259,48910.07
4260,48910.07
4261,48910.07
4262,48910.08
4263,48910.08
4264,48910.08
4265,48910.08
4266,48910.08
4267,48910.09
4268,48910.09
4269,48910.09
4270,48910.09
4271,48910.09
4272,48910.1
4273,48910.1
4274,48910.1
4275,48910.1
4276,48910.1
4277,48910.11
4278,48910.11
4279,48910.11
4280,48910.11
4281,48910.11
4282,48910.12
4283,48910.12
4284,48910.12
4285,48910.12
4286,48910.12
4287,48910.12
4288,48910.13
4289,48910.13
4290,48910.13
4291,48910.13
4292,48910.13
4293,48910.14
4294,48910.14
4295,48910.14
4296,48910.14
4297,48910.14
4298,48910.15
4299,48910.15
4300,48910.15
4301,48910.15
4302,48910.16
4303,48910.16
4304,48910.16
4305,48910.16
4306,48910.16
4307,48910.17
4308,48910.17
4309,48910.17
4310,48910.17
4311,48910.17
4312,48910.18
4313,48910.18
4314,48910.18
4315,48910.18
4316,48910.18
4317,48910.19
4318,48910.19
4319,48910.19
4320,48910.19
4321,48910.19
4322,48910.2
4323,48910.2
4324,48910.2
4325,48910.2
4326,48910.2
4327,48910.21
4328,48910.21
4329,48910.21
4330,48910.21
4331,48910.21
4332,48910.22
4333,48910.22
4334,48910.22
4335,48910.22
4336,48910.22
4337,48910.23
4338,48910.23
4339,48910.23
4340,48910.23
4341,48910.23
4342,48910.24
4343,48910.24
4344,48910.24
4345,48910.24
4346,48910.24
4347,48910.25
4348,48910.25
4349,48910.25
4350,48910.25
4351,48910.25
4352,48910.26
4353,48910.26
4354,48910.26
4355,48910.26
4356,48910.26
4357,48910.27
4358,48910.27
4359,48910.27
4360,48910.27
4361,48910.27
4362,48910.28
4363,48910.28
4364,48910.28
4365,48910.28
4366,48910.28
4367,48910.29
4368,48910.29
4369,48910.29
4370,48910.29
4371,48910.29
4372,48910.29
4373,48910.3
4374,48910.3
4375,48910.3
4376,48910.3
4377,48910.3
4378,48910.31
4379,48910.31
4380,48910.31
4381,48910.31
4382,48910.31
4383,48910.32
4384,48910.32
4385,48910.32
4386,48910.32
4387,48910.32
4388,48910.33
4389,48910.33
4390,48910.33
4391,48910.33
4392,48910.33
4393,48910.34
4394,48910.34
4395,48910.34
4396,48910.34
4397,48910.34
4398,48910.35
4399,48910.35
4400,48910.35
4401,48910.35
4402,48910.35
4403,48910.36
4404,48910.36
4405,48910.36
4406,48910.36
4407,48910.36
4408,48910.37
4409,48910.37
4410,48910.37
4411,48910.37
4412,48910.37
4413,48910.38
4414,48910.38
4415,48910.38
4416,48910.38
4417,48910.38
4418,48910.39
4419,48910.39
4420,48910.39
4421,48910.39
4422,48910.39
4423,48910.4
4424,48910.4
4425,48910.4
4426,48910.4
4427,48910.4
4428,48910.41
4429,48910.41
4430,48910.41
4431,48910.41
4432,48910.41
4433,48910.42
4434,48910.42
4435,48910.42
4436,48910.42
4437,48910.42
4438,48910.43
4439,48910.43
4440,48910.43
4441,48910.43
4442,48910.43
4443,48910.44
4444,48910.44
4445,48910.44
4446,48910.44
4447,48910.44
4448,48910.45
4449,48910.45
4450,48910.45
4451,48910.45
4452,48910.45
4453,48910.46
4454,48910.46
4455,48910.46
4456,48910.46
4457,48910.46
4458,48910.46
4459,48910.47
4460,48910.47
4461,48910.47
4462,48910.47
4463,48910.47
4464,48910.48
4465,48910.48
4466,48910.48
4467,48910.48
4468,48910.48
4469,48910.49
4470,48910.49
4471,48910.49
4472,48910.49
4473,48910.49
4474,48910.5
4475,48910.5
4476,48910.5
4477,48910.5
4478,48910.5
4479,48910.51
4480,48910.51
4481,48910.51
4482,48910.51
4483,48910.51
4484,48910.52
4485,48910.52
4486,48910.52
4487,48910.52
4488,48910.52
4489,48910.53
4490,48910.53
4491,48910.53
4492,48910.53
4493,48910.53
4494,48910.54
4495,48910.54
4496,48910.54
4497,48910.54
4498,48910.54
4499,48910.55
4500,48910.55
4501,48910.55
4502,48910.55
4503,48910.55
4504,48910.56
4505,48910.56
4506,48910.56
4507,48910.56
4508,48910.56
4509,48910.57
4510,48910.57
4511,48910.57
4512,48910.57
4513,48910.57
4514,48910.58
4515,48910.58
4516,48910.58
4517,48910.58
4518,48910.58
4519,48910.59
4520,48910.59
4521,48910.59
4522,48910.59
4523,48910.59
4524,48910.6
4525,48910.6
4526,48910.6
4527,48910.6
4528,48910.6
4529,48910.61
4530,48910.61
4531,48910.61
4532,48910.61
4533,48910.61
4534,48910.62
4535,48910.62
4536,48910.62
4537,48910.62
4538,48910.62
4539,48910.62
4540,48910.63
4541,48910.63
4542,48910.63
4543,48910.63
4544,48910.64
4545,48910.64
4546,48910.64
4547,48910.64
4548,48910.64
4549,48910.65
4550,48910.65
4551,48910.65
4552,48910.65
4553,48910.65
4554,48910.66
4555,48910.66
4556,48910.66
4557,48910.66
4558,48910.66
4559,48910.67
4560,48910.67
4561,48910.67
4562,48910.67
4563,48910.67
4564,48910.68
4565,48910.68
4566,48910.68
4567,48910.68
4568,48910.68
4569,48910.69
4570,48910.69
4571,48910.69
4572,48910.69
4573,48910.69
4574,48910.7
4575,48910.7
4576,48910.7
4577,48910.7
4578,48910.7
4579,48910.71
4580,48910.71
4581,48910.71
4582,48910.71
4583,48910.71
4584,48910.72
4585,48910.72
4586,48910.72
4587,48910.72
4588,48910.72
4589,48910.73
4590,48910.73
4591,48910.73
4592,48910.73
4593,48910.73
4594,48910.74
4595,48910.74
4596,48910.74
4597,48910.74
4598,48910.74
4599,48910.75
4600,48910.75
4601,48910.75
4602,48910.75
4603,48910.75
4604,48910.76
4605,48910.76
4606,48910.76
4607,48910.76
4608,48910.76
4609,48910.77
4610,48910.77
4611,48910.77
4612,48910.77
4613,48910.77
4614,48910.78
4615,48910.78
4616,48910.78
4617,48910.78
4618,48910.78
4619,48910.79
4620,48910.79
4621,48910.79
4622,48910.79
4623,48910.79
4624,48910.79
4625,48910.8
4626,48910.8
4627,48910.8
4628,48910.8
4629,48910.8
4630,48910.81
4631,48910.81
4632,48910.81
4633,48910.81
4634,48910.81
4635,48910.82
4636,48910.82
4637,48910.82
4638,48910.82
4639,48910.82
4640,48910.83
4641,48910.83
4642,48910.83
4643,48910.83
4644,48910.83
4645,48910.84
4646,48910.84
4647,48910.84
4648,48910.84
4649,48910.84
4650,48910.85
4651,48910.85
4652,48910.85
4653,48910.85
4654,48910.85
4655,48910.86
4656,48910.86
4657,48910.86
4658,48910.86
4659,48910.86
4660,48910.87
4661,48910.87
4662,48910.87
4663,48910.87
4664,48910.88
4665,48910.88
4666,48910.88
4667,48910.88
4668,48910.88
4669,48910.89
4670,48910.89
4671,48910.89
4672,48910.89
4673,48910.89
4674,48910.9
4675,48910.9
4676,48910.9
4677,48910.9
4678,48910.9
4679,48910.91
4680,48910.91
4681,48910.91
4682,48910.91
4683,48910.91
4684,48910.92
4685,48910.92
4686,48910.92
4687,48910.92
4688,48910.92
4689,48910.93
4690,48910.93
4691,48910.93
4692,48910.93
4693,48910.93
4694,48910.94
4695,48910.94
4696,48910.94
4697,48910.94
4698,48910.94
4699,48910.95
4700,48910.95
4701,48910.95
4702,48910.95
4703,48910.95
4704,48910.96
4705,48910.96
4706,48910.96
4707,48910.96
4708,48910.96
4709,48910.96
4710,48910.97
4711,48910.97
4712,48910.97
4713,48910.97
4714,48910.97
4715,48910.98
4716,48910.98
4717,48910.98
4718,48910.98
4719,48910.98
4720,48910.99
4721,48910.99
4722,48910.99
4723,48910.99
4724,48910.99
4725,48911.0
4726,48911.0
4727,48911.0
4728,48911.0
4729,48911.0
4730,48911.01
4731,48911.01
4732,48911.01
4733,48911.01
4734,48911.01
4735,48911.02
4736,48911.02
4737,48911.02
4738,48911.02
4739,48911.02
4740,48911.03
4741,48911.03
4742,48911.03
4743,48911.03
4744,48911.03
4745,48911.04
4746,48911.04
4747,48911.04
4748,48911.04
4749,48911.04
4750,48911.05
4751,48911.05
4752,48911.05
4753,48911.05
4754,48911.05
4755,48911.06
4756,48911.06
4757,48911.06
4758,48911.06
4759,48911.06
4760,48911.07
4761,48911.07
4762,48911.07
4763,48911.07
4764,48911.07
4765,48911.08
4766,48911.08
4767,48911.08
4768,48911.08
4769,48911.08
4770,48911.09
4771,48911.09
4772,48911.09
4773,48911.09
4774,48911.09
4775,48911.1
4776,48911.1
4777,48911.1
4778,48911.1
4779,48911.1
4780,48911.11
4781,48911.11
4782,48911.11
4783,48911.11
4784,48911.11
4785,48911.12
4786,48911.12
4787,48911.12
4788,48911.12
4789,48911.12
4790,48911.12
4791,48911.13
4792,48911.13
4793,48911.13
4794,48911.13
4795,48911.13
4796,48911.14
4797,48911.14
4798,48911.14
4799,48911.14
4800,48911.14
4801,48911.15
4802,48911.15
4803,48911.15
4804,48911.15
4805,48911.15
4806,48911.16
4807,48911.16
4808,48911.16
4809,48911.16
4810,48911.16
4811,48911.17
4812,48911.17
4813,48911.17
4814,48911.17
4815,48911.17
4816,48911.18
4817,48911.18
4818,48911.18
4819,48911.18
4820,48911.18
4821,48911.19
4822,48911.19
4823,48911.19
4824,48911.19
4825,48911.19
4826,48911.2
4827,48911.2
4828,48911.2
4829,48911.2
4830,48911.2
4831,48911.21
4832,48911.21
4833,48911.21
4834,48911.21
4835,48911.21
4836,48911.22
4837,48911.22
4838,48911.22
4839,48911.22
4840,48911.22
4841,48911.23
4842,48911.23
4843,48911.23
4844,48911.23
4845,48911.23
4846,48911.24
4847,48911.24
4848,48911.24
4849,48911.24
4850,48911.24
4851,48911.25
4852,48911.25
4853,48911.25
4854,48911.25
4855,48911.25
4856,48911.26
4857,48911.26
4858,48911.26
4859,48911.26
4860,48911.26
4861,48911.27
4862,48911.27
4863,48911.27
4864,48911.27
4865,48911.27
4866,48911.28
4867,48911.28
4868,48911.28
4869,48911.28
4870,48911.28
4871,48911.29
4872,48911.29
4873,48911.29
4874,48911.29
4875,48911.29
4876,48911.29
4877,48911.3
4878,48911.3
4879,48911.3
4880,48911.3
4881,48911.3
4882,48911.31
4883,48911.31
4884,48911.31
4885,48911.31
4886,48911.31
4887,48911.32
4888,48911.32
4889,48911.32
4890,48911.32
4891,48911.32
4892,48911.33
4893,48911.33
4894,48911.33
4895,48911.33
4896,48911.33
4897,48911.34
4898,48911.34
4899,48911.34
4900,48911.34
4901,48911.34
4902,48911.35
4903,48911.35
4904,48911.35
4905,48911.35
4906,48911.36
4907,48911.36
4908,48911.36
4909,48911.36
4910,48911.36
4911,48911.37
4912,48911.37
4913,48911.37
4914,48911.37
4915,48911.37
4916,48911.38
4917,48911.38
4918,48911.38
4919,48911.38
4920,48911.38
4921,48911.39
4922,48911.39
4923,48911.39
4924,48911.39
4925,48911.39
4926,48911.4
4927,48911.4
4928,48911.4
4929,48911.4
4930,48911.4
4931,48911.41
4932,48911.41
4933,48911.41
4934,48911.41
4935,48911.41
4936,48911.42
4937,48911.42
4938,48911.42
4939,48911.42
4940,48911.42
4941,48911.43
4942,48911.43
4943,48911.43
4944,48911.43
4945,48911.43
4946,48911.44
4947,48911.44
4948,48911.44
4949,48911.44
4950,48911.44
4951,48911.45
4952,48911.45
4953,48911.45
4954,48911.45
4955,48911.45
4956,48911.46
4957,48911.46
4958,48911.46
4959,48911.46
4960,48911.46
4961,48911.46
4962,48911.47
4963,48911.47
4964,48911.47
4965,48911.47
4966,48911.47
4967,48911.48
4968,48911.48
4969,48911.48
4970,48911.48
4971,48911.48
4972,48911.49
4973,48911.49
4974,48911.49
4975,48911.49
4976,48911.49
4977,48911.5
4978,48911.5
4979,48911.5
4980,48911.5
4981,48911.5
4982,48911.51
4983,48911.51
4984,48911.51
4985,48911.51
4986,48911.51
4987,48911.52
4988,48911.52
4989,48911.52
4990,48911.52
4991,48911.52
4992,48911.53
4993,48911.53
4994,48911.53
4995,48911.53
4996,48911.53
4997,48911.54
4998,48911.54
4999,48911.54
5000,48911.54
5001,48911.54
5002,48911.55
5003,48911.55
5004,48911.55
5005,48911.55
5006,48911.55
5007,48911.56
5008,48911.56
5009,48911.56
5010,48911.56
5011,48911.56
5012,48911.57
5013,48911.57
5014,48911.57
5015,48911.57
5016,48911.57
5017,48911.58
5018,48911.58
5019,48911.58
5020,48911.58
5021,48911.58
5022,48911.59
5023,48911.59
5024,48911.59
5025,48911.59
5026,48911.59
5027,48911.6
5028,48911.6
5029,48911.6
5030,48911.6
5031,48911.6
5032,48911.61
5033,48911.61
5034,48911.61
5035,48911.61
5036,48911.61
5037,48911.62
5038,48911.62
5039,48911.62
5040,48911.62
5041,48911.62
5042,48911.63
5043,48911.63
5044,48911.63
5045,48911.63
5046,48911.63
5047,48911.63
5048,48911.64
5049,48911.64
5050,48911.64
5051,48911.64
5052,48911.64
5053,48911.65
5054,48911.65
5055,48911.65
5056,48911.65
5057,48911.65
5058,48911.66
5059,48911.66
5060,48911.66
5061,48911.66
5062,48911.66
5063,48911.67
5064,48911.67
5065,48911.67
5066,48911.67
5067,48911.67
5068,48911.68
5069,48911.68
5070,48911.68
5071,48911.68
5072,48911.68
5073,48911.69
5074,48911.69
5075,48911.69
5076,48911.69
5077,48911.69
5078,48911.7
5079,48911.7
5080,48911.7
5081,48911.7
5082,48911.7
5083,48911.71
5084,48911.71
5085,48911.71
5086,48911.71
5087,48911.71
5088,48911.72
5089,48911.72
5090,48911.72
5091,48911.72
5092,48911.72
5093,48911.73
5094,48911.73
5095,48911.73
5096,48911.73
5097,48911.73
5098,48911.74
5099,48911.74
5100,48911.74
5101,48911.74
5102,48911.74
5103,48911.75
5104,48911.75
5105,48911.75
5106,48911.75
5107,48911.75
5108,48911.76
5109,48911.76
5110,48911.76
5111,48911.76
5112,48911.76
5113,48911.77
5114,48911.77
5115,48911.77
5116,48911.77
5117,48911.77
5118,48911.78
5119,48911.78
5120,48911.78
5121,48911.78
5122,48911.78
5123,48911.79
5124,48911.79
5125,48911.79
5126,48911.79
5127,48911.79
5128,48911.8
5129,48911.8
5130,48911.8
5131,48911.8
5132,48911.8
5133,48911.81
5134,48911.81
5135,48911.81
5136,48911.81
5137,48911.81
5138,48911.82
5139,48911.82
5140,48911.82
5141,48911.82
5142,48911.82
5143,48911.83
5144,48911.83
5145,48911.83
5146,48911.83
5147,48911.83
5148,48911.84
5149,48911.84
5150,48911.84
5151,48911.84
5152,48911.84
5153,48911.85
5154,48911.85
5155,48911.85
5156,48911.85
5157,48911.85
5158,48911.86
5159,48911.86
5160,48911.86
5161,48911.86
5162,48911.86
5163,48911.87
5164,48911.87
5165,48911.87
5166,48911.87
5167,48911.87
5168,48911.88
5169,48911.88
5170,48911.88
5171,48911.88
5172,48911.88
5173,48911.89
5174,48911.89
5175,48911.89
5176,48911.89
5177,48911.89
5178,48911.9
5179,48911.9
5180,48911.9
5181,48911.9
5182,48911.9
5183,48911.91
5184,48911.91
5185,48911.91
5186,48911.91
5187,48911.91
5188,48911.92
5189,48911.92
5190,48911.92
5191,48911.92
5192,48911.92
5193,48911.93
5194,48911.93
5195,48911.93
5196,48911.93
5197,48911.93
5198,48911.94
5199,48911.94
5200,48911.94
5201,48911.94
5202,48911.94
5203,48911.95
5204,48911.95
5205,48911.95
5206,48911.95
5207,48911.95
5208,48911.96
5209,48911.96
5210,48911.96
5211,48911.96
5212,48911.96
5213,48911.97
5214,48911.97
5215,48911.97
5216,48911.97
5217,48911.97
5218,48911.98
5219,48911.98
5220,48911.98
5221,48911.98
5222,48911.98
5223,48911.99
5224,48911.99
5225,48911.99
5226,48911.99
5227,48911.99
5228,48912.0
5229,48912.0
5230,48912.0
5231,48912.0
5232,48912.0
5233,48912.01
5234,48912.01
5235,48912.01
5236,48912.01
5237,48912.01
5238,48912.02
5239,48912.02
5240,48912.02
5241,48912.02
5242,48912.02
5243,48912.03
5244,48912.03
5245,48912.03
5246,48912.03
5247,48912.03
5248,48912.04
5249,48912.04
5250,48912.04
5251,48912.04
5252,48912.04
5253,48912.05
5254,48912.05
5255,48912.05
5256,48912.05
5257,48912.05
5258,48912.06
5259,48912.06
5260,48912.06
5261,48912.06
5262,48912.06
5263,48912.07
5264,48912.07
5265,48912.07
5266,48912.07
5267,48912.07
5268,48912.08
5269,48912.08
5270,48912.08
5271,48912.08
5272,48912.08
5273,48912.09
5274,48912.09
5275,48912.09
5276,48912.09
5277,48912.09
5278,48912.1
5279,48912.1
5280,48912.1
5281,48912.1
5282,48912.1
5283,48912.11
5284,48912.11
5285,48912.11
5286,48912.11
5287,48912.11
5288,48912.12
5289,48912.12
5290,48912.12
5291,48912.12
5292,48912.12
5293,48912.13
5294,48912.13
5295,48912.13
5296,48912.13
5297,48912.13
5298,48912.13
5299,48912.14
5300,48912.14
5301,48912.14
5302,48912.14
5303,48912.14
5304,48912.15
5305,48912.15
5306,48912.15
5307,48912.15
5308,48912.15
5309,48912.16
5310,48912.16
5311,48912.16
5312,48912.16
5313,48912.16
5314,48912.17
5315,48912.17
5316,48912.17
5317,48912.17
5318,48912.17
5319,48912.18
5320,48912.18
5321,48912.18
5322,48912.18
5323,48912.18
5324,48912.19
5325,48912.19
5326,48912.19
5327,48912.19
5328,48912.19
5329,48912.2
5330,48912.2
5331,48912.2
5332,48912.2
5333,48912.2
5334,48912.21
5335,48912.21
5336,48912.21
5337,48912.21
5338,48912.21
5339,48912.22
5340,48912.22
5341,48912.22
5342,48912.22
5343,48912.22
5344,48912.23
5345,48912.23
5346,48912.23
5347,48912.23
5348,48912.23
5349,48912.24
5350,48912.24
5351,48912.24
5352,48912.24
5353,48912.24
5354,48912.25
5355,48912.25
